TermID	Name	Frequency	PlotX	PlotY	LogSize	Value	Uniqueness	Dispensability	Representative	Eliminated
GO:0032103	positive regulation of response to external stimulus	1.069	null	null	2.090	-2.361	0.702	0.689	80135	True
GO:0007257	activation of JUN kinase activity	0.044	null	null	0.778	-2.166	0.591	0.728	80135	True
GO:0009967	positive regulation of signal transduction	3.557	null	null	2.610	-2.154	0.646	0.838	80135	True
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	0.298	null	null	1.544	-3.229	0.665	0.868	80135	True
GO:0032874	positive regulation of stress-activated MAPK cascade	0.298	null	null	1.544	-3.229	0.658	0.992	80135	True
GO:0007346	regulation of mitotic cell cycle	1.472	-1.516	6.846	2.228	-2.672	0.857	0.157	-1	False
GO:0034769	basement membrane disassembly	0.026	-1.284	-4.263	0.602	-2.767	0.919	0.159	-1	False
GO:0046844	chorion micropyle formation	0.035	null	null	0.699	-2.291	0.833	0.530	34769	True
GO:0030381	chorion-containing eggshell pattern formation	0.096	null	null	1.079	-2.070	0.866	0.604	34769	True
GO:0031104	dendrite regeneration	0.018	4.707	0.098	0.477	-2.467	0.809	0.200	-1	False
GO:0061564	axon development	2.681	null	null	2.487	-2.074	0.829	0.521	31104	True
GO:0048477	oogenesis	5.160	null	null	2.771	-2.231	0.838	0.589	31104	True
GO:0007292	female gamete generation	5.555	null	null	2.803	-2.112	0.883	0.796	31104	True
GO:0007281	germ cell development	6.247	null	null	2.854	-2.024	0.839	0.842	31104	True
GO:0007033	vacuole organization	0.456	-0.172	-2.794	1.724	-2.516	0.937	0.201	-1	False
GO:0035087	siRNA loading onto RISC involved in RNA interference	0.053	-2.450	0.236	0.845	-2.467	0.773	0.206	-1	False
GO:0031054	pre-miRNA processing	0.053	null	null	0.845	-2.467	0.793	0.698	35087	True
GO:0030422	production of siRNA involved in RNA interference	0.105	null	null	1.114	-1.924	0.782	0.894	35087	True
GO:0007561	imaginal disc eversion	0.061	5.919	-3.496	0.903	-2.291	0.920	0.212	-1	False
GO:0043652	engulfment of apoptotic cell	0.105	1.618	-4.255	1.114	-2.070	0.930	0.232	-1	False
GO:0060292	long-term synaptic depression	0.009	-5.926	-0.419	0.301	-2.767	0.809	0.253	-1	False
GO:0008286	insulin receptor signaling pathway	0.289	4.091	3.696	1.531	-2.607	0.764	0.302	-1	False
GO:0036499	PERK-mediated unfolded protein response	0.018	null	null	0.477	-2.467	0.790	0.500	8286	True
GO:0071230	cellular response to amino acid stimulus	0.114	null	null	1.146	-1.867	0.879	0.756	8286	True
GO:0042632	cholesterol homeostasis	0.114	-6.452	-1.158	1.146	-1.924	0.860	0.305	-1	False
GO:0055092	sterol homeostasis	0.123	null	null	1.176	-1.867	0.859	0.729	42632	True
GO:0001934	positive regulation of protein phosphorylation	0.789	-2.849	5.045	1.959	-3.292	0.743	0.330	-1	False
GO:0007395	dorsal closure, spreading of leading edge cells	0.079	4.992	-4.236	1.000	-1.867	0.901	0.393	-1	False
GO:0090278	negative regulation of peptide hormone secretion	0.061	-5.677	1.032	0.903	-2.166	0.775	0.396	-1	False
GO:0010884	positive regulation of lipid storage	0.131	-5.446	4.676	1.204	-1.924	0.807	0.415	-1	False
GO:0009267	cellular response to starvation	0.736	5.746	2.345	1.929	-2.319	0.880	0.424	-1	False
GO:0009611	response to wounding	0.894	6.400	1.741	2.013	-2.116	0.920	0.428	-1	False
GO:0045886	negative regulation of synaptic assembly at neuromuscular junction	0.368	-4.485	1.539	1.633	-2.775	0.749	0.469	-1	False
GO:0030307	positive regulation of cell growth	0.403	null	null	1.672	-2.686	0.753	0.632	45886	True
GO:0071243	cellular response to arsenic-containing substance	0.053	5.728	3.857	0.845	-2.070	0.895	0.473	-1	False
GO:0071276	cellular response to cadmium ion	0.053	5.955	3.500	0.845	-2.070	0.895	0.473	-1	False
