TermID	Name	Frequency	PlotX	PlotY	LogSize	Value	Uniqueness	Dispensability	Representative	Eliminated
GO:0006893	Golgi_to_plasma_membrane_transport	0.194	-6.626	0.985	1.362	-1.405	0.882	0.248	-1	False
GO:0032229	negative_regulation_of_synaptic_transmission_GABAergic	0.009	4.359	-2.892	0.301	-1.700	0.954	0.261	-1	False
GO:0048736	appendage_development	2.855	2.614	-5.751	2.512	-1.326	0.912	0.268	-1	False
GO:2001229	negative_regulation_of_response_to_gamma_radiation	0.035	4.413	-1.346	0.699	-1.404	0.952	0.274	-1	False
GO:2001228	regulation_of_response_to_gamma_radiation	0.035	6.086	-0.715	0.699	-1.404	0.961	0.286	-1	False
GO:0045862	positive_regulation_of_proteolysis	0.890	-6.329	5.646	2.009	-1.463	0.958	0.293	-1	False
GO:0008587	imaginal_disc-derived_wing_margin_morphogenesis	0.458	2.307	-6.264	1.724	-1.926	0.843	0.300	-1	False
GO:0007475	apposition_of_dorsal_and_ventral_imaginal_disc-derived_wing_surfaces	0.150	null	null	1.255	-1.356	0.858	0.621	8587	True
GO:0007476	imaginal_disc-derived_wing_morphogenesis	2.282	null	null	2.415	-1.483	0.818	0.795	8587	True
GO:0007472	wing_disc_morphogenesis	2.388	null	null	2.435	-1.430	0.855	0.885	8587	True
GO:0035120	post-embryonic_appendage_morphogenesis	2.688	null	null	2.486	-1.456	0.825	0.941	8587	True
GO:0035107	appendage_morphogenesis	2.785	null	null	2.501	-1.371	0.832	0.960	8587	True
GO:0035114	imaginal_disc-derived_appendage_morphogenesis	2.767	null	null	2.498	-1.399	0.832	0.967	8587	True
GO:0048737	imaginal_disc-derived_appendage_development	2.829	null	null	2.508	-1.362	0.836	0.967	8587	True
GO:0043161	proteasome-mediated_ubiquitin-dependent_protein_catabolic_process	1.815	-1.978	4.440	2.316	-3.796	0.845	0.328	-1	False
GO:0006572	tyrosine_catabolic_process	0.053	null	null	0.845	-1.700	0.845	0.513	43161	True
GO:0006424	glutamyl-tRNA_aminoacylation	0.018	null	null	0.477	-1.404	0.810	0.514	43161	True
GO:0071596	ubiquitin-dependent_protein_catabolic_process_via_the_N-end_rule_pathway	0.035	null	null	0.699	-1.404	0.881	0.651	43161	True
GO:0031145	anaphase-promoting_complex-dependent_catabolic_process	0.185	null	null	1.342	-1.642	0.868	0.755	43161	True
GO:0031146	SCF-dependent_proteasomal_ubiquitin-dependent_protein_catabolic_process	0.546	null	null	1.799	-1.675	0.858	0.844	43161	True
GO:1905267	endonucleolytic_cleavage_involved_in_tRNA_processing	0.009	-0.952	7.088	0.301	-1.700	0.838	0.328	-1	False
GO:0042779	tRNA_3'-trailer_cleavage	0.018	null	null	0.477	-1.700	0.803	0.526	1905267	True
GO:0034474	U2_snRNA_3'-end_processing	0.009	null	null	0.301	-1.700	0.830	0.641	1905267	True
GO:0042780	tRNA_3'-end_processing	0.035	null	null	0.699	-1.404	0.812	0.695	1905267	True
GO:1902375	nuclear_tRNA_3'-trailer_cleavage_endonucleolytic	0.009	null	null	0.301	-1.700	0.803	0.884	1905267	True
GO:0034414	tRNA_3'-trailer_cleavage_endonucleolytic	0.009	null	null	0.301	-1.700	0.803	1.000	1905267	True
GO:0072684	mitochondrial_tRNA_3'-trailer_cleavage_endonucleolytic	0.009	null	null	0.301	-1.700	0.785	1.000	1905267	True
GO:0010891	negative_regulation_of_sequestering_of_triglyceride	0.018	1.720	-1.799	0.477	-1.404	0.939	0.336	-1	False
GO:1901264	carbohydrate_derivative_transport	0.220	-7.376	0.002	1.415	-1.405	0.879	0.343	-1	False
GO:0097089	methyl-branched_fatty_acid_metabolic_process	0.009	3.245	6.160	0.301	-1.700	0.928	0.349	-1	False
GO:0071850	mitotic_cell_cycle_arrest	0.018	-0.116	-2.593	0.477	-1.700	0.937	0.357	-1	False
GO:0097240	chromosome_attachment_to_the_nuclear_envelope	0.018	-5.154	-2.350	0.477	-1.404	0.880	0.357	-1	False
GO:0009635	response_to_herbicide	0.822	5.369	3.111	1.973	-1.404	0.962	0.371	-1	False
GO:1901562	response_to_paraquat	0.035	5.784	2.423	0.699	-1.404	0.959	0.425	-1	False
GO:0031426	polycistronic_mRNA_processing	0.018	-1.869	7.024	0.477	-1.404	0.861	0.431	-1	False
GO:0031123	RNA_3'-end_processing	0.626	-1.633	6.259	1.857	-1.486	0.832	0.435	-1	False
GO:0006405	RNA_export_from_nucleus	0.502	-6.827	-0.791	1.763	-2.215	0.799	0.447	-1	False
GO:1902559	3'-phospho-5'-adenylyl_sulfate_transmembrane_transport	0.018	null	null	0.477	-1.700	0.841	0.620	6405	True
GO:0015786	UDP-glucose_transmembrane_transport	0.044	null	null	0.778	-1.700	0.836	0.746	6405	True
GO:0046963	3'-phosphoadenosine_5'-phosphosulfate_transport	0.018	null	null	0.477	-1.700	0.851	0.839	6405	True
GO:0006606	protein_import_into_nucleus	0.432	null	null	1.699	-1.712	0.808	0.864	6405	True
GO:0051170	import_into_nucleus	0.449	null	null	1.716	-1.685	0.844	0.867	6405	True
GO:0031623	receptor_internalization	0.106	-5.514	1.615	1.114	-1.404	0.828	0.454	-1	False
GO:0032228	regulation_of_synaptic_transmission_GABAergic	0.009	5.388	-3.506	0.301	-1.700	0.963	0.463	-1	False
GO:0007414	axonal_defasciculation	0.106	0.361	-6.514	1.114	-1.797	0.876	0.466	-1	False
GO:0097156	fasciculation_of_motor_neuron_axon	0.035	null	null	0.699	-1.700	0.884	0.615	7414	True
GO:0071763	nuclear_membrane_organization	0.044	-3.559	-6.561	0.778	-1.404	0.955	0.468	-1	False
GO:0098876	vesicle-mediated_transport_to_the_plasma_membrane	0.247	-6.372	0.688	1.462	-1.310	0.880	0.485	-1	False
GO:0032418	lysosome_localization	0.097	-6.503	-2.198	1.079	-1.404	0.884	0.490	-1	False
GO:0034504	protein_localization_to_nucleus	0.511	-6.754	-1.576	1.771	-1.581	0.859	0.491	-1	False
GO:0034613	cellular_protein_localization	5.085	null	null	2.762	-1.442	0.834	0.662	34504	True
