Gene	lnL_Null	lnL_Alt	LRT
LOC409017	-10132.079511	-10132.079511	0
LOC409024	-3633.843197	-3630.645347	6.3957
LOC409075	-8045.115965	-8044.630623	0.970684
LOC409078	-4540.155917	-4501.434165	77.4435
LOC409085	-5140.124982	-5140.124982	0
LOC409087	-3951.412642	-3951.412642	0
LOC409093	-8718.236941	-8718.236941	0
LOC409096	-6850.855705	-6850.855703	4e-06
LOC409109	-14223.943137	-14196.003339	55.8796
LOC409111	-5924.736146	-5924.398323	0.675646
LOC409117	-9295.207893	-9295.126416	0.162954
LOC409154	-6358.444441	-6358.444441	0
LOC409191	-8206.111481	-8204.257661	3.70764
LOC409199	-7116.199830	-7116.199830	0
LOC409202	-2040.489886	-2040.489106	0.00156
LOC409217	-5275.770988	-5275.471485	0.599006
LOC409218	-7080.734729	-7076.191805	9.08585
LOC409255	-11915.166159	-11914.802355	0.727608
LOC409262	-4544.457725	-4544.347387	0.220676
LOC409264	-4260.352009	-4260.352009	0
LOC409279	-6855.058655	-6842.190716	25.7359
LOC409288	-4280.801834	-4280.801834	0
LOC409293	-5201.815178	-5174.878525	53.8733
LOC409299	-5237.659492	-5208.543635	58.2317
LOC409314	-6059.103084	-6059.103084	0
LOC409315	-4369.150620	-4369.150620	0
LOC409340	-4475.894585	-4475.894585	0
LOC409346	-17009.093461	-17009.093461	0
LOC409351	-7548.727792	-7548.727792	0
LOC409355	-3599.328960	-3599.208163	0.241594
LOC409363	-4665.207778	-4656.948182	16.5192
LOC409364	-7033.454139	-7031.959753	2.98877
LOC409379	-3773.382125	-3762.875703	21.0128
LOC409389	-3190.478696	-3190.478696	0
LOC409408	-11086.744243	-11086.744243	0
LOC409414	-11198.189221	-11190.785802	14.8068
LOC409417	-11119.718827	-11117.458905	4.51984
LOC409424	-6600.451953	-6600.451953	0
LOC409444	-5524.811688	-5524.811688	0
LOC409450	-3061.679977	-3061.679977	0
LOC409459	-13354.830792	-13354.830792	0
LOC409462	-3974.392152	-3960.808914	27.1665
LOC409514	-738.910860	-738.825410	0.1709
LOC409531	-2889.649053	-2889.649053	0
LOC409544	-4835.488403	-4835.009044	0.958718
LOC409548	-6173.603032	-6173.603032	0
LOC409552	-1794.565230	-1794.565230	0
LOC409565	-7321.252528	-7297.662786	47.1795
LOC409566	-3104.311207	-3104.311206	2e-06
LOC409584	-7031.202105	-7031.202105	0
LOC409590	-3337.233323	-3337.233323	0
LOC409609	-4760.807445	-4749.032193	23.5505
LOC409645	-1576.279517	-1563.468441	25.6222
LOC409647	-7707.102059	-7707.102059	0
LOC409665	-8323.117626	-8323.117626	0
LOC409668	-4749.653897	-4749.653897	0
LOC409690	-5841.670416	-5841.670359	0.000114
LOC409693	-3921.157127	-3921.157127	0
LOC409699	-3502.132301	-3502.131453	0.001696
LOC409734	-6743.470653	-6743.470653	0
LOC409739	-6646.247047	-6643.583232	5.32763
LOC409743	-17554.204297	-17550.560733	7.28713
LOC409757	-8863.961673	-8863.961673	0
LOC409766	-5064.981352	-5062.191053	5.5806
LOC409773	-5057.794597	-5057.776376	0.036442
LOC409790	-2711.878815	-2711.530126	0.697378
LOC409804	-3177.029512	-3162.165061	29.7289
LOC409809	-6792.935925	-6790.686315	4.49922
LOC409841	-4528.150075	-4525.719125	4.8619
LOC409876	-5662.558788	-5662.558788	0
LOC409877	-3633.821104	-3628.985094	9.67202
LOC409880	-5432.097318	-5432.097318	0
LOC409884	-7422.849553	-7419.056967	7.58517
LOC409886	-2512.650041	-2512.650041	0
LOC409922	-5146.125069	-5141.579835	9.09047
LOC409927	-10545.493975	-10544.770221	1.44751
LOC409932	-5309.343867	-5309.343867	0
LOC409951	-2428.166950	-2424.467034	7.39983
LOC409959	-2776.580079	-2776.580079	0
LOC409965	-13591.363135	-13585.961469	10.8033
LOC409990	-11542.234198	-11530.570534	23.3273
LOC409994	-2609.599905	-2609.599905	0
LOC410023	-3999.966564	-3994.800020	10.3331
LOC410054	-6746.532939	-6746.532939	0
LOC410056	-7846.941795	-7835.790949	22.3017
LOC410071	-4768.255946	-4767.444496	1.6229
LOC410073	-6779.519933	-6779.519933	0
LOC410079	-1219.591551	-1219.591551	0
LOC410116	-8705.222050	-8705.222050	0
LOC410136	-18316.319557	-18314.928331	2.78245
LOC410151	-5470.969326	-5470.969326	0
LOC410158	-5650.155964	-5650.155964	0
LOC410166	-3575.725406	-3575.725406	0
LOC410171	-35506.855205	-35506.855205	0
LOC410175	-6023.119592	-6021.717521	2.80414
LOC410211	-2542.797009	-2542.797009	0
LOC410222	-3442.713464	-3440.992169	3.44259
LOC410226	-3991.474665	-3991.474665	0
LOC410229	-14091.692653	-13992.815507	197.754
LOC410239	-12786.586193	-12786.586193	0
LOC410254	-6760.260629	-6758.868461	2.78434
LOC410255	-6767.880243	-6767.880243	0
LOC410264	-5949.664616	-5949.653860	0.021512
LOC410278	-7330.907527	-7330.219668	1.37572
LOC410296	-7594.061509	-7594.061509	0
LOC410297	-2566.776826	-2566.776826	0
LOC410307	-11927.590879	-11927.590879	0
LOC410325	-12174.566373	-12174.065733	1.00128
LOC410328	-7268.598406	-7268.598406	0
LOC410330	-5114.583967	-5114.583967	0
LOC410332	-11238.045354	-11227.000761	22.0892
LOC410336	-9875.281491	-9786.237025	178.089
LOC410341	-3917.532579	-3907.985544	19.0941
LOC410343	-4103.947055	-4103.947055	0
LOC410345	-11330.706511	-11330.706486	5e-05
LOC410347	-3658.218767	-3635.661378	45.1148
LOC410349	-789.652614	-789.652614	0
LOC410352	-18037.838875	-18037.838875	0
LOC410355	-4599.507590	-4595.656238	7.7027
LOC410373	-3930.229880	-3928.996989	2.46578
LOC410375	-6764.845143	-6764.845143	0
LOC410381	-4741.541572	-4735.645403	11.7923
LOC410423	-16703.797509	-16701.314787	4.96544
LOC410441	-4087.073651	-4084.132182	5.88294
LOC410463	-7208.197131	-7208.196877	0.000508
LOC410480	-14695.312503	-14677.358079	35.9088
LOC410483	-2346.506394	-2346.506394	0
LOC410486	-3071.108326	-3071.108326	0
LOC410546	-8360.026296	-8360.026296	0
LOC410556	-5718.945230	-5718.929677	0.031106
LOC410581	-5010.065548	-5006.049967	8.03116
LOC410591	-2825.587257	-2821.564931	8.04465
LOC410635	-4245.426709	-4245.426709	0
LOC410649	-5179.988958	-5150.632362	58.7132
LOC410659	-8452.722984	-8452.722984	0
LOC410686	-7587.819895	-7586.008849	3.62209
LOC410717	-9467.295031	-9417.701073	99.1879
LOC410766	-9359.648821	-9359.510036	0.27757
LOC410769	-14364.878562	-14364.878562	0
LOC410776	-2432.527077	-2432.527076	2e-06
LOC410777	-23370.057155	-23322.025054	96.0642
LOC410788	-14646.084481	-14644.809239	2.55048
LOC410844	-3085.496116	-3085.496116	0
LOC410848	-10231.260126	-10227.056956	8.40634
LOC410855	-4357.342742	-4334.872241	44.941
LOC410867	-18200.010647	-18195.253711	9.51387
LOC410874	-18030.289038	-18030.289038	0
LOC410916	-3773.688937	-3773.688937	0
LOC410925	-9224.788499	-9224.788499	0
LOC410948	-7942.787041	-7942.787041	0
LOC410950	-12484.926533	-12484.926533	0
LOC410956	-2149.379224	-2149.379224	0
LOC410960	-13584.227735	-13583.462723	1.53002
LOC410990	-11323.198431	-11322.689996	1.01687
LOC410992	-2136.459572	-2136.452993	0.013158
LOC411030	-5796.950146	-5796.647596	0.6051
LOC411053	-74508.315807	-74494.561483	27.5086
LOC411071	-4863.805446	-4862.770487	2.06992
LOC411079	-6881.260867	-6881.260867	0
LOC411099	-626.410634	-626.410634	0
LOC411113	-13726.550204	-13726.550204	0
LOC411125	-6980.900728	-6978.979346	3.84276
LOC411155	-30737.708610	-30731.203274	13.0107
LOC411181	-8824.502338	-8824.502338	0
LOC411185	-6503.284599	-6503.284599	0
LOC411206	-3941.066844	-3914.225170	53.6833
LOC411220	-5741.563728	-5741.563728	0
LOC411280	-4379.953826	-4379.410206	1.08724
LOC411299	-6606.702214	-6606.702214	0
LOC411348	-18796.934442	-18782.595112	28.6787
LOC411385	-4921.122628	-4921.122628	0
LOC411452	-6040.169276	-6040.169276	0
LOC411467	-11183.932772	-11182.438731	2.98808
LOC411476	-5998.029431	-5978.954212	38.1504
LOC411477	-4165.031465	-4120.602157	88.8586
LOC411488	-18722.114923	-18722.114923	0
LOC411505	-7685.713479	-7680.675275	10.0764
LOC411508	-3832.985220	-3832.985220	0
LOC411520	-3477.674844	-3477.674844	0
LOC411533	-5999.740337	-5999.740337	0
LOC411542	-5660.562901	-5660.562901	0
LOC411589	-13383.087288	-13383.087288	0
LOC411609	-3811.616010	-3810.275879	2.68026
LOC411617			0
LOC411618	-2711.774277	-2700.529174	22.4902
LOC411637	-6785.761898	-6785.761898	0
LOC411649	-8324.805317	-8324.805317	0
LOC411683	-3472.295546	-3472.295546	0
LOC411704	-3552.535639	-3552.535639	0
LOC411715	-10123.031786	-10122.101319	1.86093
LOC411739	-1962.656305	-1962.656305	0
LOC411753	-9910.845274	-9910.845274	0
LOC411806	-20895.499355	-20893.798115	3.40248
LOC411807	-7944.545805	-7941.991761	5.10809
LOC411820	-4961.998366	-4961.998366	0
LOC411828	-5017.712087	-5017.712087	0
LOC411850	-10598.493384	-10596.991781	3.00321
LOC411852	-3013.461461	-3013.461461	0
LOC411861	-4352.315098	-4352.315098	0
LOC411863	-4826.281712	-4826.281712	0
LOC411865	-11275.013020	-11275.013020	0
LOC411879	-3264.075280	-3264.075280	0
LOC411882	-3715.204185	-3715.204185	0
LOC411890	-3480.793355	-3480.793353	4e-06
LOC411903	-12472.806190	-12472.430604	0.751172
LOC411905	-11023.039537	-11023.039537	0
LOC411922	-6254.757610	-6254.757610	0
LOC411937	-5728.679498	-5728.679498	0
LOC411947	-4837.557861	-4819.297252	36.5212
LOC411955	-13612.026255	-13591.913297	40.2259
LOC411974	-7448.870708	-7448.870708	0
LOC411983	-4998.320546	-4998.320546	0
LOC411989	-4293.825909	-4293.825909	0
LOC411995	-7335.118664	-7335.118664	0
LOC412010	-4631.362481	-4631.362481	0
LOC412017	-3212.273259	-3212.273259	0
LOC412035	-21318.208547	-21313.845025	8.72704
LOC412074	-18064.042295	-18061.277848	5.52889
LOC412079	-7210.983080	-7208.928813	4.10853
LOC412092	-21437.146581	-21437.146580	2e-06
LOC412094	-5053.614943	-5053.564938	0.10001
LOC412099	-5491.891054	-5486.790269	10.2016
LOC412103	-19055.494686	-19055.490597	0.008178
LOC412108	-4198.874806	-4158.233899	81.2818
LOC412111	-13703.764851	-13703.764851	0
LOC412116	-3501.561558	-3501.561558	0
LOC412119	-7294.614100	-7294.614100	0
LOC412125	-2075.404936	-2054.170257	42.4694
LOC412128	-4648.996397	-4648.996397	0
LOC412129	-12609.111733	-12586.786581	44.6503
LOC412160	-2179.252826	-2178.497989	1.50967
LOC412176	-20987.654856	-20987.654856	0
LOC412199	-3171.996646	-3171.996646	0
LOC412219	-14859.146955	-14858.842280	0.60935
LOC412227	-9230.390885	-9224.859792	11.0622
LOC412256	-30963.812230	-30963.586528	0.451404
LOC412259	-5197.937181	-5197.937181	0
LOC412267	-4778.290088	-4778.290088	0
LOC412274	-22672.967953	-22666.715447	12.505
LOC412286	-6886.968978	-6886.968978	0
LOC412302	-2269.123685	-2269.123685	0
LOC412305	-7193.263770	-7191.907001	2.71354
LOC412308	-4757.523760	-4757.523760	0
LOC412313	-4790.581826	-4786.970940	7.22177
LOC412323	-3825.223472	-3825.223472	0
LOC412328	-1863.378612	-1861.622524	3.51218
LOC412346	-6144.131133	-6141.784176	4.69391
LOC412372	-9359.099025	-9356.429891	5.33827
LOC412379	-18154.691725	-18150.935184	7.51308
LOC412401	-11518.537328	-11443.337248	150.4
LOC412406	-19383.330373	-19383.156754	0.347238
LOC412407	-3531.263274	-3531.263274	0
LOC412439	-5520.941421	-5520.941421	0
LOC412449	-1074.425764	-1074.425764	0
LOC412452	-2733.461751	-2733.461751	0
LOC412453	-6664.856846	-6664.856818	5.6e-05
LOC412456	-8275.203701	-8275.203701	0
LOC412464	-21859.491279	-21858.127112	2.72833
LOC412475	-4886.196163	-4885.865271	0.661784
LOC412488	-3652.932621	-3652.932621	0
LOC412505	-9541.517356	-9534.507900	14.0189
LOC412536	-6681.536730	-6681.536730	0
LOC412552	-2431.650023	-2410.578591	42.1429
LOC412589	-7042.804917	-7041.950136	1.70956
LOC412591	-2725.443254	-2704.602129	41.6822
LOC412593	-13095.759289	-13095.759289	0
LOC412601	-3815.684114	-3815.684113	2e-06
LOC412606	-13708.725288	-13708.725288	0
LOC412608	-4710.961681	-4710.367060	1.18924
LOC412611	-7741.501949	-7741.501949	0
LOC412613	-4307.183264	-4307.183264	0
LOC412630	-9500.226426	-9500.208405	0.036042
LOC412636	-4003.291513	-4003.291513	0
LOC412644	-2948.849381	-2948.849381	0
LOC412655	-12992.175289	-12992.175289	0
LOC412707	-5052.393258	-5052.393258	0
LOC412727	-8253.890481	-8253.890481	0
LOC412735	-2719.874394	-2719.874394	0
LOC412739	-17971.943932	-17970.684411	2.51904
LOC412746	-22028.246585	-22027.652983	1.1872
LOC412748	-7187.501232	-7187.441206	0.120052
LOC412764	-6314.822537	-6314.822537	0
LOC412767	-1362.198373	-1362.198373	0
LOC412788	-9656.791334	-9656.728574	0.12552
LOC412795	-14689.768521	-14689.768521	0
LOC412804	-5477.650039	-5477.650039	0
LOC412843	-9068.895498	-9068.895498	0
LOC412855	-21811.885806	-21763.448738	96.8741
LOC412876	-8985.037704	-8984.929705	0.215998
LOC412883	-5740.199586	-5740.199586	0
LOC412897	-6401.492704	-6363.880644	75.2241
LOC412941	-7880.973478	-7880.294420	1.35812
LOC412943	-10435.501367	-10435.501367	0
LOC412955	-6686.223540	-6683.767017	4.91305
LOC412959	-867.086943	-867.086943	0
LOC412975	-6977.004933	-6977.004933	0
LOC412979	-4706.304877	-4706.304877	0
LOC412984	-11078.526275	-11070.886534	15.2795
LOC412986	-8332.736970	-8332.736970	0
LOC413001	-10567.054591	-10532.861136	68.3869
LOC413020	-4700.576969	-4700.576969	0
LOC413052	-19048.486406	-19045.522266	5.92828
LOC413054	-17794.053866	-17793.687643	0.732446
LOC413071	-13252.305761	-13252.223600	0.164322
LOC413147	-4859.735045	-4859.735045	0
LOC413152	-14572.967891	-14571.793228	2.34933
LOC413166	-3937.031986	-3937.031986	0
LOC413186	-1773.329856	-1773.322369	0.014974
LOC413189	-4474.588857	-4474.588857	0
LOC413204	-3802.316343	-3802.316343	0
LOC413255	-3207.555984	-3207.555984	0
LOC413270	-10169.345527	-10099.629842	139.431
LOC413278	-3868.985358	-3868.985358	0
LOC413279	-3433.102586	-3433.102586	0
LOC413309	-2546.072076	-2546.071108	0.001936
LOC413311	-6084.829297	-6084.075481	1.50763
LOC413336	-7444.813201	-7444.813201	0
LOC413354	-4959.477898	-4959.477898	0
LOC413356	-6087.711466	-6086.785813	1.85131
LOC413357	-10299.199961	-10280.222425	37.9551
