Gene	lnL_Null	lnL_Alt	LRT
LOC100578112	-6992.635104	-6992.635104	0
LOC100578146	-9504.512559	-9504.512060	0.000998
LOC100578201	-22489.933259	-22489.933259	0
LOC100578248	-9611.293229	-9611.293229	0
LOC100578269	-5925.603728	-5923.040304	5.12685
LOC100578298	-7363.924094	-7361.445763	4.95666
LOC100578321	-9543.982968	-9543.982968	0
LOC100578417	-8647.803878	-8647.026569	1.55462
LOC100578423	-4557.475545	-4557.475544	2e-06
LOC100578439	-11346.851591	-11346.851591	0
LOC100578442	-2965.920920	-2965.568872	0.704096
LOC100578443	-6872.548438	-6872.548438	0
LOC100578478	-2880.655806	-2880.655806	0
LOC100578498	-14765.985361	-14765.985362	-2e-06
LOC100578513	-10477.775306	-10477.775306	0
LOC100578519	-15358.568450	-15358.568450	0
LOC100578530	-3722.777826	-3722.777826	0
LOC100578579	-346.551258	-346.551258	0
LOC100578597	-21512.503025	-21512.503025	0
LOC100578602	-12900.049733	-12900.049733	0
LOC100578641	-3363.531820	-3363.531820	0
LOC100578653	-10120.221651	-10120.221651	0
LOC100578660	-3494.402518	-3494.402518	0
LOC100578704	-6266.492022	-6265.537033	1.90998
LOC100578715	-2192.559706	-2192.559706	0
LOC100578721	-5230.302080	-5230.062730	0.4787
LOC100578726	-8718.862887	-8718.656953	0.411868
LOC100578730	-2858.612211	-2858.612211	0
LOC100578732	-1772.066589	-1771.563000	1.00718
LOC100578810	-5425.088336	-5425.088336	0
LOC100578824	-4625.558904	-4625.558904	0
LOC100578864	-5221.812672	-5221.812672	0
LOC100578879	-10518.789342	-10518.789342	0
LOC100578924	-4900.417747	-4900.417747	0
LOC100578927	-3450.882335	-3450.882318	3.4e-05
LOC100578955	-18720.360526	-18720.360526	0
LOC100579007	-8771.543580	-8771.466769	0.153622
LOC100579008	-3270.263403	-3270.263403	0
LOC102653588	-6574.498962	-6574.489157	0.01961
LOC102653784	-3189.784972	-3189.784972	0
LOC102653862	-3994.544587	-3994.544587	0
LOC102653875	-8580.741968	-8580.741968	0
LOC102653965	-6216.430690	-6216.430690	0
LOC102654159	-3814.264452	-3814.264452	0
LOC102654188	-15376.743342	-15376.540324	0.406036
LOC102654448			0
LOC102654490	-13711.005347	-13711.005347	0
LOC102654510	-12827.034584	-12827.034584	0
LOC102654534	-4146.893460	-4146.893460	0
LOC102654777	-7727.282867	-7727.282867	0
LOC102654839	-5003.661598	-5003.661598	0
LOC102654895	-10597.581479	-10597.581479	0
LOC102654959	-12551.271032	-12551.271032	0
LOC102655030	-1873.664126	-1873.664126	0
LOC102655034	-2680.958165	-2680.958165	0
LOC102655240	-2424.575851	-2424.567754	0.016194
LOC102655436	-45380.128919	-45380.128919	0
LOC102655485	-1361.200179	-1360.456782	1.48679
LOC102655540	-1383.730844	-1383.730844	0
LOC102655689	-6293.575127	-6293.575127	0
LOC102655778	-9148.177890	-9148.177890	0
LOC102655922	-3148.219437	-3148.219437	0
LOC102655945	-3906.597792	-3906.597792	0
LOC102655995	-4522.432118	-4522.432118	0
LOC102656093	-8103.142071	-8103.142070	2e-06
LOC102656170	-4018.386659	-4018.386659	0
LOC102656425	-2484.975782	-2484.975782	0
LOC102656433	-5539.193902	-5537.870066	2.64767
LOC102656485	-1979.822420	-1979.822420	0
LOC102656505	-2176.421780	-2176.421780	0
LOC102656594	-3876.615699	-3876.615699	0
LOC102656620	-13197.062210	-13197.062210	0
LOC102656685	-2100.309164	-2100.309164	0
LOC102656846	-5153.231509	-5152.860775	0.741468
LOC102656890	-1914.123655	-1913.294873	1.65756
LOC107963983	-12070.055116	-12068.218368	3.6735
LOC107963991	-9918.409493	-9918.593800	-0.368614
LOC107964020	-4931.834772	-4931.834772	0
LOC107964083	-10840.131630	-10840.131630	0
LOC107964206	-2317.052777	-2317.052777	0
LOC107964349	-7251.269157	-7251.269157	0
LOC107964404	-1911.912075	-1911.912075	0
LOC107964422	-3058.777878	-3053.730289	10.0952
LOC107964473	-6687.220005	-6687.220005	0
LOC107964635	-6173.218627	-6173.218627	0
LOC107964828	-2939.466392	-2939.415489	0.101806
LOC107964839	-24283.680786	-24283.639218	0.083136
LOC107964891	-2513.922149	-2512.723276	2.39775
LOC107964896	-17457.635245	-17457.600049	0.070392
LOC107965070	-4787.733574	-4787.733574	0
LOC107965335	-3925.538817	-3915.047524	20.9826
LOC107965486	-5842.804539	-5842.804539	0
LOC113218723			0
LOC113218965	-5774.296867	-5774.296867	0
LOC113219058	-2797.106155	-2797.106155	0
LOC113219119	-1094.326302	-1094.326302	0
LOC113219232	-5549.889500	-5549.889500	0
LOC113219244	-5287.694670	-5285.949523	3.49029
LOC113219272	-4886.070721	-4886.070721	0
LOC113219309	-12606.304165	-12606.180198	0.247934
LOC113219314	-6999.648729	-6999.374256	0.548946
LOC113219328	-2241.246081	-2241.246081	0
LOC113219401	-2793.167603	-2792.775501	0.784204
LOC113219418	-1419.971072	-1419.971072	0
LOC113219424	-10961.814690	-10961.814488	0.000404
LOC408275	-6292.701641	-6292.701641	0
LOC408276	-6184.097686	-6184.097686	0
LOC408301	-1991.050278	-1991.050278	0
LOC408304	-1610.576574	-1610.576574	0
LOC408316	-28375.966015	-28375.966015	0
LOC408335	-22770.015724	-22770.015724	0
LOC408346	-2906.658972	-2906.658972	0
LOC408351	-17870.999220	-17870.999220	0
LOC408367	-6254.084978	-6252.661220	2.84752
LOC408386	-3517.914451	-3517.903815	0.021272
LOC408387	-1059.407225	-1059.304628	0.205194
LOC408401	-13700.972259	-13700.972259	0
LOC408415	-1330.605990	-1330.605990	0
LOC408417	-1858.652828	-1858.652828	0
LOC408424	-2622.037769	-2622.037769	0
LOC408439	-9436.134403	-9435.981291	0.306224
LOC408446	-11307.871640	-11307.871640	0
LOC408448	-8309.230816	-8309.230816	0
LOC408457	-1787.955844	-1787.955844	0
LOC408463	-5199.777384	-5199.777384	0
LOC408481	-2356.747292	-2356.747292	0
LOC408497	-16084.687181	-16084.687181	0
LOC408510	-1943.370241	-1943.370241	0
LOC408512	-12021.711689	-12021.711689	0
LOC408527	-2910.888828	-2910.888828	0
LOC408528	-10086.122130	-10086.121853	0.000554
LOC408538	-4524.366155	-4524.366155	0
LOC408542	-7836.696808	-7836.696808	0
LOC408544	-3448.212664	-3448.212664	0
LOC408546	-14906.031308	-14906.031308	0
LOC408552	-31642.668758	-31635.712502	13.9125
LOC408556	-10213.736266	-10213.736266	0
LOC408561	-8368.327001	-8368.327001	0
LOC408563	-13086.583326	-13086.550889	0.064874
LOC408564	-9275.299212	-9275.299212	0
LOC408567	-4545.498115	-4545.498115	0
LOC408576	-3282.553967	-3282.553965	4e-06
LOC408579	-10166.583501	-10166.583501	0
LOC408596	-4954.063375	-4953.151707	1.82334
LOC408618	-15787.971612	-15787.971612	0
LOC408634	-7562.788947	-7562.788947	0
LOC408642	-4870.584509	-4870.584509	0
LOC408653	-11190.077712	-11190.077712	0
LOC408662	-10712.955322	-10712.955322	0
LOC408694	-7588.997599	-7588.936741	0.121716
LOC408695	-6440.659689	-6440.659689	0
LOC408697	-14068.233591	-14068.233591	0
LOC408722	-3543.922327	-3543.922327	0
LOC408751	-2140.681106	-2140.681106	0
LOC408752	-14539.336673	-14539.336673	0
LOC408754	-3968.378710	-3968.378710	0
LOC408755	-2792.218828	-2792.218826	4e-06
LOC408759	-2601.495562	-2601.495562	0
LOC408775	-3225.554849	-3225.554849	0
LOC408799	-1410.174563	-1410.089506	0.170114
LOC408821	-20671.479091	-20671.030670	0.896842
LOC408836	-7955.036335	-7955.036335	0
LOC408877	-4840.716602	-4840.709766	0.013672
LOC408890	-7452.705195	-7452.700365	0.00966
LOC408901	-4109.907794	-4109.907794	0
LOC408922	-9162.459849	-9162.459849	0
LOC408945	-6126.355513	-6126.355513	0
LOC408951	-2466.570078	-2466.570078	0
LOC408958	-4667.998851	-4665.759126	4.47945
LOC408965	-9197.709109	-9197.709109	0
LOC408966	-2740.868202	-2740.868202	0
LOC408982	-2170.877102	-2170.877102	0
LOC409007	-1546.932067	-1546.798772	0.26659
LOC409010	-8681.056281	-8681.056281	0
LOC409016	-1490.678244	-1490.678244	0
LOC409017	-10127.340429	-10127.243537	0.193784
LOC409024	-3633.706045	-3633.706045	0
LOC409075	-8043.105670	-8043.105670	0
LOC409078	-4581.638073	-4581.638073	0
LOC409085	-5139.885514	-5139.885514	0
LOC409087	-3951.393528	-3951.393179	0.000698
LOC409093	-8712.048471	-8712.048471	0
LOC409096	-6848.866317	-6848.866317	0
LOC409109	-14251.198208	-14251.198208	0
LOC409111	-5920.394989	-5913.346218	14.0975
LOC409117	-9293.092266	-9293.092266	0
LOC409154	-6358.444441	-6358.444441	0
LOC409191	-8204.540631	-8204.540631	0
LOC409199	-7116.179710	-7116.179710	0
LOC409202	-2041.127907	-2041.170962	-0.08611
LOC409217	-5276.245070	-5276.221975	0.04619
LOC409218	-7075.221217	-7075.221217	0
LOC409255	-11915.745914	-11915.745914	0
LOC409262	-4542.170944	-4542.170944	0
LOC409264	-4260.281609	-4260.281609	0
LOC409279	-6864.470558	-6864.470557	2e-06
LOC409288	-4281.416121	-4281.416121	0
LOC409293	-5273.642949	-5273.642949	0
LOC409299	-5268.539088	-5268.539088	0
LOC409314	-6046.894863	-6046.894863	0
LOC409315	-4370.685560	-4370.685560	0
LOC409340	-4473.554717	-4473.554717	0
LOC409346	-17003.641243	-17003.641243	0
LOC409351	-7550.455379	-7550.305847	0.299064
LOC409355	-3598.044504	-3598.044504	0
LOC409363	-4664.661235	-4664.661235	0
LOC409364	-7043.783614	-7043.783614	0
LOC409379	-3766.544077	-3765.875263	1.33763
LOC409389	-3186.889088	-3186.889088	0
LOC409408	-11090.843865	-11090.843865	0
LOC409414	-11200.237173	-11199.037087	2.40017
LOC409417	-11120.462556	-11120.462556	0
LOC409424	-6600.417006	-6600.358724	0.116564
LOC409444	-5524.609205	-5524.609205	0
LOC409450	-3061.679977	-3061.679977	0
LOC409459	-13348.954155	-13348.954155	0
LOC409462	-3993.075653	-3993.075653	0
LOC409514	-738.050849	-738.050849	0
LOC409531	-2887.985495	-2887.985495	0
LOC409544	-4835.563815	-4834.568749	1.99013
LOC409548	-6171.354688	-6171.354688	0
LOC409552	-1795.028818	-1795.028818	0
LOC409565	-7326.724192	-7325.412997	2.62239
LOC409566	-3104.312301	-3104.311207	0.002188
LOC409584	-7025.908323	-7025.908113	0.00042
LOC409590	-3337.233321	-3337.233321	0
LOC409609	-4773.825504	-4773.825504	0
LOC409645	-1590.237248	-1590.237248	0
LOC409647	-7707.069472	-7707.069472	0
LOC409665	-8318.680898	-8318.680898	0
LOC409668	-4748.308289	-4748.308289	0
LOC409690	-5844.214009	-5844.214009	0
LOC409693	-3920.474189	-3920.474189	0
LOC409699	-3499.247944	-3499.247944	0
LOC409734	-6742.227356	-6742.227356	0
LOC409739	-6649.709625	-6649.709625	0
LOC409743	-17551.526571	-17551.526571	0
LOC409757	-8863.961673	-8863.961673	0
LOC409766	-5063.166650	-5063.166650	0
LOC409773	-5061.683546	-5061.683546	0
LOC409790	-2707.966985	-2707.966985	0
LOC409804	-3215.798738	-3215.798738	0
LOC409809	-6780.630573	-6780.630573	0
LOC409841	-4529.051600	-4529.051597	6e-06
LOC409876	-5652.700983	-5652.700983	0
LOC409877	-3627.238719	-3625.423721	3.63
LOC409880	-5431.541017	-5431.541017	0
LOC409884	-7438.568566	-7438.336257	0.464618
LOC409886	-2512.650041	-2512.650041	0
LOC409922	-5147.406928	-5147.406928	0
LOC409927	-10545.872200	-10546.311195	-0.87799
LOC409932	-5309.077185	-5309.077185	0
LOC409951	-2430.926878	-2430.901858	0.05004
LOC409959	-2770.031369	-2770.031369	0
LOC409965	-13582.332581	-13582.332581	0
LOC409990	-11560.589293	-11560.589293	0
LOC409994	-2605.327888	-2605.327888	0
LOC410023	-4001.541606	-4001.541606	0
LOC410054	-6717.999794	-6716.023299	3.95299
LOC410056	-7856.173669	-7856.173669	0
LOC410071	-4768.846729	-4768.846729	0
LOC410073	-6778.717233	-6777.254621	2.92522
LOC410079	-1219.152531	-1219.152531	0
LOC410116	-8703.194174	-8703.194174	0
LOC410136	-18350.765421	-18350.604965	0.320912
LOC410151	-5470.969326	-5470.969326	0
LOC410158	-5649.544299	-5649.544299	0
LOC410166	-3577.368102	-3577.368102	0
LOC410171	-35506.567115	-35506.567115	0
LOC410175	-6023.583593	-6023.583593	0
LOC410211	-2542.248119	-2541.822262	0.851714
LOC410222	-3439.307882	-3438.839814	0.936136
LOC410226	-3990.993368	-3989.321118	3.3445
LOC410229	-14295.342071	-14293.173506	4.33713
LOC410239	-12783.857716	-12783.857716	0
LOC410254	-6760.810490	-6760.810490	0
LOC410255	-6766.573734	-6766.573734	0
LOC410264	-5947.003194	-5947.003194	0
LOC410278	-7332.520520	-7332.520520	0
LOC410296	-7593.782298	-7593.737772	0.089052
LOC410297	-2562.427061	-2562.427061	0
LOC410307	-11926.872126	-11926.872126	0
LOC410325	-12178.390713	-12169.666755	17.4479
LOC410328	-7268.598405	-7268.598405	0
LOC410330	-5114.583967	-5114.583967	0
LOC410332	-11253.172676	-11253.172676	0
LOC410336	-10054.634571	-10053.745329	1.77848
LOC410341	-3949.226372	-3949.226370	4e-06
LOC410343	-4103.984670	-4103.984670	0
LOC410345	-11327.077493	-11326.972620	0.209746
LOC410347	-3714.824056	-3714.824056	0
LOC410349	-789.652392	-789.652392	0
LOC410352	-18032.720801	-18032.720801	0
LOC410355	-4605.188445	-4605.188445	0
LOC410373	-3930.723482	-3930.723482	0
LOC410375	-6764.107322	-6764.107322	0
LOC410381	-4768.630823	-4768.630823	0
LOC410423	-16698.835100	-16698.835100	0
LOC410441	-4086.342454	-4086.342454	0
LOC410463	-7216.222490	-7216.222490	0
LOC410480	-14723.749139	-14723.749139	0
LOC410483	-2345.756797	-2345.756797	0
LOC410486	-3068.475379	-3068.475379	0
LOC410546	-8359.770659	-8359.770659	0
LOC410556	-5722.815696	-5722.815696	0
LOC410581	-5023.572986	-5023.572986	0
LOC410591	-2826.662150	-2826.662150	0
LOC410635	-4238.287354	-4238.287354	0
LOC410649	-5192.346884	-5192.346877	1.4e-05
LOC410659	-8452.722984	-8452.722984	0
LOC410686	-7589.536159	-7589.536159	0
LOC410717	-9494.690571	-9494.690571	0
LOC410766	-9352.953674	-9352.882980	0.141388
LOC410769	-14363.857204	-14362.630268	2.45387
LOC410776	-2408.222858	-2407.269715	1.90629
LOC410777	-23418.530360	-23418.530360	0
LOC410788	-14629.678441	-14629.678441	0
LOC410844	-3085.496116	-3085.496116	0
LOC410848	-10233.035094	-10232.852981	0.364226
LOC410855	-4409.519282	-4409.519275	1.4e-05
LOC410867	-18205.762936	-18205.762936	0
LOC410874	-18003.408003	-18003.408003	0
LOC410916	-3765.992095	-3764.591321	2.80155
LOC410925	-9154.099175	-9138.459315	31.2797
LOC410948	-7942.674659	-7942.674659	0
LOC410950	-12485.077532	-12484.955746	0.243572
LOC410956	-2148.957496	-2148.957496	0
LOC410960	-13583.896792	-13583.820258	0.153068
LOC410990	-11325.572801	-11325.572801	0
LOC410992	-2136.783695	-2136.783695	0
LOC411030	-5798.009775	-5798.063816	-0.108082
LOC411053	-74486.505141	-74486.505141	0
LOC411071	-4847.311071	-4847.065288	0.491566
LOC411079	-6894.477159	-6889.576198	9.80192
LOC411099	-606.222584	-599.107301	14.2306
LOC411113	-13711.005347	-13711.005347	0
LOC411125	-6982.828299	-6982.828299	0
LOC411155	-30747.009653	-30747.009653	0
LOC411181	-8815.747375	-8815.747375	0
LOC411185	-6515.813042	-6515.813042	0
LOC411206	-3948.614502	-3948.614502	0
LOC411220	-5718.004013	-5718.004013	0
LOC411280	-4383.888864	-4383.888864	0
LOC411299	-6606.702214	-6606.702214	0
LOC411348	-18793.292934	-18793.292934	0
LOC411385	-4921.859794	-4921.859794	0
LOC411452	-6040.152538	-6040.152538	0
LOC411467	-11180.411623	-11180.411623	0
LOC411476	-6009.968819	-6009.577475	0.782688
LOC411477	-4224.907508	-4224.861207	0.092602
LOC411488	-18711.613489	-18711.613489	0
LOC411505	-7686.662731	-7686.662731	0
LOC411508	-3828.521715	-3828.521715	0
LOC411520	-3474.120951	-3473.959992	0.321918
LOC411533	-5992.255561	-5992.255561	0
LOC411542	-5658.924398	-5658.924397	2e-06
LOC411589	-13368.952644	-13368.952643	2e-06
LOC411609	-3805.706987	-3805.706987	0
LOC411617			0
LOC411618	-2711.870988	-2711.870988	0
LOC411637	-6783.834821	-6783.054586	1.56047
LOC411649	-8322.124791	-8322.066484	0.116614
LOC411683	-3472.295546	-3472.295546	0
LOC411704	-3551.572934	-3551.572934	0
LOC411715	-10121.491864	-10121.491864	0
LOC411739	-1956.479637	-1955.934011	1.09125
LOC411753	-9908.854363	-9908.386778	0.93517
LOC411806	-20890.735207	-20890.735207	0
LOC411807	-7936.490147	-7936.370874	0.238546
LOC411820	-4961.147583	-4961.147583	0
LOC411828	-5016.627264	-5016.627264	0
LOC411850	-10598.597288	-10598.597288	0
LOC411852	-3013.164909	-3013.164909	0
LOC411861	-4352.806215	-4352.664793	0.282844
LOC411863	-4825.958145	-4825.287792	1.34071
LOC411865	-11273.041181	-11273.041181	0
LOC411879	-3264.075280	-3264.075280	0
LOC411882	-3700.298923	-3700.298923	0
LOC411890	-3480.793354	-3480.793354	0
LOC411903	-12474.119857	-12474.119857	0
LOC411905	-11022.229512	-11022.229512	0
LOC411922	-6256.169319	-6256.169319	0
LOC411937	-5723.864709	-5723.845802	0.037814
LOC411947	-4870.462706	-4870.298728	0.327956
LOC411955	-13630.264933	-13630.264933	0
LOC411974	-7447.441956	-7447.441956	0
LOC411983	-4998.396080	-4998.396080	0
LOC411989	-4291.328086	-4291.328086	0
LOC411995	-7337.022396	-7337.022396	0
LOC412010	-4630.653523	-4629.856627	1.59379
LOC412017	-3214.378909	-3214.378909	0
LOC412035	-21309.092651	-21309.092651	0
LOC412074	-18049.717095	-18049.717095	0
LOC412079	-7214.921996	-7214.921996	0
LOC412092	-21436.159130	-21436.138558	0.041144
LOC412094	-5054.193299	-5054.191947	0.002704
LOC412099	-5463.538173	-5463.538173	0
LOC412103	-19056.447449	-19045.597038	21.7008
LOC412108	-4265.530704	-4265.508055	0.045298
LOC412111	-13703.764852	-13703.764852	0
LOC412116	-3500.225264	-3500.225264	0
LOC412119	-7288.001901	-7288.001901	0
LOC412125	-2119.520231	-2119.520229	4e-06
LOC412128	-4639.903938	-4639.903938	0
LOC412129	-12619.929465	-12619.929470	-1e-05
LOC412160	-2185.161747	-2185.161747	0
LOC412176	-20981.685467	-20981.685467	0
LOC412199	-3171.996646	-3171.996646	0
LOC412219	-14844.754142	-14844.754142	0
LOC412227	-9225.909242	-9225.909242	0
LOC412256	-30953.791471	-30953.791471	0
LOC412259	-5196.930083	-5196.749404	0.361358
LOC412267	-4773.786345	-4773.786345	0
LOC412274	-22672.553703	-22672.553703	0
LOC412286	-6887.875131	-6887.875131	0
LOC412302	-2269.123685	-2269.123685	0
LOC412305	-7196.228284	-7196.068175	0.320218
LOC412308	-4756.150510	-4756.150510	0
LOC412313	-4771.809448	-4771.809444	8e-06
LOC412323	-3825.521590	-3825.521590	0
LOC412328	-1863.246361	-1863.246361	0
LOC412346	-6144.396933	-6144.396933	0
LOC412372	-9365.787899	-9365.845763	-0.115728
LOC412379	-18149.134965	-18149.134965	0
LOC412401	-11590.622504	-11590.622504	0
LOC412406	-19384.093640	-19384.090737	0.005806
LOC412407	-3526.678495	-3526.678495	0
LOC412439	-5520.636692	-5520.636692	0
LOC412449	-1074.425764	-1074.425764	0
LOC412452	-2733.478054	-2733.478054	0
LOC412453	-6655.866980	-6655.866980	0
LOC412456	-8271.577669	-8271.577669	0
LOC412464	-21859.212678	-21858.714856	0.995644
LOC412475	-4893.764121	-4893.764121	0
LOC412488	-3645.645570	-3645.573992	0.143156
LOC412505	-9543.304307	-9542.289232	2.03015
LOC412536	-6679.271680	-6678.014394	2.51457
LOC412552	-2480.946791	-2480.841325	0.210932
LOC412589	-7040.154184	-7039.984173	0.340022
LOC412591	-2768.152625	-2768.111498	0.082254
LOC412593	-13093.949294	-13093.949294	0
LOC412601	-3812.388130	-3812.388130	0
LOC412606	-13707.434228	-13704.187719	6.49302
LOC412608	-4709.946522	-4709.946522	0
LOC412611	-7743.524059	-7743.306770	0.434578
LOC412613	-4307.407556	-4307.407556	0
LOC412630	-9513.591720	-9513.591720	0
LOC412636	-4002.351132	-4002.351132	0
LOC412644	-2948.788581	-2948.448249	0.680664
LOC412655	-12985.368505	-12985.368505	0
LOC412707	-5050.235411	-5050.200154	0.070514
LOC412727	-8252.603020	-8252.603020	0
LOC412735	-2719.873893	-2719.383258	0.98127
LOC412739	-17963.728748	-17963.728748	0
LOC412746	-22028.142826	-22028.142826	0
LOC412748	-7139.890605	-7139.890605	0
LOC412764	-6311.562699	-6311.562699	0
LOC412767	-1362.198373	-1362.198373	0
LOC412788	-9657.770870	-9657.770870	0
LOC412795	-14690.444448	-14690.444448	0
LOC412804	-5478.418493	-5478.418493	0
LOC412843	-9072.690785	-9072.690785	0
LOC412855	-21845.672004	-21845.672004	0
LOC412876	-8985.957240	-8986.173414	-0.432348
LOC412883	-5735.289660	-5735.289660	0
LOC412897	-6410.968837	-6410.968837	0
LOC412941	-7884.581399	-7883.345232	2.47233
LOC412943	-10434.183760	-10434.029989	0.307542
LOC412955	-6691.712466	-6691.712466	0
LOC412959	-863.510951	-862.384841	2.25222
LOC412975	-6973.464682	-6973.464682	0
LOC412979	-4706.338776	-4706.338776	0
LOC412984	-11075.501492	-11075.501492	0
LOC412986	-8332.193225	-8332.193225	0
LOC413001	-10597.955024	-10597.040670	1.82871
LOC413020	-4699.458727	-4699.458727	0
LOC413052	-19038.096208	-19037.842355	0.507706
LOC413054	-17782.609442	-17782.566296	0.086292
LOC413071	-13246.970328	-13246.970328	0
LOC413147	-4859.648451	-4859.648451	0
LOC413152	-14567.753954	-14567.753954	0
LOC413166	-3937.199687	-3937.199687	0
LOC413186	-1773.489267	-1773.489267	0
LOC413189	-4480.831252	-4475.457139	10.7482
LOC413204	-3795.584319	-3795.584319	0
LOC413255	-3207.747818	-3207.155767	1.1841
LOC413270	-10276.052488	-10275.802568	0.49984
LOC413278	-3869.026592	-3869.026592	0
LOC413279	-3427.729398	-3427.729398	0
LOC413309	-2550.028999	-2549.433907	1.19018
LOC413311	-6083.595238	-6083.595238	0
LOC413336	-7435.340302	-7435.340302	0
LOC413354	-4955.377209	-4955.377209	0
LOC413356	-6072.061189	-6072.061189	0
LOC413357	-10342.146307	-10342.146307	0
LOC413369	-6359.291107	-6359.291107	0
LOC413398	-2349.249002	-2348.657783	1.18244
LOC413408	-8218.537549	-8218.537549	0
LOC413427	-13336.360200	-13335.520312	1.67978
LOC413439	-4145.382444	-4145.365756	0.033376
LOC413440	-16707.529314	-16707.529314	0
LOC413448	-7280.073075	-7280.073075	0
LOC413460	-15382.669202	-15382.616973	0.104458
LOC413464	-5537.440140	-5537.440141	-2e-06
LOC413481	-12759.617833	-12759.617833	0
LOC413490	-6450.757823	-6450.757823	0
LOC413501	-2789.790465	-2789.790465	0
LOC413517	-4370.164525	-4370.164525	0
LOC413533	-5938.479539	-5938.463837	0.031404
LOC413557	-2877.617433	-2876.575190	2.08449
LOC413592	-15226.729733	-15225.922996	1.61347
LOC413607	-8122.838075	-8122.838075	0
