Gene	lnL_Null	lnL_Alt	LRT
LOC100576796	-1466.741420	-1466.741420	0
LOC100576805	-3305.786606	-3305.786606	0
LOC100576866	-7014.187048	-7014.187048	0
LOC100576879	-17640.645794	-17640.645794	0
LOC100576915	-10393.014248	-10393.014248	0
LOC100576919	-20017.453171	-20017.311701	0.28294
LOC100576934	-4337.334822	-4337.334822	0
LOC100576975	-3214.201040	-3214.201040	0
LOC100576982	-2607.026514	-2607.026514	0
LOC100576990	-11887.915675	-11887.915675	0
LOC100577000	-2332.291328	-2332.291328	0
LOC100577003	-1748.718948	-1745.351918	6.73406
LOC100577028	-1548.016469	-1548.002328	0.028282
LOC100577069	-3854.131516	-3854.075722	0.111588
LOC100577180	-6394.648829	-6394.648829	0
LOC100577192	-3924.408276	-3924.408276	0
LOC100577237	-6387.639322	-6387.639322	0
LOC100577268	-1173.581951	-1173.581951	0
LOC100577293	-2250.383660	-2249.659819	1.44768
LOC100577376	-17836.172407	-17836.172407	0
LOC100577377	-7884.093130	-7884.093130	0
LOC100577385	-7770.530160	-7770.529985	0.00035
LOC100577515	-8953.481537	-8953.481537	0
LOC100577516	-6608.798016	-6608.798016	0
LOC100577635	-6871.912986	-6871.912986	0
LOC100577669	-16785.205562	-16783.652388	3.10635
LOC100577694	-7454.243877	-7454.243877	0
LOC100577739	-35696.379050	-35696.379050	0
LOC100577801	-8704.365198	-8704.365198	0
LOC100577885	-7790.782867	-7790.782867	0
LOC100577920	-1788.316227	-1788.316225	4e-06
LOC100577966	-3582.991721	-3582.991721	0
LOC100577981	-15140.726885	-15140.726885	0
LOC100577998	-11211.486634	-11211.486634	0
LOC100578001	-4052.429165	-4052.429164	2e-06
LOC100578002	-1052.360067	-1052.360067	0
LOC100578066	-9147.309210	-9147.309210	0
LOC100578085	-4246.449691	-4246.449691	0
LOC100578091	-1953.990625	-1953.756400	0.46845
LOC100578105	-12251.585388	-12251.585388	0
LOC100578106	-7298.158631	-7298.158631	0
LOC100578109	-7235.232236	-7235.232236	0
LOC100578112	-6994.875369	-6994.875369	0
LOC100578146	-9504.512801	-9504.512801	0
LOC100578201	-22511.600443	-22503.387610	16.4257
LOC100578248	-9614.616116	-9614.616116	0
LOC100578269	-5929.739196	-5929.739196	0
LOC100578298	-7368.679684	-7368.679684	0
LOC100578321	-9544.813548	-9544.813548	0
LOC100578417	-8649.070497	-8649.070497	0
LOC100578423	-4557.475544	-4557.475543	2e-06
LOC100578439	-11350.099268	-11350.099268	0
LOC100578442	-2970.587580	-2970.587580	0
LOC100578443	-6875.414635	-6875.400475	0.02832
LOC100578478	-2882.183853	-2882.183853	0
LOC100578498	-14767.556300	-14766.402217	2.30817
LOC100578513	-10478.044223	-10478.044223	0
LOC100578519	-15362.692525	-15362.692525	0
LOC100578530	-3738.620291	-3738.620291	0
LOC100578579	-348.755991	-348.542842	0.426298
LOC100578597	-21532.456451	-21532.456451	0
LOC100578602	-12900.049733	-12900.049733	0
LOC100578641	-3363.748243	-3363.748243	0
LOC100578653	-10119.897451	-10119.897451	0
LOC100578660	-3494.402518	-3494.402518	0
LOC100578704	-6269.991264	-6269.991264	0
LOC100578715	-2193.249612	-2193.249612	0
LOC100578721	-5233.273435	-5233.273435	0
LOC100578726	-8720.973722	-8720.973722	0
LOC100578730	-2859.589258	-2859.589258	0
LOC100578732	-1774.681408	-1774.681408	0
LOC100578810	-5427.270098	-5427.270098	0
LOC100578824	-4631.980281	-4631.980281	0
LOC100578864	-5221.812117	-5221.812117	0
LOC100578879	-10522.399262	-10522.399262	0
LOC100578924	-4906.112133	-4906.112128	1e-05
LOC100578927	-3450.882247	-3450.882219	5.6e-05
LOC100578955	-18723.330861	-18722.092126	2.47747
LOC100579007	-8775.644918	-8775.644917	2e-06
LOC100579008	-3271.000827	-3270.967888	0.065878
LOC102653588	-6581.856592	-6581.857101	-0.001018
LOC102653784	-3189.053738	-3189.053738	0
LOC102653862	-3994.544587	-3994.544587	0
LOC102653875	-8591.499334	-8591.499334	0
LOC102653965	-6219.495342	-6219.495342	0
LOC102654159	-3814.799027	-3814.735012	0.12803
LOC102654188	-15377.897358	-15377.897358	0
LOC102654448			0
LOC102654490	-13726.550204	-13726.550204	0
LOC102654510	-12831.925843	-12831.925843	0
LOC102654534	-4150.666220	-4149.908635	1.51517
LOC102654777	-7730.274154	-7730.274154	0
LOC102654839	-5016.868780	-5016.868780	0
LOC102654895	-10600.331115	-10600.331115	0
LOC102654959	-12558.238453	-12558.238453	0
LOC102655030	-1874.670647	-1874.670647	0
LOC102655034	-2680.958165	-2680.958165	0
LOC102655240	-2424.577105	-2424.577105	0
LOC102655436	-45393.113472	-45393.113472	0
LOC102655485			0
LOC102655540	-1383.730844	-1383.730844	0
LOC102655689	-6293.579724	-6293.579724	0
LOC102655778	-9148.177890	-9148.177890	0
LOC102655922	-3149.518090	-3149.518090	0
LOC102655945	-3906.644092	-3906.644092	0
LOC102655995	-4523.057640	-4523.012386	0.090508
LOC102656093	-8103.138550	-8103.138550	0
LOC102656170	-4019.451008	-4019.451008	0
LOC102656425	-2489.305397	-2489.305397	0
LOC102656433	-5542.294180	-5542.294180	0
LOC102656485	-1979.869661	-1979.869661	0
LOC102656505	-2181.068384	-2181.068384	0
LOC102656594	-3880.507638	-3880.507638	0
LOC102656620	-13200.684670	-13200.684670	0
LOC102656685	-2100.309164	-2100.309164	0
LOC102656846	-5157.017037	-5157.017037	0
LOC102656890	-1917.582191	-1917.582191	0
LOC107963983	-12068.528027	-12068.528027	0
LOC107963991	-9918.593800	-9918.593800	0
LOC107964020	-4935.028712	-4935.028712	0
LOC107964083	-10847.308744	-10843.485353	7.64678
LOC107964206	-2317.052777	-2317.052777	0
LOC107964349	-7252.741632	-7252.741632	0
LOC107964404	-1911.944898	-1911.944898	0
LOC107964422	-3061.953022	-3061.953022	0
LOC107964473	-6687.920650	-6687.920650	0
LOC107964635	-6189.835331	-6189.835331	0
LOC107964828	-2940.607611	-2940.607611	0
LOC107964839	-24294.653856	-24294.653856	0
LOC107964891	-2525.668864	-2525.668864	0
LOC107964896	-17472.722840	-17472.811499	-0.177318
LOC107965070	-4787.701970	-4787.701970	0
LOC107965335	-3938.745794	-3938.745794	0
LOC107965486	-5845.813181	-5844.460421	2.70552
LOC113218723			0
LOC113218965	-5775.727777	-5775.727777	0
LOC113219058	-2797.957394	-2797.957383	2.2e-05
LOC113219119	-1092.603461	-1092.603461	0
LOC113219232	-5549.889500	-5549.889500	0
LOC113219244	-5287.713727	-5287.713727	0
LOC113219272	-4886.626365	-4886.626365	0
LOC113219309	-12614.972614	-12614.972614	0
LOC113219314	-6999.794589	-6999.794589	0
LOC113219328	-2241.246081	-2241.246081	0
LOC113219401	-2802.655111	-2802.655111	0
LOC113219418	-1419.929716	-1419.929716	0
LOC113219424	-10979.773242	-10978.193702	3.15908
LOC408275	-6295.488942	-6295.488942	0
LOC408276	-6194.491980	-6194.491979	2e-06
LOC408301	-1991.050278	-1991.050278	0
LOC408304	-1614.662240	-1614.662240	0
LOC408316	-28383.523319	-28382.884457	1.27772
LOC408335	-22773.114149	-22773.114149	0
LOC408346	-2906.601950	-2906.601950	0
LOC408351	-17874.416680	-17874.416680	0
LOC408367	-6255.279756	-6255.279756	0
LOC408386	-3519.870102	-3519.870102	0
LOC408387	-1059.460329	-1059.460329	0
LOC408401	-13707.261007	-13707.261007	0
LOC408415	-1332.189544	-1332.189544	0
LOC408417	-1858.652828	-1858.652828	0
LOC408424	-2625.568391	-2625.568391	0
LOC408439	-9438.590043	-9438.590043	0
LOC408446	-11313.871093	-11313.871093	0
LOC408448	-8310.423949	-8310.423949	0
LOC408457	-1787.955844	-1787.955844	0
LOC408463	-5194.137090	-5194.136110	0.00196
LOC408481	-2356.747292	-2356.747292	0
LOC408497	-16087.153967	-16087.153967	0
LOC408510	-1944.261821	-1943.152359	2.21892
LOC408512	-12024.692221	-12024.692221	0
LOC408527	-2916.917276	-2916.917276	0
LOC408528	-10086.609499	-10086.609499	0
LOC408538	-4525.166898	-4525.166898	0
LOC408542	-7837.314217	-7837.314217	0
LOC408544	-3449.854926	-3449.854926	0
LOC408546	-14910.263201	-14910.263201	0
LOC408552	-31667.167161	-31667.167161	0
LOC408556	-10214.355444	-10214.355444	0
LOC408561	-8374.659997	-8374.659997	0
LOC408563	-13094.512623	-13094.512623	0
LOC408564	-9276.190472	-9276.190472	0
LOC408567	-4546.094496	-4546.094495	2e-06
LOC408576	-3286.521524	-3286.521524	0
LOC408579	-10170.976729	-10170.976729	0
LOC408596	-4954.076486	-4954.076486	0
LOC408618	-15832.335595	-15832.335595	0
LOC408634	-7562.151609	-7562.151609	0
LOC408642	-4871.836984	-4871.836984	0
LOC408653	-11211.091660	-11211.091660	0
LOC408662	-10717.851459	-10717.851459	0
LOC408694	-7590.023811	-7590.023811	0
LOC408695	-6456.788978	-6456.788978	0
LOC408697	-14068.233591	-14068.233591	0
LOC408722	-3546.808287	-3546.808287	0
LOC408751	-2143.443497	-2143.443497	0
LOC408752	-14553.644031	-14553.644031	0
LOC408754	-3968.378710	-3968.378710	0
LOC408755	-2792.218828	-2792.218826	4e-06
LOC408759	-2601.495562	-2601.495562	0
LOC408775	-3225.554854	-3225.554849	1e-05
LOC408799	-1411.974177	-1411.974177	0
LOC408821	-20674.066591	-20674.066590	2e-06
LOC408836	-7955.036335	-7955.036335	0
LOC408877	-4853.649857	-4853.649857	0
LOC408890	-7453.404654	-7453.404654	0
LOC408901	-4117.602338	-4117.602338	0
LOC408922	-9165.317309	-9163.189073	4.25647
LOC408945	-6126.355513	-6126.355513	0
LOC408951	-2466.244929	-2466.185609	0.11864
LOC408958	-4675.274898	-4675.274898	0
LOC408965	-9201.366672	-9201.366672	0
LOC408966	-2740.868202	-2740.868202	0
LOC408982	-2171.857281	-2171.857281	0
LOC409007	-1549.095772	-1549.095772	0
LOC409010	-8682.744664	-8682.744664	0
LOC409016			0
LOC409017	-10134.517039	-10134.517035	8e-06
LOC409024	-3634.846185	-3634.846185	0
LOC409075	-8045.666296	-8045.666296	0
LOC409078	-4581.638073	-4581.638073	0
LOC409085	-5140.485900	-5140.485900	0
LOC409087	-3951.443281	-3951.443281	0
LOC409093	-8718.236941	-8718.236941	0
LOC409096	-6850.855704	-6850.855703	2e-06
LOC409109	-14255.855636	-14255.855636	0
LOC409111	-5928.207300	-5928.207300	0
LOC409117	-9296.803154	-9296.803154	0
LOC409154	-6358.444441	-6358.444441	0
LOC409191	-8209.134846	-8209.134846	0
LOC409199	-7116.199830	-7116.199830	0
LOC409202	-2041.170962	-2041.170962	0
LOC409217	-5276.849805	-5276.849805	0
LOC409218	-7081.125845	-7081.125845	0
LOC409255	-11915.747455	-11915.747455	0
LOC409262	-4549.975675	-4549.975675	0
LOC409264	-4260.352009	-4260.352009	0
LOC409279	-6864.470556	-6864.470557	-2e-06
LOC409288	-4281.416121	-4281.416121	0
LOC409293	-5273.642949	-5273.642949	0
LOC409299	-5272.530759	-5272.530759	0
LOC409314	-6059.103084	-6059.103084	0
LOC409315	-4371.501463	-4371.501463	0
LOC409340	-4475.894585	-4475.894585	0
LOC409346	-17008.567448	-17008.043936	1.04702
LOC409351	-7550.739152	-7550.739152	0
LOC409355	-3597.931239	-3597.895154	0.07217
LOC409363	-4665.576824	-4665.576824	0
LOC409364	-7043.783614	-7043.783614	0
LOC409379	-3777.336007	-3777.336007	0
LOC409389	-3190.478696	-3190.478696	0
LOC409408	-11093.868480	-11093.868479	2e-06
LOC409414	-11203.190806	-11203.190806	0
LOC409417	-11129.992387	-11129.992387	0
LOC409424	-6600.451953	-6600.451953	0
LOC409444	-5524.811688	-5524.811688	0
LOC409450	-3061.645049	-3061.645049	0
LOC409459	-13354.842736	-13354.842736	0
LOC409462	-3997.142461	-3997.142461	0
LOC409514			0
LOC409531	-2888.450518	-2888.450518	0
LOC409544	-4835.563815	-4835.563815	0
LOC409548	-6173.603578	-6173.603577	2e-06
LOC409552	-1794.979474	-1794.979474	0
LOC409565	-7330.690811	-7330.690811	0
LOC409566	-3105.280825	-3104.311693	1.93826
LOC409584	-7031.202104	-7031.202104	0
LOC409590	-3337.233323	-3337.233323	0
LOC409609	-4779.302261	-4779.302261	0
LOC409645	-1590.237248	-1590.237248	0
LOC409647	-7707.121014	-7707.121014	0
LOC409665	-8323.117637	-8323.117626	2.2e-05
LOC409668	-4750.753466	-4750.753466	0
LOC409690	-5844.213470	-5844.213470	0
LOC409693	-3921.157127	-3921.157127	0
LOC409699	-3502.131442	-3502.131441	2e-06
LOC409734	-6743.470653	-6743.470653	0
LOC409739	-6649.230606	-6649.230606	0
LOC409743	-17554.911746	-17554.911746	0
LOC409757	-8863.961673	-8863.961673	0
LOC409766	-5065.377391	-5065.377391	0
LOC409773	-5061.717380	-5061.717380	0
LOC409790	-2715.300747	-2715.300747	0
LOC409804	-3215.798738	-3215.798738	0
LOC409809	-6793.710028	-6793.710028	0
LOC409841	-4528.957047	-4528.957047	0
LOC409876	-5662.535575	-5662.535575	0
LOC409877	-3629.088688	-3624.673304	8.83077
LOC409880	-5432.351084	-5432.351084	0
LOC409884	-7439.887691	-7439.887691	0
LOC409886	-2512.650041	-2512.650041	0
LOC409922	-5147.406928	-5147.406928	0
LOC409927	-10546.311209	-10546.311199	2e-05
LOC409932	-5309.809775	-5309.809775	0
LOC409951	-2430.972441	-2430.972441	0
LOC409959	-2776.580079	-2776.580079	0
LOC409965	-13591.646191	-13591.646191	0
LOC409990	-11561.720707	-11561.720707	0
LOC409994	-2609.599905	-2609.599905	0
LOC410023	-4005.278383	-4004.422739	1.71129
LOC410054	-6746.532939	-6746.532939	0
LOC410056	-7856.173669	-7856.173669	0
LOC410071	-4768.846729	-4768.846729	0
LOC410073	-6779.445157	-6779.445157	0
LOC410079	-1219.591551	-1219.591551	0
LOC410116	-8705.222050	-8705.222050	0
LOC410136	-18352.183660	-18352.183660	0
LOC410151	-5470.969326	-5470.969326	0
LOC410158	-5650.155964	-5650.155964	0
LOC410166	-3577.543049	-3577.543049	0
LOC410171	-35510.601091	-35510.601086	9.99999e-06
LOC410175	-6023.537372	-6023.436422	0.2019
LOC410211	-2543.584529	-2543.584529	0
LOC410222	-3442.949576	-3442.949576	0
LOC410226	-3991.619979	-3991.619979	0
LOC410229	-14296.113909	-14296.113909	0
LOC410239	-12786.569117	-12786.569117	0
LOC410254	-6761.931507	-6761.931507	0
LOC410255	-6767.880242	-6767.880242	0
LOC410264	-5949.741569	-5949.741569	0
LOC410278	-7335.201136	-7335.201136	0
LOC410296	-7593.202555	-7593.202555	0
LOC410297	-2566.776826	-2566.776826	0
LOC410307	-11927.590879	-11927.590879	0
LOC410325	-12182.922609	-12182.922609	0
LOC410328	-7268.598406	-7268.598405	2e-06
LOC410330	-5114.583967	-5114.583967	0
LOC410332	-11258.459664	-11258.459664	0
LOC410336	-10057.241545	-10057.241545	0
LOC410341	-3953.273004	-3949.226370	8.09327
LOC410343	-4102.752344	-4101.342810	2.81907
LOC410345	-11330.706486	-11330.706486	0
LOC410347	-3722.245301	-3722.245298	6e-06
LOC410349	-789.652614	-789.652614	0
LOC410352	-18037.838875	-18037.838875	0
LOC410355	-4605.393182	-4605.393182	0
LOC410373	-3930.726241	-3930.726019	0.000444
LOC410375	-6764.845143	-6764.845143	0
LOC410381	-4768.630823	-4768.630823	0
LOC410423	-16706.175660	-16706.175660	0
LOC410441	-4087.822100	-4087.822100	0
LOC410463	-7217.572229	-7217.572229	0
LOC410480	-14731.210074	-14731.210074	0
LOC410483	-2346.520014	-2346.520014	0
LOC410486	-3071.011718	-3070.976111	0.071214
LOC410546	-8360.026296	-8360.026296	0
LOC410556	-5722.292754	-5722.292754	0
LOC410581	-5021.644681	-5021.644681	0
LOC410591	-2826.511511	-2824.918971	3.18508
LOC410635	-4245.426709	-4245.426709	0
LOC410649	-5192.346878	-5192.346877	2e-06
LOC410659	-8451.071558	-8450.055676	2.03176
LOC410686	-7595.111991	-7589.728877	10.7662
LOC410717	-9496.031770	-9496.031770	0
LOC410766	-9369.663300	-9364.507951	10.3107
LOC410769	-14364.878562	-14364.878562	0
LOC410776	-2432.527077	-2432.527076	2e-06
LOC410777	-23423.313407	-23423.313406	2e-06
LOC410788	-14646.732983	-14646.732983	0
LOC410844	-3085.496116	-3085.496116	0
LOC410848	-10236.709703	-10236.709703	0
LOC410855	-4409.536152	-4409.519284	0.033736
LOC410867	-18206.706445	-18206.706445	0
LOC410874	-18030.289038	-18030.289038	0
LOC410916	-3773.650923	-3773.650923	0
LOC410925	-9224.741941	-9224.741941	0
LOC410948	-7942.683996	-7942.683996	0
LOC410950	-12486.467565	-12486.467564	2e-06
LOC410956	-2147.809940	-2147.809940	0
LOC410960	-13585.639914	-13585.639914	0
LOC410990	-11327.671803	-11327.671803	0
LOC410992	-2136.783695	-2136.783695	0
LOC411030	-5798.063816	-5798.063816	0
LOC411053	-74525.619357	-74522.685399	5.86792
LOC411071	-4865.179723	-4865.179723	0
LOC411079	-6899.516807	-6899.516807	0
LOC411099	-626.410639	-626.410634	1e-05
LOC411113	-13726.550204	-13726.550204	0
LOC411125	-6983.163283	-6982.520362	1.28584
LOC411155	-30750.799260	-30750.799260	0
LOC411181	-8824.502338	-8824.502338	0
LOC411185	-6518.647814	-6518.647813	2e-06
LOC411206	-3949.149734	-3949.149734	0
LOC411220	-5741.563728	-5741.563728	0
LOC411280	-4383.765139	-4383.765139	0
LOC411299	-6606.702214	-6606.702214	0
LOC411348	-18800.042500	-18800.042500	0
LOC411385	-4921.859794	-4921.859794	0
LOC411452	-6040.387508	-6040.387508	0
LOC411467	-11184.356012	-11184.356012	0
LOC411476	-6010.072496	-6010.072496	0
LOC411477	-4224.900094	-4224.900094	0
LOC411488	-18721.935003	-18721.575044	0.719918
LOC411505	-7690.372751	-7690.372751	0
LOC411508	-3832.979974	-3832.944174	0.0716
LOC411520	-3477.674796	-3477.674796	0
LOC411533	-5999.847375	-5999.847375	0
LOC411542	-5660.562901	-5660.562901	0
LOC411589	-13383.087288	-13383.087288	0
LOC411609	-3813.378944	-3813.378944	0
LOC411617			0
LOC411618	-2713.947615	-2713.947615	0
LOC411637	-6785.761898	-6785.761898	0
LOC411649	-8325.106883	-8325.106883	0
LOC411683	-3471.345933	-3471.345933	0
LOC411704	-3552.535639	-3552.535639	0
LOC411715	-10123.985182	-10123.985182	0
LOC411739	-1964.614876	-1964.614876	0
LOC411753	-9911.749357	-9911.749357	0
LOC411806	-20896.157520	-20896.157520	0
LOC411807	-7945.511891	-7945.511891	0
LOC411820	-4963.844104	-4963.844104	0
LOC411828	-5017.712087	-5017.712087	0
LOC411850	-10598.597288	-10598.597288	0
LOC411852	-3013.461461	-3013.461461	0
LOC411861	-4354.167274	-4354.167274	0
LOC411863	-4829.433526	-4829.157241	0.55257
LOC411865	-11275.013000	-11275.013000	0
LOC411879	-3264.075280	-3264.075280	0
LOC411882	-3717.524030	-3717.524030	0
LOC411890	-3480.793353	-3480.793353	0
LOC411903	-12475.000266	-12475.000266	0
LOC411905	-11023.039538	-11023.039537	2e-06
LOC411922	-6256.561331	-6256.561331	0
LOC411937	-5728.679498	-5728.679498	0
LOC411947	-4875.024250	-4875.024250	0
LOC411955	-13632.809372	-13632.809372	0
LOC411974	-7445.808115	-7445.243932	1.12837
LOC411983	-4998.701612	-4998.701608	8e-06
LOC411989	-4293.731922	-4293.731922	0
LOC411995	-7333.796249	-7333.796249	0
LOC412010	-4631.362481	-4631.362481	0
LOC412017	-3214.740060	-3214.740060	0
LOC412035	-21326.342706	-21326.342705	2e-06
LOC412074	-18067.612809	-18067.612809	0
LOC412079	-7215.089397	-7214.080646	2.0175
LOC412092	-21441.767204	-21441.767019	0.00037
LOC412094	-5054.905720	-5054.905720	0
LOC412099	-5492.199886	-5492.199886	0
LOC412103	-19065.625941	-19065.625941	0
LOC412108	-4265.508055	-4265.508055	0
LOC412111	-13703.764851	-13703.764851	0
LOC412116	-3501.422958	-3501.422958	0
LOC412119	-7294.614100	-7294.614100	0
LOC412125			0
LOC412128	-4648.996397	-4648.996397	0
LOC412129	-12619.900952	-12619.900951	2e-06
LOC412160	-2185.161747	-2185.161747	0
LOC412176	-20987.654856	-20987.654855	2e-06
LOC412199	-3171.875883	-3171.875883	0
LOC412219	-14853.790222	-14853.790222	0
LOC412227	-9241.119182	-9241.119182	0
LOC412256	-30961.593452	-30959.464434	4.25804
LOC412259	-5197.937181	-5197.937181	0
LOC412267	-4778.290088	-4778.290088	0
LOC412274	-22674.373470	-22674.373470	0
LOC412286	-6886.901572	-6886.901572	0
LOC412302	-2269.123685	-2269.123685	0
LOC412305	-7196.414398	-7196.414398	0
LOC412308	-4757.631461	-4757.631461	0
LOC412313	-4790.582469	-4790.581883	0.001172
LOC412323	-3825.521590	-3825.521590	0
LOC412328	-1863.381828	-1863.381828	0
LOC412346	-6144.396933	-6144.396933	0
LOC412372	-9365.764748	-9364.218515	3.09247
LOC412379	-18154.881580	-18154.881580	0
LOC412401	-11591.348600	-11591.348600	0
LOC412406	-19385.816068	-19385.816068	0
LOC412407	-3529.608128	-3529.528410	0.159436
LOC412439	-5520.941421	-5520.941421	0
LOC412449	-1074.425764	-1074.425764	0
LOC412452	-2733.478054	-2733.478054	0
LOC412453	-6664.687964	-6664.687964	0
LOC412456	-8275.203701	-8275.203701	0
LOC412464	-21861.717078	-21861.717078	0
LOC412475	-4897.767042	-4897.767042	0
LOC412488	-3653.927099	-3653.927099	0
LOC412505			0
LOC412536	-6679.841769	-6678.832775	2.01799
LOC412552			0
LOC412589	-7042.165869	-7036.994558	10.3426
LOC412591	-2768.214718	-2768.214718	0
LOC412593	-13089.834090	-13089.834090	0
LOC412601	-3815.684113	-3815.684113	0
LOC412606	-13713.699287	-13712.677194	2.04419
LOC412608	-4713.118395	-4713.118395	0
LOC412611	-7744.275289	-7744.275289	0
LOC412613	-4307.407556	-4307.407556	0
LOC412630	-9513.591720	-9513.591720	0
LOC412636	-4003.291513	-4003.291513	0
LOC412644	-2948.849381	-2948.849381	0
LOC412655	-12992.186860	-12992.186860	0
LOC412707	-5052.710835	-5052.710835	0
LOC412727	-8253.890481	-8253.890481	0
LOC412735	-2719.739196	-2719.739196	0
LOC412739	-17972.848952	-17972.848952	0
LOC412746	-22032.389020	-22032.389020	0
LOC412748	-7188.432156	-7188.432156	0
LOC412764	-6314.815252	-6314.815252	0
LOC412767	-1362.198374	-1362.198373	2e-06
LOC412788	-9657.864168	-9657.864168	0
LOC412795	-14691.168197	-14691.168197	0
LOC412804	-5478.418493	-5478.418493	0
LOC412843	-9072.958305	-9072.958305	0
LOC412855	-21870.928698	-21870.928697	2e-06
LOC412876	-8985.679782	-8985.679782	0
LOC412883	-5740.199586	-5740.199586	0
LOC412897	-6444.713681	-6444.713681	0
LOC412941	-7885.202984	-7885.202984	0
LOC412943	-10435.501367	-10435.252388	0.497958
LOC412955	-6692.172282	-6692.172281	2e-06
LOC412959	-867.086943	-867.086943	0
LOC412975	-6976.927000	-6976.927000	0
LOC412979	-4706.365794	-4706.365794	0
LOC412984	-11083.531445	-11083.149547	0.763796
LOC412986	-8333.823129	-8333.823129	0
LOC413001	-10597.955023	-10597.955023	0
LOC413020	-4700.576969	-4700.576969	0
LOC413052	-19048.796484	-19048.796484	0
LOC413054	-17794.888959	-17794.888959	0
LOC413071	-13252.305734	-13252.305734	0
LOC413147	-4859.838325	-4859.838325	0
LOC413152	-14574.599744	-14574.599744	0
LOC413166	-3937.188222	-3937.188222	0
LOC413186	-1773.428133	-1773.285189	0.285888
LOC413189	-4482.834717	-4482.834717	0
LOC413204	-3801.501352	-3798.296931	6.40884
LOC413255	-3208.017454	-3208.017454	0
LOC413270	-10290.054925	-10290.054925	0
LOC413278	-3868.567843	-3868.567843	0
LOC413279	-3432.990487	-3432.990487	0
LOC413309	-2550.213817	-2550.213817	0
LOC413311	-6085.986331	-6085.986331	0
LOC413336	-7444.813201	-7444.813201	0
LOC413354	-4959.477898	-4963.865908	-8.77602
LOC413356	-6089.670753	-6089.670753	0
LOC413357	-10343.235830	-10343.235830	0
LOC413369	-6359.291107	-6359.291107	0
LOC413398	-2350.410125	-2350.410125	0
LOC413408	-8231.981220	-8230.488127	2.98619
LOC413427	-13337.254706	-13337.254706	0
LOC413439	-4146.104297	-4146.104297	0
LOC413440	-16716.432030	-16716.432030	0
LOC413448	-7286.821015	-7286.821015	0
LOC413460	-15385.208859	-15385.208859	0
LOC413464	-5537.440141	-5537.440140	2e-06
LOC413481	-12765.075775	-12765.075775	0
LOC413490	-6453.791106	-6453.791106	0
LOC413501	-2795.923172	-2795.923172	0
LOC413517	-4370.164525	-4370.164525	0
LOC413533	-5940.849678	-5940.849678	0
LOC413557	-2882.235321	-2882.235321	0
LOC413592	-15229.365562	-15229.365562	0
LOC413607	-8137.193509	-8137.193509	0
LOC413627	-6038.785348	-6038.785348	0
LOC413652	-9157.282189	-9157.282189	0
LOC413660	-10888.178380	-10888.178380	0
LOC413689	-7645.983211	-7645.983211	0
LOC413754	-9736.404211	-9736.404211	0
LOC413766	-8543.645227	-8543.645227	0
LOC413785	-743.691448	-743.691448	0
LOC413795	-7677.501197	-7674.676281	5.64983
LOC413817	-5390.003849	-5390.003849	0
LOC413842	-2197.347677	-2197.347676	2e-06
LOC413852	-3748.576538	-3748.576538	0
LOC413868	-2308.647340	-2308.647340	0
LOC413870	-5585.537328	-5585.537328	0
LOC413877	-1047.783355	-1047.783355	0
