Gene	lnL_Null	lnL_Alt	LRT
LOC411985	-16613.525042	-16613.525041	2e-06
LOC412003	-9399.065013	-9399.065013	0
LOC412005	-4702.759846	-4702.759846	0
LOC412018	-8724.281405	-8724.281405	0
LOC412024	-3838.025225	-3838.025225	0
LOC412025	-9384.381142	-9380.034507	8.69327
LOC412027	-5538.301665	-5538.301665	0
LOC412030	-1638.084562	-1638.084562	0
LOC412046	-22705.262824	-22705.262824	0
LOC412064	-2906.703165	-2906.700652	0.005026
LOC412069	-6739.946047	-6739.946047	0
LOC412082	-3647.382899	-3647.382899	0
LOC412097	-12673.044648	-12673.044648	0
LOC412115	-11941.405504	-11941.405488	3.2e-05
LOC412148	-2795.625908	-2795.625908	0
LOC412150	-11136.744213	-11136.744213	0
LOC412167	-11469.538469	-11469.538469	0
LOC412177	-7315.845672	-7315.845672	0
LOC412195	-6474.011314	-6474.011314	0
LOC412198	-22088.404061	-22088.404061	0
LOC412200	-9276.436121	-9274.593870	3.6845
LOC412232	-4360.262774	-4360.262774	0
LOC412235	-4100.551589	-4100.551589	0
LOC412245	-6787.856967	-6787.856967	0
LOC412247	-4529.025065	-4529.025065	0
LOC412263	-13186.019701	-13186.019701	0
LOC412276	-3724.879599	-3724.879599	0
LOC412277	-5281.897205	-5281.897205	0
LOC412278	-20106.700300	-20106.700282	3.6e-05
LOC412282	-16566.686059	-16566.686059	0
LOC412287	-6899.665811	-6899.665811	0
LOC412294	-4677.785873	-4677.785873	0
LOC412303	-3568.414630	-3568.414630	0
LOC412332	-15632.671236	-15632.671236	0
LOC412339	-3671.769024	-3671.769024	0
LOC412348	-2783.980460	-2783.980460	0
LOC412366	-4188.821202	-4188.821202	0
LOC412378	-3228.792681	-3228.792681	0
LOC412410	-7217.614980	-7217.614980	0
LOC412422	-20054.458397	-20054.458397	0
LOC412423	-5522.454440	-5522.454440	0
LOC412467	-7131.235124	-7128.835047	4.80015
LOC412470	-6924.765318	-6924.765318	0
LOC412526	-4474.074444	-4474.074444	0
LOC412540	-6666.188930	-6666.188930	0
LOC412547	-1364.990916	-1364.990916	0
LOC412554	-3051.435638	-3051.435638	0
LOC412563	-6247.816652	-6247.816652	0
LOC412573	-6803.607523	-6801.574608	4.06583
LOC412578	-2034.136583	-2034.136583	0
LOC412580	-7029.760037	-7029.760037	0
LOC412598	-4696.883449	-4696.883449	0
LOC412612	-5358.477171	-5358.477171	0
LOC412619	-5596.858406	-5596.858406	0
LOC412623	-13045.981214	-13045.981214	0
LOC412624	-9644.392665	-9644.392665	0
LOC412647	-4438.587609	-4438.575772	0.023674
LOC412670	-6011.084940	-6011.084940	0
LOC412675	-5426.595424	-5426.595424	0
LOC412687	-5091.554198	-5091.554196	4e-06
LOC412690	-4618.371165	-4618.371165	0
LOC412750	-12142.894626	-12142.894626	0
LOC412762	-4392.186130	-4392.186130	0
LOC412810	-13659.547282	-13659.547282	0
LOC412816	-3364.622395	-3364.622394	2e-06
LOC412851	-4284.115013	-4284.115012	2e-06
LOC412870	-1230.959386	-1230.959386	0
LOC412878	-21376.604836	-21376.604836	0
LOC412889	-5901.702963	-5901.702963	0
LOC412931	-6701.148577	-6701.148577	0
LOC412933	-4706.606701	-4706.606701	0
LOC412950	-9968.300174	-9968.300174	0
LOC412956			0
LOC413006	-3937.283940	-3937.283940	0
LOC413011	-6542.596167	-6542.596167	0
LOC413030	-3243.880935	-3243.880935	0
LOC413032	-10861.303982	-10861.303981	2e-06
LOC413065	-3369.518910	-3369.518910	0
LOC413074	-15813.344337	-15813.344337	0
LOC413087	-9267.051479	-9267.051479	0
LOC413101	-5153.772408	-5153.772408	0
LOC413106	-8428.401291	-8428.401291	0
LOC413110	-2357.528978	-2357.528978	0
LOC413119	-9907.932412	-9907.932412	0
LOC413126	-7983.720601	-7983.720597	8e-06
LOC413133	-4612.215408	-4612.215408	0
LOC413153	-6825.202157	-6825.202157	0
LOC413179	-2625.108116	-2625.108116	0
LOC413194	-6047.039695	-6047.039695	0
LOC413196	-3031.957703	-3031.957703	0
LOC413208	-7433.426555	-7433.426555	0
LOC413228	-7182.641420	-7182.373506	0.535828
LOC413233	-9524.243192	-9524.243192	0
LOC413240	-2590.129582	-2590.129582	0
LOC413242	-9242.165572	-9242.165572	0
LOC413246	-1774.950857	-1774.950857	0
LOC413250	-8335.367804	-8335.367261	0.001086
LOC413271	-6058.639981	-6058.639981	0
LOC413275	-3471.598041	-3471.598041	0
LOC413297	-3440.314964	-3440.314964	0
LOC413305	-8380.746950	-8380.746950	0
LOC413365	-4209.120009	-4209.120009	0
LOC413383	-3995.531316	-3995.531316	0
LOC413389	-7716.303301	-7716.303300	2e-06
LOC413394	-2011.849152	-2011.849152	0
LOC413411	-8656.878732	-8656.878732	0
LOC413430	-5816.123525	-5816.123525	0
LOC413489	-6379.670113	-6379.670113	0
LOC413495	-3062.591673	-3062.591673	0
LOC413510	-16203.522548	-16203.522548	0
LOC413520	-3290.549850	-3290.549850	0
LOC413529	-6611.186749	-6611.186749	0
LOC413534	-5884.977866	-5884.977866	0
LOC413542	-14151.087459	-14151.087459	0
LOC413544	-7349.605291	-7349.605291	0
LOC413567	-4586.631313	-4586.631313	0
LOC413573	-3467.598842	-3467.598842	0
LOC413575	-10361.894180	-10361.894180	0
LOC413576	-8652.362981	-8652.362981	0
LOC413579	-6944.530825	-6944.530825	0
LOC413583	-5834.525284	-5834.525284	0
LOC413601	-3137.472213	-3137.226395	0.491636
LOC413614	-1777.958698	-1777.958697	2e-06
LOC413619	-2282.145612	-2282.145612	0
LOC413643	-5607.497904	-5607.497904	0
LOC413668	-9639.793939	-9639.793939	0
LOC413672	-8879.526987	-8879.526987	0
LOC413678	-6233.366500	-6233.366500	0
LOC413688	-6367.210393	-6367.210393	0
LOC413699	-6572.574675	-6569.896998	5.35535
LOC413713	-9222.703739	-9222.576914	0.25365
LOC413736	-6735.031905	-6735.031905	0
LOC413742	-8691.275767	-8691.275767	0
LOC413772	-6427.038502	-6427.038502	0
LOC413782	-10267.213018	-10267.213010	1.6e-05
LOC413796	-13445.549708	-13445.549708	0
LOC413815	-5052.293411	-5052.293411	0
LOC413827	-3051.884675	-3051.884675	0
LOC413854	-10471.553865	-10471.553865	0
LOC413873	-19751.899564	-19751.899564	0
LOC413878	-7961.778231	-7957.470552	8.61536
LOC413881	-1661.599412	-1661.599412	0
LOC413889	-4365.113872	-4365.113872	0
LOC413909	-6454.427499	-6454.427499	0
LOC413914	-3645.864718	-3645.864718	0
LOC413916	-3320.886423	-3320.886423	0
LOC413917	-7412.134169	-7412.134167	4e-06
LOC413950	-12385.070403	-12385.070403	0
LOC413976	-2373.857876	-2373.857876	0
LOC413987	-6251.132504	-6251.132504	0
LOC414009	-7156.233626	-7155.264313	1.93863
LOC414027	-1939.008258	-1939.008258	0
LOC414035	-3400.479986	-3400.435601	0.08877
LOC414039	-1060.430046	-1060.430042	8e-06
LOC494509	-4060.102800	-4060.102800	0
LOC550659	-4026.698761	-4026.698761	0
LOC550695	-7815.910039	-7815.910039	0
LOC550701	-4189.747105	-4189.747105	0
LOC550710	-2253.858020	-2253.852858	0.010324
LOC550716	-16268.245499	-16268.245499	0
LOC550767	-3210.159051	-3210.159051	0
LOC550780	-3221.429970	-3221.429970	0
LOC550789	-4126.604943	-4126.604938	1e-05
LOC550804	-8601.263961	-8601.263961	0
LOC550829	-21938.334178	-21931.473571	13.7212
LOC550834	-817.656948	-817.656948	0
LOC550869	-6654.431598	-6654.431598	0
LOC550881	-2536.081869	-2536.081869	0
LOC550884	-6812.383236	-6812.383236	0
LOC550885	-6912.231179	-6912.231179	0
LOC550901	-4659.488970	-4659.488970	0
LOC550903	-10070.287431	-10070.287431	0
LOC550955	-3016.547234	-3016.547234	0
LOC550970	-2253.395361	-2253.395362	-2e-06
LOC550998	-3089.513509	-3089.513509	0
LOC551009	-7267.686715	-7267.686715	0
LOC551012	-7939.177857	-7938.138312	2.07909
LOC551036	-4706.816811	-4706.816810	2e-06
LOC551042	-2723.625274	-2721.209947	4.83065
LOC551057	-3200.816246	-3200.816246	0
LOC551088	-5553.351930	-5553.351930	0
LOC551093	-7064.541429	-7064.541429	0
LOC551100	-3023.129151	-3023.129151	0
LOC551114	-2324.686846	-2324.686846	0
LOC551116	-3520.020361	-3520.020361	0
LOC551133	-4746.280062	-4746.280062	0
LOC551177	-1930.592268	-1930.592268	0
LOC551194	-6825.569825	-6825.569825	0
LOC551198	-3717.864895	-3717.864895	0
LOC551207	-9938.997844	-9938.997843	2e-06
LOC551208	-4444.508029	-4442.577515	3.86103
LOC551212	-8443.621017	-8443.621017	0
LOC551219	-7524.185792	-7524.185792	0
LOC551231	-4950.125786	-4950.125786	0
LOC551248	-1833.145427	-1833.145427	0
LOC551276	-6594.965869	-6594.965869	0
LOC551290	-5733.411920	-5733.411920	0
LOC551304	-616.770521	-616.770521	0
LOC551314	-10211.007145	-10211.007145	0
LOC551324	-5244.343410	-5244.343410	0
LOC551353	-2673.199093	-2673.199093	0
LOC551364	-5759.983012	-5759.983012	0
LOC551379	-6007.484794	-6007.484794	0
LOC551381	-1153.788198	-1153.788197	2e-06
