GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0007554	regulation of ecdysteroid biosynthetic p...	4	1	0.04	80	0.03670	0.03670	Biological Process
GO:0035157	negative regulation of fusion cell fate ...	4	1	0.04	81	0.03670	0.03670	Biological Process
GO:0045463	R8 cell development	4	1	0.04	82	0.03670	0.03670	Biological Process
GO:0046886	positive regulation of hormone biosynthe...	4	1	0.04	83	0.03670	0.03670	Biological Process
GO:0010893	positive regulation of steroid biosynthe...	4	1	0.04	84	0.03670	0.03670	Biological Process
GO:1990834	response to odorant	4	1	0.04	85	0.03670	0.03670	Biological Process
GO:0099509	regulation of presynaptic cytosolic calc...	4	1	0.04	86	0.03670	0.03670	Biological Process
GO:0045998	positive regulation of ecdysteroid biosy...	4	1	0.04	87	0.03670	0.03670	Biological Process
GO:0090030	regulation of steroid hormone biosynthet...	4	1	0.04	88	0.03670	0.03670	Biological Process
GO:0090031	positive regulation of steroid hormone b...	4	1	0.04	89	0.03670	0.03670	Biological Process
GO:0045966	positive regulation of ecdysteroid metab...	4	1	0.04	90	0.03670	0.03670	Biological Process
GO:0033683	nucleotide-excision repair, DNA incision	4	1	0.04	91	0.03670	0.03670	Biological Process
GO:0045940	positive regulation of steroid metabolic...	4	1	0.04	92	0.03670	0.03670	Biological Process
GO:0048582	positive regulation of post-embryonic de...	4	1	0.04	93	0.03670	0.03670	Biological Process
GO:0010566	regulation of ketone biosynthetic proces...	4	1	0.04	94	0.03670	0.03670	Biological Process
GO:0032352	positive regulation of hormone metabolic...	4	1	0.04	95	0.03670	0.03670	Biological Process
GO:0030202	heparin metabolic process	4	1	0.04	96	0.03670	0.03670	Biological Process
GO:0042330	taxis	270	6	2.51	97	0.03766	0.03766	Biological Process
GO:0006417	regulation of translation	80	3	0.74	98	0.03769	0.03769	Biological Process
GO:0007218	neuropeptide signaling pathway	35	2	0.33	101	0.04150	0.04150	Biological Process
GO:0006355	regulation of transcription, DNA-templat...	674	11	6.27	102	0.04187	0.04187	Biological Process
GO:0000724	double-strand break repair via homologou...	36	2	0.33	104	0.04369	0.04369	Biological Process
GO:0000725	recombinational repair	36	2	0.33	105	0.04369	0.04369	Biological Process
GO:2000113	negative regulation of cellular macromol...	280	6	2.6	106	0.04377	0.04377	Biological Process
GO:1902803	regulation of synaptic vesicle transport	5	1	0.05	108	0.04567	0.04567	Biological Process
GO:2000300	regulation of synaptic vesicle exocytosi...	5	1	0.05	109	0.04567	0.04567	Biological Process
GO:0007553	regulation of ecdysteroid metabolic proc...	5	1	0.05	110	0.04567	0.04567	Biological Process
GO:0048312	intracellular distribution of mitochondr...	5	1	0.05	111	0.04567	0.04567	Biological Process
GO:0015014	heparan sulfate proteoglycan biosyntheti...	5	1	0.05	112	0.04567	0.04567	Biological Process
GO:0006265	DNA topological change	5	1	0.05	113	0.04567	0.04567	Biological Process
GO:0046885	regulation of hormone biosynthetic proce...	5	1	0.05	114	0.04567	0.04567	Biological Process
GO:0045002	double-strand break repair via single-st...	5	1	0.05	115	0.04567	0.04567	Biological Process
GO:0019218	regulation of steroid metabolic process	5	1	0.05	116	0.04567	0.04567	Biological Process
GO:0046693	sperm storage	5	1	0.05	117	0.04567	0.04567	Biological Process
GO:0006044	N-acetylglucosamine metabolic process	5	1	0.05	118	0.04567	0.04567	Biological Process
GO:0043547	positive regulation of GTPase activity	88	3	0.82	120	0.04783	0.04783	Biological Process
GO:0010558	negative regulation of macromolecule bio...	287	6	2.67	122	0.04840	0.04840	Biological Process
GO:1903506	regulation of nucleic acid-templated tra...	691	11	6.43	123	0.04888	0.04888	Biological Process
GO:2001141	regulation of RNA biosynthetic process	691	11	6.43	124	0.04888	0.04888	Biological Process
GO:0001653	peptide receptor activity	25	3	0.26	1	0.002	0.0020	Molecular Function
GO:0000976	transcription regulatory region sequence...	124	5	1.27	4	0.008	0.0080	Molecular Function
GO:0004454	ketohexokinase activity	1	1	0.01	5	0.010	0.0102	Molecular Function
GO:0031957	very long-chain fatty acid-CoA ligase ac...	1	1	0.01	6	0.010	0.0102	Molecular Function
GO:0035013	myosuppressin receptor activity	1	1	0.01	7	0.010	0.0102	Molecular Function
GO:0004969	histamine receptor activity	1	1	0.01	8	0.010	0.0102	Molecular Function
GO:0015245	fatty acid transmembrane transporter act...	1	1	0.01	9	0.010	0.0102	Molecular Function
GO:0008028	monocarboxylic acid transmembrane transp...	16	2	0.16	10	0.011	0.0112	Molecular Function
GO:0004383	guanylate cyclase activity	16	2	0.16	11	0.011	0.0112	Molecular Function
GO:0009975	cyclase activity	18	2	0.18	13	0.014	0.0141	Molecular Function
GO:0016849	phosphorus-oxygen lyase activity	18	2	0.18	14	0.014	0.0141	Molecular Function
GO:0031490	chromatin DNA binding	19	2	0.19	17	0.016	0.0156	Molecular Function
GO:0000977	RNA polymerase II transcription regulato...	97	4	0.99	18	0.016	0.0165	Molecular Function
GO:0004930	G protein-coupled receptor activity	57	3	0.58	20	0.020	0.0198	Molecular Function
GO:0034979	NAD-dependent protein deacetylase activi...	2	1	0.02	21	0.020	0.0203	Molecular Function
GO:0050508	glucuronosyl-N-acetylglucosaminyl-proteo...	2	1	0.02	22	0.020	0.0203	Molecular Function
GO:0050509	N-acetylglucosaminyl-proteoglycan 4-beta...	2	1	0.02	23	0.020	0.0203	Molecular Function
GO:0008261	allatostatin receptor activity	2	1	0.02	24	0.020	0.0203	Molecular Function
GO:0042923	neuropeptide binding	2	1	0.02	25	0.020	0.0203	Molecular Function
GO:0004396	hexokinase activity	2	1	0.02	26	0.020	0.0203	Molecular Function
GO:0017116	single-stranded DNA helicase activity	2	1	0.02	27	0.020	0.0203	Molecular Function
GO:0000014	single-stranded DNA endodeoxyribonucleas...	2	1	0.02	28	0.020	0.0203	Molecular Function
GO:0017136	NAD-dependent histone deacetylase activi...	2	1	0.02	29	0.020	0.0203	Molecular Function
GO:0015485	cholesterol binding	2	1	0.02	30	0.020	0.0203	Molecular Function
GO:0008865	fructokinase activity	2	1	0.02	31	0.020	0.0203	Molecular Function
GO:0008188	neuropeptide receptor activity	23	2	0.23	32	0.023	0.0225	Molecular Function
GO:0008528	G protein-coupled peptide receptor activ...	24	2	0.25	33	0.024	0.0244	Molecular Function
GO:0001588	dopamine neurotransmitter receptor activ...	3	1	0.03	34	0.030	0.0303	Molecular Function
GO:0005096	GTPase activator activity	71	3	0.73	35	0.035	0.0351	Molecular Function
GO:0008094	DNA-dependent ATPase activity	30	2	0.31	36	0.037	0.0370	Molecular Function
GO:0030695	GTPase regulator activity	73	3	0.75	37	0.038	0.0377	Molecular Function
GO:0140142	nucleocytoplasmic carrier activity	4	1	0.04	38	0.040	0.0403	Molecular Function
GO:0016405	CoA-ligase activity	4	1	0.04	39	0.040	0.0403	Molecular Function
GO:0005049	nuclear export signal receptor activity	4	1	0.04	40	0.040	0.0403	Molecular Function
GO:0000340	RNA 7-methylguanosine cap binding	4	1	0.04	41	0.040	0.0403	Molecular Function
GO:0004952	dopamine neurotransmitter receptor activ...	4	1	0.04	42	0.040	0.0403	Molecular Function
GO:0030628	pre-mRNA 3'-splice site binding	4	1	0.04	43	0.040	0.0403	Molecular Function
GO:0000978	RNA polymerase II cis-regulatory region ...	33	2	0.34	44	0.044	0.0441	Molecular Function
GO:0060589	nucleoside-triphosphatase regulator acti...	81	3	0.83	45	0.049	0.0488	Molecular Function
GO:0009378	four-way junction helicase activity	5	1	0.05	47	0.050	0.0501	Molecular Function
GO:0030215	semaphorin receptor binding	5	1	0.05	48	0.050	0.0501	Molecular Function
GO:0031011	Ino80 complex	7	2	0.06	1	0.0017	0.0017	Cellular Component
GO:0031226	intrinsic component of plasma membrane	288	7	2.64	5	0.0147	0.0147	Cellular Component
GO:0005634	nucleus	1596	22	14.65	6	0.0348	0.0151	Cellular Component
GO:1990621	ESCRT IV complex	2	1	0.02	7	0.0183	0.0183	Cellular Component
GO:0031224	intrinsic component of membrane	625	11	5.74	8	0.0224	0.0224	Cellular Component
GO:0071819	DUBm complex	3	1	0.03	9	0.0273	0.0273	Cellular Component
GO:0000110	nucleotide-excision repair factor 1 comp...	3	1	0.03	10	0.0273	0.0273	Cellular Component
GO:0000109	nucleotide-excision repair complex	4	1	0.04	11	0.0362	0.0362	Cellular Component
GO:0031235	intrinsic component of the cytoplasmic s...	4	1	0.04	12	0.0362	0.0362	Cellular Component
GO:0005643	nuclear pore	34	2	0.31	14	0.0384	0.0384	Cellular Component
GO:0005887	integral component of plasma membrane	279	6	2.56	16	0.0402	0.0402	Cellular Component
GO:0044613	nuclear pore central transport channel	5	1	0.05	17	0.0451	0.0451	Cellular Component
GO:0016021	integral component of membrane	610	10	5.6	18	0.0456	0.0456	Cellular Component
