GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0008347	glial cell migration	24	2	0.27	141	0.0291	0.02906	Biological Process
GO:0001737	establishment of imaginal disc-derived w...	24	2	0.27	142	0.0291	0.02906	Biological Process
GO:0042048	olfactory behavior	60	3	0.67	143	0.0291	0.02909	Biological Process
GO:0009410	response to xenobiotic stimulus	25	2	0.28	146	0.0314	0.03137	Biological Process
GO:0032270	positive regulation of cellular protein ...	214	6	2.4	147	0.0314	0.03144	Biological Process
GO:0046578	regulation of Ras protein signal transdu...	62	3	0.69	148	0.0317	0.03165	Biological Process
GO:0051056	regulation of small GTPase mediated sign...	63	3	0.71	153	0.0330	0.03298	Biological Process
GO:0035094	response to nicotine	3	1	0.03	154	0.0332	0.03323	Biological Process
GO:0030046	parallel actin filament bundle assembly	3	1	0.03	155	0.0332	0.03323	Biological Process
GO:0007510	cardioblast cell fate determination	3	1	0.03	156	0.0332	0.03323	Biological Process
GO:0000973	posttranscriptional tethering of RNA pol...	3	1	0.03	157	0.0332	0.03323	Biological Process
GO:0035079	polytene chromosome puffing	3	1	0.03	158	0.0332	0.03323	Biological Process
GO:0060913	cardiac cell fate determination	3	1	0.03	159	0.0332	0.03323	Biological Process
GO:0007175	negative regulation of epidermal growth ...	3	1	0.03	160	0.0332	0.03323	Biological Process
GO:0036093	germ cell proliferation	3	1	0.03	161	0.0332	0.03323	Biological Process
GO:0050850	positive regulation of calcium-mediated ...	3	1	0.03	162	0.0332	0.03323	Biological Process
GO:0090202	gene looping	3	1	0.03	163	0.0332	0.03323	Biological Process
GO:0007256	activation of JNKK activity	3	1	0.03	164	0.0332	0.03323	Biological Process
GO:0007214	gamma-aminobutyric acid signaling pathwa...	3	1	0.03	165	0.0332	0.03323	Biological Process
GO:0032875	regulation of DNA endoreduplication	3	1	0.03	166	0.0332	0.03323	Biological Process
GO:0036228	protein localization to nuclear inner me...	3	1	0.03	167	0.0332	0.03323	Biological Process
GO:0006117	acetaldehyde metabolic process	3	1	0.03	168	0.0332	0.03323	Biological Process
GO:0097120	receptor localization to synapse	3	1	0.03	169	0.0332	0.03323	Biological Process
GO:0000706	meiotic DNA double-strand break processi...	3	1	0.03	170	0.0332	0.03323	Biological Process
GO:0090579	dsDNA loop formation	3	1	0.03	171	0.0332	0.03323	Biological Process
GO:0007091	metaphase/anaphase transition of mitotic...	26	2	0.29	172	0.0337	0.03374	Biological Process
GO:0010965	regulation of mitotic sister chromatid s...	26	2	0.29	173	0.0337	0.03374	Biological Process
GO:0050907	detection of chemical stimulus involved ...	26	2	0.29	174	0.0337	0.03374	Biological Process
GO:0032436	positive regulation of proteasomal ubiqu...	26	2	0.29	175	0.0337	0.03374	Biological Process
GO:0051252	regulation of RNA metabolic process	750	14	8.4	176	0.0341	0.03414	Biological Process
GO:0044784	metaphase/anaphase transition of cell cy...	27	2	0.3	181	0.0362	0.03618	Biological Process
GO:1905818	regulation of chromosome separation	27	2	0.3	182	0.0362	0.03618	Biological Process
GO:0043044	ATP-dependent chromatin remodeling	27	2	0.3	183	0.0362	0.03618	Biological Process
GO:0030036	actin cytoskeleton organization	224	6	2.51	186	0.0381	0.03808	Biological Process
GO:0033047	regulation of mitotic sister chromatid s...	28	2	0.31	188	0.0387	0.03869	Biological Process
GO:2000060	positive regulation of ubiquitin-depende...	28	2	0.31	189	0.0387	0.03869	Biological Process
GO:2001141	regulation of RNA biosynthetic process	691	13	7.74	190	0.0391	0.03905	Biological Process
GO:1903506	regulation of nucleic acid-templated tra...	691	13	7.74	191	0.0391	0.03905	Biological Process
GO:0022008	neurogenesis	692	13	7.75	192	0.0395	0.03945	Biological Process
GO:0031503	protein-containing complex localization	68	3	0.76	193	0.0400	0.04003	Biological Process
GO:0033554	cellular response to stress	417	9	4.67	194	0.0407	0.04067	Biological Process
GO:0010033	response to organic substance	352	8	3.94	195	0.0409	0.04091	Biological Process
GO:0007427	epithelial cell migration, open tracheal...	29	2	0.32	197	0.0413	0.04126	Biological Process
GO:0051306	mitotic sister chromatid separation	29	2	0.32	198	0.0413	0.04126	Biological Process
GO:0007635	chemosensory behavior	69	3	0.77	199	0.0415	0.04152	Biological Process
GO:0032446	protein modification by small protein co...	171	5	1.92	200	0.0415	0.04154	Biological Process
GO:0005088	Ras guanyl-nucleotide exchange factor ac...	41	3	0.47	1	0.011	0.011	Molecular Function
GO:0003682	chromatin binding	120	5	1.37	2	0.011	0.011	Molecular Function
GO:0004732	pyridoxal oxidase activity	1	1	0.01	3	0.011	0.011	Molecular Function
GO:0004031	aldehyde oxidase activity	1	1	0.01	4	0.011	0.011	Molecular Function
GO:0004766	spermidine synthase activity	1	1	0.01	5	0.011	0.011	Molecular Function
GO:0033677	DNA/RNA helicase activity	1	1	0.01	6	0.011	0.011	Molecular Function
GO:0008503	benzodiazepine receptor activity	1	1	0.01	7	0.011	0.011	Molecular Function
GO:0016623	oxidoreductase activity, acting on the a...	1	1	0.01	8	0.011	0.011	Molecular Function
GO:0017056	structural constituent of nuclear pore	16	2	0.18	9	0.014	0.014	Molecular Function
GO:0005085	guanyl-nucleotide exchange factor activi...	53	3	0.6	10	0.022	0.022	Molecular Function
GO:0004854	xanthine dehydrogenase activity	2	1	0.02	11	0.023	0.023	Molecular Function
GO:0016726	oxidoreductase activity, acting on CH or...	2	1	0.02	12	0.023	0.023	Molecular Function
GO:0019948	SUMO activating enzyme activity	2	1	0.02	13	0.023	0.023	Molecular Function
GO:0033130	acetylcholine receptor binding	2	1	0.02	14	0.023	0.023	Molecular Function
GO:0017034	Rap guanyl-nucleotide exchange factor ac...	2	1	0.02	15	0.023	0.023	Molecular Function
GO:0004890	GABA-A receptor activity	2	1	0.02	16	0.023	0.023	Molecular Function
GO:0004837	tyrosine decarboxylase activity	2	1	0.02	17	0.023	0.023	Molecular Function
GO:0022839	ion gated channel activity	62	3	0.71	18	0.033	0.033	Molecular Function
GO:0017016	Ras GTPase binding	108	4	1.23	19	0.034	0.034	Molecular Function
GO:0022851	GABA-gated chloride ion channel activity	3	1	0.03	20	0.034	0.034	Molecular Function
GO:0022883	zinc efflux transmembrane transporter ac...	3	1	0.03	21	0.034	0.034	Molecular Function
GO:0005118	sevenless binding	3	1	0.03	22	0.034	0.034	Molecular Function
GO:0070717	poly-purine tract binding	3	1	0.03	23	0.034	0.034	Molecular Function
GO:0008143	poly(A) binding	3	1	0.03	24	0.034	0.034	Molecular Function
GO:0046583	cation efflux transmembrane transporter ...	3	1	0.03	25	0.034	0.034	Molecular Function
GO:0015026	coreceptor activity	3	1	0.03	26	0.034	0.034	Molecular Function
GO:0031267	small GTPase binding	110	4	1.25	27	0.036	0.036	Molecular Function
GO:0003723	RNA binding	411	9	4.69	28	0.040	0.040	Molecular Function
GO:0022836	gated channel activity	67	3	0.76	29	0.040	0.040	Molecular Function
GO:0016725	oxidoreductase activity, acting on CH or...	4	1	0.05	30	0.045	0.045	Molecular Function
GO:0015562	efflux transmembrane transporter activit...	4	1	0.05	31	0.045	0.045	Molecular Function
GO:0044388	small protein activating enzyme binding	4	1	0.05	32	0.045	0.045	Molecular Function
GO:0033134	ubiquitin activating enzyme binding	4	1	0.05	33	0.045	0.045	Molecular Function
GO:0017160	Ral GTPase binding	4	1	0.05	34	0.045	0.045	Molecular Function
GO:0030544	Hsp70 protein binding	4	1	0.05	35	0.045	0.045	Molecular Function
GO:0001227	DNA-binding transcription repressor acti...	30	2	0.34	36	0.045	0.045	Molecular Function
GO:0001217	DNA-binding transcription repressor acti...	30	2	0.34	37	0.045	0.045	Molecular Function
GO:0000974	Prp19 complex	10	3	0.1	1	0.00012	0.00012	Cellular Component
GO:0071012	catalytic step 1 spliceosome	6	2	0.06	2	0.00157	0.00157	Cellular Component
GO:0071014	post-mRNA release spliceosomal complex	6	2	0.06	3	0.00157	0.00157	Cellular Component
GO:0032589	neuron projection membrane	15	2	0.16	4	0.01032	0.01032	Cellular Component
GO:0005722	beta-heterochromatin	1	1	0.01	5	0.01046	0.01046	Cellular Component
GO:0044298	cell body membrane	1	1	0.01	6	0.01046	0.01046	Cellular Component
GO:0032809	neuronal cell body membrane	1	1	0.01	7	0.01046	0.01046	Cellular Component
GO:0031256	leading edge membrane	16	2	0.17	8	0.01172	0.01172	Cellular Component
GO:0071010	prespliceosome	19	2	0.2	9	0.01637	0.01637	Cellular Component
GO:0031510	SUMO activating enzyme complex	2	1	0.02	10	0.02082	0.02082	Cellular Component
GO:0005850	eukaryotic translation initiation factor...	2	1	0.02	11	0.02082	0.02082	Cellular Component
GO:0031253	cell projection membrane	26	2	0.27	12	0.02970	0.02970	Cellular Component
GO:0044614	nuclear pore cytoplasmic filaments	3	1	0.03	13	0.03106	0.03106	Cellular Component
GO:0031461	cullin-RING ubiquitin ligase complex	68	3	0.71	15	0.03353	0.03353	Cellular Component
GO:0036477	somatodendritic compartment	118	4	1.23	16	0.03395	0.03395	Cellular Component
GO:0043025	neuronal cell body	71	3	0.74	17	0.03742	0.03742	Cellular Component
GO:0043005	neuron projection	183	5	1.91	18	0.04096	0.04096	Cellular Component
GO:0000445	THO complex part of transcription export...	4	1	0.04	19	0.04121	0.04121	Cellular Component
GO:0044611	nuclear pore inner ring	4	1	0.04	20	0.04121	0.04121	Cellular Component
GO:0008278	cohesin complex	4	1	0.04	21	0.04121	0.04121	Cellular Component
GO:0030425	dendrite	74	3	0.77	22	0.04154	0.04154	Cellular Component
GO:0097447	dendritic tree	74	3	0.77	23	0.04154	0.04154	Cellular Component
GO:0031252	cell leading edge	33	2	0.35	24	0.04608	0.04608	Cellular Component
GO:0005643	nuclear pore	34	2	0.36	25	0.04864	0.04864	Cellular Component
GO:0044297	cell body	79	3	0.83	26	0.04888	0.04888	Cellular Component
