GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0003700	DNA-binding transcription factor activit...	219	16	7.91	9	0.00509	0.00509	Molecular Function
GO:0004842	ubiquitin-protein transferase activity	116	10	4.19	11	0.00855	0.00855	Molecular Function
GO:0009982	pseudouridine synthase activity	5	2	0.18	14	0.01206	0.01206	Molecular Function
GO:0140030	modification-dependent protein binding	15	3	0.54	18	0.01526	0.01526	Molecular Function
GO:0004383	guanylate cyclase activity	16	3	0.58	21	0.01830	0.01830	Molecular Function
GO:0017056	structural constituent of nuclear pore	16	3	0.58	22	0.01830	0.01830	Molecular Function
GO:0000981	DNA-binding transcription factor activit...	152	11	5.49	23	0.02049	0.02049	Molecular Function
GO:0031593	polyubiquitin modification-dependent pro...	7	2	0.25	26	0.02415	0.02415	Molecular Function
GO:0005231	excitatory extracellular ligand-gated io...	7	2	0.25	27	0.02415	0.02415	Molecular Function
GO:0016849	phosphorus-oxygen lyase activity	18	3	0.65	28	0.02530	0.02530	Molecular Function
GO:0009975	cyclase activity	18	3	0.65	29	0.02530	0.02530	Molecular Function
GO:0140297	DNA-binding transcription factor binding	33	4	1.19	32	0.02963	0.02963	Molecular Function
GO:0016866	intramolecular transferase activity	8	2	0.29	34	0.03144	0.03144	Molecular Function
GO:0071209	U7 snRNA binding	1	1	0.04	36	0.03611	0.03611	Molecular Function
GO:0016623	oxidoreductase activity, acting on the a...	1	1	0.04	37	0.03611	0.03611	Molecular Function
GO:0004326	tetrahydrofolylpolyglutamate synthase ac...	1	1	0.04	38	0.03611	0.03611	Molecular Function
GO:0004732	pyridoxal oxidase activity	1	1	0.04	39	0.03611	0.03611	Molecular Function
GO:0005007	fibroblast growth factor-activated recep...	1	1	0.04	40	0.03611	0.03611	Molecular Function
GO:0097603	temperature-gated ion channel activity	1	1	0.04	41	0.03611	0.03611	Molecular Function
GO:0070406	glutamine binding	1	1	0.04	42	0.03611	0.03611	Molecular Function
GO:0000171	ribonuclease MRP activity	1	1	0.04	43	0.03611	0.03611	Molecular Function
GO:0004151	dihydroorotase activity	1	1	0.04	44	0.03611	0.03611	Molecular Function
GO:0016933	extracellularly glycine-gated ion channe...	1	1	0.04	45	0.03611	0.03611	Molecular Function
GO:0008184	glycogen phosphorylase activity	1	1	0.04	46	0.03611	0.03611	Molecular Function
GO:0008098	5S rRNA primary transcript binding	1	1	0.04	47	0.03611	0.03611	Molecular Function
GO:0070626	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)im...	1	1	0.04	48	0.03611	0.03611	Molecular Function
GO:0097109	neuroligin family protein binding	1	1	0.04	49	0.03611	0.03611	Molecular Function
GO:0047372	acylglycerol lipase activity	1	1	0.04	50	0.03611	0.03611	Molecular Function
GO:0004087	carbamoyl-phosphate synthase (ammonia) a...	1	1	0.04	51	0.03611	0.03611	Molecular Function
GO:0004088	carbamoyl-phosphate synthase (glutamine-...	1	1	0.04	52	0.03611	0.03611	Molecular Function
GO:0004070	aspartate carbamoyltransferase activity	1	1	0.04	53	0.03611	0.03611	Molecular Function
GO:0070492	oligosaccharide binding	1	1	0.04	54	0.03611	0.03611	Molecular Function
GO:0071164	RNA trimethylguanosine synthase activity	1	1	0.04	55	0.03611	0.03611	Molecular Function
GO:0003810	protein-glutamine gamma-glutamyltransfer...	1	1	0.04	56	0.03611	0.03611	Molecular Function
GO:0008478	pyridoxal kinase activity	1	1	0.04	57	0.03611	0.03611	Molecular Function
GO:0004018	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fu...	1	1	0.04	58	0.03611	0.03611	Molecular Function
GO:0001103	RNA polymerase II repressing transcripti...	1	1	0.04	59	0.03611	0.03611	Molecular Function
GO:0016743	carboxyl- or carbamoyltransferase activi...	1	1	0.04	60	0.03611	0.03611	Molecular Function
GO:0008503	benzodiazepine receptor activity	1	1	0.04	61	0.03611	0.03611	Molecular Function
GO:0004031	aldehyde oxidase activity	1	1	0.04	62	0.03611	0.03611	Molecular Function
GO:0004725	protein tyrosine phosphatase activity	21	3	0.76	63	0.03812	0.03812	Molecular Function
GO:0033613	activating transcription factor binding	9	2	0.33	64	0.03948	0.03948	Molecular Function
GO:0005546	phosphatidylinositol-4,5-bisphosphate bi...	9	2	0.33	65	0.03948	0.03948	Molecular Function
GO:0003714	transcription corepressor activity	22	3	0.79	66	0.04300	0.04300	Molecular Function
GO:0005319	lipid transporter activity	23	3	0.83	67	0.04818	0.04818	Molecular Function
GO:0001085	RNA polymerase II transcription factor b...	23	3	0.83	69	0.04818	0.04818	Molecular Function
GO:0005634	nucleus	1596	72	56.56	1	0.0070	0.0070	Cellular Component
GO:0098794	postsynapse	35	5	1.24	2	0.0072	0.0072	Cellular Component
GO:0030427	site of polarized growth	23	4	0.82	3	0.0080	0.0080	Cellular Component
GO:0030424	axon	123	10	4.36	4	0.0113	0.0113	Cellular Component
GO:0031616	spindle pole centrosome	5	2	0.18	5	0.0116	0.0116	Cellular Component
GO:0044613	nuclear pore central transport channel	5	2	0.18	6	0.0116	0.0116	Cellular Component
GO:0043005	neuron projection	183	13	6.49	7	0.0123	0.0123	Cellular Component
GO:0099572	postsynaptic specialization	15	3	0.53	8	0.0145	0.0145	Cellular Component
GO:0030425	dendrite	74	7	2.62	9	0.0151	0.0151	Cellular Component
GO:0097447	dendritic tree	74	7	2.62	10	0.0151	0.0151	Cellular Component
GO:0120025	plasma membrane bounded cell projection	304	18	10.77	11	0.0209	0.0209	Cellular Component
GO:0042995	cell projection	305	18	10.81	12	0.0215	0.0215	Cellular Component
GO:0005700	polytene chromosome	142	10	5.03	13	0.0283	0.0283	Cellular Component
GO:0032809	neuronal cell body membrane	1	1	0.04	14	0.0354	0.0354	Cellular Component
GO:0071204	histone pre-mRNA 3'end processing comple...	1	1	0.04	15	0.0354	0.0354	Cellular Component
GO:0071141	SMAD protein complex	1	1	0.04	16	0.0354	0.0354	Cellular Component
GO:0005722	beta-heterochromatin	1	1	0.04	17	0.0354	0.0354	Cellular Component
GO:0005683	U7 snRNP	1	1	0.04	18	0.0354	0.0354	Cellular Component
GO:0097467	type III terminal bouton	1	1	0.04	19	0.0354	0.0354	Cellular Component
GO:0044298	cell body membrane	1	1	0.04	20	0.0354	0.0354	Cellular Component
GO:0044322	endoplasmic reticulum quality control co...	1	1	0.04	21	0.0354	0.0354	Cellular Component
GO:0036513	Derlin-1 retrotranslocation complex	1	1	0.04	22	0.0354	0.0354	Cellular Component
GO:0010009	cytoplasmic side of endosome membrane	1	1	0.04	23	0.0354	0.0354	Cellular Component
GO:0035059	RCAF complex	1	1	0.04	24	0.0354	0.0354	Cellular Component
GO:0031901	early endosome membrane	1	1	0.04	25	0.0354	0.0354	Cellular Component
GO:0000835	ER ubiquitin ligase complex	1	1	0.04	26	0.0354	0.0354	Cellular Component
GO:0031045	dense core granule	1	1	0.04	27	0.0354	0.0354	Cellular Component
GO:0000836	Hrd1p ubiquitin ligase complex	1	1	0.04	28	0.0354	0.0354	Cellular Component
GO:0045335	phagocytic vesicle	1	1	0.04	29	0.0354	0.0354	Cellular Component
GO:0001674	female germ cell nucleus	9	2	0.32	30	0.0382	0.0382	Cellular Component
GO:0097482	muscle cell postsynaptic specialization	9	2	0.32	31	0.0382	0.0382	Cellular Component
GO:0030426	growth cone	22	3	0.78	32	0.0411	0.0411	Cellular Component
GO:0005694	chromosome	359	19	12.72	33	0.0489	0.0489	Cellular Component
