GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0043967	histone H4 acetylation	16	2	0.22	59	0.0206	0.0206	Biological Process
GO:0007265	Ras protein signal transduction	115	5	1.62	61	0.0222	0.0222	Biological Process
GO:0031167	rRNA methylation	17	2	0.24	63	0.0231	0.0231	Biological Process
GO:0071897	DNA biosynthetic process	45	3	0.63	65	0.0248	0.0248	Biological Process
GO:0043523	regulation of neuron apoptotic process	18	2	0.25	66	0.0258	0.0258	Biological Process
GO:0000413	protein peptidyl-prolyl isomerization	18	2	0.25	67	0.0258	0.0258	Biological Process
GO:0030534	adult behavior	120	5	1.69	68	0.0261	0.0261	Biological Process
GO:0030100	regulation of endocytosis	46	3	0.65	69	0.0262	0.0262	Biological Process
GO:0046967	cytosol to endoplasmic reticulum transpo...	2	1	0.03	70	0.0279	0.0279	Biological Process
GO:0046950	cellular ketone body metabolic process	2	1	0.03	71	0.0279	0.0279	Biological Process
GO:0075294	positive regulation by symbiont of entry...	2	1	0.03	72	0.0279	0.0279	Biological Process
GO:0051923	sulfation	2	1	0.03	73	0.0279	0.0279	Biological Process
GO:0052372	modulation by symbiont of entry into hos...	2	1	0.03	74	0.0279	0.0279	Biological Process
GO:0010511	regulation of phosphatidylinositol biosy...	2	1	0.03	75	0.0279	0.0279	Biological Process
GO:0010513	positive regulation of phosphatidylinosi...	2	1	0.03	76	0.0279	0.0279	Biological Process
GO:1901894	regulation of ATPase-coupled calcium tra...	2	1	0.03	77	0.0279	0.0279	Biological Process
GO:0071073	positive regulation of phospholipid bios...	2	1	0.03	78	0.0279	0.0279	Biological Process
GO:0030714	anterior/posterior axis specification, f...	2	1	0.03	79	0.0279	0.0279	Biological Process
GO:0046596	regulation of viral entry into host cell	2	1	0.03	80	0.0279	0.0279	Biological Process
GO:0046598	positive regulation of viral entry into ...	2	1	0.03	81	0.0279	0.0279	Biological Process
GO:0009650	UV protection	2	1	0.03	82	0.0279	0.0279	Biological Process
GO:0070476	rRNA (guanine-N7)-methylation	2	1	0.03	83	0.0279	0.0279	Biological Process
GO:0061031	endodermal digestive tract morphogenesis	2	1	0.03	84	0.0279	0.0279	Biological Process
GO:1990845	adaptive thermogenesis	2	1	0.03	85	0.0279	0.0279	Biological Process
GO:1903727	positive regulation of phospholipid meta...	2	1	0.03	86	0.0279	0.0279	Biological Process
GO:0006011	UDP-glucose metabolic process	2	1	0.03	87	0.0279	0.0279	Biological Process
GO:1902224	ketone body metabolic process	2	1	0.03	88	0.0279	0.0279	Biological Process
GO:0051055	negative regulation of lipid biosyntheti...	2	1	0.03	89	0.0279	0.0279	Biological Process
GO:1901021	positive regulation of calcium ion trans...	2	1	0.03	90	0.0279	0.0279	Biological Process
GO:0010868	negative regulation of triglyceride bios...	2	1	0.03	91	0.0279	0.0279	Biological Process
GO:2000766	negative regulation of cytoplasmic trans...	2	1	0.03	92	0.0279	0.0279	Biological Process
GO:0032486	Rap protein signal transduction	2	1	0.03	93	0.0279	0.0279	Biological Process
GO:1904427	positive regulation of calcium ion trans...	2	1	0.03	94	0.0279	0.0279	Biological Process
GO:0007264	small GTPase mediated signal transductio...	123	5	1.73	95	0.0286	0.0286	Biological Process
GO:0043297	apical junction assembly	49	3	0.69	97	0.0309	0.0309	Biological Process
GO:0050807	regulation of synapse organization	126	5	1.77	98	0.0313	0.0313	Biological Process
GO:0007317	regulation of pole plasm oskar mRNA loca...	20	2	0.28	99	0.0314	0.0314	Biological Process
GO:0060281	regulation of oocyte development	20	2	0.28	100	0.0314	0.0314	Biological Process
GO:0018208	peptidyl-proline modification	20	2	0.28	101	0.0314	0.0314	Biological Process
GO:0051402	neuron apoptotic process	20	2	0.28	102	0.0314	0.0314	Biological Process
GO:0097352	autophagosome maturation	20	2	0.28	103	0.0314	0.0314	Biological Process
GO:1904580	regulation of intracellular mRNA localiz...	20	2	0.28	104	0.0314	0.0314	Biological Process
GO:0051050	positive regulation of transport	87	4	1.22	105	0.0333	0.0333	Biological Process
GO:0016476	regulation of embryonic cell shape	21	2	0.29	106	0.0344	0.0344	Biological Process
GO:2000331	regulation of terminal button organizati...	21	2	0.29	107	0.0344	0.0344	Biological Process
GO:0099174	regulation of presynapse organization	22	2	0.31	109	0.0375	0.0375	Biological Process
GO:0007315	pole plasm assembly	53	3	0.74	110	0.0378	0.0378	Biological Process
GO:0050808	synapse organization	226	7	3.17	111	0.0383	0.0383	Biological Process
GO:0045471	response to ethanol	54	3	0.76	114	0.0396	0.0396	Biological Process
GO:0046716	muscle cell cellular homeostasis	23	2	0.32	115	0.0407	0.0407	Biological Process
GO:1902875	regulation of embryonic pattern specific...	23	2	0.32	116	0.0407	0.0407	Biological Process
GO:0022407	regulation of cell-cell adhesion	23	2	0.32	117	0.0407	0.0407	Biological Process
GO:0016331	morphogenesis of embryonic epithelium	93	4	1.31	118	0.0410	0.0410	Biological Process
GO:0097305	response to alcohol	93	4	1.31	119	0.0410	0.0410	Biological Process
GO:0007382	specification of segmental identity, max...	3	1	0.04	120	0.0416	0.0416	Biological Process
GO:0046718	viral entry into host cell	3	1	0.04	121	0.0416	0.0416	Biological Process
GO:0006930	substrate-dependent cell migration, cell...	3	1	0.04	122	0.0416	0.0416	Biological Process
GO:0036265	RNA (guanine-N7)-methylation	3	1	0.04	123	0.0416	0.0416	Biological Process
GO:0051701	interaction with host	3	1	0.04	124	0.0416	0.0416	Biological Process
GO:0016320	endoplasmic reticulum membrane fusion	3	1	0.04	125	0.0416	0.0416	Biological Process
GO:0097120	receptor localization to synapse	3	1	0.04	126	0.0416	0.0416	Biological Process
GO:1903423	positive regulation of synaptic vesicle ...	3	1	0.04	127	0.0416	0.0416	Biological Process
GO:0071071	regulation of phospholipid biosynthetic ...	3	1	0.04	128	0.0416	0.0416	Biological Process
GO:0044409	entry into host	3	1	0.04	129	0.0416	0.0416	Biological Process
GO:0043525	positive regulation of neuron apoptotic ...	3	1	0.04	130	0.0416	0.0416	Biological Process
GO:0048210	Golgi vesicle fusion to target membrane	3	1	0.04	131	0.0416	0.0416	Biological Process
GO:0006431	methionyl-tRNA aminoacylation	3	1	0.04	132	0.0416	0.0416	Biological Process
GO:0052126	movement in host environment	3	1	0.04	133	0.0416	0.0416	Biological Process
GO:0061060	negative regulation of peptidoglycan rec...	3	1	0.04	134	0.0416	0.0416	Biological Process
GO:0061058	regulation of peptidoglycan recognition ...	3	1	0.04	135	0.0416	0.0416	Biological Process
GO:1900244	positive regulation of synaptic vesicle ...	3	1	0.04	136	0.0416	0.0416	Biological Process
GO:1901096	regulation of autophagosome maturation	3	1	0.04	137	0.0416	0.0416	Biological Process
GO:1901098	positive regulation of autophagosome mat...	3	1	0.04	138	0.0416	0.0416	Biological Process
GO:1903902	positive regulation of viral life cycle	3	1	0.04	139	0.0416	0.0416	Biological Process
GO:0002084	protein depalmitoylation	3	1	0.04	140	0.0416	0.0416	Biological Process
GO:0048524	positive regulation of viral process	3	1	0.04	141	0.0416	0.0416	Biological Process
GO:0006730	one-carbon metabolic process	3	1	0.04	142	0.0416	0.0416	Biological Process
GO:0006929	substrate-dependent cell migration	3	1	0.04	143	0.0416	0.0416	Biological Process
GO:0045807	positive regulation of endocytosis	24	2	0.34	145	0.0440	0.0440	Biological Process
GO:0008360	regulation of cell shape	57	3	0.8	147	0.0454	0.0454	Biological Process
GO:1904396	regulation of neuromuscular junction dev...	97	4	1.36	148	0.0467	0.0467	Biological Process
GO:0050803	regulation of synapse structure or activ...	141	5	1.98	149	0.0473	0.0473	Biological Process
GO:0044281	small molecule metabolic process	508	12	7.14	150	0.0491	0.0491	Biological Process
GO:0003824	catalytic activity	1846	46	28.51	2	0.00278	9.0e-06	Molecular Function
GO:0016779	nucleotidyltransferase activity	41	5	0.63	3	0.00037	0.00037	Molecular Function
GO:0008168	methyltransferase activity	69	6	1.07	4	0.02080	0.00060	Molecular Function
GO:0016741	transferase activity, transferring one-c...	72	6	1.11	5	0.02518	0.00076	Molecular Function
GO:0016411	acylglycerol O-acyltransferase activity	6	2	0.09	7	0.00338	0.00338	Molecular Function
GO:0008146	sulfotransferase activity	8	2	0.12	8	0.00619	0.00619	Molecular Function
GO:0015662	ion transmembrane transporter activity, ...	9	2	0.14	10	0.00788	0.00788	Molecular Function
GO:0008173	RNA methyltransferase activity	29	3	0.45	12	0.00965	0.00965	Molecular Function
GO:0004402	histone acetyltransferase activity	10	2	0.15	13	0.00976	0.00976	Molecular Function
GO:0034061	DNA polymerase activity	11	2	0.17	14	0.01181	0.01181	Molecular Function
GO:0003887	DNA-directed DNA polymerase activity	11	2	0.17	16	0.01181	0.01181	Molecular Function
GO:0008175	tRNA methyltransferase activity	11	2	0.17	17	0.01181	0.01181	Molecular Function
GO:0051748	UTP-monosaccharide-1-phosphate uridylylt...	1	1	0.02	19	0.01544	0.01544	Molecular Function
GO:0015643	toxic substance binding	1	1	0.02	20	0.01544	0.01544	Molecular Function
GO:0022889	serine transmembrane transporter activit...	1	1	0.02	21	0.01544	0.01544	Molecular Function
GO:0015194	L-serine transmembrane transporter activ...	1	1	0.02	22	0.01544	0.01544	Molecular Function
GO:0004047	aminomethyltransferase activity	1	1	0.02	23	0.01544	0.01544	Molecular Function
GO:0005391	sodium:potassium-exchanging ATPase activ...	1	1	0.02	24	0.01544	0.01544	Molecular Function
GO:0008260	3-oxoacid CoA-transferase activity	1	1	0.02	25	0.01544	0.01544	Molecular Function
GO:0004345	glucose-6-phosphate dehydrogenase activi...	1	1	0.02	26	0.01544	0.01544	Molecular Function
GO:0008476	protein-tyrosine sulfotransferase activi...	1	1	0.02	27	0.01544	0.01544	Molecular Function
GO:0008410	CoA-transferase activity	1	1	0.02	28	0.01544	0.01544	Molecular Function
GO:0061929	gamma-glutamylaminecyclotransferase acti...	1	1	0.02	29	0.01544	0.01544	Molecular Function
GO:0003983	UTP:glucose-1-phosphate uridylyltransfer...	1	1	0.02	30	0.01544	0.01544	Molecular Function
GO:0008554	sodium transmembrane transporter activit...	1	1	0.02	31	0.01544	0.01544	Molecular Function
GO:0008556	potassium transmembrane transporter acti...	1	1	0.02	32	0.01544	0.01544	Molecular Function
GO:0004177	aminopeptidase activity	14	2	0.22	33	0.01896	0.01896	Molecular Function
GO:0003755	peptidyl-prolyl cis-trans isomerase acti...	18	2	0.28	35	0.03065	0.03065	Molecular Function
GO:0003707	steroid hormone receptor activity	2	1	0.03	36	0.03065	0.03065	Molecular Function
GO:0051575	5'-deoxyribose-5-phosphate lyase activit...	2	1	0.03	37	0.03065	0.03065	Molecular Function
GO:0070569	uridylyltransferase activity	2	1	0.03	38	0.03065	0.03065	Molecular Function
GO:0004089	carbonate dehydratase activity	2	1	0.03	39	0.03065	0.03065	Molecular Function
GO:0035255	ionotropic glutamate receptor binding	2	1	0.03	40	0.03065	0.03065	Molecular Function
GO:0008494	translation activator activity	2	1	0.03	41	0.03065	0.03065	Molecular Function
GO:0004605	phosphatidate cytidylyltransferase activ...	2	1	0.03	42	0.03065	0.03065	Molecular Function
GO:0008467	[heparan sulfate]-glucosamine 3-sulfotra...	2	1	0.03	43	0.03065	0.03065	Molecular Function
GO:0036313	phosphatidylinositol 3-kinase catalytic ...	2	1	0.03	44	0.03065	0.03065	Molecular Function
GO:0051019	mitogen-activated protein kinase binding	2	1	0.03	45	0.03065	0.03065	Molecular Function
GO:0004144	diacylglycerol O-acyltransferase activit...	2	1	0.03	46	0.03065	0.03065	Molecular Function
GO:0005500	juvenile hormone binding	2	1	0.03	47	0.03065	0.03065	Molecular Function
GO:0019829	ATPase-coupled cation transmembrane tran...	19	2	0.29	48	0.03392	0.03392	Molecular Function
GO:0016859	cis-trans isomerase activity	20	2	0.31	49	0.03732	0.03732	Molecular Function
GO:0008238	exopeptidase activity	22	2	0.34	52	0.04449	0.04449	Molecular Function
GO:0016435	rRNA (guanine) methyltransferase activit...	3	1	0.05	54	0.04563	0.04563	Molecular Function
GO:0005158	insulin receptor binding	3	1	0.05	55	0.04563	0.04563	Molecular Function
GO:0010857	calcium-dependent protein kinase activit...	3	1	0.05	56	0.04563	0.04563	Molecular Function
GO:0070567	cytidylyltransferase activity	3	1	0.05	57	0.04563	0.04563	Molecular Function
GO:0016300	tRNA (uracil) methyltransferase activity	3	1	0.05	58	0.04563	0.04563	Molecular Function
GO:0009931	calcium-dependent protein serine/threoni...	3	1	0.05	59	0.04563	0.04563	Molecular Function
GO:0019840	isoprenoid binding	3	1	0.05	60	0.04563	0.04563	Molecular Function
GO:0035254	glutamate receptor binding	3	1	0.05	61	0.04563	0.04563	Molecular Function
GO:0035241	protein-arginine omega-N monomethyltrans...	3	1	0.05	62	0.04563	0.04563	Molecular Function
GO:0008474	palmitoyl-(protein) hydrolase activity	3	1	0.05	63	0.04563	0.04563	Molecular Function
GO:0070034	telomerase RNA binding	3	1	0.05	64	0.04563	0.04563	Molecular Function
GO:0004825	methionine-tRNA ligase activity	3	1	0.05	65	0.04563	0.04563	Molecular Function
GO:0003924	GTPase activity	89	4	1.37	66	0.04761	0.04761	Molecular Function
GO:0019900	kinase binding	53	3	0.82	67	0.04765	0.04765	Molecular Function
GO:0016835	carbon-oxygen lyase activity	23	2	0.36	68	0.04825	0.04825	Molecular Function
GO:0043679	axon terminus	55	4	0.72	1	0.0054	0.0054	Cellular Component
GO:0005918	septate junction	35	3	0.46	3	0.0102	0.0102	Cellular Component
GO:0044292	dendrite terminus	1	1	0.01	4	0.0130	0.0130	Cellular Component
GO:0070160	tight junction	39	3	0.51	6	0.0138	0.0138	Cellular Component
GO:0048471	perinuclear region of cytoplasm	49	3	0.64	9	0.0253	0.0253	Cellular Component
GO:0016529	sarcoplasmic reticulum	2	1	0.03	10	0.0259	0.0259	Cellular Component
GO:0090533	cation-transporting ATPase complex	2	1	0.03	11	0.0259	0.0259	Cellular Component
GO:0060187	cell pole	2	1	0.03	12	0.0259	0.0259	Cellular Component
GO:0008232	activator ecdysone receptor complex	2	1	0.03	13	0.0259	0.0259	Cellular Component
GO:0005890	sodium:potassium-exchanging ATPase compl...	2	1	0.03	14	0.0259	0.0259	Cellular Component
GO:0043195	terminal bouton	51	3	0.66	15	0.0281	0.0281	Cellular Component
GO:0043296	apical junction complex	57	3	0.74	18	0.0374	0.0374	Cellular Component
GO:0061174	type I terminal bouton	24	2	0.31	19	0.0383	0.0383	Cellular Component
GO:0005697	telomerase holoenzyme complex	3	1	0.04	21	0.0386	0.0386	Cellular Component
GO:0008230	ecdysone receptor holocomplex	3	1	0.04	22	0.0386	0.0386	Cellular Component
GO:1990124	messenger ribonucleoprotein complex	3	1	0.04	23	0.0386	0.0386	Cellular Component
GO:0098533	ATPase dependent transmembrane transport...	3	1	0.04	24	0.0386	0.0386	Cellular Component
GO:1990204	oxidoreductase complex	58	3	0.76	25	0.0391	0.0391	Cellular Component
GO:0097060	synaptic membrane	26	2	0.34	26	0.0444	0.0444	Cellular Component
GO:0035097	histone methyltransferase complex	26	2	0.34	27	0.0444	0.0444	Cellular Component
