TermID	Name	Frequency	PlotX	PlotY	LogSize	Value	Uniqueness	Dispensability	Representative	Eliminated
GO:0051391	tRNA_acetylation	0.009	null	null	0.301	-2.341	0.725	1.000	1904812	True
GO:0070212	protein_poly-ADP-ribosylation	0.018	-3.049	-2.241	0.477	-2.341	0.815	0.217	-1	False
GO:0045004	DNA_replication_proofreading	0.044	-5.348	2.546	0.778	-2.041	0.710	0.242	-1	False
GO:0006272	leading_strand_elongation	0.070	null	null	0.954	-1.568	0.754	0.648	45004	True
GO:0006783	heme_biosynthetic_process	0.123	-7.326	-0.327	1.176	-1.350	0.701	0.263	-1	False
GO:0033014	tetrapyrrole_biosynthetic_process	0.123	null	null	1.176	-1.350	0.702	0.970	6783	True
GO:0006778	porphyrin-containing_compound_metabolic_process	0.132	null	null	1.204	-1.350	0.704	0.975	6783	True
GO:0042168	heme_metabolic_process	0.132	null	null	1.204	-1.350	0.703	0.994	6783	True
GO:0006779	porphyrin-containing_compound_biosynthetic_process	0.123	null	null	1.176	-1.350	0.701	0.999	6783	True
GO:0033013	tetrapyrrole_metabolic_process	0.150	-6.043	-0.008	1.255	-1.350	0.779	0.265	-1	False
GO:0046470	phosphatidylcholine_metabolic_process	0.062	-3.428	-5.800	0.903	-1.866	0.819	0.269	-1	False
GO:0006644	phospholipid_metabolic_process	1.542	null	null	2.246	-1.400	0.825	0.558	46470	True
GO:0008213	protein_alkylation	0.731	-6.235	-2.578	1.924	-2.799	0.760	0.294	-1	False
GO:0070935	3'-UTR-mediated_mRNA_stabilization	0.018	3.787	-3.723	0.477	-2.341	0.878	0.296	-1	False
GO:1902175	regulation_of_oxidative_stress-induced_intrinsic_apoptotic_signaling_pathway	0.009	4.760	0.572	0.301	-1.866	0.876	0.342	-1	False
GO:2001242	regulation_of_intrinsic_apoptotic_signaling_pathway	0.053	null	null	0.845	-1.502	0.899	0.744	1902175	True
GO:1900407	regulation_of_cellular_response_to_oxidative_stress	0.088	null	null	1.041	-1.445	0.878	0.817	1902175	True
GO:1903201	regulation_of_oxidative_stress-induced_cell_death	0.053	null	null	0.845	-1.568	0.875	0.918	1902175	True
GO:0007113	endomitotic_cell_cycle	0.097	1.195	6.713	1.079	-1.310	0.968	0.352	-1	False
GO:0018193	peptidyl-amino_acid_modification	3.780	-5.651	-2.050	2.633	-2.243	0.723	0.373	-1	False
GO:0008631	intrinsic_apoptotic_signaling_pathway_in_response_to_oxidative_stress	0.055	-4.697	5.477	0.845	-1.866	0.818	0.375	-1	False
GO:0034349	glial_cell_apoptotic_process	0.018	null	null	0.477	-1.742	0.951	0.553	8631	True
GO:0036473	cell_death_in_response_to_oxidative_stress	0.009	null	null	0.301	-1.502	0.869	0.668	8631	True
GO:1902882	regulation_of_response_to_oxidative_stress	0.123	5.165	0.337	1.176	-1.350	0.902	0.441	-1	False
GO:0045948	positive_regulation_of_translational_initiation	0.044	3.448	-3.457	0.778	-1.866	0.875	0.481	-1	False
GO:0035194	post-transcriptional_gene_silencing_by_RNA	0.502	null	null	1.763	-1.855	0.811	0.552	45948	True
GO:0016441	posttranscriptional_gene_silencing	0.555	null	null	1.806	-1.795	0.818	0.809	45948	True
GO:0031053	primary_miRNA_processing	0.062	null	null	0.903	-1.568	0.641	0.814	45948	True
GO:0031047	gene_silencing_by_RNA	0.634	null	null	1.863	-1.688	0.830	0.827	45948	True
GO:0035196	production_of_miRNAs_involved_in_gene_silencing_by_miRNA	0.123	null	null	1.176	-1.350	0.640	0.914	45948	True
GO:0006287	base-excision_repair_gap-filling	0.018	-5.430	3.110	0.477	-2.041	0.733	0.482	-1	False
GO:0071407	cellular_response_to_organic_cyclic_compound	0.397	-4.229	5.997	1.663	-1.757	0.851	0.486	-1	False
GO:0035076	ecdysone_receptor-mediated_signaling_pathway	0.088	null	null	1.041	-1.350	0.823	0.745	71407	True
GO:0043331	response_to_dsRNA	0.246	null	null	1.447	-1.310	0.889	0.811	71407	True
GO:0071359	cellular_response_to_dsRNA	0.170	null	null	1.301	-1.310	0.855	0.821	71407	True
GO:0006297	nucleotide-excision_repair_DNA_gap_filling	0.026	-5.878	2.882	0.602	-1.866	0.726	0.494	-1	False
