TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0035255", "ionotropic glutamate receptor binding", 0.009, 3.043, -4.629, 0.301, -1.527, 0.948, 0.135, -1, False
"GO:0016740", "transferase activity", 12.032, -4.552, 1.259, 3.133, -4.959, 0.817, 0.182, -1, False
"GO:0070034", "telomerase RNA binding", 0.027, 5.916, 1.446, 0.602, -1.354, 0.981, 0.198, -1, False
"GO:0008474", "palmitoyl-(protein) hydrolase activity", 0.071, -5.183, 5.228, 0.954, -1.354, 0.811, 0.278, -1, False
"GO:0016411", "acylglycerol O-acyltransferase activity", 0.053, -6.103, -3.053, 0.845, -2.498, 0.736, 0.302, -1, False
"GO:0004144", "diacylglycerol O-acyltransferase activity", 0.018, null, null, 0.477, -1.527, 0.752, 0.740, 16411, True
"GO:0003755", "peptidyl-prolyl cis-trans isomerase activity", 0.293, -6.579, 3.756, 1.531, -1.539, 0.773, 0.313, -1, False
"GO:0016859", "cis-trans isomerase activity", 0.319, null, null, 1.568, -1.453, 0.845, 0.755, 3755, True
"GO:0008146", "sulfotransferase activity", 0.151, -6.919, -2.339, 1.255, -2.234, 0.673, 0.330, -1, False
"GO:0008260", "3-oxoacid CoA-transferase activity", 0.009, null, null, 0.301, -1.825, 0.721, 0.720, 8146, True
"GO:0008476", "protein-tyrosine sulfotransferase activity", 0.009, null, null, 0.301, -1.825, 0.698, 0.720, 8146, True
"GO:0008467", "[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity", 0.018, null, null, 0.477, -1.527, 0.708, 0.753, 8146, True
"GO:0008410", "CoA-transferase activity", 0.035, null, null, 0.699, -1.825, 0.699, 0.789, 8146, True
"GO:0005391", "P-type sodium:potassium-exchanging ATPase activity", 0.080, -2.921, 5.945, 1.000, -1.825, 0.778, 0.395, -1, False
"GO:0003924", "GTPase activity", 1.295, null, null, 2.167, -1.364, 0.821, 0.508, 5391, True
"GO:0035254", "glutamate receptor binding", 0.018, 2.982, -5.255, 0.477, -1.354, 0.946, 0.403, -1, False
"GO:0008168", "methyltransferase activity", 1.207, -6.822, -0.949, 2.137, -3.292, 0.619, 0.404, -1, False
"GO:0004047", "aminomethyltransferase activity", 0.009, null, null, 0.301, -1.825, 0.718, 0.628, 8168, True
"GO:0016435", "rRNA (guanine) methyltransferase activity", 0.018, null, null, 0.477, -1.354, 0.667, 0.662, 8168, True
"GO:0016300", "tRNA (uracil) methyltransferase activity", 0.027, null, null, 0.602, -1.354, 0.654, 0.683, 8168, True
"GO:0035241", "protein-arginine omega-N monomethyltransferase activity", 0.062, null, null, 0.903, -1.354, 0.655, 0.732, 8168, True
"GO:0008173", "RNA methyltransferase activity", 0.461, null, null, 1.724, -2.053, 0.599, 0.882, 8168, True
"GO:0008175", "tRNA methyltransferase activity", 0.195, null, null, 1.362, -1.954, 0.611, 0.884, 8168, True
"GO:0016741", "transferase activity, transferring one-carbon groups", 1.260, -6.263, -0.967, 2.155, -3.194, 0.691, 0.424, -1, False
"GO:0019840", "isoprenoid binding", 0.035, 3.921, 5.057, 0.699, -1.354, 0.971, 0.457, -1, False
"GO:0005158", "insulin receptor binding", 0.124, 2.417, -5.106, 1.176, -1.354, 0.942, 0.473, -1, False
