TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0046782", "regulation of viral transcription", 0.065, 4.199, -5.452, 0.903, -1.951, 0.923, 0.099, -1, False
"GO:0032897", "negative regulation of viral transcription", 0.035, null, null, 0.699, -1.951, 0.918, 0.906, 46782, True
"GO:0022417", "protein maturation by protein folding", 0.018, -0.298, 7.526, 0.477, -1.951, 0.964, 0.113, -1, False
"GO:0098732", "macromolecule deacylation", 0.273, 0.990, 7.578, 1.505, -1.608, 0.972, 0.117, -1, False
"GO:0007614", "short-term memory", 0.247, -0.087, -7.336, 1.462, -2.876, 0.921, 0.136, -1, False
"GO:0050911", "detection of chemical stimulus involved in sensory perception of smell", 0.661, null, null, 1.881, -1.646, 0.843, 0.504, 7614, True
"GO:0042048", "olfactory behavior", 0.617, null, null, 1.851, -1.536, 0.896, 0.527, 7614, True
"GO:0007635", "chemosensory behavior", 0.696, null, null, 1.903, -1.382, 0.895, 0.581, 7614, True
"GO:0050907", "detection of chemical stimulus involved in sensory perception", 1.287, null, null, 2.167, -1.472, 0.834, 0.883, 7614, True
"GO:1902531", "regulation of intracellular signal transduction", 3.023, 5.096, 0.341, 2.537, -2.164, 0.863, 0.144, -1, False
"GO:0035023", "regulation of Rho protein signal transduction", 0.211, null, null, 1.398, -1.774, 0.870, 0.524, 1902531, True
"GO:0051056", "regulation of small GTPase mediated signal transduction", 0.775, null, null, 1.949, -1.482, 0.866, 0.616, 1902531, True
"GO:0035024", "negative regulation of Rho protein signal transduction", 0.009, null, null, 0.301, -1.951, 0.885, 0.635, 1902531, True
"GO:0032489", "regulation of Cdc42 protein signal transduction", 0.009, null, null, 0.301, -1.951, 0.892, 0.658, 1902531, True
"GO:0046578", "regulation of Ras protein signal transduction", 0.705, null, null, 1.908, -1.500, 0.858, 0.868, 1902531, True
"GO:0030715", "oocyte growth in germarium-derived egg chamber", 0.018, 0.099, -1.707, 0.477, -1.951, 0.899, 0.153, -1, False
"GO:0048674", "collateral sprouting of injured axon", 0.026, null, null, 0.602, -1.652, 0.800, 0.631, 30715, True
"GO:0048668", "collateral sprouting", 0.026, null, null, 0.602, -1.652, 0.860, 0.646, 30715, True
"GO:0001555", "oocyte growth", 0.053, null, null, 0.845, -1.652, 0.892, 0.674, 30715, True
"GO:0007265", "Ras protein signal transduction", 0.652, -4.134, 1.022, 1.875, -2.051, 0.820, 0.157, -1, False
"GO:0031929", "TOR signaling", 0.097, null, null, 1.079, -1.635, 0.846, 0.550, 7265, True
"GO:0032488", "Cdc42 protein signal transduction", 0.018, null, null, 0.477, -1.951, 0.860, 0.681, 7265, True
"GO:0008295", "spermidine biosynthetic process", 0.018, -2.443, 7.225, 0.477, -1.652, 0.952, 0.167, -1, False
"GO:0008216", "spermidine metabolic process", 0.018, null, null, 0.477, -1.652, 0.952, 0.894, 8295, True
"GO:0032876", "negative regulation of DNA endoreduplication", 0.026, 4.680, -2.221, 0.602, -1.652, 0.840, 0.200, -1, False
"GO:0032875", "regulation of DNA endoreduplication", 0.079, null, null, 1.000, -1.478, 0.837, 0.770, 32876, True
"GO:0071444", "cellular response to pheromone", 0.009, -6.049, 0.445, 0.301, -1.951, 0.909, 0.217, -1, False
"GO:0000349", "generation of catalytic spliceosome for first transesterification step", 0.026, 0.032, 5.656, 0.602, -1.652, 0.922, 0.243, -1, False
"GO:0046110", "xanthine metabolic process", 0.009, -2.479, 6.248, 0.301, -1.652, 0.944, 0.264, -1, False
"GO:0006145", "purine nucleobase catabolic process", 0.026, null, null, 0.602, -1.652, 0.940, 0.789, 46110, True
"GO:0009115", "xanthine catabolic process", 0.009, null, null, 0.301, -1.652, 0.943, 0.825, 46110, True
"GO:0036093", "germ cell proliferation", 0.018, 0.247, 0.794, 0.477, -1.478, 0.942, 0.278, -1, False
"GO:0008347", "glial cell migration", 0.300, -1.804, -5.308, 1.544, -1.537, 0.870, 0.289, -1, False
"GO:0007427", "epithelial cell migration, open tracheal system", 0.317, null, null, 1.568, -1.384, 0.881, 0.636, 8347, True
"GO:0034605", "cellular response to heat", 0.317, -5.523, 2.699, 1.568, -1.874, 0.901, 0.289, -1, False
"GO:0035080", "heat shock-mediated polytene chromosome puffing", 0.079, null, null, 1.000, -1.652, 0.847, 0.757, 34605, True
"GO:0010035", "response to inorganic substance", 0.775, -6.537, 1.179, 1.949, -1.594, 0.904, 0.290, -1, False
"GO:0010033", "response to organic substance", 4.247, null, null, 2.684, -1.388, 0.888, 0.513, 10035, True
"GO:0007214", "gamma-aminobutyric acid signaling pathway", 0.026, -3.939, 0.392, 0.602, -1.478, 0.866, 0.296, -1, False
"GO:0007510", "cardioblast cell fate determination", 0.026, 0.619, -5.216, 0.602, -1.478, 0.900, 0.299, -1, False
"GO:0060913", "cardiac cell fate determination", 0.026, null, null, 0.602, -1.478, 0.900, 0.831, 7510, True
"GO:0042221", "response to chemical", 10.134, -6.233, 2.252, 3.061, -1.882, 0.915, 0.304, -1, False
"GO:0032446", "protein modification by small protein conjugation", 2.494, -0.880, 7.052, 2.453, -1.382, 0.947, 0.305, -1, False
"GO:2001252", "positive regulation of chromosome organization", 0.485, 6.474, 1.943, 1.748, -2.038, 0.817, 0.305, -1, False
"GO:0007088", "regulation of mitotic nuclear division", 0.493, null, null, 1.756, -1.677, 0.825, 0.620, 2001252, True
"GO:0051783", "regulation of nuclear division", 0.538, null, null, 1.792, -1.555, 0.860, 0.626, 2001252, True
"GO:0000416", "positive regulation of histone H3-K36 methylation", 0.009, null, null, 0.301, -1.951, 0.789, 0.629, 2001252, True
"GO:0000414", "regulation of histone H3-K36 methylation", 0.018, null, null, 0.477, -1.652, 0.819, 0.675, 2001252, True
"GO:0031065", "positive regulation of histone deacetylation", 0.018, null, null, 0.477, -1.652, 0.771, 0.693, 2001252, True
"GO:0010965", "regulation of mitotic sister chromatid separation", 0.326, null, null, 1.580, -1.472, 0.852, 0.734, 2001252, True
"GO:0031058", "positive regulation of histone modification", 0.194, null, null, 1.362, -1.928, 0.746, 0.797, 2001252, True
"GO:0044784", "metaphase/anaphase transition of cell cycle", 0.106, null, null, 1.114, -1.442, 0.785, 0.891, 2001252, True
"GO:0007091", "metaphase/anaphase transition of mitotic cell cycle", 0.106, null, null, 1.114, -1.472, 0.784, 0.903, 2001252, True
"GO:0033047", "regulation of mitotic sister chromatid segregation", 0.150, null, null, 1.255, -1.412, 0.816, 0.916, 2001252, True
"GO:0090312", "positive regulation of protein deacetylation", 0.018, null, null, 0.477, -1.652, 0.815, 0.953, 2001252, True
"GO:0031063", "regulation of histone deacetylation", 0.026, null, null, 0.602, -1.652, 0.804, 0.976, 2001252, True
"GO:1905818", "regulation of chromosome separation", 0.335, null, null, 1.591, -1.442, 0.852, 0.981, 2001252, True
"GO:0007499", "ectoderm and mesoderm interaction", 0.026, -0.988, -3.189, 0.602, -1.652, 0.912, 0.320, -1, False
"GO:0035094", "response to nicotine", 0.053, -7.302, 0.709, 0.845, -1.478, 0.922, 0.332, -1, False
"GO:0036228", "protein localization to nuclear inner membrane", 0.026, -4.803, -5.615, 0.602, -1.478, 0.962, 0.335, -1, False
"GO:0000973", "posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery", 0.018, 4.266, 5.154, 0.477, -1.478, 0.928, 0.345, -1, False
"GO:0052312", "modulation of transcription in other organism involved in symbiotic interaction", 4.620, 4.922, -0.941, 2.720, -1.951, 0.680, 0.354, -1, False
"GO:0035821", "modulation of process of other organism", 0.018, null, null, 0.477, -1.652, 0.941, 0.536, 52312, True
"GO:0019083", "viral transcription", 0.040, null, null, 0.699, -1.951, 0.902, 0.577, 52312, True
"GO:0019080", "viral gene expression", 0.009, null, null, 0.301, -1.652, 0.909, 0.686, 52312, True
"GO:0051702", "biological process involved in interaction with symbiont", 0.018, null, null, 0.477, -1.652, 0.906, 0.711, 52312, True
"GO:1903506", "regulation of nucleic acid-templated transcription", 10.575, null, null, 3.080, -1.408, 0.815, 0.755, 52312, True
"GO:2001141", "regulation of RNA biosynthetic process", 10.575, null, null, 3.080, -1.408, 0.816, 0.839, 52312, True
"GO:0051252", "regulation of RNA metabolic process", 11.799, null, null, 3.127, -1.467, 0.819, 0.844, 52312, True
"GO:0043921", "modulation by host of viral transcription", 0.009, null, null, 0.301, -1.951, 0.867, 1.393, 52312, True
"GO:0043922", "negative regulation by host of viral transcription", 0.009, null, null, 0.301, -1.951, 0.868, 1.393, 52312, True
"GO:0044788", "modulation by host of viral process", 0.009, null, null, 0.301, -1.652, 0.868, 1.393, 52312, True
"GO:0044793", "negative regulation by host of viral process", 0.009, null, null, 0.301, -1.951, 0.867, 1.393, 52312, True
"GO:0052472", "modulation by host of symbiont transcription", 0.009, null, null, 0.301, -1.951, 0.775, 1.393, 52312, True
"GO:0051817", "modulation of process of other organism involved in symbiotic interaction", 0.018, null, null, 0.477, -1.652, 0.876, 1.475, 52312, True
"GO:0051851", "modulation by host of symbiont process", 0.018, null, null, 0.477, -1.652, 0.863, 1.475, 52312, True
"GO:0034398", "telomere tethering at nuclear periphery", 0.079, -5.222, -5.164, 1.000, -1.951, 0.957, 0.356, -1, False
"GO:0034397", "telomere localization", 0.079, null, null, 1.000, -1.951, 0.957, 0.844, 34398, True
"GO:0009410", "response to xenobiotic stimulus", 0.132, -7.025, 1.400, 1.204, -1.503, 0.917, 0.358, -1, False
"GO:0090579", "dsDNA loop formation", 0.035, 4.060, 4.786, 0.699, -1.478, 0.925, 0.360, -1, False
"GO:0097120", "receptor localization to synapse", 0.070, -3.971, -6.152, 0.954, -1.478, 0.973, 0.361, -1, False
"GO:0097017", "renal protein absorption", 0.018, 0.466, -7.583, 0.477, -1.652, 0.941, 0.362, -1, False
"GO:0070293", "renal absorption", 0.018, null, null, 0.477, -1.652, 0.941, 0.716, 97017, True
"GO:0050746", "regulation of lipoprotein metabolic process", 0.018, 6.160, -2.062, 0.477, -1.951, 0.869, 0.378, -1, False
"GO:0090311", "regulation of protein deacetylation", 0.026, 6.300, -1.587, 0.602, -1.652, 0.849, 0.390, -1, False
"GO:0055050", "astral spindle assembly involved in male meiosis", 0.018, 1.213, 3.593, 0.477, -1.652, 0.870, 0.398, -1, False
"GO:0055049", "astral spindle assembly", 0.018, null, null, 0.477, -1.652, 0.912, 0.590, 55050, True
"GO:0071311", "cellular response to acetate", 0.018, -6.246, 0.069, 0.477, -1.951, 0.902, 0.402, -1, False
"GO:0010034", "response to acetate", 0.018, -6.958, -0.345, 0.477, -1.951, 0.920, 0.404, -1, False
"GO:0010157", "response to chlorate", 0.018, -6.858, -0.713, 0.477, -1.951, 0.923, 0.404, -1, False
"GO:0016575", "histone deacetylation", 0.194, 2.244, 5.706, 1.362, -1.822, 0.864, 0.405, -1, False
"GO:0043044", "ATP-dependent chromatin remodeling", 0.476, null, null, 1.740, -1.442, 0.908, 0.565, 16575, True
"GO:0035601", "protein deacylation", 0.238, null, null, 1.447, -1.646, 0.935, 0.958, 16575, True
"GO:0006476", "protein deacetylation", 0.194, null, null, 1.362, -1.822, 0.936, 0.965, 16575, True
"GO:0043279", "response to alkaloid", 0.185, -6.720, 0.421, 1.342, -1.571, 0.909, 0.405, -1, False
"GO:0007489", "maintenance of imaginal histoblast diploidy", 0.009, 1.641, -4.101, 0.301, -1.951, 0.834, 0.415, -1, False
"GO:0035079", "polytene chromosome puffing", 0.106, 3.679, 5.012, 1.114, -1.478, 0.919, 0.426, -1, False
"GO:0030154", "cell differentiation", 14.373, -0.251, -4.550, 3.213, -1.840, 0.883, 0.426, -1, False
"GO:0048869", "cellular developmental process", 14.478, null, null, 3.216, -1.711, 0.901, 0.538, 30154, True
"GO:0022008", "neurogenesis", 7.429, null, null, 2.926, -1.404, 0.852, 0.728, 30154, True
"GO:0007175", "negative regulation of epidermal growth factor-activated receptor activity", 0.026, 5.647, -1.105, 0.602, -1.478, 0.817, 0.435, -1, False
"GO:0071733", "transcriptional activation by promoter-enhancer looping", 0.018, 4.690, 2.825, 0.477, -1.652, 0.788, 0.440, -1, False
"GO:0090202", "gene looping", 0.026, null, null, 0.602, -1.478, 0.915, 0.942, 71733, True
"GO:0031503", "protein-containing complex localization", 0.793, -4.163, -5.860, 1.959, -1.398, 0.969, 0.447, -1, False
"GO:0030036", "actin cytoskeleton organization", 2.212, 3.021, 4.749, 2.401, -1.419, 0.916, 0.451, -1, False
"GO:0030046", "parallel actin filament bundle assembly", 0.026, null, null, 0.602, -1.478, 0.935, 0.607, 30036, True
"GO:0050850", "positive regulation of calcium-mediated signaling", 0.062, 6.315, 1.167, 0.903, -1.478, 0.860, 0.465, -1, False
"GO:0033554", "cellular response to stress", 4.944, -5.591, 1.942, 2.750, -1.391, 0.888, 0.467, -1, False
"GO:0000706", "meiotic DNA double-strand break processing", 0.053, -3.468, 3.564, 0.845, -1.478, 0.842, 0.489, -1, False
