TermID	Name	Frequency	PlotX	PlotY	LogSize	Value	Uniqueness	Dispensability	Representative	Eliminated
GO:0009889	regulation_of_biosynthetic_process	13.245	null	null	3.177	-1.462	0.797	0.635	45893	True
GO:0010628	positive_regulation_of_gene_expression	1.806	null	null	2.314	-1.666	0.802	0.656	45893	True
GO:0006357	regulation_of_transcription_by_RNA_polymerase_II	7.949	null	null	2.956	-1.735	0.752	0.713	45893	True
GO:0009891	positive_regulation_of_biosynthetic_process	5.446	null	null	2.792	-1.359	0.765	0.741	45893	True
GO:2001141	regulation_of_RNA_biosynthetic_process	10.575	null	null	3.080	-1.898	0.750	0.789	45893	True
GO:2000112	regulation_of_cellular_macromolecule_biosynthetic_process	12.663	null	null	3.158	-1.486	0.750	0.835	45893	True
GO:0006355	regulation_of_transcription_DNA-templated	10.575	null	null	3.080	-1.840	0.742	0.841	45893	True
GO:0010556	regulation_of_macromolecule_biosynthetic_process	12.707	null	null	3.159	-1.516	0.755	0.849	45893	True
GO:0031326	regulation_of_cellular_biosynthetic_process	13.183	null	null	3.175	-1.485	0.752	0.858	45893	True
GO:1903506	regulation_of_nucleic_acid-templated_transcription	10.575	null	null	3.080	-1.898	0.745	0.894	45893	True
GO:0010557	positive_regulation_of_macromolecule_biosynthetic_process	5.041	null	null	2.758	-1.685	0.753	0.903	45893	True
GO:0031328	positive_regulation_of_cellular_biosynthetic_process	5.437	null	null	2.791	-1.359	0.751	0.933	45893	True
GO:0051254	positive_regulation_of_RNA_metabolic_process	4.679	null	null	2.726	-2.015	0.757	0.935	45893	True
GO:1902680	positive_regulation_of_RNA_biosynthetic_process	4.477	null	null	2.707	-1.830	0.745	0.940	45893	True
GO:1903508	positive_regulation_of_nucleic_acid-templated_transcription	4.477	null	null	2.707	-1.830	0.745	0.955	45893	True
GO:0051865	protein_autoubiquitination	0.132	3.438	-6.545	1.204	-1.958	0.920	0.176	-1	False
GO:0036261	7-methylguanosine_cap_hypermethylation	0.009	3.803	-4.365	0.301	-1.429	0.880	0.205	-1	False
GO:0001522	pseudouridine_synthesis	0.123	null	null	1.176	-1.380	0.861	0.559	36261	True
GO:0007040	lysosome_organization	0.150	-2.453	-7.445	1.255	-1.702	0.921	0.215	-1	False
GO:0080171	lytic_vacuole_organization	0.150	null	null	1.255	-1.702	0.921	0.830	7040	True
GO:0000011	vacuole_inheritance	0.153	null	null	1.255	-1.429	0.921	0.832	7040	True
GO:0046900	tetrahydrofolylpolyglutamate_metabolic_process	0.035	4.894	-4.848	0.699	-1.429	0.883	0.223	-1	False
GO:0046901	tetrahydrofolylpolyglutamate_biosynthetic_process	0.018	null	null	0.477	-1.429	0.858	0.825	46900	True
GO:0006999	nuclear_pore_organization	0.106	-1.891	-7.416	1.114	-1.380	0.939	0.233	-1	False
GO:0048519	negative_regulation_of_biological_process	13.685	-0.283	5.323	3.191	-1.512	0.877	0.238	-1	False
GO:0007500	mesodermal_cell_fate_determination	0.026	-6.786	-0.759	0.602	-2.105	0.865	0.258	-1	False
GO:0060581	cell_fate_commitment_involved_in_pattern_specification	0.308	null	null	1.556	-1.622	0.862	0.502	7500	True
GO:0009798	axis_specification	1.542	null	null	2.246	-1.469	0.888	0.602	7500	True
GO:0007493	endodermal_cell_fate_determination	0.009	null	null	0.301	-1.429	0.879	0.726	7500	True
GO:0038063	collagen-activated_tyrosine_kinase_receptor_signaling_pathway	0.026	-5.724	3.979	0.602	-1.429	0.879	0.259	-1	False
GO:0030509	BMP_signaling_pathway	0.123	null	null	1.176	-1.403	0.828	0.570	38063	True
GO:0071772	response_to_BMP	0.132	null	null	1.204	-1.364	0.925	0.817	38063	True
GO:0071773	cellular_response_to_BMP_stimulus	0.123	null	null	1.176	-1.403	0.901	0.988	38063	True
GO:0007033	vacuole_organization	0.441	-2.594	-7.044	1.708	-1.431	0.932	0.261	-1	False
GO:0097115	neurexin_clustering_involved_in_presynaptic_membrane_assembly	0.009	-3.745	-3.422	0.301	-1.429	0.840	0.280	-1	False
GO:1902321	methyl-branched_fatty_acid_biosynthetic_process	0.009	6.580	-2.061	0.301	-1.429	0.897	0.289	-1	False
GO:0048636	positive_regulation_of_muscle_organ_development	0.053	2.520	6.237	0.845	-1.728	0.901	0.294	-1	False
GO:2000619	negative_regulation_of_histone_H4-K16_acetylation	0.009	3.839	3.107	0.301	-1.429	0.854	0.300	-1	False
GO:0045736	negative_regulation_of_cyclin-dependent_protein_serine/threonine_kinase_activity	0.035	null	null	0.699	-1.429	0.836	0.577	2000619	True
GO:0031573	intra-S_DNA_damage_checkpoint	0.070	null	null	0.954	-1.380	0.844	0.613	2000619	True
GO:1904030	negative_regulation_of_cyclin-dependent_protein_kinase_activity	0.035	null	null	0.699	-1.429	0.838	0.763	2000619	True
GO:0090241	negative_regulation_of_histone_H4_acetylation	0.009	null	null	0.301	-1.429	0.854	0.926	2000619	True
GO:0070647	protein_modification_by_small_protein_conjugation_or_removal	3.040	3.358	-5.648	2.539	-1.442	0.896	0.302	-1	False
GO:0090204	protein_localization_to_nuclear_pore	0.009	-0.881	-1.790	0.301	-1.429	0.940	0.303	-1	False
GO:0000495	box_H/ACA_RNA_3'-end_processing	0.009	4.114	-3.072	0.301	-1.429	0.871	0.303	-1	False
GO:0033979	box_H/ACA_RNA_metabolic_process	0.009	null	null	0.301	-1.429	0.876	0.742	495	True
GO:0034964	box_H/ACA_RNA_processing	0.009	null	null	0.301	-1.429	0.871	1.000	495	True
GO:0061458	reproductive_system_development	0.714	-6.851	-2.189	1.914	-1.483	0.884	0.309	-1	False
GO:0009653	anatomical_structure_morphogenesis	12.751	-6.826	-2.649	3.161	-3.004	0.874	0.312	-1	False
GO:0048869	cellular_developmental_process	14.478	null	null	3.216	-2.893	0.857	0.522	9653	True
GO:0048856	anatomical_structure_development	23.854	null	null	3.433	-2.498	0.868	0.619	9653	True
GO:0018130	heterocycle_biosynthetic_process	4.010	4.869	-3.254	2.659	-1.895	0.835	0.319	-1	False
GO:1901362	organic_cyclic_compound_biosynthetic_process	4.415	null	null	2.701	-1.656	0.852	0.586	18130	True
GO:0019438	aromatic_compound_biosynthetic_process	4.001	null	null	2.658	-1.709	0.839	0.591	18130	True
GO:0090520	sphingolipid_mediated_signaling_pathway	0.643	-4.008	4.511	1.863	-1.429	0.851	0.328	-1	False
GO:0003376	sphingosine-1-phosphate_receptor_signaling_pathway	0.101	-4.850	4.594	1.079	-1.429	0.873	0.329	-1	False
GO:0010830	regulation_of_myotube_differentiation	0.018	3.076	6.354	0.477	-1.380	0.924	0.331	-1	False
GO:0000712	resolution_of_meiotic_recombination_intermediates	0.079	0.295	-5.632	1.000	-1.478	0.799	0.338	-1	False
GO:0035335	peptidyl-tyrosine_dephosphorylation	0.405	3.793	-5.951	1.672	-1.385	0.894	0.340	-1	False
GO:0097089	methyl-branched_fatty_acid_metabolic_process	0.009	7.121	-1.857	0.301	-1.429	0.925	0.349	-1	False
GO:1901739	regulation_of_myoblast_fusion	0.079	3.816	5.342	1.000	-1.380	0.906	0.364	-1	False
GO:0051170	import_into_nucleus	0.449	-1.535	-0.754	1.716	-1.338	0.919	0.372	-1	False
GO:0060142	regulation_of_syncytium_formation_by_plasma_membrane_fusion	0.079	3.547	5.500	1.000	-1.380	0.906	0.375	-1	False
GO:0038065	collagen-activated_signaling_pathway	0.026	-5.637	4.266	0.602	-1.429	0.881	0.376	-1	False
GO:0007411	axon_guidance	2.185	-5.348	-2.361	2.396	-2.049	0.703	0.377	-1	False
GO:0030154	cell_differentiation	14.373	null	null	3.213	-2.979	0.820	0.574	7411	True
GO:0008347	glial_cell_migration	0.300	null	null	1.544	-1.959	0.798	0.575	7411	True
GO:0010033	response_to_organic_substance	4.247	null	null	2.684	-1.435	0.922	0.589	7411	True
GO:0007280	pole_cell_migration	0.194	null	null	1.362	-1.440	0.842	0.610	7411	True
GO:0016199	axon_midline_choice_point_recognition	0.220	null	null	1.415	-1.562	0.753	0.746	7411	True
GO:0016198	axon_choice_point_recognition	0.238	null	null	1.447	-1.499	0.751	0.751	7411	True
GO:0072499	photoreceptor_cell_axon_guidance	0.238	null	null	1.447	-1.778	0.753	0.751	7411	True
GO:0016358	dendrite_development	1.234	null	null	2.149	-1.373	0.795	0.776	7411	True
GO:0048813	dendrite_morphogenesis	1.181	null	null	2.130	-1.531	0.793	0.789	7411	True
GO:0008045	motor_neuron_axon_guidance	0.652	null	null	1.875	-1.806	0.733	0.837	7411	True
GO:0010001	glial_cell_differentiation	0.370	null	null	1.633	-1.485	0.844	0.858	7411	True
GO:0016441	posttranscriptional_gene_silencing	0.555	2.743	2.225	1.806	-1.684	0.813	0.385	-1	False
GO:0071322	cellular_response_to_carbohydrate_stimulus	0.141	-6.264	3.353	1.230	-1.478	0.911	0.396	-1	False
GO:0030727	germarium-derived_female_germ-line_cyst_formation	0.185	-6.482	-3.220	1.342	-1.702	0.833	0.405	-1	False
GO:0048142	germarium-derived_cystoblast_division	0.088	null	null	1.041	-1.380	0.842	0.936	30727	True
GO:0048135	female_germ-line_cyst_formation	0.194	null	null	1.362	-1.630	0.841	0.944	30727	True
GO:0052652	cyclic_purine_nucleotide_metabolic_process	0.211	4.847	-3.938	1.398	-1.702	0.803	0.405	-1	False
GO:0006351	transcription_DNA-templated	1.322	null	null	2.179	-1.619	0.798	0.624	52652	True
GO:0009187	cyclic_nucleotide_metabolic_process	0.273	null	null	1.505	-1.385	0.841	0.631	52652	True
GO:0032774	RNA_biosynthetic_process	1.348	null	null	2.188	-1.744	0.806	0.758	52652	True
GO:0034654	nucleobase-containing_compound_biosynthetic_process	3.384	null	null	2.585	-1.539	0.802	0.803	52652	True
GO:0046068	cGMP_metabolic_process	0.141	null	null	1.230	-1.499	0.833	0.925	52652	True
GO:0006182	cGMP_biosynthetic_process	0.106	null	null	1.114	-1.702	0.812	0.938	52652	True
GO:0006366	transcription_by_RNA_polymerase_II	0.846	null	null	1.987	-1.617	0.805	0.938	52652	True
GO:0009190	cyclic_nucleotide_biosynthetic_process	0.220	null	null	1.415	-1.702	0.805	0.959	52652	True
GO:0097659	nucleic_acid-templated_transcription	1.322	null	null	2.179	-1.762	0.800	0.982	52652	True
GO:0008583	mystery_cell_differentiation	0.009	-7.375	-1.122	0.301	-1.429	0.891	0.414	-1	False
GO:0040029	regulation_of_gene_expression_epigenetic	1.005	1.618	2.998	2.061	-1.631	0.843	0.415	-1	False
GO:0048608	reproductive_structure_development	0.714	-6.152	-3.232	1.914	-1.483	0.855	0.416	-1	False
GO:0007506	gonadal_mesoderm_development	0.070	null	null	0.954	-1.380	0.868	0.804	48608	True
GO:0090071	negative_regulation_of_ribosome_biogenesis	0.009	5.293	2.770	0.301	-1.429	0.918	0.417	-1	False
GO:0007475	apposition_of_dorsal_and_ventral_imaginal_disc-derived_wing_surfaces	0.150	-6.939	-1.354	1.255	-1.630	0.884	0.427	-1	False
GO:0051299	centrosome_separation	0.167	-1.969	-6.472	1.301	-1.385	0.900	0.438	-1	False
GO:0006907	pinocytosis	0.009	-2.577	1.243	0.301	-1.429	0.950	0.445	-1	False
GO:0002121	inter-male_aggressive_behavior	0.132	6.971	1.974	1.204	-1.958	0.993	0.450	-1	False
GO:0007529	establishment_of_synaptic_specificity_at_neuromuscular_junction	0.026	-3.863	-6.695	0.602	-1.429	0.946	0.468	-1	False
GO:0034428	nuclear-transcribed_mRNA_catabolic_process_exonucleolytic_5'-3'	0.009	3.707	-1.715	0.301	-1.429	0.773	0.474	-1	False
GO:1990116	ribosome-associated_ubiquitin-dependent_protein_catabolic_process	0.018	2.353	-7.033	0.477	-1.429	0.925	0.474	-1	False
GO:0035192	nuclear_cortical_migration	0.009	-3.901	-1.274	0.301	-1.429	0.857	0.482	-1	False
GO:0008090	retrograde_axonal_transport	0.097	-2.032	-2.238	1.079	-1.592	0.869	0.493	-1	False
GO:0072383	plus-end-directed_vesicle_transport_along_microtubule	0.018	null	null	0.477	-1.429	0.868	0.633	8090	True
GO:0030473	nuclear_migration_along_microtubule	0.018	null	null	0.477	-1.429	0.869	0.697	8090	True
GO:0072386	plus-end-directed_organelle_transport_along_microtubule	0.018	null	null	0.477	-1.429	0.872	0.697	8090	True
GO:0140024	plus-end-directed_endosome_transport_along_mitotic_spindle_midzone_microtubule	0.009	null	null	0.301	-1.429	0.873	0.961	8090	True
GO:0043143	regulation_of_translation_by_machinery_localization	0.009	1.862	-1.557	0.301	-1.429	0.724	0.494	-1	False
GO:0060962	regulation_of_ribosomal_protein_gene_transcription_by_RNA_polymerase_II	0.712	1.298	3.416	1.908	-1.429	0.815	0.499	-1	False
