Gene	lnL_Null	lnL_Alt	LRT
LOC102655244	-9660.250686	-9660.146510	0.208352
LOC102655259	-9876.895068	-9876.245594	1.29895
LOC102655470	-551.877892	-551.877892	0
LOC102655679	-3353.133872	-3353.133872	0
LOC102655688	-7851.138693	-7850.458023	1.36134
LOC102655836	-6359.465292	-6359.441581	0.047422
LOC102655877	-4944.480634	-4944.316897	0.327474
LOC102655904	-1683.673252	-1683.673251	2e-06
LOC102655948	-4157.289868	-4157.270651	0.038434
LOC102656183	-1838.897479	-1838.863152	0.068654
LOC102656263	-2859.560785	-2859.560785	0
LOC102656287	-1672.372924	-1672.372924	0
LOC107963993	-5521.946554	-5521.481670	0.929768
LOC107964089	-2767.673022	-2763.429232	8.48758
LOC107964507	-1443.374853	-1443.281664	0.186378
LOC107965021	-1491.637550	-1491.637550	0
LOC107965199	-9222.205353	-9219.286702	5.8373
LOC107965225	-2528.344209	-2528.301335	0.085748
LOC107965250	-5534.594957	-5534.489926	0.210062
LOC107965266	-6704.454894	-6704.388219	0.13335
LOC107965508	-3971.102968	-3971.102968	0
LOC107965749	-5552.023337	-5552.023337	0
LOC107965828	-3755.238980	-3755.238980	0
LOC113218526	-11246.567405	-11246.567405	0
LOC113218534	-4990.537071	-4990.476203	0.121736
LOC113218670	-2778.927254	-2777.194360	3.46579
LOC406097	-8151.476950	-8144.436974	14.08
LOC406114	-9785.680660	-9784.603068	2.15518
LOC408271	-6691.074071	-6691.074071	0
LOC408286	-12230.505696	-12229.059478	2.89244
LOC408303	-5194.287425	-5194.287425	0
LOC408312	-7850.202405	-7850.202405	0
LOC408355	-5887.085703	-5886.692602	0.786202
LOC408358	-19066.487518	-19061.521496	9.93204
LOC408369	-3172.493190	-3172.334221	0.317938
LOC408391	-4453.430075	-4453.430063	2.4e-05
LOC408402	-7157.179739	-7154.591691	5.1761
LOC408421	-9025.272727	-9025.272727	0
LOC408426	-3242.978543	-3240.905756	4.14557
LOC408426	-3242.978543	-3240.905756	4.14557
LOC408434	-5856.884851	-5856.884851	0
LOC408438	-14424.938326	-14424.938326	0
LOC408458	-13000.836896	-13000.836896	0
LOC408461	-3731.207750	-3731.207750	0
LOC408474	-9902.789007	-9901.625019	2.32798
LOC408501	-15061.955298	-15061.016032	1.87853
LOC408511	-3733.205464	-3733.085642	0.239644
LOC408520	-3362.198793	-3362.198793	0
LOC408533	-16631.157033	-16629.316545	3.68098
LOC408573	-2867.658109	-2867.658109	0
LOC408575	-4878.440566	-4878.041890	0.797352
LOC408592	-6449.645667	-6449.645667	0
LOC408597	-4361.034050	-4359.279535	3.50903
LOC408649	-7009.851912	-7009.851912	0
LOC408661	-9170.383111	-9165.142199	10.4818
LOC408668	-11328.435995	-11324.799188	7.27361
LOC408687	-3725.153003	-3725.153003	0
LOC408717	-3369.181495	-3368.689864	0.983262
LOC408741	-4274.365051	-4274.365051	0
LOC408742	-8631.943344	-8631.943344	0
LOC408748	-2007.504812	-2007.504812	0
LOC408766	-2711.239593	-2711.239593	0
LOC408774	-41884.236617	-41884.236612	1e-05
LOC408785	-3382.557617	-3382.551801	0.011632
LOC408791	-15395.858862	-15394.520321	2.67708
LOC408793	-11758.254052	-11758.254052	0
LOC408804	-12014.038613	-12014.038613	0
LOC408808	-14416.650151	-14416.090569	1.11916
LOC408808	-14416.650151	-14416.090569	1.11916
LOC408815	-18477.305375	-18474.842656	4.92544
LOC408819	-2244.097422	-2244.097422	0
LOC408827	-3216.265688	-3216.265688	0
LOC408833	-3062.368225	-3062.368225	0
LOC408834	-4232.171697	-4232.171697	0
LOC408851	-1543.521472	-1543.521472	0
LOC408871	-5894.262655	-5894.221318	0.082674
LOC408892	-5273.803281	-5273.655341	0.29588
LOC408906	-7500.557315	-7500.557315	0
LOC408924	-6091.417139	-6091.417139	0
LOC408925	-9686.815403	-9686.593414	0.443978
LOC408955	-6711.076554	-6710.841997	0.469114
LOC408971	-2077.631730	-2077.631730	0
LOC408979	-5547.146521	-5543.913037	6.46697
LOC408989	-9923.018057	-9921.755913	2.52429
LOC409004	-1718.929344	-1718.929344	0
LOC409023	-5134.326043	-5134.326043	0
LOC409026	-3227.021027	-3227.021027	0
LOC409032	-11853.468323	-11851.674138	3.58837
LOC409036	-1422.459910	-1422.459910	0
LOC409036	-1422.459910	-1422.459910	0
LOC409041	-3908.980493	-3908.980493	0
LOC409055	-4804.730222	-4804.730222	0
LOC409068	-4632.811942	-4632.041397	1.54109
LOC409098	-13353.703815	-13352.984592	1.43845
LOC409103	-4365.719702	-4365.719702	0
LOC409125	-17263.863740	-17263.863740	0
LOC409157	-7989.121835	-7987.374942	3.49379
LOC409165	-5614.681229	-5614.681229	0
LOC409179	-5781.959504	-5777.149353	9.6203
LOC409180	-6525.073053	-6522.077669	5.99077
LOC409189	-5526.695634	-5526.423520	0.544228
LOC409196	-7725.820765	-7725.820765	0
LOC409201	-1896.510143	-1896.510143	0
LOC409203	-8524.101884	-8524.085070	0.033628
LOC409226	-7896.607922	-7896.607922	0
LOC409245	-4573.401677	-4573.073655	0.656044
LOC409249	-13674.583670	-13670.241892	8.68356
LOC409260	-6636.867997	-6636.861680	0.012634
LOC409263	-3943.980424	-3943.969889	0.02107
LOC409265	-7543.134628	-7543.134628	0
LOC409270	-5555.566643	-5555.566643	0
LOC409271	-24423.918476	-24423.815858	0.205236
LOC409286	-3555.284784	-3555.284784	0
LOC409292	-4088.887787	-4088.887787	0
LOC409308	-763.917338	-763.917338	0
LOC409320	-3031.763668	-3031.763668	0
LOC409329	-3775.529978	-3775.529978	0
LOC409334	-9977.002217	-9976.920727	0.16298
LOC409336	-3568.234997	-3568.234997	0
LOC409341	-5694.080365	-5690.713639	6.73345
LOC409361	-2637.587014	-2636.732546	1.70894
LOC409365	-14235.734361	-14235.443709	0.581304
LOC409373	-3673.678207	-3673.678207	0
LOC409377	-7366.958655	-7366.958655	0
LOC409386	-1132.587832	-1132.587832	0
LOC409388	-3110.711909	-3110.711909	0
LOC409393	-26689.022227	-26688.628498	0.787458
LOC409410	-5480.957684	-5479.223994	3.46738
LOC409411	-3634.635429	-3634.635429	0
LOC409425	-11363.159701	-11363.159701	0
LOC409427	-4580.324981	-4580.324981	0
LOC409441	-4701.489766	-4700.574882	1.82977
LOC409465	-75.416071	-75.416071	0
LOC409488	-3499.927685	-3492.940962	13.9734
LOC409491	-4487.003438	-4482.580968	8.84494
LOC409495	-4292.525716	-4292.055237	0.940958
LOC409499	-4250.460048	-4250.460048	0
LOC409511	-3874.460535	-3873.663657	1.59376
LOC409520	-2975.041580	-2974.897014	0.289132
LOC409523	-3504.000336	-3504.000336	0
LOC409529	-1982.098259	-1982.098259	0
LOC409529	-1982.098259	-1982.098259	0
LOC409538	-1995.533987	-1995.419356	0.229262
LOC409559	-6152.426165	-6151.440810	1.97071
LOC409586	-2954.634268	-2954.189576	0.889384
LOC409607	-3253.800576	-3253.800576	0
LOC409633	-3130.113417	-3130.113417	0
LOC409643	-4873.153216	-4873.153216	0
LOC409662	-3267.073635	-3267.073635	0
LOC409667	-1189.971738	-1189.971738	0
LOC409670	-8493.708002	-8493.648867	0.11827
LOC409673	-31279.464378	-31279.464378	0
LOC409689	-6429.902769	-6429.809141	0.187256
LOC409704	-6899.911781	-6899.911781	0
LOC409724	-7595.125227	-7595.125227	0
LOC409726	-7547.879019	-7547.879019	0
LOC409736	-5981.152386	-5981.152386	0
LOC409740	-3626.298516	-3626.091285	0.414462
LOC409749	-1615.791943	-1615.791943	0
LOC409762	-2220.877690	-2220.877690	0
LOC409769	-5938.409640	-5937.757988	1.3033
LOC409791	-3376.900492	-3376.900491	2e-06
LOC409795	-13935.916956	-13935.916956	0
LOC409814	-9404.495276	-9404.400797	0.188958
LOC409833	-5599.842943	-5599.842943	0
LOC409838	-8521.571111	-8521.542220	0.057782
LOC409852	-6703.235178	-6703.235178	0
LOC409857	-1348.936328	-1348.936328	0
LOC409860	-7696.627023	-7695.537537	2.17897
LOC409863	-2787.484822	-2784.737624	5.4944
LOC409900	-2511.296806	-2511.296806	0
LOC409905	-7205.158264	-7205.158264	0
LOC409909	-4062.161600	-4062.161600	0
LOC409910	-1749.491224	-1749.489925	0.002598
LOC409911	-6223.501677	-6223.501677	0
LOC409920	-1198.586629	-1198.586629	0
LOC409924	-5834.668173	-5834.668173	0
LOC409925	-1961.403495	-1961.403496	-2e-06
LOC409928	-9812.401307	-9811.493303	1.81601
LOC409930	-2420.544122	-2420.544122	0
LOC409941	-10078.067389	-10077.914466	0.305846
LOC409945	-6608.306856	-6608.305004	0.003704
LOC409976	-3428.785737	-3421.858260	13.855
LOC410039	-5382.771767	-5382.771767	0
LOC410055	-3524.498809	-3524.498809	0
LOC410059	-5606.508456	-5606.362683	0.291546
LOC410087	-3984.580848	-3983.903047	1.3556
LOC410091	-4573.569455	-4573.569455	0
LOC410097	-17934.157942	-17930.378328	7.55923
LOC410105	-6456.823005	-6456.226862	1.19229
LOC410107	-8859.367244	-8859.367244	0
LOC410118	-6281.930925	-6281.426645	1.00856
LOC410155	-4.813935	-4.813935	0
LOC410157	-1649.285728	-1649.285728	0
LOC410159	-16597.047616	-16596.706960	0.681312
LOC410172	-5755.311026	-5755.311026	0
LOC410183	-19188.570116	-19185.574796	5.99064
LOC410241	-1791.679326	-1791.679326	0
LOC410257	-4612.750246	-4612.721045	0.058402
LOC410270	-7510.039287	-7509.411442	1.25569
LOC410283	-3340.137511	-3340.137510	2e-06
LOC410286	-10662.050296	-10661.027544	2.0455
LOC410289	-10183.338389	-10182.018353	2.64007
LOC410337	-11365.956299	-11364.339805	3.23299
LOC410338	-4585.993456	-4585.977283	0.032346
LOC410371	-12235.318930	-12235.318930	0
LOC410376	-3836.988904	-3836.988904	0
LOC410379	-11933.124175	-11933.124175	0
LOC410383	-7112.772343	-7112.772343	0
LOC410395	-1770.480524	-1770.470762	0.019524
LOC410414	-11960.456856	-11960.456856	0
LOC410420	-3315.362311	-3315.362311	0
LOC410451	-8134.182148	-8133.067161	2.22997
LOC410456	-4976.477469	-4976.162095	0.630748
LOC410470	-5494.583459	-5494.583459	0
LOC410484	-10046.815159	-10044.052281	5.52576
LOC410485	-11483.921293	-11483.921292	2e-06
LOC410510	-11042.918651	-11042.486610	0.864082
LOC410512	-4897.458301	-4896.130693	2.65522
LOC410525	-1716.814879	-1716.814879	0
LOC410538	-10300.772856	-10300.450751	0.64421
LOC410542	-6071.288941	-6071.288936	1e-05
LOC410550	-8431.716568	-8429.605058	4.22302
LOC410561	-2759.297689	-2759.187786	0.219806
LOC410571	-16250.077547	-16245.589017	8.97706
LOC410575	-3906.960914	-3906.832689	0.25645
LOC410577	-2902.904193	-2902.904193	0
LOC410583	-6362.406482	-6362.241988	0.328988
LOC410585	-21861.430930	-21856.316947	10.228
LOC410618	-5971.277556	-5971.277555	2e-06
LOC410630	-14545.127531	-14544.177505	1.90005
LOC410636	-1938.253706	-1935.936731	4.63395
LOC410663	-1725.296132	-1723.681095	3.23007
LOC410664	-9272.795302	-9272.191675	1.20725
LOC410719	-5100.276226	-5099.575094	1.40226
LOC410732	-5476.569201	-5476.323006	0.49239
LOC410811	-9057.470425	-9057.470425	0
LOC410812	-2065.516366	-2065.516366	0
LOC410821	-3499.154889	-3499.154889	0
LOC410837	-2914.401936	-2914.401936	0
LOC410860	-3839.074204	-3839.074204	0
LOC410879	-6015.900312	-6015.767592	0.26544
LOC410907	-5265.486884	-5265.116422	0.740924
LOC410911	-5911.134387	-5911.134387	0
LOC410938	-6620.354236	-6620.352767	0.002938
LOC410940	-19511.077621	-19510.010723	2.1338
LOC410943	-3823.312985	-3823.312985	0
LOC410952	-4534.047949	-4532.812190	2.47152
LOC410969	-2271.352376	-2271.352376	0
LOC410973	-1734.051655	-1734.051655	0
LOC410985	-3802.884876	-3802.884876	0
LOC411043	-7233.595094	-7233.595094	0
LOC411048	-2873.924655	-2873.923174	0.002962
LOC411054	-6097.479464	-6096.746495	1.46594
LOC411070	-14448.666958	-14447.055121	3.22367
LOC411088	-2119.727751	-2119.727751	0
LOC411100	-4162.751842	-4160.412769	4.67815
LOC411115	-41787.645048	-41784.062540	7.16502
LOC411147	-9623.877938	-9623.877938	0
LOC411148	-6837.284856	-6837.284856	0
LOC411163	-6437.392101	-6436.535530	1.71314
LOC411164	-5705.477151	-5705.477151	0
LOC411167	-7824.950529	-7824.157036	1.58699
LOC411188	-5933.235263	-5930.912629	4.64527
LOC411191	-2118.408292	-2118.408292	0
LOC411214	-4467.245800	-4467.149076	0.193448
LOC411233	-10187.326431	-10187.326431	0
LOC411249	-13788.141015	-13784.583166	7.1157
LOC411260	-1234.304631	-1234.304631	0
LOC411261	-10245.674972	-10245.284082	0.78178
LOC411270	-9294.906541	-9294.906541	0
LOC411270	-9294.906541	-9294.906541	0
LOC411288	-4610.468515	-4610.468515	0
LOC411295	-2905.911082	-2905.846216	0.129732
LOC411306	-4869.251677	-4869.251677	0
LOC411335	-2943.320288	-2943.320288	0
LOC411347	-2004.509332	-2004.509332	0
LOC411365	-3112.255419	-3112.255419	0
LOC411391	-3575.872703	-3575.872703	0
LOC411404	-5962.635078	-5962.635078	0
LOC411408	-2551.145037	-2551.145037	0
LOC411447	-7535.364507	-7534.717186	1.29464
LOC411458	-6777.767783	-6777.767781	4e-06
LOC411473	-8588.902910	-8588.658063	0.489694
LOC411474	-21677.680864	-21671.749557	11.8626
LOC411490	-7371.636471	-7371.568539	0.135864
LOC411509	-4232.995460	-4232.791996	0.406928
LOC411510	-4697.881120	-4697.825268	0.111704
LOC411519	-5563.088004	-5562.834976	0.506056
LOC411524	-2759.080413	-2759.080413	0
LOC411540	-8583.527710	-8583.527710	0
LOC411545	-11273.081368	-11270.579315	5.00411
LOC411552	-4243.071255	-4243.071255	0
LOC411564	-14040.869608	-14038.920581	3.89805
LOC411566	-14218.741286	-14218.741286	0
LOC411633	-4616.615283	-4616.615283	0
LOC411639	-48661.236331	-48658.666920	5.13882
LOC411654	-4248.369841	-4248.369841	0
LOC411665	-3358.369086	-3358.369086	0
LOC411698	-4873.313050	-4873.028318	0.569464
LOC411699	-12850.748802	-12848.372791	4.75202
LOC411719	-5304.536991	-5303.852801	1.36838
LOC411722	-4597.228471	-4595.310940	3.83506
LOC411724	-14210.315529	-14210.315529	0
LOC411730	-11622.833286	-11622.692885	0.280802
LOC411731	-10041.535959	-10041.535959	0
LOC411732	-2912.627611	-2912.627611	0
LOC411789	-2794.028035	-2794.020347	0.015376
LOC411794	-6350.083316	-6350.083315	2e-06
LOC411799	-7239.562623	-7239.562623	0
LOC411839	-6516.426356	-6515.764281	1.32415
LOC411856	-3805.530375	-3805.342635	0.37548
LOC411875	-6720.903587	-6720.903587	0
LOC411892	-4104.710282	-4104.710282	0
LOC411904	-10910.579623	-10910.579623	0
LOC411906	-13909.607687	-13909.607687	0
LOC411915	-4488.252145	-4488.252145	0
LOC411923	-13352.936470	-13350.646654	4.57963
LOC411972	-5823.174311	-5823.174311	0
LOC411980	-7731.620556	-7731.620556	0
LOC411982	-3174.159330	-3174.159330	0
LOC411985	-16613.409493	-16613.409102	0.000782
LOC412003	-9398.771204	-9398.771204	0
LOC412005	-4702.788346	-4702.788346	0
LOC412018	-8722.307829	-8721.271760	2.07214
LOC412024	-3838.025225	-3836.902984	2.24448
LOC412025	-9401.001622	-9401.001622	0
LOC412027	-5537.624564	-5531.762899	11.7233
LOC412030	-1638.084562	-1638.084562	0
LOC412046	-22705.262824	-22705.262824	0
LOC412064	-2906.700604	-2906.700604	0
LOC412069	-6738.680251	-6736.823503	3.7135
LOC412082	-3645.997358	-3645.997358	0
LOC412097	-12661.041144	-12659.017640	4.04701
LOC412115	-11938.518024	-11938.518024	0
LOC412148	-2795.732312	-2795.732312	0
LOC412150	-11135.806822	-11135.772309	0.069026
LOC412167	-11468.815734	-11463.623695	10.3841
LOC412177	-7315.448810	-7315.448810	0
LOC412195	-6473.312933	-6472.198694	2.22848
LOC412198	-22084.232229	-22083.477590	1.50928
LOC412200	-9276.990642	-9276.990642	0
LOC412232	-4360.000772	-4359.837057	0.32743
LOC412235	-4100.875350	-4100.875350	0
LOC412245	-6787.856967	-6787.856967	0
LOC412247	-4527.746404	-4527.120041	1.25273
LOC412263	-13184.901843	-13184.161589	1.48051
LOC412276	-3723.895128	-3722.095912	3.59843
LOC412277	-5281.897205	-5281.897205	0
LOC412278	-20100.393883	-20100.393883	0
LOC412282	-16559.232183	-16556.427027	5.61031
LOC412287	-6899.665811	-6899.665811	0
LOC412294	-4672.585243	-4667.487406	10.1957
LOC412303	-3568.591360	-3568.591360	0
LOC412332	-15631.966773	-15631.866988	0.19957
LOC412339	-3671.769024	-3671.769024	0
LOC412348	-2783.980460	-2783.980460	0
LOC412366	-4186.232442	-4185.654158	1.15657
LOC412378	-3228.792681	-3228.792681	0
LOC412410	-7217.597729	-7217.574318	0.046822
LOC412422	-20052.522824	-20052.167488	0.710672
LOC412423	-5522.454440	-5522.454440	0
LOC412467	-7132.721712	-7132.671252	0.10092
LOC412470	-6924.765318	-6924.765318	0
LOC412526	-4473.797265	-4473.763824	0.066882
LOC412540	-6666.188930	-6666.188930	0
LOC412547	-1364.990916	-1364.990916	0
LOC412554	-3051.435638	-3051.435638	0
LOC412563	-6246.373832	-6246.063618	0.620428
LOC412573	-6803.605034	-6803.579114	0.05184
LOC412578	-2034.136583	-2034.136583	0
LOC412580	-7029.749038	-7029.050941	1.39619
LOC412598	-4696.854897	-4696.854897	0
LOC412612	-5357.373629	-5357.276796	0.193666
LOC412619	-5596.858406	-5596.858406	0
LOC412623	-13045.412349	-13044.523328	1.77804
LOC412624	-9646.243274	-9645.972120	0.542308
LOC412647	-4441.901554	-4441.901554	0
LOC412670	-6010.711486	-6008.987540	3.44789
LOC412675	-5426.595424	-5426.595424	0
LOC412687	-5091.554196	-5091.554196	0
LOC412690	-4618.371165	-4618.371165	0
LOC412750	-12141.811367	-12140.113094	3.39655
LOC412762	-4392.186130	-4392.186130	0
LOC412810	-13660.920075	-13660.920075	0
LOC412816	-3364.622389	-3364.622389	0
LOC412851	-4284.115071	-4284.115005	0.000132
LOC412870	-1229.291020	-1229.291020	0
LOC412878	-21373.747071	-21370.513253	6.46764
LOC412889	-5901.702963	-5901.702963	0
LOC412931	-6698.612241	-6696.027292	5.1699
LOC412933	-4706.606701	-4706.606701	0
LOC412950	-9968.300174	-9967.283770	2.03281
LOC412956	-5086.250252	-5086.250252	0
LOC413006	-3937.283940	-3937.283940	0
LOC413011	-6542.495809	-6542.495383	0.000852
LOC413030	-3243.880935	-3243.880935	0
LOC413032	-10858.797190	-10858.436006	0.722368
LOC413065	-3369.037171	-3368.667422	0.739498
LOC413074	-15811.478367	-15810.090235	2.77626
LOC413087	-9265.914013	-9265.914013	0
LOC413101	-5153.769809	-5153.769809	0
LOC413106	-8422.064346	-8419.985186	4.15832
LOC413110	-2353.584922	-2350.879202	5.41144
LOC413119	-9907.905853	-9907.062974	1.68576
LOC413126	-7983.677127	-7983.677127	0
LOC413133	-4612.215408	-4612.215408	0
LOC413153	-6825.202158	-6825.202157	2e-06
LOC413179	-2625.108138	-2625.108138	0
LOC413194	-6041.212629	-6034.921865	12.5815
LOC413196	-3033.128844	-3033.128844	0
LOC413208	-7428.103709	-7423.023071	10.1613
LOC413228	-7183.606047	-7182.678686	1.85472
LOC413233	-9524.736870	-9518.896656	11.6804
LOC413240	-2590.129582	-2590.129582	0
LOC413242	-9242.165572	-9242.165572	0
LOC413246	-1774.950857	-1774.950857	0
LOC413250	-8335.367829	-8335.367829	0
LOC413271	-6058.639981	-6058.639981	0
LOC413275	-3469.958591	-3469.128696	1.65979
LOC413297	-3440.755141	-3440.755141	0
LOC413305	-8380.629415	-8376.841727	7.57538
LOC413365	-4213.459076	-4213.459076	0
LOC413383	-3995.411893	-3995.061723	0.70034
LOC413389	-7716.303300	-7716.303300	0
LOC413394	-2011.849152	-2011.849152	0
LOC413411	-8656.878732	-8656.878732	0
LOC413430	-5807.281444	-5807.281444	0
LOC413489	-6379.038997	-6379.038997	0
LOC413495	-3062.591673	-3062.591673	0
LOC413510	-16203.522548	-16203.522548	0
LOC413520	-3290.549859	-3290.549850	1.8e-05
LOC413529	-6611.025139	-6611.025139	0
LOC413534	-5882.864437	-5881.638232	2.45241
LOC413542	-14151.087459	-14151.087459	0
LOC413544	-7349.605291	-7349.605291	0
LOC413567	-4584.735045	-4579.876559	9.71697
LOC413573	-3467.598842	-3467.598842	0
LOC413575	-10356.576068	-10349.767570	13.617
LOC413576	-8652.183730	-8652.183730	0
LOC413579	-6944.478125	-6942.570147	3.81596
LOC413583	-5834.511183	-5833.298356	2.42565
LOC413601	-3136.172521	-3135.236700	1.87164
LOC413614	-1777.480873	-1777.387723	0.1863
LOC413619	-2282.145612	-2282.145612	0
LOC413643	-5607.448623	-5607.448623	0
LOC413668	-9639.231130	-9635.796095	6.87007
LOC413672	-8879.804202	-8879.804202	0
LOC413678	-6233.366500	-6233.366500	0
LOC413688	-6367.209108	-6366.406683	1.60485
LOC413699	-6574.910620	-6574.910620	0
LOC413713	-9222.890961	-9222.890961	0
LOC413736	-6735.032250	-6735.031905	0.00069
LOC413742	-8691.275767	-8691.275767	0
LOC413772	-6421.347846	-6421.347846	0
LOC413782	-10253.433381	-10251.798833	3.2691
LOC413796	-13445.067808	-13440.930977	8.27366
LOC413815	-5052.030549	-5051.499821	1.06146
LOC413827	-3050.690131	-3050.690131	0
LOC413854	-10471.774117	-10471.774117	0
LOC413873	-19751.899564	-19751.899564	0
LOC413878	-7963.640638	-7962.940101	1.40107
LOC413881	-1661.599412	-1661.599412	0
LOC413889	-4364.792844	-4364.094124	1.39744
LOC413909	-6452.886692	-6452.757785	0.257814
LOC413914	-3645.864718	-3645.864718	0
LOC413916	-3320.886423	-3320.886423	0
LOC413917	-7412.133850	-7412.133850	0
LOC413950	-12384.783678	-12382.747728	4.0719
LOC413976	-2371.973405	-2371.354295	1.23822
LOC413987	-6251.132505	-6251.132504	2e-06
LOC414009	-7156.233930	-7156.233759	0.000342
LOC414027	-1939.026273	-1939.026273	0
LOC414035	-3399.894515	-3399.757987	0.273056
LOC414039	-1060.430038	-1060.430039	-2e-06
LOC494509	-4057.837222	-4056.868663	1.93712
LOC550659	-4026.698761	-4026.698761	0
LOC550695	-7814.739902	-7809.912721	9.65436
LOC550701	-4189.747105	-4189.740385	0.01344
LOC550710	-2253.958536	-2253.958536	0
LOC550716	-16266.795888	-16266.795887	2e-06
LOC550767	-3210.112382	-3210.054794	0.115176
LOC550780	-3221.356301	-3221.344530	0.023542
LOC550789	-4126.595017	-4126.508208	0.173618
LOC550804	-8600.002467	-8598.525324	2.95429
LOC550829	-21942.025341	-21941.404066	1.24255
LOC550834	-817.656948	-817.656948	0
