Gene	lnL_Null	lnL_Alt	LRT
LOC100577481	-7681.244372	-7676.741573	9.0056
LOC100577493	-9552.534900	-9552.024251	1.0213
LOC100577519			0
LOC100577687	-7342.555648	-7342.555648	0
LOC100577690	-2328.072891	-2328.071361	0.00306
LOC100577763	-37590.350832	-37583.267369	14.1669
LOC100577764	-1764.959431	-1764.959431	0
LOC100577841	-4300.102729	-4300.102729	0
LOC100577870	-1455.706144	-1455.706144	0
LOC100577972	-67390.713260	-67390.023897	1.37873
LOC100578030	-5499.942786	-5499.702917	0.479738
LOC100578035	-3696.770513	-3696.770513	0
LOC100578071	-27465.364662	-27460.795857	9.13761
LOC100578156	-4120.729329	-4117.898489	5.66168
LOC100578168	-2208.491796	-2201.572456	13.8387
LOC100578209	-4742.603884	-4742.603884	0
LOC100578215	-6350.986165	-6350.831484	0.309362
LOC100578235	-1918.697897	-1918.697897	0
LOC100578255	-23331.750515	-23331.010094	1.48084
LOC100578277	-1114.834105	-1114.834105	0
LOC100578329	-9297.203544	-9295.997066	2.41296
LOC100578356	-19594.610667	-19594.610667	0
LOC100578380	-2965.181629	-2964.400326	1.56261
LOC100578433	-22934.746666	-22934.746666	0
LOC100578450	-11515.890750	-11515.890750	0
LOC100578537	-11218.811399	-11218.811399	0
LOC100578560	-1650.089099	-1650.089099	0
LOC100578586	-10965.190557	-10957.941705	14.4977
LOC100578697	-2798.850758	-2798.850758	0
LOC100578725	-1132.999489	-1132.855326	0.288326
LOC100578875	-4994.202225	-4994.202225	0
LOC100578893	-11053.266450	-11053.266450	0
LOC102653793	-5578.303555	-5578.303555	0
LOC102653879	-4449.006927	-4448.314962	1.38393
LOC102653930	-1477.985645	-1477.985645	0
LOC102653951	-1988.176204	-1985.255839	5.84073
LOC102654014	-3585.749407	-3583.275517	4.94778
LOC102654165	-4722.677037	-4722.677037	0
LOC102654312	-5275.543087	-5275.543087	0
LOC102654349	-958.513922	-958.128628	0.770588
LOC102654365	-8187.910108	-8187.275765	1.26869
LOC102654610	-3855.882052	-3855.882052	0
LOC102654621	-6701.962666	-6696.435170	11.055
LOC102654987	-2045.548422	-2045.548422	0
LOC102655219	-4878.145851	-4878.145851	0
LOC102655244	-9659.399041	-9659.166278	0.465526
LOC102655259	-9878.908393	-9877.696180	2.42443
LOC102655470	-551.877892	-551.877892	0
LOC102655679	-3353.133872	-3353.133872	0
LOC102655688	-7853.356075	-7853.356075	0
LOC102655836	-6361.780634	-6361.780634	0
LOC102655877	-4943.619708	-4943.585279	0.068858
LOC102655904	-1683.673251	-1683.608573	0.129356
LOC102655948	-4157.081220	-4156.841642	0.479156
LOC102656183	-1841.077831	-1841.077831	0
LOC102656263	-2861.790524	-2861.790524	0
LOC102656287	-1672.372924	-1672.372924	0
LOC107963993	-5518.443212	-5513.708111	9.4702
LOC107964089	-2767.731901	-2767.731901	0
LOC107964507	-1443.433677	-1443.433677	0
LOC107965021	-1491.637550	-1491.637550	0
LOC107965199	-9223.926052	-9223.727596	0.396912
LOC107965225	-2528.529658	-2528.529653	1e-05
LOC107965250	-5535.529202	-5535.529202	0
LOC107965266	-6706.264934	-6705.524336	1.4812
LOC107965508	-3971.131629	-3971.131629	0
LOC107965749	-5552.023337	-5552.023337	0
LOC107965828	-3755.991905	-3754.636685	2.71044
LOC113218526	-11234.973089	-11234.973089	0
LOC113218534	-4989.280700	-4989.280700	0
LOC113218670	-2778.226905	-2778.226905	0
LOC406097	-8166.839916	-8166.839916	0
LOC406114	-9791.936358	-9791.936358	0
LOC408271	-6682.873926	-6682.873927	-2e-06
LOC408286	-12229.037137	-12228.817749	0.438776
LOC408303	-5193.225964	-5191.055497	4.34093
LOC408312	-7852.719804	-7852.719804	0
LOC408355	-5887.085703	-5887.085703	0
LOC408358	-19066.906790	-19062.642370	8.52884
LOC408369	-3172.535445	-3172.535445	0
LOC408391	-4453.116478	-4453.070935	0.091086
LOC408402	-7159.048748	-7159.048748	0
LOC408421	-9023.834188	-9021.401021	4.86633
LOC408426	-3245.261274	-3244.439724	1.6431
LOC408426	-3245.261274	-3244.439724	1.6431
LOC408434	-5856.875792	-5856.875792	0
LOC408438	-14421.064298	-14421.032831	0.062934
LOC408458	-13000.836896	-13000.836895	2e-06
LOC408461	-3730.989719	-3730.989719	0
LOC408474	-9904.014231	-9903.884338	0.259786
LOC408501	-15065.345275	-15065.345275	0
LOC408511	-3733.282778	-3733.282778	0
LOC408520	-3356.664578	-3354.147173	5.03481
LOC408533	-16630.756330	-16630.133876	1.24491
LOC408573	-2867.658109	-2867.658109	0
LOC408575	-4881.542644	-4881.542644	0
LOC408592	-6441.571438	-6441.511357	0.120162
LOC408597	-4364.083922	-4364.083922	0
LOC408649	-7009.851912	-7009.851912	0
LOC408661	-9173.552323	-9170.267900	6.56885
LOC408668	-11328.028702	-11326.997021	2.06336
LOC408687	-3725.153003	-3725.153003	0
LOC408717	-3366.463660	-3363.842333	5.24265
LOC408741	-4276.749251	-4276.749251	0
LOC408742	-8631.851153	-8631.290215	1.12188
LOC408748	-2007.369616	-2007.369616	0
LOC408766	-2711.239121	-2709.513713	3.45082
LOC408774	-41882.669165	-41881.709006	1.92032
LOC408785	-3382.615012	-3382.615012	0
LOC408791	-15396.408589	-15396.408589	0
LOC408793	-11755.634152	-11755.634152	0
LOC408804	-11975.830127	-11966.592313	18.4756
LOC408808	-14414.346389	-14413.789899	1.11298
LOC408808	-14414.346389	-14413.789899	1.11298
LOC408815	-18477.001186	-18475.833616	2.33514
LOC408819	-2244.017179	-2244.017179	0
LOC408827	-3216.101378	-3216.101378	0
LOC408833	-3062.344737	-3062.343428	0.002618
LOC408834	-4232.171697	-4232.171697	0
LOC408851	-1542.735616	-1542.735616	0
LOC408871	-5894.809525	-5894.697014	0.225022
LOC408892	-5270.895789	-5270.891352	0.008874
LOC408906	-7482.762725	-7481.609828	2.30579
LOC408924	-6091.291180	-6091.088323	0.405714
LOC408925	-9687.262527	-9687.262529	-4e-06
LOC408955	-6690.353224	-6675.130838	30.4448
LOC408971	-2076.051195	-2076.051195	0
LOC408979	-5551.162993	-5551.162993	0
LOC408989	-9923.140841	-9923.140841	0
LOC409004	-1719.289543	-1719.289538	1e-05
LOC409023	-5134.000943	-5133.845417	0.311052
LOC409026	-3225.574366	-3225.155815	0.837102
LOC409032	-11846.692358	-11846.692358	0
LOC409036	-1422.459910	-1422.459910	0
LOC409036	-1422.459910	-1422.459910	0
LOC409041	-3908.980493	-3908.980493	0
LOC409055	-4804.834567	-4804.834567	0
LOC409068	-4630.913229	-4630.866657	0.093144
LOC409098	-13356.914758	-13356.041422	1.74667
LOC409103	-4365.134622	-4365.072483	0.124278
LOC409125	-17263.863740	-17263.863740	0
LOC409157	-7989.873929	-7989.873929	0
LOC409165	-5614.681229	-5614.681229	0
LOC409179	-5796.816844	-5796.816843	2e-06
LOC409180	-6526.069645	-6525.325109	1.48907
LOC409189	-5527.296029	-5527.296029	0
LOC409196	-7740.368471	-7739.062877	2.61119
LOC409201	-1896.510143	-1896.510143	0
LOC409203	-8520.615135	-8512.799804	15.6307
LOC409226	-7891.058537	-7888.466708	5.18366
LOC409245	-4572.271239	-4572.271239	0
LOC409249	-13676.162204	-13675.640028	1.04435
LOC409260	-6636.917241	-6636.917241	0
LOC409263	-3951.494522	-3951.490959	0.007126
LOC409265	-7540.641865	-7537.491429	6.30087
LOC409270	-5553.015142	-5552.610816	0.808652
LOC409271	-24425.369446	-24425.369443	6e-06
LOC409286	-3555.284784	-3555.284784	0
LOC409292	-4088.263466	-4088.263466	0
LOC409308	-763.917338	-763.917338	0
LOC409320	-3030.890423	-3030.890196	0.000454
LOC409329	-3775.529978	-3775.529978	0
LOC409334	-9979.626249	-9979.567527	0.117444
LOC409336	-3567.408430	-3555.455893	23.9051
LOC409341	-5689.353909	-5689.035697	0.636424
LOC409361	-2636.888288	-2636.888288	0
LOC409365	-14233.553464	-14232.969965	1.167
LOC409373	-3673.678207	-3673.678207	0
LOC409377	-7359.590601	-7356.079302	7.0226
LOC409386	-1132.587831	-1132.587831	0
LOC409388	-3109.333249	-3109.333249	0
LOC409393	-26686.826093	-26686.826093	0
LOC409410	-5483.389171	-5483.389171	0
LOC409411	-3634.545058	-3633.231130	2.62786
LOC409425	-11362.943359	-11362.800393	0.285932
LOC409427	-4580.324981	-4580.324981	0
LOC409441	-4701.489766	-4701.489766	0
LOC409465	-80.136617	-75.416071	9.44109
LOC409488	-3499.927685	-3499.927685	0
LOC409491	-4488.343734	-4488.343734	0
LOC409495	-4291.361986	-4286.109070	10.5058
LOC409499	-4246.631931	-4246.631931	0
LOC409511	-3877.758592	-3877.758592	0
LOC409520	-2979.266161	-2979.266161	0
LOC409523	-3504.000336	-3504.000336	0
LOC409529	-1981.780253	-1981.013342	1.53382
LOC409529	-1981.780253	-1981.013342	1.53382
LOC409538	-1992.728540	-1992.728540	0
LOC409559	-6154.657830	-6154.657830	0
LOC409586	-2957.635331	-2957.431954	0.406754
LOC409607	-3242.769129	-3242.147177	1.2439
LOC409633	-3130.069495	-3127.002301	6.13439
LOC409643	-4871.471666	-4871.466627	0.010078
LOC409662	-3266.526149	-3266.526149	0
LOC409667	-1189.746791	-1189.746791	0
LOC409670	-8492.833380	-8492.797694	0.071372
LOC409673	-31275.016799	-31273.990234	2.05313
LOC409689	-6430.665781	-6430.665781	0
LOC409704	-6898.439810	-6892.341398	12.1968
LOC409724	-7595.212238	-7595.212238	0
LOC409726	-7545.491666	-7545.491666	0
LOC409736	-5978.103561	-5977.893470	0.420182
LOC409740	-3623.778306	-3623.614697	0.327218
LOC409749	-1615.791943	-1615.791943	0
LOC409762	-2220.298882	-2220.298882	0
LOC409769	-5938.075656	-5938.075656	0
LOC409791	-3376.900491	-3376.900491	0
LOC409795	-13932.938233	-13932.938233	0
LOC409814	-9403.788029	-9402.338933	2.89819
LOC409833	-5593.311100	-5590.535992	5.55022
LOC409838	-8522.598530	-8522.598530	0
LOC409852	-6703.469248	-6703.469248	0
LOC409857	-1346.458083	-1341.005575	10.905
LOC409860	-7694.995224	-7694.477203	1.03604
LOC409863	-2787.524084	-2787.524084	0
LOC409900	-2511.237837	-2511.237837	0
LOC409905	-7205.158264	-7205.158264	0
LOC409909	-4061.391329	-4061.356737	0.069184
LOC409910	-1749.489923	-1749.489923	0
LOC409911	-6223.338770	-6223.338770	0
LOC409920	-1198.357215	-1198.357215	0
LOC409924	-5834.668173	-5834.668173	0
LOC409925	-1961.105381	-1959.453340	3.30408
LOC409928	-9808.919920	-9779.157457	59.5249
LOC409930	-2421.013858	-2419.638105	2.75151
LOC409941	-10078.100072	-10078.100072	0
LOC409945	-6606.380329	-6606.096229	0.5682
LOC409976	-3429.909529	-3429.909529	0
LOC410039	-5381.041443	-5378.267962	5.54696
LOC410055	-3518.889657	-3518.889657	0
LOC410059	-5606.508456	-5606.508456	0
LOC410087	-3984.294062	-3982.613379	3.36137
LOC410091	-4573.569455	-4573.569455	0
LOC410097	-17934.574572	-17927.235793	14.6776
LOC410105	-6456.056646	-6456.056646	0
LOC410107	-8854.769032	-8847.442553	14.653
LOC410118	-6280.995726	-6277.594913	6.80163
LOC410155	-4.813935	-4.813935	0
LOC410157	-1648.184281	-1648.179441	0.00968
LOC410159	-16598.514151	-16598.514151	0
LOC410172	-5754.064244	-5754.064244	0
LOC410183	-19191.068290	-19191.068290	0
LOC410241	-1791.670122	-1791.670122	0
LOC410257	-4611.719031	-4611.577772	0.282518
LOC410270	-7512.955968	-7510.323874	5.26419
LOC410283	-3346.035700	-3340.137510	11.7964
LOC410286	-10662.972644	-10662.957511	0.030266
LOC410289	-10186.030847	-10185.099563	1.86257
LOC410337	-11373.939554	-11373.517056	0.844996
LOC410338	-4589.922818	-4589.405738	1.03416
LOC410371	-12232.132222	-12231.498864	1.26672
LOC410376	-3831.206679	-3828.714463	4.98443
LOC410379	-11929.378177	-11928.900851	0.954652
LOC410383	-7111.969644	-7110.410616	3.11806
LOC410395	-1773.151451	-1773.151451	0
LOC410414	-11960.456856	-11960.456856	0
LOC410420	-3314.572487	-3314.148809	0.847356
LOC410451	-8133.889352	-8133.889352	0
LOC410456	-4976.688570	-4976.688570	0
LOC410470	-5494.583460	-5494.583460	0
LOC410484	-10044.130538	-10044.130538	0
LOC410485	-11479.697743	-11479.697743	0
LOC410510	-11037.537753	-11036.702861	1.66978
LOC410512	-4896.440701	-4892.401369	8.07866
LOC410525	-1721.437271	-1721.437271	0
LOC410538	-10301.855131	-10301.855131	0
LOC410542	-6068.970598	-6068.970598	0
LOC410550	-8437.570491	-8436.032002	3.07698
LOC410561	-2759.569098	-2759.569098	0
LOC410571	-16249.307318	-16247.639753	3.33513
LOC410575	-3900.782522	-3900.043486	1.47807
LOC410577	-2900.156606	-2897.908599	4.49601
LOC410583	-6369.114582	-6369.114582	0
LOC410585	-21869.614910	-21869.614910	0
LOC410618	-5971.066810	-5970.032746	2.06813
LOC410630	-14546.467626	-14546.467626	0
LOC410636	-1934.931624	-1931.883302	6.09664
LOC410663	-1724.686792	-1723.896444	1.5807
LOC410664	-9275.460605	-9275.460605	0
LOC410719	-5100.385652	-5100.385652	0
LOC410732	-5476.066467	-5474.624380	2.88417
LOC410811	-9038.133092	-9038.133092	0
LOC410812	-2066.347227	-2066.347227	0
LOC410821	-3498.656768	-3498.025204	1.26313
LOC410837	-2912.869602	-2912.607140	0.524924
LOC410860	-3839.074204	-3839.074204	0
LOC410879	-6016.284542	-6016.284542	0
LOC410907	-5262.182568	-5261.582612	1.19991
LOC410911	-5907.412838	-5907.412838	0
LOC410938	-6617.937475	-6617.914746	0.045458
LOC410940	-19511.670138	-19507.899731	7.54081
LOC410943	-3823.312985	-3817.896373	10.8332
LOC410952	-4529.406687	-4520.303644	18.2061
LOC410969	-2267.671627	-2267.671627	0
LOC410973	-1734.051655	-1734.051655	0
LOC410985	-3802.613453	-3802.613453	0
LOC411043	-7237.731498	-7237.731495	6e-06
LOC411048	-2873.923174	-2873.923174	0
LOC411054	-6097.485791	-6097.485791	0
LOC411070	-14449.467057	-14449.467057	0
LOC411088	-2119.727751	-2119.727751	0
LOC411100	-4163.051033	-4163.051033	0
LOC411115	-41778.809020	-41778.213614	1.19081
LOC411147	-9623.212754	-9623.212754	0
LOC411148	-6837.107836	-6837.107836	0
LOC411163	-6428.580752	-6428.580752	0
LOC411164	-5701.936823	-5699.644895	4.58386
LOC411167	-7821.688012	-7820.170329	3.03537
LOC411188	-5934.874358	-5934.874358	0
LOC411191	-2118.989134	-2118.989134	0
LOC411214	-4469.487254	-4469.487254	0
LOC411233	-10186.312293	-10185.524160	1.57627
LOC411249	-13785.931106	-13781.190876	9.48046
LOC411260	-1234.409221	-1234.409221	0
LOC411261	-10246.787652	-10245.729740	2.11582
LOC411270	-9294.906541	-9294.906541	0
LOC411270	-9294.906541	-9294.906541	0
LOC411288	-4610.468515	-4610.468515	0
LOC411295	-2906.218146	-2906.045468	0.345356
LOC411306	-4867.587091	-4865.604482	3.96522
LOC411335	-2947.430292	-2946.604997	1.65059
LOC411347	-2001.704580	-2001.208168	0.992824
LOC411365	-3112.382520	-3112.382520	0
LOC411391	-3573.754132	-3572.542003	2.42426
LOC411404	-5959.329824	-5955.261060	8.13753
LOC411408	-2550.946478	-2550.946478	0
LOC411447	-7536.266624	-7535.354520	1.82421
LOC411458	-6777.767781	-6777.767781	0
LOC411473	-8589.670528	-8589.670528	0
LOC411474	-21686.934397	-21686.934397	0
LOC411490	-7372.636666	-7372.636666	0
LOC411509	-4233.694133	-4233.694133	0
LOC411510	-4683.150939	-4678.404528	9.49282
LOC411519	-5560.700822	-5560.700822	0
LOC411524	-2759.080413	-2758.399338	1.36215
LOC411540	-8581.986746	-8581.859958	0.253576
LOC411545	-11281.780848	-11281.780848	0
LOC411552	-4243.072789	-4243.072789	0
LOC411564	-14039.542385	-14029.860209	19.3644
LOC411566	-14208.085957	-14208.728576	-1.28524
LOC411633	-4615.730838	-4614.595131	2.27141
LOC411639	-48662.793261	-48661.700456	2.18561
LOC411654	-4248.369841	-4248.369841	0
LOC411665	-3358.369086	-3358.369086	0
LOC411698	-4875.039687	-4875.039687	0
LOC411699	-12851.093000	-12851.093000	0
LOC411719	-5296.051771	-5291.970531	8.16248
LOC411722	-4601.671162	-4601.671162	0
LOC411724	-14210.315529	-14207.078926	6.47321
LOC411730	-11621.746465	-11621.574974	0.342982
LOC411731	-10027.698115	-10003.850769	47.6947
LOC411732	-2912.627611	-2912.627611	0
LOC411789	-2794.346764	-2794.346764	0
LOC411794	-6349.877214	-6349.877214	0
LOC411799	-7236.769265	-7236.756489	0.025552
LOC411839	-6516.094041	-6515.767448	0.653186
LOC411856	-3806.721325	-3806.551599	0.339452
LOC411875	-6720.903587	-6720.903587	0
LOC411892	-4096.232863	-4086.631249	19.2032
LOC411904	-10907.918138	-10905.939640	3.957
LOC411906	-13908.865649	-13908.865649	0
LOC411915	-4488.252145	-4488.252145	0
LOC411923	-13354.760035	-13354.760035	0
LOC411972	-5822.810656	-5822.708216	0.20488
LOC411980	-7730.701290	-7730.701290	0
LOC411982	-3174.158794	-3174.158794	0
LOC411985	-16604.975943	-16602.174254	5.60338
LOC412003	-9396.620384	-9396.045983	1.1488
LOC412005	-4702.879152	-4702.879152	0
LOC412018	-8706.360801	-8703.483475	5.75465
LOC412024	-3838.025225	-3837.818098	0.414254
LOC412025	-9399.204131	-9399.047275	0.313712
LOC412027	-5527.713516	-5526.310151	2.80673
LOC412030	-1632.637661	-1632.633276	0.00877
LOC412046	-22701.172256	-22701.172256	0
LOC412064	-2906.700604	-2906.700604	0
LOC412069	-6736.003384	-6731.069376	9.86802
LOC412082	-3647.382899	-3647.382899	0
LOC412097	-12669.981875	-12669.981875	0
LOC412115	-11940.896322	-11937.755266	6.28211
LOC412148	-2785.200233	-2781.712542	6.97538
LOC412150	-11126.796161	-11126.604853	0.382616
LOC412167	-11465.599704	-11457.445955	16.3075
LOC412177	-7315.845672	-7315.845672	0
LOC412195	-6473.669490	-6472.780871	1.77724
LOC412198	-22083.755313	-22083.524895	0.460836
LOC412200	-9273.982428	-9271.876527	4.2118
LOC412232	-4360.039182	-4360.039182	0
LOC412235	-4096.912536	-4096.912536	0
LOC412245	-6786.088868	-6784.315134	3.54747
LOC412247	-4528.821695	-4528.821695	0
LOC412263	-13177.130119	-13176.438894	1.38245
LOC412276	-3720.622950	-3714.987827	11.2702
LOC412277	-5281.897205	-5281.897205	0
LOC412278	-20106.700300	-20106.700300	0
LOC412282	-16563.338181	-16562.703741	1.26888
LOC412287	-6885.140905	-6883.724051	2.83371
LOC412294	-4677.785873	-4677.785873	0
LOC412303	-3568.369853	-3568.369853	0
LOC412332	-15632.671236	-15632.671235	2e-06
LOC412339	-3671.744634	-3671.744634	0
LOC412348	-2783.980460	-2783.980460	0
LOC412366	-4188.010073	-4188.010073	0
LOC412378	-3218.615500	-3217.766349	1.6983
LOC412410	-7217.397733	-7216.655976	1.48351
LOC412422	-20050.220522	-20046.239137	7.96277
LOC412423	-5522.454440	-5522.454440	0
LOC412467	-7132.743057	-7132.743057	0
LOC412470	-6924.765318	-6924.765318	0
LOC412526	-4468.537640	-4468.537640	0
LOC412540	-6662.284471	-6659.553712	5.46152
LOC412547	-1364.990916	-1364.990916	0
LOC412554	-3051.435638	-3051.435638	0
LOC412563	-6247.658797	-6247.522453	0.272688
LOC412573	-6803.607459	-6803.607468	-1.8e-05
LOC412578	-2034.136583	-2034.136583	0
LOC412580	-7025.750805	-7025.434930	0.63175
LOC412598	-4696.883449	-4696.883449	0
LOC412612	-5355.847835	-5355.827560	0.04055
LOC412619	-5596.735011	-5596.735011	0
LOC412623	-13042.649687	-13042.344498	0.610378
LOC412624	-9644.668849	-9643.154262	3.02917
LOC412647	-4441.889788	-4441.889788	0
LOC412670	-6011.084940	-6011.084940	0
LOC412675	-5426.595424	-5426.595424	0
LOC412687	-5091.554196	-5091.554196	0
LOC412690	-4617.407689	-4617.407689	0
LOC412750	-12129.055687	-12126.871135	4.3691
LOC412762	-4391.972884	-4391.972884	0
LOC412810	-13660.122469	-13660.122469	0
LOC412816	-3364.377552	-3364.377548	8e-06
LOC412851	-4282.414620	-4282.414620	0
LOC412870	-1230.959386	-1230.959386	0
LOC412878	-21358.431408	-21351.392665	14.0775
LOC412889	-5901.702963	-5901.702963	0
LOC412931	-6700.978467	-6699.918115	2.1207
LOC412933	-4695.021574	-4695.021574	0
LOC412950	-9966.279481	-9966.279481	0
LOC412956	-5086.250252	-5086.250249	6e-06
LOC413006	-3935.371828	-3935.371828	0
LOC413011	-6542.596167	-6542.596167	0
LOC413030	-3243.598479	-3243.598479	0
LOC413032	-10848.531219	-10839.161623	18.7392
LOC413065	-3369.354589	-3366.313914	6.08135
LOC413074	-15813.344337	-15813.344337	0
LOC413087	-9267.843822	-9267.843822	0
LOC413101	-5153.772408	-5153.772408	0
LOC413106	-8428.401291	-8428.401291	0
LOC413110	-2357.528978	-2357.528978	0
LOC413119	-9902.835751	-9901.889733	1.89204
LOC413126	-7970.036345	-7952.696879	34.6789
LOC413133	-4611.154841	-4611.154841	0
LOC413153	-6825.202158	-6825.202158	0
LOC413179	-2625.106754	-2625.108138	-0.002768
LOC413194	-6046.706586	-6044.264385	4.8844
LOC413196	-3030.919129	-3029.092364	3.65353
LOC413208	-7433.426555	-7433.426555	0
LOC413228	-7183.654914	-7183.654914	0
LOC413233	-9525.100557	-9525.100557	0
LOC413240	-2587.065825	-2587.065825	0
LOC413242	-9228.789006	-9222.617037	12.3439
LOC413246	-1774.927042	-1774.927042	0
LOC413250	-8328.985828	-8328.928201	0.115254
LOC413271	-6057.923818	-6057.048207	1.75122
LOC413275	-3469.383103	-3468.961566	0.843074
LOC413297	-3440.755141	-3440.755141	0
LOC413305	-8380.729463	-8380.729463	0
LOC413365	-4213.459077	-4213.459076	2e-06
LOC413383	-3995.207555	-3994.903349	0.608412
LOC413389	-7715.666471	-7715.666471	0
LOC413394	-2011.849152	-2011.849152	0
LOC413411	-8656.878732	-8656.878732	0
LOC413430	-5810.636409	-5810.565593	0.141632
LOC413489	-6379.621711	-6379.421712	0.399998
LOC413495	-3062.537585	-3062.537585	0
LOC413510	-16195.468067	-16177.328057	36.28
LOC413520	-3290.549850	-3290.549850	0
LOC413529	-6608.600167	-6608.556099	0.088136
LOC413534	-5884.977866	-5884.977866	0
LOC413542	-14146.921289	-14146.921289	0
LOC413544	-7349.542086	-7349.542086	0
LOC413567	-4585.437697	-4581.855197	7.165
LOC413573	-3467.336381	-3467.336381	0
LOC413575	-10358.630875	-10353.663229	9.93529
LOC413576	-8651.868661	-8650.829727	2.07787
LOC413579	-6942.351163	-6942.347636	0.007054
LOC413583	-5834.525284	-5834.525284	0
LOC413601	-3136.177832	-3135.841615	0.672434
LOC413614	-1777.324281	-1777.324281	0
LOC413619	-2282.145612	-2282.145612	0
LOC413643	-5607.497904	-5607.497904	0
LOC413668	-9638.360232	-9638.352883	0.014698
LOC413672	-8876.744721	-8876.744721	0
LOC413678	-6232.314206	-6232.314206	0
LOC413688	-6366.646246	-6366.627344	0.037804
LOC413699	-6574.201138	-6574.201138	0
LOC413713	-9222.890961	-9222.890961	0
LOC413736	-6733.863395	-6732.834084	2.05862
LOC413742	-8691.275767	-8691.275767	0
LOC413772	-6426.899356	-6427.038502	-0.278292
LOC413782	-10267.013547	-10264.313034	5.40103
LOC413796	-13445.549708	-13445.549708	0
LOC413815	-5049.812957	-5046.155423	7.31507
LOC413827	-3051.884675	-3051.884675	0
LOC413854	-10468.535138	-10468.215858	0.63856
LOC413873	-19745.875602	-19742.492050	6.7671
LOC413878	-7963.239504	-7963.239504	0
LOC413881	-1661.599412	-1661.599412	0
LOC413889	-4364.878601	-4364.878601	0
LOC413909	-6447.474013	-6441.195094	12.5578
LOC413914	-3645.578893	-3645.578893	0
LOC413916	-3320.172887	-3320.172887	0
LOC413917	-7411.915957	-7411.915957	0
LOC413950	-12378.762548	-12377.638644	2.24781
LOC413976	-2373.857876	-2373.857876	0
LOC413987	-6250.340389	-6250.233853	0.213072
LOC414009	-7155.179577	-7155.179577	0
LOC414027	-1939.026273	-1939.026273	0
LOC414035	-3401.557686	-3401.557686	0
LOC414039	-1060.430048	-1060.430047	2e-06
LOC494509	-4060.102800	-4060.102800	0
LOC550659	-4026.698717	-4026.698717	0
LOC550695	-7814.333903	-7814.033961	0.599884
LOC550701	-4188.345223	-4188.345223	0
LOC550710	-2253.016759	-2253.016759	0
LOC550716	-16268.143517	-16268.143517	0
LOC550767	-3205.562345	-3201.645365	7.83396
LOC550780	-3221.429970	-3221.429970	0
LOC550789	-4126.161632	-4126.161632	0
LOC550804	-8600.968692	-8600.915946	0.105492
LOC550829	-21903.252965	-21874.086612	58.3327
LOC550834	-817.656948	-817.656948	0
LOC550869	-6654.431598	-6654.431598	0
LOC550881	-2535.632073	-2535.632073	0
LOC550884	-6812.383236	-6812.383236	0
LOC550885	-6912.212917	-6912.212917	0
