Gene	lnL_Null	lnL_Alt	LRT
LOC408402	-7157.110852	-7157.110852	0
LOC408421	-9012.767485	-9012.767485	0
LOC408426	-3244.526836	-3244.526836	0
LOC408434	-5847.135811	-5847.135811	0
LOC408438	-14420.426521	-14420.426521	0
LOC408458	-13000.836895	-13000.836895	0
LOC408461	-3731.207750	-3731.207750	0
LOC408474	-9902.434496	-9902.434496	0
LOC408501	-15063.630074	-15063.630074	0
LOC408511	-3720.108739	-3720.108739	0
LOC408520	-3355.911340	-3355.911340	0
LOC408533	-16616.458601	-16616.458601	0
LOC408573	-2862.653470	-2862.653470	0
LOC408575	-4876.042899	-4876.042899	0
LOC408592	-6445.660636	-6445.660636	0
LOC408597	-4361.077535	-4361.077535	0
LOC408649	-6994.637863	-6994.637863	0
LOC408661	-9172.235998	-9172.235998	0
LOC408668	-11313.225196	-11313.225196	0
LOC408687	-3721.092946	-3721.092946	0
LOC408717	-3369.198180	-3369.198180	0
LOC408741	-4276.247450	-4276.247450	0
LOC408742	-8630.233443	-8630.233443	0
LOC408748	-2003.394830	-2003.394830	0
LOC408766	-2709.395600	-2709.213668	0.363864
LOC408774	-41784.212130	-41784.212130	0
LOC408785	-3373.390519	-3373.076810	0.627418
LOC408791	-15391.948879	-15391.948879	0
LOC408793	-11743.769909	-11743.769909	0
LOC408804	-12011.079826	-12011.079826	0
LOC408808	-14390.145976	-14390.145976	0
LOC408815	-18471.698349	-18471.698349	0
LOC408819	-2235.266421	-2235.266421	0
LOC408827	-3196.295234	-3196.295234	0
LOC408833	-3062.368225	-3062.368225	0
LOC408834	-4231.909254	-4232.171698	-0.524888
LOC408851	-1540.908131	-1540.908041	0.00018
LOC408871	-5893.452325	-5893.452325	0
LOC408892	-5271.644393	-5271.644393	0
LOC408906	-7495.161481	-7495.161481	0
LOC408924	-6085.743714	-6085.743714	0
LOC408925	-9675.732235	-9675.732235	0
LOC408955	-6711.481171	-6711.481171	0
LOC408971	-2077.569315	-2077.631730	-0.12483
LOC408979	-5550.760372	-5550.760372	0
LOC408989	-9899.842996	-9899.842996	0
LOC409004	-1719.289538	-1719.030874	0.517328
LOC409023	-5133.101608	-5133.101608	0
LOC409026	-3220.881739	-3220.881739	0
LOC409032	-11842.292826	-11842.292826	0
LOC409036	-1418.842317	-1418.758001	0.168632
LOC409041	-3904.098750	-3904.098750	0
LOC409055	-4803.980105	-4803.980105	0
LOC409068	-4634.441872	-4634.441872	0
LOC409098	-13352.000514	-13352.000514	0
LOC409103	-4352.886888	-4352.886888	0
LOC409125	-17227.405555	-17227.405555	0
LOC409157	-7969.545646	-7969.545646	0
LOC409165	-5612.858958	-5612.858958	0
LOC409179	-5782.871171	-5782.871171	0
LOC409180	-6517.599208	-6517.599208	0
LOC409189	-5523.421535	-5520.415880	6.01131
LOC409196	-7740.465734	-7740.465734	0
LOC409201	-1892.930397	-1892.758042	0.34471
LOC409203	-8519.214607	-8519.214607	0
LOC409226	-7896.607922	-7896.607922	0
LOC409245	-4573.954263	-4573.954263	0
LOC409249	-13651.261840	-13651.261840	0
LOC409260	-6607.475090	-6607.475090	0
LOC409263	-3953.062591	-3953.062591	0
LOC409265	-7542.897724	-7543.134628	-0.473808
LOC409270	-5555.566643	-5555.566643	0
LOC409271	-24414.652098	-24414.652098	0
LOC409286	-3549.051981	-3549.051981	0
LOC409292	-4080.417337	-4080.417337	0
LOC409308	-762.981247	-762.981247	0
LOC409320	-3031.740101	-3031.740101	0
LOC409329	-3772.805661	-3772.805661	0
LOC409334	-9969.381970	-9969.381970	0
LOC409336	-3555.958192	-3555.958192	0
LOC409341	-5691.812186	-5691.812186	0
LOC409361	-2632.858668	-2632.858668	0
LOC409365	-14223.749270	-14223.749270	0
LOC409373	-3669.279386	-3669.279386	0
LOC409377	-7307.763086	-7366.958666	-118.391
LOC409386	-1132.587831	-1132.587831	0
LOC409388	-3110.711909	-3110.711909	0
LOC409393	-26672.756045	-26672.756045	0
LOC409410	-5482.575847	-5482.575847	0
LOC409411	-3618.657793	-3618.657793	0
LOC409425	-11352.137246	-11352.137246	0
LOC409427	-4576.551657	-4576.551657	0
LOC409441	-4701.148662	-4701.132415	0.032494
LOC409465			0
LOC409488	-3484.899649	-3484.899649	0
LOC409491	-4486.831941	-4486.831941	0
LOC409495	-4289.724268	-4289.724268	0
LOC409499	-4246.072660	-4242.886265	6.37279
LOC409511	-3877.642441	-3877.642441	0
LOC409520	-2977.434652	-2977.434652	0
LOC409523	-3504.000336	-3504.000336	0
LOC409529	-1965.872802	-1965.872802	0
LOC409538	-1997.107512	-1997.107512	0
LOC409559	-6149.970497	-6149.970497	0
LOC409586	-2946.548620	-2946.548620	0
LOC409607	-3249.392434	-3249.392434	0
LOC409633	-3124.366849	-3124.366849	0
LOC409643	-4873.017376	-4873.017376	0
LOC409662	-3266.560863	-3266.560863	0
LOC409667	-1189.615669	-1189.615669	0
LOC409670	-8489.550855	-8489.550855	0
LOC409673	-31252.775521	-31252.775521	0
LOC409689	-6429.300858	-6429.300858	0
LOC409704	-6892.506714	-6892.506714	0
LOC409724	-7590.906187	-7590.906187	0
LOC409726	-7547.742566	-7547.742566	0
LOC409736	-5981.132939	-5981.132939	0
LOC409740	-3625.819881	-3625.571959	0.495844
LOC409749	-1615.791943	-1615.791943	0
LOC409762	-2220.815542	-2220.815542	0
LOC409769	-5933.602259	-5933.602259	0
LOC409791	-3361.438409	-3361.438409	0
LOC409795	-13922.831079	-13922.831079	0
LOC409814	-9398.004175	-9398.004175	0
LOC409833	-5599.211577	-5599.211577	0
LOC409838	-8521.363459	-8521.363459	0
LOC409852	-6700.948421	-6700.788766	0.31931
LOC409857	-1343.778062	-1343.778062	0
LOC409860	-7693.557236	-7693.557236	0
LOC409863	-2783.778283	-2783.778283	0
LOC409900	-2511.296806	-2511.296806	0
LOC409905	-7199.745557	-7199.745557	0
LOC409909	-4060.257751	-4060.257751	0
LOC409910	-1749.490194	-1749.489927	0.000534
LOC409911	-6217.651958	-6217.651958	0
LOC409920	-1191.606280	-1191.373300	0.46596
LOC409924	-5826.361871	-5826.361871	0
LOC409925	-1953.895283	-1953.895283	0
LOC409928	-9812.558253	-9812.558253	0
LOC409930	-2420.730266	-2420.730266	0
LOC409941	-10066.509702	-10066.509702	0
LOC409945	-6574.577408	-6574.577408	0
LOC409976	-3429.362294	-3429.362294	0
LOC410039	-5377.395248	-5377.395248	0
LOC410055	-3524.467110	-3524.447728	0.038764
LOC410059	-5543.470698	-5543.470698	0
LOC410087	-3983.091019	-3983.091019	0
LOC410091	-4568.729629	-4568.729629	0
LOC410097	-17916.877014	-17916.877014	0
LOC410105	-6454.747997	-6454.747997	0
LOC410107	-8852.851719	-8852.851719	0
LOC410118	-6277.883813	-6277.883813	0
LOC410155	-4.813935	-4.813935	0
LOC410157	-1647.854379	-1647.854379	0
LOC410159	-16596.819574	-16596.819574	0
LOC410172	-5745.558854	-5745.558854	0
LOC410183	-19188.946568	-19188.946568	0
LOC410241	-1790.784644	-1790.784644	0
LOC410257	-4607.581413	-4607.581413	0
LOC410270	-7505.445390	-7505.445390	0
LOC410283	-3336.380408	-3336.380408	0
LOC410286	-10637.126401	-10637.126401	0
LOC410289	-10181.616335	-10181.616335	0
LOC410337	-11359.575652	-11359.575652	0
LOC410338	-4587.470351	-4587.470351	0
LOC410371	-12212.043912	-12212.043912	0
LOC410376	-3831.962281	-3831.962281	0
LOC410379	-11907.027529	-11907.027529	0
LOC410383	-7112.772343	-7112.772343	0
LOC410395	-1773.151451	-1773.151451	0
LOC410414	-11955.090697	-11955.090697	0
LOC410420	-3313.234013	-3313.234013	0
LOC410451	-8118.336154	-8118.336154	0
LOC410456	-4898.723315	-4898.723315	0
LOC410470	-5494.507762	-5493.908934	1.19766
LOC410484	-10041.685528	-10041.685528	0
LOC410485	-11482.452509	-11482.452509	0
LOC410510	-11033.100070	-11033.100070	0
LOC410512	-4896.876483	-4896.876483	0
LOC410525	-1721.438280	-1721.438280	0
LOC410538	-10289.828053	-10289.828053	0
LOC410542	-6069.476837	-6069.476837	0
LOC410550	-8430.822501	-8430.822501	0
LOC410561	-2759.372698	-2759.372698	0
LOC410571	-16231.145254	-16231.145254	0
LOC410575	-3906.297087	-3906.128879	0.336416
LOC410577	-2898.452078	-2898.452078	0
LOC410583	-6365.935018	-6365.935018	0
LOC410585	-21861.579820	-21861.579820	0
LOC410618	-5969.766253	-5969.680200	0.172106
LOC410630	-14539.821180	-14546.467626	-13.2929
LOC410636	-1932.345356	-1931.768102	1.15451
LOC410663	-1727.270623	-1727.270623	0
LOC410664	-9268.978818	-9268.978818	0
LOC410719	-5100.393223	-5100.393223	0
LOC410732	-5467.910986	-5467.910986	0
LOC410811	-9057.470425	-9057.470425	0
LOC410812	-2064.511040	-2063.896068	1.22994
LOC410821	-3496.979415	-3499.154889	-4.35095
LOC410837	-2899.354419	-2898.991802	0.725234
LOC410860	-3819.023197	-3819.019589	0.007216
LOC410879	-6006.868109	-6006.868109	0
LOC410907	-5264.981073	-5264.981073	0
LOC410911	-5910.889228	-5910.889228	0
LOC410938	-6609.802125	-6609.802125	0
LOC410940	-19506.777071	-19506.777071	0
LOC410943	-3823.312985	-3823.312985	0
LOC410952	-4503.890205	-4503.890205	0
LOC410969	-2271.352376	-2271.352376	0
LOC410973	-1731.431439	-1731.431439	0
LOC410985	-3799.173740	-3799.173740	0
LOC411043	-7234.276358	-7234.224556	0.103604
LOC411048	-2846.806785	-2846.806785	0
LOC411054	-6034.551210	-6034.551210	0
LOC411070	-14447.136833	-14447.136833	0
LOC411088	-2119.727751	-2119.727751	0
LOC411100	-4150.270702	-4150.270702	0
LOC411115	-41785.994511	-41785.994511	0
LOC411147	-9623.099171	-9622.188267	1.82181
LOC411148	-6835.748034	-6835.748034	0
LOC411163	-6437.990650	-6437.990650	0
LOC411164	-5700.107089	-5700.107089	0
LOC411167	-7798.632852	-7798.632852	0
LOC411188	-5933.255542	-5933.255542	0
LOC411191	-2118.896494	-2118.280500	1.23199
LOC411214	-4468.817739	-4468.817739	0
LOC411233	-10157.991477	-10157.991477	0
LOC411249	-13779.743651	-13779.743651	0
LOC411260	-1230.960530	-1230.507296	0.906468
LOC411261	-10230.353065	-10230.353065	0
LOC411270	-9217.871920	-9217.871920	0
LOC411288	-4610.468515	-4610.468515	0
LOC411295	-2904.292763	-2904.292763	0
LOC411306	-4865.029991	-4865.029991	0
LOC411335	-2946.349692	-2946.349692	0
LOC411347	-2003.237892	-2001.644941	3.1859
LOC411365	-3107.614190	-3107.614190	0
LOC411391	-3575.697063	-3575.697063	0
LOC411404	-5958.123160	-5958.123160	0
LOC411408	-2539.973537	-2539.973537	0
LOC411447	-7533.706966	-7533.706966	0
LOC411458	-6734.739331	-6734.739331	0
LOC411473	-8588.059977	-8588.059977	0
LOC411474	-21661.703623	-21661.703623	0
LOC411490	-7369.389905	-7369.389905	0
LOC411509	-4218.661261	-4218.661261	0
LOC411510	-4691.404775	-4691.404775	0
LOC411519	-5563.066116	-5563.066116	0
LOC411524	-2757.037539	-2757.037539	0
LOC411540	-8586.717625	-8586.717625	0
LOC411545	-11280.794704	-11281.854758	-2.12011
LOC411552	-4242.959712	-4242.959712	0
LOC411564	-14030.651067	-14030.651067	0
LOC411566	-14218.741286	-14218.741286	0
LOC411633	-4609.523735	-4609.523735	0
LOC411639	-48635.712933	-48635.712933	0
LOC411654	-4235.777161	-4235.777161	0
LOC411665	-3321.656027	-3321.656027	0
LOC411698	-4871.567790	-4871.567790	0
LOC411699	-12832.706330	-12832.706330	0
LOC411719	-5304.123096	-5304.123096	0
LOC411722	-4590.654764	-4590.654764	0
LOC411724	-14143.018632	-14143.018632	0
LOC411730	-11611.070327	-11611.070327	0
LOC411731	-10028.777220	-10028.777220	0
LOC411732	-2912.307843	-2912.307843	0
LOC411789	-2794.346764	-2794.346764	0
LOC411794	-6340.581174	-6340.153277	0.855794
LOC411799	-7235.695827	-7235.695827	0
LOC411839	-6510.045613	-6510.045613	0
LOC411856	-3807.644754	-3807.644754	0
LOC411875	-6716.552121	-6716.552121	0
LOC411892	-4104.710282	-4104.710282	0
LOC411904	-10904.704575	-10904.669851	0.069448
LOC411906	-13908.517759	-13908.517759	0
LOC411915	-4488.252145	-4488.252145	0
LOC411923	-13327.088726	-13327.088726	0
LOC411972	-5820.558219	-5820.558219	0
LOC411980	-7728.755066	-7728.755066	0
LOC411982	-3166.855544	-3166.833780	0.043528
LOC411985	-16605.369137	-16605.369137	0
LOC412003	-9388.450117	-9388.450117	0
LOC412005	-4702.820088	-4702.820088	0
LOC412018	-8717.823133	-8717.823133	0
LOC412024	-3838.025225	-3838.025225	0
LOC412025	-9371.947740	-9371.947740	0
LOC412027	-5536.434079	-5536.434079	0
LOC412030	-1637.890820	-1637.275172	1.2313
LOC412046	-22702.382814	-22702.382814	0
LOC412064	-2906.442318	-2906.700604	-0.516572
LOC412069	-6735.589540	-6735.589540	0
LOC412082	-3644.066351	-3644.066351	0
LOC412097	-12673.044649	-12673.044649	0
LOC412115	-11929.720473	-11929.720473	0
LOC412148	-2795.725979	-2795.725979	0
LOC412150	-11119.900827	-11119.900827	0
LOC412167	-11438.859600	-11438.859600	0
LOC412177	-7312.189908	-7312.189908	0
LOC412195	-6444.541224	-6444.541224	0
LOC412198	-22076.205416	-22076.205416	0
LOC412200	-9257.012776	-9257.012776	0
LOC412232	-4358.109056	-4358.109056	0
LOC412235	-4087.799919	-4087.799919	0
LOC412245	-6785.167503	-6785.167503	0
LOC412247	-4510.152375	-4510.152375	0
LOC412263	-13181.393077	-13181.393077	0
LOC412276	-3720.306337	-3720.306337	0
LOC412277	-5276.042198	-5276.042198	0
LOC412278	-20100.310669	-20106.700300	-12.7793
LOC412282	-16552.472379	-16552.472379	0
LOC412287	-6883.687475	-6883.687475	0
LOC412294	-4669.774671	-4669.774671	0
LOC412303	-3567.910146	-3567.910146	0
LOC412332	-15622.277632	-15622.277632	0
LOC412339	-3670.760195	-3670.760195	0
LOC412348	-2747.437800	-2747.437800	0
LOC412366	-4187.774969	-4187.774969	0
LOC412378	-3228.639209	-3228.639209	0
LOC412410	-7187.349335	-7187.349335	0
LOC412422	-19983.038779	-19971.354935	23.3677
LOC412423	-5520.724385	-5520.724385	0
LOC412467	-7106.281492	-7106.281492	0
LOC412470	-6914.860747	-6914.860747	0
LOC412526	-4469.978343	-4469.978343	0
LOC412540	-6658.998669	-6658.998669	0
LOC412547	-1360.526089	-1360.526089	0
LOC412554	-3050.340844	-3050.340844	0
LOC412563	-6229.673909	-6229.673909	0
LOC412573	-6775.832947	-6775.832946	2e-06
LOC412578	-2031.400963	-2031.393874	0.014178
LOC412580	-7029.478717	-7029.478717	0
LOC412598	-4694.922753	-4694.922753	0
LOC412612	-5355.966475	-5355.966475	0
LOC412619	-5596.858406	-5596.858407	-2e-06
LOC412623	-13042.321227	-13042.321227	0
LOC412624	-9616.888387	-9616.888387	0
LOC412647	-4428.724260	-4428.724260	0
LOC412670	-5999.805668	-5999.805668	0
LOC412675	-5415.576580	-5415.576580	0
LOC412687	-5091.400087	-5091.400087	0
LOC412690	-4618.367692	-4618.367692	0
LOC412750	-12133.685462	-12133.685463	-2e-06
LOC412762	-4392.186130	-4392.186130	0
LOC412810	-13650.040746	-13650.040746	0
LOC412816	-3362.197312	-3362.197312	0
LOC412851	-4281.584727	-4281.584727	0
LOC412870	-1230.959386	-1230.959386	0
LOC412878	-21376.079896	-21376.079896	0
LOC412889	-5892.324838	-5892.324838	0
LOC412931	-6693.434554	-6693.434554	0
LOC412933	-4706.606701	-4706.606701	0
LOC412950	-9966.946736	-9966.946736	0
LOC412956			0
LOC413006	-3937.283940	-3937.283940	0
LOC413011	-6537.247113	-6537.247113	0
LOC413030	-3243.782853	-3243.782853	0
LOC413032	-10861.303982	-10861.303982	0
LOC413065	-3367.865069	-3367.865069	0
LOC413074	-15785.885080	-15785.885080	0
LOC413087	-9266.644675	-9266.644675	0
LOC413101	-5137.972255	-5137.972255	0
LOC413106	-8427.792013	-8427.792013	0
LOC413110	-2346.169631	-2346.169631	0
LOC413119	-9905.609271	-9905.609271	0
LOC413126	-7983.720598	-7983.720597	2e-06
LOC413133	-4608.446230	-4608.446230	0
LOC413153	-6820.856094	-6820.856094	0
LOC413179	-2624.929315	-2624.929315	0
LOC413194	-6040.587057	-6040.587057	0
LOC413196	-3032.511510	-3032.511510	0
LOC413208	-7425.578979	-7425.578979	0
LOC413228	-7179.364136	-7179.364136	0
LOC413233	-9523.623533	-9523.623533	0
LOC413240	-2588.103060	-2588.103060	0
LOC413242	-9239.042523	-9239.042523	0
LOC413246	-1756.438179	-1753.203270	6.46982
LOC413250	-8319.923895	-8319.923895	0
LOC413271	-6050.652831	-6050.652831	0
LOC413275	-3468.397495	-3467.416317	1.96236
LOC413297	-3439.382208	-3439.382208	0
LOC413305	-8360.540311	-8360.540311	0
LOC413365	-4186.322437	-4186.322437	0
LOC413383	-3989.119916	-3989.119916	0
LOC413389	-7715.577693	-7715.577693	0
LOC413394	-2011.582069	-2011.582069	0
LOC413411	-8519.086876	-8519.086876	0
LOC413430	-5814.384583	-5814.290585	0.187996
LOC413489	-6371.012141	-6371.012141	0
LOC413495	-3062.056885	-3062.056885	0
LOC413510	-16189.675949	-16189.675949	0
LOC413520	-3290.354507	-3290.354507	0
LOC413529	-6606.303182	-6606.303182	0
LOC413534	-5874.499631	-5874.499631	0
LOC413542	-14125.895435	-14125.895435	0
LOC413544	-7345.674869	-7345.674869	0
LOC413567	-4586.291087	-4586.291087	0
LOC413573	-3458.595608	-3458.595608	0
LOC413575	-10347.638207	-10347.638207	0
LOC413576	-8645.412126	-8645.412126	0
LOC413579	-6942.364802	-6942.364802	0
LOC413583	-5827.275335	-5827.275335	0
LOC413601	-3131.188280	-3131.188280	0
LOC413614	-1777.958697	-1777.958697	0
LOC413619	-2282.145612	-2282.145612	0
LOC413643	-5602.632586	-5602.632586	0
LOC413668	-9636.083151	-9636.083151	0
LOC413672	-8877.508926	-8877.508926	0
LOC413678	-6233.354948	-6233.354948	0
LOC413688	-6350.762120	-6350.762120	0
LOC413699	-6571.609172	-6571.592276	0.033792
LOC413713	-9213.272086	-9213.272086	0
LOC413736	-6734.965094	-6734.926369	0.07745
LOC413742	-8683.351049	-8683.351049	0
LOC413772	-6426.280548	-6426.280548	0
LOC413782	-10266.257674	-10265.108076	2.2992
LOC413796	-13427.286251	-13427.286251	0
LOC413815	-5047.210510	-5047.210510	0
LOC413827	-3028.348844	-3028.043858	0.609972
LOC413854	-10463.159306	-10463.159306	0
LOC413873	-19698.924645	-19698.924645	0
LOC413878	-7952.101025	-7952.101025	0
LOC413881	-1661.599412	-1661.599412	0
LOC413889	-4361.187387	-4361.187387	0
LOC413909	-6446.897254	-6446.897254	0
LOC413914	-3645.864718	-3645.864718	0
LOC413916	-3319.805128	-3319.805128	0
LOC413917	-7397.719147	-7397.689031	0.060232
LOC413950	-12378.569175	-12378.569175	0
LOC413976	-2373.351852	-2373.351852	0
LOC413987	-6250.338242	-6250.338242	0
LOC414009	-7151.432876	-7151.432876	0
LOC414027	-1939.026273	-1939.026273	0
LOC414035	-3400.839978	-3400.839978	0
LOC414039	-1060.430045	-1060.430045	0
LOC494509	-4045.416270	-4045.416270	0
LOC550659	-4026.387525	-4026.387525	0
LOC550695	-7795.042940	-7795.042940	0
LOC550701	-4189.026666	-4189.026666	0
LOC550710	-2253.958536	-2253.958536	0
LOC550716	-16268.245499	-16268.245499	0
LOC550767	-3208.267504	-3208.267504	0
LOC550780	-3219.489295	-3219.489295	0
LOC550789	-4110.423666	-4110.423666	0
LOC550804	-8583.644338	-8583.644338	0
LOC550829	-21940.691993	-21941.554516	-1.72505
LOC550834	-813.149891	-813.149891	0
LOC550869	-6635.418980	-6635.418980	0
LOC550881	-2524.119701	-2524.115977	0.007448
LOC550884	-6810.022143	-6810.022143	0
LOC550885	-6900.213462	-6900.213462	0
LOC550901	-4657.882672	-4657.882672	0
LOC550903	-10060.782334	-10060.782334	0
LOC550955	-3013.198582	-3013.198582	0
LOC550970	-2253.395362	-2253.395362	0
LOC550998	-3089.494916	-3089.494916	0
LOC551009	-7251.495704	-7251.495704	0
LOC551012	-7930.379248	-7930.379248	0
LOC551036	-4705.173671	-4705.173671	0
LOC551042	-2721.792883	-2721.792883	0
LOC551057	-3199.726397	-3199.726397	0
LOC551088	-5548.925633	-5548.925633	0
LOC551093	-7064.541429	-7064.541429	0
LOC551100	-3023.097721	-3023.129139	-0.062836
LOC551114	-2323.000410	-2323.000410	0
LOC551116	-3511.128907	-3511.128907	0
LOC551133	-4738.300755	-4738.300755	0
LOC551177	-1927.656220	-1927.656220	0
LOC551194	-6819.207755	-6819.207755	0
LOC551198	-3717.693198	-3717.685135	0.016126
LOC551207	-9927.604407	-9927.484745	0.239324
LOC551208	-4445.661412	-4445.661412	0
LOC551212	-8434.224695	-8434.224695	0
LOC551219	-7511.758958	-7511.758958	0
LOC551231	-4941.535806	-4941.535806	0
LOC551248	-1833.145427	-1833.145427	0
LOC551276	-6572.460315	-6572.460315	0
LOC551290	-5731.744783	-5733.411920	-3.33427
LOC551304	-616.719313	-616.719313	0
LOC551314	-10210.177684	-10210.177684	0
LOC551324	-5233.447786	-5233.447786	0
LOC551353	-2673.029089	-2673.029089	0
LOC551364	-5759.088142	-5759.088142	0
LOC551379	-6005.474721	-6005.474721	0
LOC551381	-1153.788197	-1153.788197	0
LOC551384	-4599.293194	-4599.293194	0
LOC551392	-5842.738551	-5842.738551	0
LOC551395	-6393.875972	-6393.875972	0
LOC551398	-14739.386645	-14739.386645	0
LOC551405	-6967.348553	-6967.348553	0
LOC551413	-1999.001835	-1999.001835	0
LOC551414	-4298.879825	-4298.879825	0
LOC551416	-6697.992724	-6697.992724	0
LOC551425	-12984.476657	-12984.476657	0
