Gene	lnL_Null	lnL_Alt	LRT
LOC100576862	-6288.616169	-6287.460770	2.3108
LOC100577002	-8142.884816	-8142.439329	0.890974
LOC100577019	-487.818240	-487.818240	0
LOC100577050	-8149.105983	-8149.095699	0.020568
LOC100577053	-9030.848172	-9030.661208	0.373928
LOC100577136	-5989.202247	-5989.202247	0
LOC100577140	-8782.011411	-8781.439690	1.14344
LOC100577174	-18803.419380	-18801.349176	4.14041
LOC100577196	-9775.757057	-9775.757057	0
LOC100577401	-16692.770041	-16692.770041	0
LOC100577423	-5058.088364	-5058.054413	0.067902
LOC100577481	-7682.999489	-7681.892337	2.2143
LOC100577493	-9542.134832	-9540.610868	3.04793
LOC100577519			0
LOC100577687	-7341.936570	-7341.710265	0.45261
LOC100577690	-2326.993028	-2326.993028	0
LOC100577763	-37588.192431	-37582.109923	12.165
LOC100577764	-1764.601192	-1764.596384	0.009616
LOC100577841	-4300.372650	-4300.372650	0
LOC100577870	-1455.706144	-1455.706144	0
LOC100577972	-67381.447091	-67368.349991	26.1942
LOC100578030	-5503.546863	-5500.861956	5.36981
LOC100578035	-3697.346076	-3697.346076	0
LOC100578071	-27463.559842	-27459.418712	8.28226
LOC100578156	-4119.672915	-4119.672915	0
LOC100578168	-2228.412440	-2228.412440	0
LOC100578209	-4742.883366	-4742.883366	0
LOC100578215	-6353.336002	-6353.287807	0.09639
LOC100578235	-1919.028768	-1919.028768	0
LOC100578255	-23336.967970	-23336.601297	0.733346
LOC100578277	-1115.865449	-1115.865449	0
LOC100578329	-9299.621813	-9298.634751	1.97412
LOC100578356	-19587.454973	-19581.697630	11.5147
LOC100578380	-2966.581739	-2966.578329	0.00682
LOC100578433	-22938.934321	-22933.590313	10.688
LOC100578450	-11481.305857	-11469.013655	24.5844
LOC100578537	-11218.013896	-11218.013896	0
LOC100578560	-1649.862766	-1649.862766	0
LOC100578586	-10975.997279	-10974.149926	3.69471
LOC100578697	-2797.908336	-2796.330685	3.1553
LOC100578725	-1133.930588	-1133.930588	0
LOC100578875	-4992.898343	-4992.117662	1.56136
LOC100578893	-11050.810070	-11050.810070	0
LOC102653793	-5577.293432	-5576.862847	0.86117
LOC102653879	-4446.920732	-4444.719470	4.40252
LOC102653930	-1477.985645	-1477.985645	0
LOC102653951	-1985.256110	-1985.255703	0.000814
LOC102654014	-3589.956930	-3589.751536	0.410788
LOC102654165	-4722.677037	-4722.677037	0
LOC102654312	-5262.523863	-5262.523863	0
LOC102654349	-959.008669	-959.008669	0
LOC102654365	-8188.846539	-8176.718116	24.2568
LOC102654610	-3855.882052	-3855.882052	0
LOC102654621	-6702.224325	-6702.224325	0
LOC102654987	-2045.525559	-2045.525559	0
LOC102655219	-4878.798431	-4878.798431	0
LOC102655244	-9660.925808	-9660.925808	0
LOC102655259	-9879.095469	-9876.959153	4.27263
LOC102655470	-551.505832	-551.505832	0
LOC102655679	-3350.712746	-3348.496413	4.43267
LOC102655688	-7853.554312	-7853.554312	0
LOC102655836	-6361.753395	-6359.069519	5.36775
LOC102655877	-4944.481257	-4944.481257	0
LOC102655904	-1683.673251	-1683.673251	0
LOC102655948	-4154.669138	-4154.669138	0
LOC102656183	-1841.318427	-1841.318427	0
LOC102656263	-2853.283384	-2851.909503	2.74776
LOC102656287	-1672.372924	-1672.372924	0
LOC107963993	-5520.849735	-5517.523849	6.65177
LOC107964089	-2767.731901	-2767.731901	0
LOC107964507	-1442.446402	-1439.878353	5.1361
LOC107965021	-1491.637550	-1491.637550	0
LOC107965199	-9225.247757	-9223.988778	2.51796
LOC107965225	-2528.529657	-2528.529652	1e-05
LOC107965250	-5534.507567	-5534.506396	0.002342
LOC107965266	-6706.075626	-6705.881886	0.38748
LOC107965508	-3970.703324	-3970.323658	0.759332
LOC107965749	-5552.023337	-5552.023337	0
LOC107965828	-3751.147618	-3751.147618	0
LOC113218526	-11246.288335	-11246.288335	0
LOC113218534	-4985.651948	-4985.651948	0
LOC113218670	-2779.489042	-2779.489042	0
LOC406097	-8167.205234	-8167.205234	0
LOC406114	-9783.739546	-9780.698504	6.08208
LOC408271	-6691.074090	-6691.074075	3e-05
LOC408286	-12231.400398	-12231.400094	0.000608
LOC408303	-5185.416261	-5185.321258	0.190006
LOC408312	-7852.844537	-7852.844537	0
LOC408355	-5886.634726	-5886.634726	0
LOC408358	-19066.071547	-19065.720415	0.702264
LOC408369	-3172.535445	-3172.535445	0
LOC408391	-4453.432139	-4453.430067	0.004144
LOC408402	-7158.984077	-7158.984077	0
LOC408421	-9027.451397	-9027.163831	0.575132
LOC408426	-3242.742707	-3240.247906	4.9896
LOC408426	-3242.742707	-3240.247906	4.9896
LOC408434	-5856.884918	-5856.884851	0.000134
LOC408438	-14417.593401	-14417.244420	0.697962
LOC408458	-13000.836896	-13000.836896	0
LOC408461	-3729.126887	-3728.921862	0.41005
LOC408474	-9904.174508	-9904.174508	0
LOC408501	-15065.238750	-15065.237911	0.001678
LOC408511	-3733.109554	-3733.023386	0.172336
LOC408520	-3362.198793	-3362.198793	0
LOC408533	-16623.187000	-16623.187000	0
LOC408573	-2866.965714	-2866.965714	0
LOC408575	-4881.489621	-4881.489500	0.000242
LOC408592	-6447.118505	-6447.040338	0.156334
LOC408597	-4358.123149	-4356.091147	4.064
LOC408649	-7009.832845	-7009.832845	0
LOC408661	-9178.217429	-9178.217429	0
LOC408668	-11326.579841	-11326.579841	0
LOC408687	-3692.916771	-3690.550415	4.73271
LOC408717	-3364.118207	-3363.660689	0.915036
LOC408741	-4276.771064	-4276.771064	0
LOC408742	-8631.864261	-8631.450183	0.828156
LOC408748	-2005.507549	-2003.983819	3.04746
LOC408766	-2711.018550	-2711.018550	0
LOC408774	-41868.080834	-41868.043820	0.074028
LOC408785	-3382.615012	-3382.615012	0
LOC408791	-15370.393870	-15346.022944	48.7419
LOC408793	-11758.254052	-11758.254052	0
LOC408804	-12014.038613	-12014.038613	0
LOC408808	-14405.815513	-14392.630022	26.371
LOC408808	-14405.815513	-14392.630022	26.371
LOC408815	-18474.760453	-18472.742798	4.03531
LOC408819	-2239.214863	-2238.401095	1.62754
LOC408827	-3216.265688	-3216.265688	0
LOC408833	-3061.839626	-3061.139579	1.40009
LOC408834	-4231.218067	-4231.218067	0
LOC408851	-1535.823621	-1535.823621	0
LOC408871	-5891.463511	-5891.315112	0.296798
LOC408892	-5272.702767	-5272.632181	0.141172
LOC408906	-7495.179343	-7495.179343	0
LOC408924	-6091.417139	-6090.887635	1.05901
LOC408925	-9678.229405	-9674.855111	6.74859
LOC408955	-6713.034715	-6713.034715	0
LOC408971	-2077.500026	-2076.527708	1.94464
LOC408979	-5551.666894	-5551.666894	0
LOC408989	-9923.100605	-9922.810181	0.580848
LOC409004	-1717.391513	-1717.391513	0
LOC409023	-5134.288558	-5134.288558	0
LOC409026	-3221.087046	-3212.566752	17.0406
LOC409032	-11853.420661	-11853.155519	0.530284
LOC409036	-1422.459910	-1422.459910	0
LOC409036	-1422.459910	-1422.459910	0
LOC409041	-3908.980493	-3908.980493	0
LOC409055	-4796.117532	-4796.117532	0
LOC409068	-4634.574404	-4634.574404	0
LOC409098	-13358.517964	-13358.510727	0.014474
LOC409103	-4365.739591	-4365.739591	0
LOC409125	-17262.990349	-17262.364966	1.25077
LOC409157	-7989.873929	-7989.873929	0
LOC409165	-5614.096203	-5612.205078	3.78225
LOC409179	-5792.529160	-5790.573641	3.91104
LOC409180	-6528.065366	-6528.036690	0.057352
LOC409189	-5523.896192	-5523.896192	0
LOC409196	-7740.657866	-7739.757396	1.80094
LOC409201	-1896.509570	-1896.509570	0
LOC409203	-8524.729228	-8524.158682	1.14109
LOC409226	-7892.693300	-7892.693300	0
LOC409245	-4573.365327	-4573.363736	0.003182
LOC409249	-13677.059959	-13677.059958	2e-06
LOC409260	-6636.917241	-6636.917241	0
LOC409263	-3951.681169	-3951.400702	0.560934
LOC409265	-7543.129612	-7543.127620	0.003984
LOC409270	-5554.023245	-5554.023245	0
LOC409271	-24425.369440	-24425.369436	8e-06
LOC409286	-3550.631920	-3550.146651	0.970538
LOC409292	-4088.949446	-4088.949445	2e-06
LOC409308	-763.917338	-763.917338	0
LOC409320	-3031.575374	-3031.575374	0
LOC409329	-3748.705120	-3743.984542	9.44116
LOC409334	-9978.555611	-9978.555611	0
LOC409336	-3563.642744	-3563.642744	0
LOC409341	-5692.499833	-5687.733812	9.53204
LOC409361	-2637.618142	-2637.618142	0
LOC409365	-14232.583930	-14229.033166	7.10153
LOC409373	-3673.613559	-3673.613367	0.000384
LOC409377	-7366.958656	-7366.958655	2e-06
LOC409386	-1132.587831	-1132.587831	0
LOC409388	-3109.475943	-3107.432249	4.08739
LOC409393	-26690.669361	-26690.669361	0
LOC409410	-5461.662142	-5432.693398	57.9375
LOC409411	-3634.373747	-3633.722159	1.30318
LOC409425	-11360.667222	-11356.956285	7.42187
LOC409427	-4579.489060	-4578.936572	1.10498
LOC409441	-4656.870435	-4649.565098	14.6107
LOC409465	-72.599419	-72.230104	0.73863
LOC409488	-3494.055522	-3494.055522	0
LOC409491	-4486.471818	-4485.818996	1.30564
LOC409495	-4288.399391	-4286.273967	4.25085
LOC409499	-4211.627556	-4186.866990	49.5211
LOC409511	-3868.858335	-3852.205072	33.3065
LOC409520	-2979.247311	-2979.232318	0.029986
LOC409523	-3504.000336	-3504.000336	0
LOC409529	-1981.385399	-1981.385399	0
LOC409529	-1981.385399	-1981.385399	0
LOC409538	-1997.107512	-1997.107512	0
LOC409559	-6154.657830	-6154.657830	0
LOC409586	-2956.649829	-2952.544734	8.21019
LOC409607	-3253.800576	-3253.800576	0
LOC409633	-3129.626452	-3127.828496	3.59591
LOC409643	-4873.153216	-4873.153216	0
LOC409662	-3266.271140	-3266.271140	0
LOC409667	-1189.917321	-1189.917321	0
LOC409670	-8493.928857	-8493.928857	0
LOC409673	-31239.997655	-31222.465809	35.0637
LOC409689	-6428.941903	-6428.941903	0
LOC409704	-6899.062178	-6897.979141	2.16607
LOC409724	-7589.166782	-7584.438512	9.45654
LOC409726	-7545.692177	-7545.692177	0
LOC409736	-5979.046341	-5977.261156	3.57037
LOC409740	-3626.298516	-3626.298516	0
LOC409749	-1615.647564	-1615.647564	0
LOC409762	-2220.776308	-2220.776308	0
LOC409769	-5938.610038	-5938.610038	0
LOC409791	-3372.010854	-3371.215290	1.59113
LOC409795	-13934.654639	-13931.610596	6.08809
LOC409814	-9405.656771	-9405.656771	0
LOC409833	-5599.749326	-5599.300231	0.89819
LOC409838	-8521.373361	-8520.537079	1.67256
LOC409852	-6702.839819	-6701.525410	2.62882
LOC409857	-1348.936328	-1348.936328	0
LOC409860	-7696.769865	-7696.355231	0.829268
LOC409863	-2785.247008	-2784.448335	1.59735
LOC409900	-2511.296806	-2511.296806	0
LOC409905	-7200.410811	-7196.054741	8.71214
LOC409909	-4059.925721	-4056.524515	6.80241
LOC409910	-1745.579825	-1745.579825	0
LOC409911	-6221.464607	-6221.460226	0.008762
LOC409920	-1197.777356	-1197.777356	0
LOC409924	-5834.668173	-5834.668173	0
LOC409925	-1961.403495	-1961.403495	0
LOC409928	-9812.572728	-9812.572728	0
LOC409930	-2418.171523	-2417.631266	1.08051
LOC409941	-10077.463323	-10077.463323	0
LOC409945	-6608.565194	-6608.565194	0
LOC409976	-3430.023629	-3429.529705	0.987848
LOC410039	-5382.704850	-5382.704850	0
LOC410055	-3524.432082	-3524.422593	0.018978
LOC410059	-5603.891719	-5602.014405	3.75463
LOC410087	-3981.462841	-3981.462841	0
LOC410091	-4573.569455	-4573.569455	0
LOC410097	-17931.702687	-17930.642259	2.12086
LOC410105	-6457.878339	-6457.878339	0
LOC410107	-8859.362508	-8858.051859	2.6213
LOC410118	-6282.219148	-6282.219148	0
LOC410155	-4.813935	-4.813935	0
LOC410157	-1649.285728	-1649.285728	0
LOC410159	-16592.287177	-16580.351762	23.8708
LOC410172	-5755.305855	-5755.261304	0.089102
LOC410183	-19176.407612	-19176.407612	0
LOC410241	-1791.668266	-1791.668266	0
LOC410257	-4612.854769	-4612.854769	0
LOC410270	-7515.480085	-7515.480085	0
LOC410283	-3340.137510	-3340.137510	0
LOC410286	-10662.274019	-10662.274019	0
LOC410289	-10179.382340	-10176.117888	6.5289
LOC410337	-11376.353389	-11375.003162	2.70045
LOC410338	-4590.845374	-4589.785709	2.11933
LOC410371	-12234.731884	-12234.731884	0
LOC410376	-3836.988904	-3836.988904	0
LOC410379	-11930.948186	-11930.063977	1.76842
LOC410383	-7112.772343	-7112.772343	0
LOC410395	-1749.350168	-1741.448554	15.8032
LOC410414	-11960.418312	-11960.335508	0.165608
LOC410420	-3315.362311	-3315.362311	0
LOC410451	-8132.255882	-8131.638690	1.23438
LOC410456	-4975.804725	-4974.708666	2.19212
LOC410470	-5490.078232	-5486.867898	6.42067
LOC410484	-10047.517188	-10047.129189	0.775998
LOC410485	-11483.921293	-11483.921292	2e-06
LOC410510	-11037.448760	-11032.128499	10.6405
LOC410512	-4896.590081	-4895.927465	1.32523
LOC410525	-1721.422907	-1721.422907	0
LOC410538	-10302.302340	-10302.302340	0
LOC410542	-6071.164284	-6071.164284	0
LOC410550	-8435.558074	-8434.568237	1.97967
LOC410561	-2759.569098	-2759.569098	0
LOC410571	-16256.097757	-16254.246076	3.70336
LOC410575	-3907.717005	-3907.717005	0
LOC410577	-2902.328931	-2900.668627	3.32061
LOC410583	-6367.782996	-6367.681699	0.202594
LOC410585	-21865.501017	-21859.639642	11.7228
LOC410618	-5971.228857	-5971.228857	0
LOC410630	-14541.607919	-14539.236692	4.74245
LOC410636	-1938.819407	-1938.819407	0
LOC410663	-1727.270623	-1727.270623	0
LOC410664	-9272.205282	-9270.040125	4.33031
LOC410719	-5099.130400	-5099.127731	0.005338
LOC410732	-5475.191644	-5475.191644	0
LOC410811	-9057.470425	-9057.470425	0
LOC410812	-2066.347227	-2066.347227	0
LOC410821	-3497.569438	-3497.304548	0.52978
LOC410837	-2913.305806	-2913.305806	0
LOC410860	-3839.074204	-3839.074204	0
LOC410879	-6009.031854	-6008.585535	0.892638
LOC410907	-5259.883943	-5256.473472	6.82094
LOC410911	-5908.533552	-5905.118371	6.83036
LOC410938	-6620.374189	-6620.374185	8e-06
LOC410940	-19509.924016	-19509.924016	0
LOC410943	-3822.704990	-3822.704990	0
LOC410952	-4535.154628	-4535.154628	0
LOC410969	-2270.081643	-2270.081643	0
LOC410973	-1734.051655	-1734.051655	0
LOC410985	-3802.884880	-3802.884876	8e-06
LOC411043	-7237.731494	-7237.731493	2e-06
LOC411048	-2873.923174	-2873.923174	0
LOC411054	-6097.485791	-6097.485791	0
LOC411070	-14449.118736	-14449.118736	0
LOC411088	-2053.155399	-2031.570623	43.1696
LOC411100	-4160.171807	-4159.039978	2.26366
LOC411115	-41789.428809	-41788.724835	1.40795
LOC411147	-9612.242127	-9609.871607	4.74104
LOC411148	-6802.316765	-6802.316765	0
LOC411163	-6435.269083	-6433.150904	4.23636
LOC411164	-5705.477151	-5705.477151	0
LOC411167	-7821.631349	-7818.838312	5.58607
LOC411188	-5923.599664	-5918.212183	10.775
LOC411191	-2118.989134	-2118.989134	0
LOC411214	-4469.487254	-4469.487254	0
LOC411233	-10184.195917	-10184.090811	0.210212
LOC411249	-13779.644596	-13779.644596	0
LOC411260	-1234.383680	-1234.383680	0
LOC411261	-10247.616887	-10247.616887	0
LOC411270	-9294.906541	-9294.906541	0
LOC411270	-9294.906541	-9294.906541	0
LOC411288	-4610.468515	-4610.468515	0
LOC411295	-2903.181237	-2901.872536	2.6174
LOC411306	-4867.416797	-4860.684629	13.4643
LOC411335	-2947.273243	-2947.273243	0
LOC411347	-2004.509337	-2004.509332	1e-05
LOC411365	-3110.910253	-3110.843657	0.133192
LOC411391	-3575.872703	-3575.872703	0
LOC411404	-5962.635078	-5962.635078	0
LOC411408	-2551.145037	-2551.145037	0
LOC411447	-7534.111319	-7534.111319	0
LOC411458	-6777.767782	-6777.767781	2e-06
LOC411473	-8589.616359	-8589.611397	0.009924
LOC411474	-21686.934397	-21686.934397	0
LOC411490	-7372.636666	-7372.636666	0
LOC411509	-4232.712437	-4232.343781	0.737312
LOC411510	-4661.510078	-4645.245447	32.5293
LOC411519	-5562.814219	-5562.814219	0
LOC411524	-2755.895042	-2755.405277	0.97953
LOC411540	-8585.049057	-8585.049057	0
LOC411545	-11281.854758	-11281.854758	0
LOC411552	-4241.659962	-4241.012921	1.29408
LOC411564	-14040.883428	-14038.409474	4.94791
LOC411566	-14218.741286	-14218.741286	0
LOC411633	-4614.551130	-4614.541797	0.018666
LOC411639	-48662.006246	-48660.920445	2.1716
LOC411654	-4241.941230	-4241.847807	0.186846
LOC411665	-3358.369086	-3358.369086	0
LOC411698	-4874.764042	-4874.764042	0
LOC411699	-12847.503088	-12847.302480	0.401216
LOC411719	-5305.969256	-5305.969256	0
LOC411722	-4601.655138	-4601.655138	0
LOC411724	-14208.615357	-14200.369947	16.4908
LOC411730	-11609.863061	-11601.613234	16.4997
LOC411731	-10040.108015	-10038.273232	3.66957
LOC411732	-2912.627611	-2912.627611	0
LOC411789	-2784.899040	-2784.047504	1.70307
LOC411794	-6350.083327	-6350.083314	2.6e-05
LOC411799	-7236.813389	-7236.810498	0.005782
LOC411839	-6514.267618	-6513.706947	1.12134
LOC411856	-3805.702229	-3805.421171	0.562116
LOC411875	-6715.118331	-6715.090240	0.056182
LOC411892	-4072.462466	-4067.620624	9.68368
LOC411904	-10910.637192	-10910.637192	0
LOC411906	-13909.923835	-13909.923835	0
LOC411915	-4458.094110	-4454.893931	6.40036
LOC411923	-13343.784682	-13342.121561	3.32624
LOC411972	-5823.174311	-5823.174311	0
LOC411980	-7730.177994	-7728.453009	3.44997
LOC411982	-3174.159331	-3174.159330	2e-06
LOC411985	-16603.576600	-16580.584080	45.985
LOC412003	-9399.065017	-9399.065013	8e-06
LOC412005	-4702.879152	-4702.879152	0
LOC412018	-8719.199536	-8710.894066	16.6109
LOC412024	-3837.628991	-3837.628991	0
LOC412025	-9400.989628	-9400.989628	0
LOC412027	-5538.248126	-5538.176244	0.143764
LOC412030	-1638.084562	-1638.084562	0
LOC412046	-22704.656567	-22703.837292	1.63855
LOC412064	-2906.546082	-2906.546082	0
LOC412069	-6736.264794	-6736.264794	0
LOC412082	-3647.382899	-3647.382899	0
LOC412097	-12656.975814	-12656.750757	0.450114
LOC412115	-11941.136580	-11940.461794	1.34957
LOC412148	-2784.197850	-2783.093168	2.20936
LOC412150	-11136.744213	-11136.744213	0
LOC412167	-11469.441161	-11469.441161	0
LOC412177	-7315.845672	-7315.845672	0
LOC412195	-6471.154984	-6467.352322	7.60532
LOC412198	-22086.657368	-22086.657368	0
LOC412200	-9273.946204	-9273.946204	0
LOC412232	-4338.992393	-4315.355993	47.2728
LOC412235	-4100.875350	-4100.875350	0
LOC412245	-6753.418807	-6725.805613	55.2264
LOC412247	-4529.025065	-4529.025065	0
LOC412263	-13183.807535	-13183.807535	0
LOC412276	-3720.958574	-3718.843690	4.22977
LOC412277	-5279.825045	-5276.707689	6.23471
LOC412278	-20105.385175	-20101.435397	7.89956
LOC412282	-16559.321402	-16559.317925	0.006954
LOC412287	-6896.331109	-6890.757229	11.1478
LOC412294	-4677.785873	-4677.785873	0
LOC412303	-3568.591360	-3568.591360	0
LOC412332	-15629.990849	-15628.120498	3.7407
LOC412339	-3671.769024	-3671.769024	0
LOC412348	-2783.980460	-2783.980460	0
LOC412366	-4188.608881	-4188.608881	0
LOC412378	-3227.675035	-3227.675035	0
LOC412410	-7217.614980	-7217.614980	0
LOC412422	-20054.458397	-20054.458396	1.99999e-06
LOC412423	-5521.871758	-5521.871758	0
LOC412467	-7132.642935	-7132.642935	0
LOC412470	-6924.765318	-6924.765318	0
LOC412526	-4474.068206	-4474.068206	0
LOC412540	-6666.188930	-6666.188930	0
LOC412547	-1364.990916	-1364.990916	0
LOC412554	-3051.435638	-3051.435638	0
LOC412563	-6243.749461	-6243.688459	0.122004
LOC412573	-6803.607484	-6803.607491	-1.4e-05
LOC412578	-2034.136527	-2034.136527	0
LOC412580	-7024.376771	-7023.465586	1.82237
LOC412598	-4696.883449	-4696.883449	0
LOC412612	-5358.374588	-5358.374588	0
LOC412619	-5596.858406	-5596.858406	0
LOC412623	-13045.962360	-13045.962360	0
LOC412624	-9643.587644	-9641.013549	5.14819
LOC412647	-4441.901867	-4441.901867	0
LOC412670	-6011.084940	-6011.084940	0
LOC412675	-5426.057791	-5426.057791	0
LOC412687	-5074.159724	-5065.670460	16.9785
LOC412690	-4590.691238	-4590.162057	1.05836
LOC412750	-12141.363972	-12140.903169	0.921606
LOC412762	-4392.186130	-4392.186130	0
LOC412810	-13660.097316	-13657.704570	4.78549
LOC412816	-3362.046367	-3360.672935	2.74686
LOC412851	-4283.027111	-4281.817987	2.41825
LOC412870	-1230.959386	-1230.959386	0
LOC412878	-21376.604836	-21376.604836	0
LOC412889	-5901.702963	-5901.702963	0
LOC412931	-6694.505446	-6694.331310	0.348272
LOC412933	-4702.517189	-4702.360866	0.312646
LOC412950	-9965.092918	-9965.065616	0.054604
LOC412956	-5086.250235	-5085.915030	0.67041
LOC413006	-3937.283940	-3937.283940	0
LOC413011	-6537.660434	-6535.660276	4.00032
LOC413030	-3222.386890	-3204.861772	35.0502
LOC413032	-10849.096449	-10840.281441	17.63
LOC413065	-3366.898096	-3365.292441	3.21131
LOC413074	-15813.344337	-15808.832637	9.0234
LOC413087	-9265.716600	-9265.033296	1.36661
LOC413101	-5153.772408	-5153.772408	0
LOC413106	-8428.401291	-8428.401291	0
LOC413110	-2357.528978	-2357.528978	0
LOC413119	-9907.421231	-9904.588739	5.66498
LOC413126	-7979.389811	-7979.105027	0.569568
LOC413133	-4612.215408	-4612.215408	0
LOC413153	-6825.202157	-6825.202157	0
LOC413179	-2625.108138	-2625.108138	0
LOC413194	-6046.790304	-6046.093979	1.39265
LOC413196	-3030.187222	-3030.187222	0
LOC413208	-7432.254352	-7431.967008	0.574688
LOC413228	-7151.590366	-7126.282290	50.6162
LOC413233	-9525.354733	-9525.354733	0
LOC413240	-2590.129582	-2590.129582	0
LOC413242	-9241.265102	-9241.265102	0
LOC413246	-1774.950857	-1774.950857	0
LOC413250	-8323.885244	-8322.470694	2.8291
LOC413271	-6053.161105	-6049.080049	8.16211
LOC413275	-3469.187439	-3469.187439	0
LOC413297	-3434.417487	-3431.923765	4.98744
LOC413305	-8374.108313	-8372.208504	3.79962
LOC413365	-4213.260198	-4213.260198	0
LOC413383	-3995.531316	-3995.531316	0
LOC413389	-7709.958523	-7696.566848	26.7833
LOC413394	-2010.096851	-2009.288759	1.61618
LOC413411	-8656.878732	-8656.878732	0
LOC413430	-5810.884112	-5800.307648	21.1529
LOC413489	-6379.252897	-6375.981611	6.54257
LOC413495	-3062.463927	-3062.463927	0
LOC413510	-16200.994856	-16199.731775	2.52616
LOC413520	-3290.549850	-3290.549850	0
LOC413529	-6611.421353	-6611.421353	0
LOC413534	-5884.913082	-5884.426038	0.974088
LOC413542	-14148.556934	-14144.828840	7.45619
LOC413544	-7341.208907	-7340.512369	1.39308
LOC413567	-4584.710609	-4582.412543	4.59613
LOC413573	-3457.374757	-3454.907477	4.93456
LOC413575	-10361.595533	-10361.595533	0
LOC413576	-8651.167341	-8649.372430	3.58982
LOC413579	-6942.649988	-6942.540966	0.218044
LOC413583	-5831.488743	-5830.486527	2.00443
LOC413601	-3133.680560	-3133.605325	0.15047
LOC413614	-1777.958698	-1777.958698	0
LOC413619	-2273.592025	-2273.592025	0
LOC413643	-5607.497904	-5607.497904	0
LOC413668	-9634.201437	-9633.980168	0.442538
LOC413672	-8878.125167	-8874.897300	6.45573
LOC413678	-6233.314112	-6233.314112	0
LOC413688	-6367.210393	-6367.210393	0
LOC413699	-6573.599237	-6573.599237	0
LOC413713	-9222.890961	-9222.890961	0
LOC413736	-6713.473471	-6712.989162	0.968618
LOC413742	-8689.982172	-8689.982172	0
LOC413772	-6426.854066	-6426.854066	0
LOC413782	-10261.695674	-10258.478082	6.43518
LOC413796	-13431.448027	-13431.379531	0.136992
LOC413815	-5051.133608	-5051.133608	0
LOC413827	-3051.882804	-3051.882804	0
LOC413854	-10471.774117	-10471.774117	0
LOC413873	-19751.899564	-19751.899564	0
LOC413878	-7963.703183	-7963.703183	0
LOC413881	-1660.823429	-1660.823429	0
LOC413889	-4365.113872	-4365.113872	0
LOC413909	-6451.234982	-6451.167005	0.135954
LOC413914	-3645.864718	-3645.864718	0
LOC413916	-3320.886423	-3320.886423	0
LOC413917	-7411.880586	-7411.880586	0
LOC413950	-12377.222813	-12377.216612	0.012402
LOC413976	-2369.609444	-2369.609444	0
LOC413987	-6251.017623	-6251.017623	0
LOC414009	-7136.747038	-7119.069299	35.3555
LOC414027	-1935.019773	-1935.019773	0
LOC414035	-3401.289662	-3401.289662	0
LOC414039	-1060.430048	-1060.430042	1.2e-05
LOC494509	-4059.994822	-4059.994822	0
LOC550659	-4026.039439	-4025.477162	1.12455
LOC550695	-7815.502382	-7815.502382	0
LOC550701	-4184.505068	-4180.364257	8.28162
LOC550710	-2243.528601	-2241.900377	3.25645
LOC550716	-16268.245499	-16268.245499	0
LOC550767	-3210.121970	-3210.121970	0
LOC550780	-3217.548583	-3217.192411	0.712344
LOC550789	-4125.092360	-4124.809163	0.566394
LOC550804	-8600.959325	-8600.959325	0
LOC550829	-21934.716072	-21931.572909	6.28633
LOC550834	-817.656948	-817.656948	0
LOC550869	-6649.140677	-6642.124355	14.0326
