Gene	lnL_Null	lnL_Alt	LRT
LOC100576182	-3802.053091	-3802.053091	0
LOC100576194	-3995.617163	-3995.617163	0
LOC100576198	-15458.696855	-15458.696854	2e-06
LOC100576215	-1602.602442	-1602.602442	0
LOC100576220	-3244.272711	-3244.272711	0
LOC100576221	-7492.739850	-7492.540153	0.399394
LOC100576222	-3732.016398	-3731.617816	0.797164
LOC100576226	-3317.302358	-3317.302358	0
LOC100576227	-15152.081837	-15152.081837	0
LOC100576247	-7126.483197	-7126.483197	0
LOC100576249	-8002.725815	-8002.725815	0
LOC100576261	-6574.102069	-6574.102069	0
LOC100576266	-7383.852765	-7383.852765	0
LOC100576270	-1902.555447	-1902.555447	0
LOC100576272	-4235.030699	-4234.935119	0.19116
LOC100576273	-10250.779602	-10249.215782	3.12764
LOC100576274	-4383.303662	-4383.266763	0.073798
LOC100576277	-9094.192127	-9093.753277	0.8777
LOC100576284	-7120.358708	-7120.266706	0.184004
LOC100576293	-6643.859517	-6643.859517	0
LOC100576298	-5689.851416	-5689.484134	0.734564
LOC100576300	-8907.073285	-8905.592522	2.96153
LOC100576304	-9094.192127	-9093.753277	0.8777
LOC100576307	-4659.264862	-4659.264862	0
LOC100576320	-3279.698743	-3277.144166	5.10915
LOC100576321	-26878.196234	-26878.111644	0.16918
LOC100576333	-4138.673936	-4130.243984	16.8599
LOC100576336	-2617.244246	-2616.720570	1.04735
LOC100576346	-27676.985362	-27664.702023	24.5667
LOC100576348	-4722.521702	-4722.073377	0.89665
LOC100576349	-2759.336021	-2759.336021	0
LOC100576355	-3255.360277	-3255.360277	0
LOC100576359	-5977.886461	-5977.883818	0.005286
LOC100576361	-3456.036300	-3456.036300	0
LOC100576366	-6724.142267	-6722.876716	2.5311
LOC100576369	-3171.322820	-3163.381209	15.8832
LOC100576374	-17457.664312	-17457.200025	0.928574
LOC100576381	-2576.292451	-2576.292451	0
LOC100576384	-18630.641658	-18630.641658	0
LOC100576392	-6834.586272	-6834.205280	0.761984
LOC100576400	-4352.582728	-4352.574707	0.016042
LOC100576402	-31915.462184	-31890.232443	50.4595
LOC100576414	-9468.599730	-9468.599730	0
LOC100576422	-2992.495765	-2985.862078	13.2674
LOC100576432	-11838.835139	-11836.592097	4.48608
LOC100576433	-5823.129460	-5823.129457	6e-06
LOC100576434	-3283.426837	-3283.259248	0.335178
LOC100576435	-7873.277069	-7873.277069	0
LOC100576436	-8759.770537	-8757.047539	5.446
LOC100576438	-2841.945533	-2840.036747	3.81757
LOC100576439	-1251.030010	-1251.030010	0
LOC100576447	-1497.492674	-1497.492674	0
LOC100576453	-1143.712885	-1143.241655	0.94246
LOC100576460	-3661.939487	-3655.038056	13.8029
LOC100576461	-7538.558240	-7538.665853	-0.215226
LOC100576471	-5823.822709	-5823.822709	0
LOC100576472	-12190.878327	-12190.878327	0
LOC100576487	-2871.194367	-2871.194367	0
LOC100576492	-751.931281	-751.931281	0
LOC100576497	-11080.467502	-11080.467502	0
LOC100576506	-2790.067183	-2788.605169	2.92403
LOC100576512	-1151.509219	-1151.509219	0
LOC100576515	-1917.428896	-1917.428895	2e-06
LOC100576528	-1456.203883	-1456.203883	0
LOC100576531	-2420.356839	-2420.356839	0
LOC100576532	-2936.764565	-2929.504032	14.5211
LOC100576542	-993.840520	-993.840520	0
LOC100576543	-3651.182708	-3651.182708	0
LOC100576547	-8265.909374	-8265.909374	0
LOC100576559	-3669.515693	-3667.864394	3.3026
LOC100576565	-4458.309376	-4456.615698	3.38736
LOC100576571	-1283.956529	-1283.956529	0
LOC100576572	-6130.094841	-6130.077995	0.033692
LOC100576586	-7615.778413	-7615.778413	0
LOC100576592	-3985.051028	-3980.999983	8.10209
LOC100576600	-8826.984080	-8826.928409	0.111342
LOC100576608	-4966.711863	-4966.711863	0
LOC100576610	-12564.882750	-12562.097437	5.57063
LOC100576615	-8938.090182	-8938.090182	0
LOC100576621	-1127.995502	-1127.995502	0
LOC100576625	-18291.247075	-18287.826647	6.84086
LOC100576640	-26024.602977	-26012.602446	24.0011
LOC100576647	-8853.906686	-8852.260998	3.29138
LOC100576662	-1692.037455	-1692.037455	0
LOC100576663	-1477.985645	-1477.985645	0
LOC100576666	-9436.143948	-9430.663891	10.9601
LOC100576667	-6245.319336	-6245.319336	0
LOC100576669	-6999.830893	-6999.830893	0
LOC100576671	-11763.824173	-11762.629453	2.38944
LOC100576677	-5659.990106	-5659.987882	0.004448
LOC100576688	-2265.111047	-2265.111047	0
LOC100576702	-2332.525116	-2332.525116	0
LOC100576703	-11079.328207	-11079.328207	0
LOC100576708	-6940.584548	-6937.039275	7.09055
LOC100576717	-22301.259313	-22299.627114	3.2644
LOC100576730	-1325.987016	-1325.977977	0.018078
LOC100576733	-3161.031608	-3161.031608	0
LOC100576735	-3079.725550	-3079.725550	0
LOC100576744	-6725.651138	-6725.651138	0
LOC100576748	-2537.718825	-2537.567478	0.302694
LOC100576754	-14731.861013	-14730.158525	3.40498
LOC100576765	-2884.906618	-2884.906618	0
LOC100576768	-8464.769111	-8464.486218	0.565786
LOC100576770	-5715.856761	-5715.856761	0
LOC100576774	-9617.734821	-9615.147219	5.1752
LOC100576775	-11385.324850	-11385.198089	0.253522
LOC100576784	-2141.887979	-2141.887979	0
LOC100576789	-9598.941466	-9595.244340	7.39425
LOC100576794	-3435.284492	-3435.284492	0
LOC100576796	-1463.999133	-1461.482248	5.03377
LOC100576799	-16124.991850	-16123.403259	3.17718
LOC100576805	-3303.182801	-3301.405997	3.55361
LOC100576812	-4047.393636	-4047.393636	0
LOC100576817	-10534.052240	-10534.052240	0
LOC100576829	-10604.601386	-10604.050768	1.10124
LOC100576843	-7708.495577	-7708.495577	0
LOC100576847	-2020.182927	-2020.034491	0.296872
LOC100576848	-5716.233076	-5716.162950	0.140252
LOC100576850	-5281.389830	-5281.389830	0
LOC100576855	-5092.564065	-5092.564065	0
LOC100576863	-6782.626923	-6778.987017	7.27981
LOC100576864	-16307.935300	-16307.935300	0
LOC100576866	-7014.187048	-7014.187048	0
LOC100576872	-5131.366236	-5131.366236	0
LOC100576876	-14545.968589	-14545.130140	1.6769
LOC100576879	-17632.924850	-17631.889964	2.06977
LOC100576894	-8815.114148	-8815.114148	0
LOC100576908	-14831.187735	-14829.960939	2.45359
LOC100576912	-5624.478679	-5624.478679	0
LOC100576915	-10391.330648	-10388.347326	5.96664
LOC100576919	-20017.116394	-20014.000275	6.23224
LOC100576930	-3382.484190	-3382.484190	0
LOC100576934	-4337.334822	-4337.334822	0
LOC100576938	-4853.981922	-4853.484959	0.993926
LOC100576947	-7145.171129	-7144.498333	1.34559
LOC100576951	-4990.866030	-4990.584066	0.563928
LOC100576953	-6111.788289	-6110.406345	2.76389
LOC100576956	-3278.948386	-3278.399442	1.09789
LOC100576963	-7175.962071	-7175.809622	0.304898
LOC100576965	-6881.834672	-6881.834672	0
LOC100576966	-5976.519831	-5976.519831	0
LOC100576967	-1387.515101	-1387.514771	0.00066
LOC100576968	-6557.848244	-6557.848244	0
LOC100576972	-11794.347798	-11794.347798	0
LOC100576974	-1815.142937	-1815.142937	0
LOC100576975	-3214.114106	-3214.087851	0.05251
LOC100576982	-2607.503539	-2607.162149	0.68278
LOC100576990	-11884.518700	-11881.259832	6.51774
LOC100576993	-8434.035271	-8432.865368	2.33981
LOC100576994	-2849.084090	-2847.873039	2.4221
LOC100577000	-2332.291328	-2332.291328	0
LOC100577003	-1748.705452	-1748.705452	0
LOC100577004	-6534.454553	-6533.552175	1.80476
LOC100577026	-5140.845278	-5140.148697	1.39316
LOC100577027	-6782.255446	-6782.192562	0.125768
LOC100577028	-1548.956388	-1548.956388	0
LOC100577030	-4817.048522	-4813.492863	7.11132
LOC100577033	-3536.604174	-3536.604174	0
LOC100577069	-3855.069343	-3855.069343	0
LOC100577081	-6303.816711	-6302.948623	1.73618
LOC100577082	-11177.217958	-11175.912405	2.61111
LOC100577092	-3682.587470	-3681.471076	2.23279
LOC100577094	-4561.809241	-4561.809241	0
LOC100577098	-6312.627014	-6312.627014	0
LOC100577110	-5773.112518	-5773.112518	0
LOC100577118			0
LOC100577120	-11636.815127	-11636.517061	0.596132
LOC100577127	-9400.041371	-9396.883406	6.31593
LOC100577128	-2082.137542	-2076.900559	10.474
LOC100577135	-7375.241554	-7375.241554	0
LOC100577147	-11031.901244	-11030.302241	3.19801
LOC100577149	-4842.399475	-4842.399467	1.6e-05
LOC100577180	-6391.836169	-6391.743249	0.18584
LOC100577192	-3924.408276	-3924.408276	0
LOC100577194	-12269.943664	-12269.743766	0.399796
LOC100577198	-17563.124641	-17548.123505	30.0023
LOC100577213	-2825.982041	-2825.982041	0
LOC100577231	-14596.508091	-14595.034070	2.94804
LOC100577237	-6384.351490	-6379.322688	10.0576
LOC100577239	-6597.735618	-6597.403304	0.664628
LOC100577253	-5190.801966	-5187.217801	7.16833
LOC100577263	-4105.670209	-4105.669099	0.00222
LOC100577268	-1173.581951	-1173.581951	0
LOC100577272	-25677.989882	-25676.616117	2.74753
LOC100577273	-6058.245586	-6057.833940	0.823292
LOC100577280	-29512.849409	-29507.268595	11.1616
LOC100577293	-2251.552873	-2251.552873	0
LOC100577296	-4460.737108	-4459.846574	1.78107
LOC100577300	-4967.457169	-4967.457169	0
LOC100577308	-7435.121123	-7435.121123	0
LOC100577324	-4794.363183	-4794.363183	0
LOC100577325	-2802.655111	-2802.655111	0
LOC100577341	-2099.272964	-2096.083093	6.37974
LOC100577342	-4187.904207	-4187.904207	0
LOC100577344	-4060.629538	-4060.629538	0
LOC100577348	-8300.715088	-8300.383151	0.663874
LOC100577362	-2788.120283	-2788.120283	0
LOC100577363	-2259.554976	-2259.554976	0
LOC100577369	-12253.383865	-12253.333508	0.100714
LOC100577376	-17836.172407	-17836.172407	0
LOC100577377	-7882.519240	-7880.264849	4.50878
LOC100577378	-5863.729369	-5863.112664	1.23341
LOC100577382	-12432.189838	-12428.716422	6.94683
LOC100577385	-7769.645390	-7769.537832	0.215116
LOC100577386	-7691.460571	-7689.492844	3.93545
LOC100577393	-16017.304019	-16017.303844	0.00035
LOC100577397	-2955.318964	-2955.318964	0
LOC100577409	-6518.697611	-6518.697611	0
LOC100577410	-3317.442538	-3316.678998	1.52708
LOC100577418	-2595.114721	-2595.114721	0
LOC100577430	-12737.129504	-12727.263843	19.7313
LOC100577449	-13068.570791	-13067.206677	2.72823
LOC100577450	-4438.028339	-4438.028339	0
LOC100577451	-3832.566078	-3832.566078	0
LOC100577452	-10497.510643	-10497.470063	0.08116
LOC100577454	-7236.434377	-7236.434377	0
LOC100577472	-4103.241052	-4103.241052	0
LOC100577499	-7400.934982	-7399.439964	2.99004
LOC100577501	-23805.689939	-23805.122422	1.13503
LOC100577506	-5932.300264	-5932.084818	0.430892
LOC100577515	-8953.275409	-8953.120301	0.310216
LOC100577516	-6608.762902	-6608.762902	0
LOC100577520	-5765.543821	-5764.043732	3.00018
LOC100577525	-9347.021976	-9346.838963	0.366026
LOC100577527	-3437.639497	-3437.639497	0
LOC100577530	-8170.464310	-8170.464310	0
LOC100577533	-5412.174134	-5410.236884	3.8745
LOC100577546	-5825.676068	-5825.583445	0.185246
LOC100577561	-7051.459700	-7051.459700	0
LOC100577575	-5584.971594	-5573.009040	23.9251
LOC100577576	-3134.159164	-3134.159164	0
LOC100577578	-6542.519141	-6542.519141	0
LOC100577579	-2284.563916	-2284.563916	0
LOC100577580	-4757.742489	-4757.742489	0
LOC100577596	-3589.910194	-3587.987442	3.8455
LOC100577600	-4890.762455	-4890.685744	0.153422
LOC100577606	-5090.405490	-5087.668444	5.47409
LOC100577610	-2011.516963	-2011.516963	0
LOC100577623	-5925.515566	-5921.900400	7.23033
LOC100577635	-6871.836833	-6871.836833	0
LOC100577638	-4209.980406	-4208.758305	2.4442
LOC100577644	-3359.406755	-3359.406755	0
LOC100577651	-4981.883230	-4981.784560	0.19734
LOC100577656	-6065.925935	-6065.925935	0
LOC100577669	-16785.743731	-16783.855573	3.77632
LOC100577673	-8254.286973	-8254.286973	0
LOC100577675	-13636.693089	-13632.922214	7.54175
LOC100577676	-4643.327714	-4641.268192	4.11904
LOC100577680	-6363.360384	-6362.864162	0.992444
LOC100577689	-11197.536416	-11197.507784	0.057264
LOC100577694	-7452.846165	-7452.846165	0
LOC100577696	-2685.509762	-2684.026520	2.96648
LOC100577697	-1050.272394	-1050.272394	0
LOC100577699	-2980.654285	-2980.654285	0
LOC100577702	-2990.301339	-2986.342835	7.91701
LOC100577712	-6962.681965	-6962.681965	0
LOC100577717	-4990.846571	-4990.846571	0
LOC100577719	-14195.182328	-14195.182328	0
LOC100577722	-5348.447088	-5345.142437	6.6093
LOC100577724	-4374.282492	-4374.019695	0.525594
LOC100577727	-1246.846680	-1246.846680	0
LOC100577739	-35693.356224	-35689.589982	7.53248
LOC100577742	-9477.024453	-9476.434985	1.17894
LOC100577743	-8083.276856	-8074.621227	17.3113
LOC100577746	-8153.615052	-8153.615052	0
LOC100577753	-3511.303062	-3511.303062	0
LOC100577756	-3120.113175	-3120.113175	0
LOC100577758	-2232.300470	-2232.300470	0
LOC100577766	-16168.947312	-16167.058328	3.77797
LOC100577769	-5224.170846	-5221.714814	4.91206
LOC100577771	-2357.987708	-2357.987708	0
LOC100577801	-8704.263523	-8704.263523	0
LOC100577803	-5966.962426	-5966.219217	1.48642
LOC100577816	-21696.072063	-21688.241357	15.6614
LOC100577823	-1232.437452	-1231.413644	2.04762
LOC100577836	-3227.025175	-3227.025175	0
LOC100577839	-4066.574671	-4065.349333	2.45068
LOC100577845	-17368.314398	-17359.301699	18.0254
LOC100577856	-5442.227181	-5441.795257	0.863848
LOC100577872	-6142.590110	-6137.024725	11.1308
LOC100577875	-3486.293336	-3486.293336	0
LOC100577876	-3299.345911	-3299.345911	0
LOC100577877	-5687.772974	-5687.625575	0.294798
LOC100577883	-7447.894894	-7447.894894	0
LOC100577885	-7790.612048	-7790.547999	0.128098
LOC100577889	-2411.030690	-2411.030690	0
LOC100577899	-3247.135572	-3246.354953	1.56124
LOC100577901	-2952.291135	-2951.684653	1.21296
LOC100577905	-21223.187849	-21222.948563	0.478572
LOC100577909	-1332.851333	-1332.851333	0
LOC100577912	-2062.964427	-2062.305265	1.31832
LOC100577920	-1788.316227	-1788.316224	6e-06
LOC100577923	-2312.391123	-2310.938685	2.90488
LOC100577927	-16172.783395	-16172.208310	1.15017
LOC100577936	-2506.982396	-2506.982394	4e-06
LOC100577941	-3971.350936	-3971.350936	0
LOC100577942	-4449.577085	-4449.554782	0.044606
LOC100577943	-9499.662482	-9499.027809	1.26935
LOC100577945	-15830.666148	-15830.646122	0.040052
LOC100577949	-2966.435434	-2966.105467	0.659934
LOC100577955	-5453.144920	-5453.100171	0.089498
LOC100577958	-13641.853961	-13641.690023	0.327876
LOC100577963	-7412.555533	-7407.733545	9.64398
LOC100577966	-3582.934873	-3582.548647	0.772452
LOC100577967	-6839.019287	-6839.019287	0
LOC100577980	-7704.300654	-7704.300654	0
LOC100577981	-15139.897606	-15138.327473	3.14027
LOC100577982	-5236.992920	-5235.696847	2.59215
LOC100577988	-10139.578836	-10139.578836	0
LOC100577995	-12575.199927	-12573.830856	2.73814
LOC100577998	-11208.468597	-11199.426088	18.085
LOC100578001	-4052.429164	-4052.429164	0
LOC100578002	-1049.789151	-1049.687762	0.202778
LOC100578005	-5340.401742	-5340.244296	0.314892
LOC100578006	-4906.236571	-4905.983203	0.506736
LOC100578011	-11410.229516	-11410.229516	0
LOC100578014	-10060.470679	-10060.470679	0
LOC100578017	-3571.228217	-3571.228217	0
LOC100578031	-5212.759135	-5211.142501	3.23327
LOC100578046	-8110.055548	-8109.139335	1.83243
LOC100578051	-6669.037924	-6669.037924	0
LOC100578066	-9147.595991	-9147.595991	0
LOC100578072	-3316.795483	-3316.795483	0
LOC100578085	-4241.791991	-4233.152882	17.2782
LOC100578091	-1952.050468	-1950.305807	3.48932
LOC100578105	-12251.244553	-12249.511614	3.46588
LOC100578106	-7298.353150	-7298.478317	-0.250334
LOC100578109	-7234.523190	-7234.311474	0.423432
LOC100578112	-6992.180452	-6991.527034	1.30684
LOC100578115	-4219.495325	-4219.495325	0
LOC100578119	-3898.902755	-3898.770236	0.265038
LOC100578126	-2953.118306	-2953.118306	0
LOC100578132	-7646.714263	-7646.714263	0
LOC100578144	-8314.493025	-8305.898045	17.19
LOC100578146	-9503.931966	-9501.723102	4.41773
LOC100578159	-15454.236971	-15454.236971	0
LOC100578201	-22503.810155	-22502.191825	3.23666
LOC100578207	-9686.815496	-9679.180652	15.2697
LOC100578218	-2784.161378	-2781.855458	4.61184
LOC100578226	-8591.499334	-8591.499334	0
LOC100578237	-22650.303731	-22641.218851	18.1698
LOC100578243	-2595.627946	-2595.627946	0
LOC100578246	-5618.121027	-5618.121027	0
LOC100578247	-9367.512661	-9366.858284	1.30875
LOC100578248	-9617.702138	-9617.702138	0
LOC100578257	-6188.813343	-6188.813343	0
LOC100578260	-7470.461205	-7470.461205	0
LOC100578262	-15677.323511	-15676.128081	2.39086
LOC100578266	-5272.993052	-5272.993052	0
LOC100578269	-5928.873752	-5926.195977	5.35555
LOC100578276	-9775.914020	-9774.526165	2.77571
LOC100578281	-18424.326328	-18423.899520	0.853616
LOC100578286	-8066.741794	-8063.916655	5.65028
LOC100578289	-6093.195380	-6093.195380	0
LOC100578296	-2184.471175	-2184.101917	0.738516
LOC100578298	-7367.165381	-7367.165381	0
LOC100578311	-3452.232783	-3452.232783	0
LOC100578321	-9544.904467	-9544.904467	0
LOC100578332	-3995.420779	-3995.420779	0
LOC100578334	-2313.790918	-2312.458274	2.66529
LOC100578345	-7501.634302	-7499.769112	3.73038
LOC100578346	-3415.359427	-3415.359427	0
LOC100578349	-1329.972384	-1329.972384	0
LOC100578355	-6659.243088	-6659.243088	0
LOC100578363	-27418.441108	-27416.272237	4.33774
LOC100578368	-12411.862614	-12407.153417	9.41839
LOC100578370	-12039.010577	-12039.008588	0.003978
LOC100578382	-11978.425358	-11973.968643	8.91343
LOC100578388	-13283.068563	-13281.563810	3.00951
LOC100578399	-3558.823412	-3558.789576	0.067672
LOC100578404	-12178.645607	-12172.083146	13.1249
LOC100578406	-6959.191712	-6959.191711	2e-06
LOC100578417	-8649.070497	-8649.070497	0
LOC100578420	-10842.493082	-10842.493082	0
LOC100578423	-4557.474826	-4557.474826	0
LOC100578424	-9179.974387	-9179.974387	0
LOC100578429	-17923.980554	-17921.220737	5.51963
LOC100578439	-11346.924316	-11342.635159	8.57831
LOC100578442	-2970.587580	-2970.587580	0
LOC100578443	-6872.339564	-6870.694432	3.29026
LOC100578466	-9625.484870	-9623.870722	3.2283
LOC100578473	-1382.329560	-1382.329560	0
LOC100578478	-2880.894601	-2879.550624	2.68795
LOC100578498	-14767.702307	-14767.702290	3.4e-05
LOC100578503	-6178.550854	-6178.550854	0
LOC100578507	-3267.932073	-3267.861889	0.140368
LOC100578513	-10477.693244	-10477.693244	0
LOC100578515	-5236.892957	-5236.892957	0
LOC100578519	-15362.525419	-15361.828468	1.3939
LOC100578522	-4231.159066	-4230.036298	2.24554
LOC100578526	-3435.622023	-3435.622023	0
LOC100578529	-10682.175918	-10682.175918	0
LOC100578530	-3738.419091	-3738.416475	0.005232
LOC100578534	-1390.148853	-1390.148853	0
LOC100578546	-5232.474572	-5232.474572	0
LOC100578556	-20774.935967	-20774.623647	0.62464
LOC100578557	-6929.805818	-6929.805818	0
LOC100578562	-6168.903005	-6167.281487	3.24304
LOC100578563	-18500.541118	-18500.541118	0
LOC100578579	-350.526018	-350.526018	0
LOC100578580	-1864.718256	-1864.705368	0.025776
LOC100578587	-11625.470492	-11625.470492	0
LOC100578597	-21522.298290	-21522.012862	0.570856
LOC100578600	-12649.576787	-12649.576787	0
LOC100578602	-12900.049733	-12900.049733	0
LOC100578606	-8769.348864	-8769.348864	0
LOC100578614	-1788.030666	-1788.030666	0
LOC100578621	-5905.877340	-5905.877340	0
LOC100578631	-12722.428107	-12720.491693	3.87283
LOC100578641	-3363.748243	-3363.748243	0
LOC100578653	-10119.918510	-10119.346321	1.14438
LOC100578660	-3449.947509	-3424.876948	50.1411
LOC100578664	-5058.746367	-5058.744387	0.00396
LOC100578675	-7816.348306	-7816.348306	0
LOC100578699	-30015.605173	-30015.605173	0
LOC100578704	-6269.889056	-6269.889056	0
LOC100578706	-7200.599325	-7200.599325	0
LOC100578708	-4598.133131	-4598.133131	0
LOC100578709	-5638.107446	-5632.015580	12.1837
LOC100578713	-1951.080497	-1950.774886	0.611222
LOC100578715	-2193.249612	-2193.249612	0
LOC100578721	-5233.273435	-5233.273435	0
LOC100578726	-8720.471638	-8720.471638	0
LOC100578730	-2859.145063	-2858.096465	2.0972
LOC100578732	-1774.681408	-1774.681408	0
LOC100578733	-8307.158434	-8306.761001	0.794866
LOC100578734	-3038.234329	-3037.542052	1.38455
LOC100578736	-4412.785348	-4408.128538	9.31362
LOC100578745	-4428.499689	-4428.499689	0
LOC100578773	-693.946621	-693.748454	0.396334
LOC100578776	-11851.150666	-11851.068391	0.16455
LOC100578779	-3461.704181	-3461.704181	0
LOC100578780	-4622.365542	-4621.677619	1.37585
LOC100578801	-2756.053191	-2756.053191	0
LOC100578810	-5427.270098	-5427.270098	0
LOC100578813	-785.748066	-785.748066	0
LOC100578814	-10125.274988	-10124.035024	2.47993
LOC100578818	-11303.642383	-11303.642383	0
LOC100578824	-4631.980282	-4631.980282	0
LOC100578826	-16457.885255	-16457.042347	1.68582
LOC100578828	-6832.736000	-6832.736000	0
LOC100578833	-10365.941462	-10365.436757	1.00941
LOC100578852	-13101.355780	-13101.221481	0.268598
LOC100578853	-6145.299163	-6145.299163	0
LOC100578854	-7225.246216	-7221.987105	6.51822
LOC100578860	-3243.709147	-3243.355724	0.706846
LOC100578864	-5220.824351	-5213.635524	14.3777
LOC100578879	-10521.861985	-10520.464146	2.79568
LOC100578883	-16526.020945	-16526.020927	3.6e-05
LOC100578888	-6143.029749	-6143.029749	0
LOC100578890	-6309.656123	-6309.372315	0.567616
LOC100578892	-3517.630844	-3517.602292	0.057104
LOC100578907	-6253.799778	-6251.995230	3.6091
LOC100578913	-7701.763077	-7701.688953	0.148248
LOC100578920	-4085.205544	-4085.205544	0
LOC100578924	-4910.588313	-4905.342063	10.4925
LOC100578925	-3293.808736	-3293.808736	0
LOC100578927	-3450.882361	-3450.882361	0
LOC100578928	-2594.488049	-2592.696132	3.58383
LOC100578929	-4001.507273	-4000.229624	2.5553
LOC100578936	-694.957660	-694.720634	0.474052
LOC100578939	-5095.465548	-5095.181157	0.568782
LOC100578947	-19956.995726	-19955.797140	2.39717
LOC100578953	-4122.825411	-4122.761074	0.128674
LOC100578955	-18721.162115	-18720.529658	1.26491
LOC100578966	-6321.826081	-6320.330026	2.99211
LOC100578975	-5091.722178	-5091.702286	0.039784
LOC100578984	-4968.238866	-4968.238866	0
LOC100578988	-5727.651609	-5726.452784	2.39765
LOC100578999	-4657.011970	-4657.011970	0
LOC100579007	-8774.233694	-8774.233694	0
LOC100579008	-3269.932571	-3269.873002	0.119138
LOC100579024			0
