GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0008250	oligosaccharyltransferase complex	12	1	0.02	19	0.0227	0.02272	Cellular Component
GO:0000439	transcription factor TFIIH core complex	13	1	0.02	20	0.0246	0.02459	Cellular Component
GO:0005667	transcription regulator complex	339	3	0.65	21	0.0260	0.02597	Cellular Component
GO:0016591	RNA polymerase II, holoenzyme	135	2	0.26	22	0.0272	0.02716	Cellular Component
GO:1990047	spindle matrix	15	1	0.03	23	0.0283	0.02832	Cellular Component
GO:0005675	transcription factor TFIIH holo complex	17	1	0.03	25	0.0320	0.03203	Cellular Component
GO:0090575	RNA polymerase II transcription regulato...	151	2	0.29	27	0.0334	0.03338	Cellular Component
GO:0000228	nuclear chromosome	382	3	0.73	28	0.0353	0.03526	Cellular Component
GO:0070847	core mediator complex	19	1	0.04	29	0.0357	0.03574	Cellular Component
GO:0005701	polytene chromosome chromocenter	19	1	0.04	30	0.0357	0.03574	Cellular Component
GO:0055029	nuclear DNA-directed RNA polymerase comp...	161	2	0.31	31	0.0375	0.03753	Cellular Component
GO:0030880	RNA polymerase complex	162	2	0.31	32	0.0380	0.03795	Cellular Component
GO:0000428	DNA-directed RNA polymerase complex	162	2	0.31	33	0.0380	0.03795	Cellular Component
GO:0044815	DNA packaging complex	23	1	0.04	34	0.0431	0.04310	Cellular Component
