GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0048584	positive regulation of response to stimu...	954	3	0.4	96	0.03869	0.00521	Biological Process
GO:0042592	homeostatic process	965	3	0.41	98	0.03882	0.00538	Biological Process
GO:0022412	cellular process involved in reproductio...	2079	4	0.88	99	0.02447	0.00540	Biological Process
GO:0071276	cellular response to cadmium ion	13	1	0.01	101	0.00549	0.00549	Biological Process
GO:0071243	cellular response to arsenic-containing ...	13	1	0.01	103	0.00549	0.00549	Biological Process
GO:0000278	mitotic cell cycle	994	3	0.42	109	0.00586	0.00586	Biological Process
GO:0043652	engulfment of apoptotic cell	14	1	0.01	112	0.00591	0.00591	Biological Process
GO:0071230	cellular response to amino acid stimulus	14	1	0.01	113	0.00591	0.00591	Biological Process
GO:0003006	developmental process involved in reprod...	2163	4	0.92	114	0.02731	0.00626	Biological Process
GO:0048583	regulation of response to stimulus	2229	4	0.94	119	0.02993	0.00701	Biological Process
GO:0007276	gamete generation	2240	4	0.95	122	0.03009	0.00714	Biological Process
GO:0008340	determination of adult lifespan	323	2	0.14	125	0.00731	0.00731	Biological Process
GO:0030422	production of siRNA involved in RNA inte...	18	1	0.01	132	0.00760	0.00760	Biological Process
GO:0042632	cholesterol homeostasis	21	1	0.01	148	0.00886	0.00886	Biological Process
GO:0032233	positive regulation of actin filament bu...	21	1	0.01	149	0.00886	0.00886	Biological Process
GO:0010884	positive regulation of lipid storage	24	1	0.01	162	0.01012	0.01012	Biological Process
GO:0001709	cell fate determination	387	2	0.16	165	0.01037	0.01037	Biological Process
GO:1902533	positive regulation of intracellular sig...	395	2	0.17	166	0.01079	0.01079	Biological Process
GO:0007279	pole cell formation	26	1	0.01	167	0.01096	0.01096	Biological Process
GO:1902745	positive regulation of lamellipodium org...	27	1	0.01	169	0.01138	0.01138	Biological Process
GO:0010592	positive regulation of lamellipodium ass...	27	1	0.01	171	0.01138	0.01138	Biological Process
GO:0043331	response to dsRNA	28	1	0.01	174	0.01180	0.01180	Biological Process
GO:0071359	cellular response to dsRNA	28	1	0.01	175	0.01180	0.01180	Biological Process
GO:0002682	regulation of immune system process	416	2	0.18	176	0.01192	0.01192	Biological Process
GO:0019953	sexual reproduction	2576	4	1.09	177	0.04411	0.01195	Biological Process
GO:0044703	multi-organism reproductive process	2576	4	1.09	178	0.04411	0.01195	Biological Process
GO:0048609	multicellular organismal reproductive pr...	2582	4	1.09	179	0.04439	0.01205	Biological Process
GO:0061723	glycophagy	30	1	0.01	181	0.01264	0.01264	Biological Process
GO:0032504	multicellular organism reproduction	2636	4	1.12	188	0.04694	0.01300	Biological Process
GO:0061912	selective autophagy	31	1	0.01	191	0.01305	0.01305	Biological Process
GO:0042981	regulation of apoptotic process	443	2	0.19	192	0.01345	0.01345	Biological Process
GO:0044247	cellular polysaccharide catabolic proces...	33	1	0.01	194	0.01389	0.01389	Biological Process
GO:0007395	dorsal closure, spreading of leading edg...	33	1	0.01	195	0.01389	0.01389	Biological Process
GO:0005980	glycogen catabolic process	33	1	0.01	196	0.01389	0.01389	Biological Process
GO:0000272	polysaccharide catabolic process	33	1	0.01	197	0.01389	0.01389	Biological Process
GO:0009251	glucan catabolic process	33	1	0.01	198	0.01389	0.01389	Biological Process
GO:1905954	positive regulation of lipid localizatio...	34	1	0.01	200	0.01431	0.01431	Biological Process
GO:0008545	JUN kinase kinase activity	1	1	0	1	0.00051	0.00051	Molecular Function
GO:0030674	protein-macromolecule adaptor activity	131	2	0.07	2	0.04849	0.00180	Molecular Function
GO:0060090	molecular adaptor activity	133	2	0.07	3	0.04931	0.00185	Molecular Function
GO:0004530	deoxyribonuclease I activity	4	1	0	4	0.00204	0.00204	Molecular Function
GO:0016443	bidentate ribonuclease III activity	4	1	0	6	0.00204	0.00204	Molecular Function
GO:0070883	pre-miRNA binding	4	1	0	7	0.00204	0.00204	Molecular Function
GO:0019776	Atg8 ligase activity	5	1	0	8	0.00255	0.00255	Molecular Function
GO:0005078	MAP-kinase scaffold activity	15	1	0.01	13	0.00764	0.00764	Molecular Function
GO:0003725	double-stranded RNA binding	31	1	0.02	17	0.01574	0.01574	Molecular Function
GO:0005112	Notch binding	36	1	0.02	19	0.01826	0.01826	Molecular Function
GO:0004674	protein serine/threonine kinase activity	545	2	0.28	21	0.02847	0.02847	Molecular Function
GO:0003727	single-stranded RNA binding	91	1	0.05	26	0.04561	0.04561	Molecular Function
GO:0031901	early endosome membrane	2	1	0	1	0.00096	0.00096	Cellular Component
GO:0000153	cytoplasmic ubiquitin ligase complex	5	1	0	2	0.00239	0.00239	Cellular Component
GO:0031931	TORC1 complex	5	1	0	3	0.00239	0.00239	Cellular Component
GO:0070578	RISC-loading complex	8	1	0	5	0.00382	0.00382	Cellular Component
GO:0016442	RISC complex	13	1	0.01	8	0.00620	0.00620	Cellular Component
GO:1905348	endonuclease complex	22	1	0.01	10	0.01047	0.01047	Cellular Component
GO:0005776	autophagosome	80	1	0.04	13	0.03765	0.03765	Cellular Component
