GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0010950	positive regulation of endopeptidase act...	43	1	0.03	146	0.02994	0.02994	Biological Process
GO:0006950	response to stress	1831	4	1.29	148	0.03061	0.03061	Biological Process
GO:0016360	sensory organ precursor cell fate determ...	45	1	0.03	149	0.03131	0.03131	Biological Process
GO:0060582	cell fate determination involved in patt...	45	1	0.03	150	0.03131	0.03131	Biological Process
GO:0048070	regulation of developmental pigmentation	46	1	0.03	152	0.03200	0.03200	Biological Process
GO:0120305	regulation of pigmentation	46	1	0.03	153	0.03200	0.03200	Biological Process
GO:0002760	positive regulation of antimicrobial hum...	46	1	0.03	154	0.03200	0.03200	Biological Process
GO:0002699	positive regulation of immune effector p...	46	1	0.03	155	0.03200	0.03200	Biological Process
GO:0002702	positive regulation of production of mol...	46	1	0.03	156	0.03200	0.03200	Biological Process
GO:0002225	positive regulation of antimicrobial pep...	46	1	0.03	157	0.03200	0.03200	Biological Process
GO:0002922	positive regulation of humoral immune re...	46	1	0.03	158	0.03200	0.03200	Biological Process
GO:0090101	negative regulation of transmembrane rec...	47	1	0.03	161	0.03268	0.03268	Biological Process
GO:0008052	sensory organ boundary specification	48	1	0.03	162	0.03337	0.03337	Biological Process
GO:0019731	antibacterial humoral response	48	1	0.03	163	0.03337	0.03337	Biological Process
GO:0043281	regulation of cysteine-type endopeptidas...	49	1	0.03	164	0.03405	0.03405	Biological Process
GO:0010952	positive regulation of peptidase activit...	49	1	0.03	165	0.03405	0.03405	Biological Process
GO:0007584	response to nutrient	51	1	0.04	168	0.03542	0.03542	Biological Process
GO:2000116	regulation of cysteine-type endopeptidas...	53	1	0.04	171	0.03678	0.03678	Biological Process
GO:0009826	unidimensional cell growth	55	1	0.04	172	0.03815	0.03815	Biological Process
GO:0048259	regulation of receptor-mediated endocyto...	55	1	0.04	173	0.03815	0.03815	Biological Process
GO:0010508	positive regulation of autophagy	56	1	0.04	175	0.03883	0.03883	Biological Process
GO:1900424	regulation of defense response to bacter...	56	1	0.04	176	0.03883	0.03883	Biological Process
GO:0080134	regulation of response to stress	459	2	0.32	177	0.03965	0.03965	Biological Process
GO:0032007	negative regulation of TOR signaling	58	1	0.04	178	0.04019	0.04019	Biological Process
GO:0002764	immune response-regulating signaling pat...	58	1	0.04	179	0.04019	0.04019	Biological Process
GO:0007392	initiation of dorsal closure	59	1	0.04	180	0.04087	0.04087	Biological Process
GO:0035069	larval midgut histolysis	60	1	0.04	182	0.04155	0.04155	Biological Process
GO:0016049	cell growth	480	2	0.34	187	0.04302	0.04302	Biological Process
GO:0051345	positive regulation of hydrolase activit...	480	2	0.34	188	0.04302	0.04302	Biological Process
GO:0046621	negative regulation of organ growth	63	1	0.04	190	0.04359	0.04359	Biological Process
GO:0045792	negative regulation of cell size	64	1	0.05	192	0.04426	0.04426	Biological Process
GO:2000331	regulation of terminal button organizati...	66	1	0.05	194	0.04562	0.04562	Biological Process
GO:0050829	defense response to Gram-negative bacter...	67	1	0.05	197	0.04629	0.04629	Biological Process
GO:0043506	regulation of JUN kinase activity	68	1	0.05	198	0.04697	0.04697	Biological Process
GO:0099174	regulation of presynapse organization	68	1	0.05	199	0.04697	0.04697	Biological Process
GO:0004708	MAP kinase kinase activity	4	1	0	1	0.0024	0.0024	Molecular Function
GO:0061631	ubiquitin conjugating enzyme activity	7	1	0	3	0.0042	0.0042	Molecular Function
GO:0005112	Notch binding	36	1	0.02	5	0.0213	0.0213	Molecular Function
GO:0009055	electron transfer activity	47	1	0.03	6	0.0277	0.0277	Molecular Function
GO:0004683	calmodulin-dependent protein kinase acti...	62	1	0.04	7	0.0364	0.0364	Molecular Function
GO:0004674	protein serine/threonine kinase activity	545	2	0.32	8	0.0387	0.0387	Molecular Function
GO:0045335	phagocytic vesicle	1	1	0	1	0.00072	0.00072	Cellular Component
GO:0031901	early endosome membrane	2	1	0	2	0.00143	0.00143	Cellular Component
GO:0005737	cytoplasm	6322	9	4.53	3	0.03056	0.00208	Cellular Component
GO:0033596	TSC1-TSC2 complex	5	1	0	4	0.00358	0.00358	Cellular Component
GO:0000323	lytic vacuole	139	2	0.1	5	0.00417	0.00417	Cellular Component
GO:0005758	mitochondrial intermembrane space	24	1	0.02	9	0.01708	0.01708	Cellular Component
GO:0031970	organelle envelope lumen	24	1	0.02	10	0.01708	0.01708	Cellular Component
