Gene	lnL_Null	lnL_Alt	LRT
LOC100578106	-7298.478317	-7298.478317	0
LOC100578109	-7234.032832	-7233.254287	1.55709
LOC100578112	-6994.875369	-6994.875369	0
LOC100578146	-9502.795641	-9501.820591	1.9501
LOC100578201	-22497.463572	-22494.463115	6.00091
LOC100578248	-9616.200860	-9616.200860	0
LOC100578269	-5926.588768	-5922.490422	8.19669
LOC100578298	-7366.352255	-7361.303091	10.0983
LOC100578321	-9544.904467	-9544.904467	0
LOC100578417	-8648.762189	-8647.127445	3.26949
LOC100578423	-4557.475544	-4557.475544	0
LOC100578439	-11350.099269	-11350.099268	2e-06
LOC100578442	-2970.587580	-2970.587580	0
LOC100578443	-6874.250559	-6873.750715	0.999688
LOC100578478	-2878.968036	-2877.985660	1.96475
LOC100578498	-14767.702295	-14767.702291	8e-06
LOC100578513	-10478.044223	-10478.044223	0
LOC100578519	-15360.770043	-15359.986553	1.56698
LOC100578530	-3732.935946	-3732.173909	1.52407
LOC100578579	-347.339793	-347.326795	0.025996
LOC100578597	-21511.238430	-21506.454161	9.56854
LOC100578602	-12900.035427	-12897.722019	4.62682
LOC100578641	-3363.716029	-3363.716029	0
LOC100578653	-10120.221651	-10120.184781	0.07374
LOC100578660	-3494.402518	-3494.402518	0
LOC100578704	-6270.302917	-6270.264379	0.077076
LOC100578715	-2192.872922	-2192.762768	0.220308
LOC100578721	-5231.741524	-5230.727863	2.02732
LOC100578726	-8720.951373	-8720.936165	0.030416
LOC100578730	-2859.262499	-2858.835427	0.854144
LOC100578732	-1772.041136	-1771.762264	0.557744
LOC100578810	-5427.270098	-5427.270098	0
LOC100578824	-4624.256699	-4623.770609	0.97218
LOC100578864	-5221.812672	-5221.812672	0
LOC100578879	-10513.934024	-10511.739764	4.38852
LOC100578924	-4906.112133	-4906.112133	0
LOC100578927	-3450.882188	-3450.882239	-0.000102
LOC100578955	-18720.982142	-18718.644786	4.67471
LOC100579007	-8775.644917	-8775.644917	0
LOC100579008	-3270.645170	-3270.312639	0.665062
LOC102653588	-6574.990946	-6574.637675	0.706542
LOC102653784	-3189.808294	-3189.808294	0
LOC102653862	-3994.544587	-3994.544587	0
LOC102653875	-8581.711522	-8581.711522	0
LOC102653965	-6219.495231	-6219.495010	0.000442
LOC102654159	-3814.822602	-3814.719014	0.207176
LOC102654188	-15377.223082	-15375.778623	2.88892
LOC102654448			0
LOC102654490	-13719.290511	-13714.402184	9.77665
LOC102654510	-12831.395552	-12830.723399	1.34431
LOC102654534	-4149.130852	-4148.765309	0.731086
LOC102654777	-7730.365982	-7730.365982	0
LOC102654839	-5011.962631	-5011.962631	0
LOC102654895	-10600.707168	-10600.707168	0
LOC102654959	-12557.010163	-12557.010163	0
LOC102655030	-1874.670647	-1874.670647	0
LOC102655034	-2680.958165	-2680.958165	0
LOC102655240	-2424.577105	-2424.577105	0
LOC102655436	-45382.995167	-45378.576687	8.83696
LOC102655485	-1371.684324	-1371.684324	0
LOC102655540	-1383.730844	-1383.730844	0
LOC102655689	-6293.579724	-6293.579724	0
LOC102655778	-9147.926081	-9146.879628	2.09291
LOC102655922	-3148.554676	-3147.873184	1.36298
LOC102655945	-3906.494469	-3906.494469	0
LOC102655995	-4522.892680	-4522.665816	0.453728
LOC102656093	-8103.142071	-8103.142071	0
LOC102656170	-4019.451008	-4018.445500	2.01102
LOC102656425	-2489.395895	-2489.395895	0
LOC102656433	-5538.147507	-5537.132749	2.02952
LOC102656485	-1978.855874	-1978.686726	0.338296
LOC102656505	-2180.893609	-2180.893609	0
LOC102656594	-3879.923135	-3879.512462	0.821346
LOC102656620	-13198.203779	-13195.661685	5.08419
LOC102656685	-2100.309164	-2100.309164	0
LOC102656846	-5156.685769	-5156.657553	0.056432
LOC102656890	-1917.582191	-1917.582191	0
LOC107963983	-12070.503528	-12069.976134	1.05479
LOC107963991	-9918.527741	-9918.223726	0.60803
LOC107964020	-4935.072089	-4935.072089	0
LOC107964083	-10841.764591	-10840.058155	3.41287
LOC107964206	-2315.338590	-2315.338590	0
LOC107964349	-7252.402191	-7252.402191	0
LOC107964404	-1911.944898	-1911.944898	0
LOC107964422	-3061.921288	-3060.184084	3.47441
LOC107964473	-6685.302877	-6684.479524	1.64671
LOC107964635	-6189.519270	-6189.201773	0.634994
LOC107964828	-2940.199301	-2940.179500	0.039602
LOC107964839	-24292.076374	-24286.317206	11.5183
LOC107964891	-2517.001380	-2513.177723	7.64731
LOC107964896	-17472.078910	-17471.140613	1.87659
LOC107965070	-4787.733574	-4787.733574	0
LOC107965335	-3938.323211	-3938.050725	0.544972
LOC107965486	-5844.119889	-5843.101040	2.0377
LOC113218723			0
LOC113218965	-5775.586300	-5775.247947	0.676706
LOC113219058	-2796.922440	-2795.545951	2.75298
LOC113219119	-1094.270190	-1094.270190	0
LOC113219232	-5549.889500	-5549.889500	0
LOC113219244	-5287.357962	-5287.241446	0.233032
LOC113219272	-4884.901411	-4884.736470	0.329882
LOC113219309	-12613.745600	-12610.930544	5.63011
LOC113219314	-7000.526640	-7000.526640	0
LOC113219328	-2241.230419	-2241.047750	0.365338
LOC113219401	-2802.655111	-2802.655111	0
LOC113219418	-1419.874338	-1419.798030	0.152616
LOC113219424	-10969.083627	-10964.231667	9.70392
LOC408275	-6295.741148	-6295.741148	0
LOC408276	-6190.203201	-6190.105963	0.194476
LOC408301	-1991.050278	-1991.050278	0
LOC408304	-1614.614692	-1613.267699	2.69399
LOC408316	-28381.332311	-28381.042986	0.57865
LOC408335	-22769.928520	-22767.142571	5.5719
LOC408346	-2906.808746	-2906.808746	0
LOC408351	-17871.491383	-17869.615162	3.75244
LOC408367	-6255.279756	-6255.279756	0
LOC408386	-3519.294248	-3518.345570	1.89736
LOC408387	-1058.103840	-1057.904580	0.39852
LOC408401	-13705.847504	-13705.089734	1.51554
LOC408415	-1331.775409	-1331.775409	0
LOC408417	-1858.652828	-1858.652828	0
LOC408424	-2625.606990	-2625.606990	0
LOC408439	-9437.002595	-9431.678228	10.6487
LOC408446	-11311.705773	-11311.705773	0
LOC408448	-8310.143868	-8310.143868	0
LOC408457	-1787.955844	-1787.955844	0
LOC408463	-5201.272236	-5201.272236	0
LOC408481	-2356.526405	-2356.526403	4e-06
LOC408497	-16083.104866	-16080.057894	6.09394
LOC408510	-1944.256145	-1944.256145	0
LOC408512	-12019.179267	-12017.063013	4.23251
LOC408527	-2916.917276	-2916.917276	0
LOC408528	-10086.609499	-10086.609499	0
LOC408538	-4520.531258	-4520.531258	0
LOC408542	-7837.226486	-7833.747403	6.95817
LOC408544	-3449.701472	-3449.701472	0
LOC408546	-14908.846990	-14908.518833	0.656314
LOC408552	-31660.379824	-31648.517876	23.7239
LOC408556	-10214.355445	-10214.355445	0
LOC408561	-8373.416070	-8372.244706	2.34273
LOC408563	-13093.946033	-13091.802798	4.28647
LOC408564	-9276.190472	-9276.190472	0
LOC408567	-4546.094495	-4546.094495	0
LOC408576	-3286.521529	-3286.521525	8e-06
LOC408579	-10166.851100	-10164.939478	3.82324
LOC408596	-4954.033919	-4954.033919	0
LOC408618	-15829.026188	-15826.892176	4.26802
LOC408634	-7562.187541	-7559.373030	5.62902
LOC408642	-4870.109402	-4868.642534	2.93374
LOC408653	-11197.134671	-11195.235488	3.79837
LOC408662	-10709.119360	-10705.555642	7.12744
LOC408694	-7587.705671	-7585.539746	4.33185
LOC408695	-6443.873221	-6443.759609	0.227224
LOC408697	-14068.186530	-14068.186530	0
LOC408722	-3545.979350	-3543.915034	4.12863
LOC408751	-2143.452725	-2143.452725	0
LOC408752	-14541.748178	-14535.226153	13.0441
LOC408754	-3968.292341	-3968.378710	-0.172738
LOC408755	-2792.218830	-2792.218826	8e-06
LOC408759	-2601.495562	-2601.495562	0
LOC408775	-3225.554849	-3225.554849	0
LOC408799	-1411.974177	-1411.974177	0
LOC408821	-20674.057307	-20672.757695	2.59922
LOC408836	-7955.036338	-7955.036335	6e-06
LOC408877	-4853.649857	-4853.649857	0
LOC408890	-7457.582920	-7457.582920	0
LOC408901	-4112.726223	-4112.726223	0
LOC408922	-9164.557402	-9163.229978	2.65485
LOC408945	-6126.355513	-6126.355513	0
LOC408951	-2466.570078	-2466.570078	0
LOC408958	-4675.274898	-4675.274898	0
LOC408965	-9201.366672	-9201.366672	0
LOC408966	-2740.868202	-2740.868202	0
LOC408982	-2171.857281	-2171.857281	0
LOC409007	-1548.703935	-1548.231595	0.94468
LOC409010	-8676.838617	-8673.771167	6.1349
LOC409016	-1490.678244	-1490.678244	0
LOC409017	-10134.517035	-10134.516876	0.000318
LOC409024	-3635.383110	-3635.383110	0
LOC409075	-8039.052181	-8035.987019	6.13032
LOC409078	-4581.638073	-4581.638073	0
LOC409085	-5136.932595	-5134.950083	3.96502
LOC409087	-3951.443281	-3951.443281	0
LOC409093	-8716.898554	-8716.887314	0.02248
LOC409096	-6850.073218	-6849.676984	0.792468
LOC409109	-14252.005383	-14251.547623	0.91552
LOC409111	-5919.884649	-5905.894075	27.9811
LOC409117	-9294.645589	-9294.623435	0.044308
LOC409154	-6358.444441	-6358.444441	0
LOC409191	-8209.134850	-8209.134846	8e-06
LOC409199	-7116.199830	-7116.199830	0
LOC409202	-2040.787926	-2040.696722	0.182408
LOC409217	-5274.940410	-5273.386649	3.10752
LOC409218	-7079.452100	-7078.526889	1.85042
LOC409255	-11913.468070	-11913.468070	0
LOC409262	-4544.314537	-4542.955469	2.71814
LOC409264	-4260.352009	-4260.352009	0
LOC409279	-6864.470556	-6864.470556	0
LOC409288	-4280.191218	-4280.191218	0
LOC409293	-5273.642949	-5273.642949	0
LOC409299	-5268.666627	-5267.508712	2.31583
LOC409314	-6047.916090	-6047.916090	0
LOC409315	-4370.869692	-4370.351924	1.03554
LOC409340	-4472.831894	-4471.379685	2.90442
LOC409346	-17004.050419	-17002.428792	3.24325
LOC409351	-7550.739152	-7550.739152	0
LOC409355	-3599.313872	-3599.305491	0.016762
LOC409363	-4664.901253	-4664.254677	1.29315
LOC409364	-7043.783614	-7043.783614	0
LOC409379	-3774.271995	-3771.527217	5.48956
LOC409389	-3189.074365	-3188.997744	0.153242
LOC409408	-11092.483088	-11090.940012	3.08615
LOC409414	-11201.946463	-11199.803310	4.28631
LOC409417	-11129.975908	-11126.659961	6.63189
LOC409424	-6600.451952	-6600.451952	0
LOC409444	-5523.470873	-5523.083336	0.775074
LOC409450	-3061.679977	-3061.679977	0
LOC409459	-13354.745787	-13354.745679	0.000216
LOC409462	-3993.598730	-3992.561210	2.07504
LOC409514	-742.759371	-742.759371	0
LOC409531	-2889.649053	-2889.649053	0
LOC409544	-4835.563815	-4835.563815	0
LOC409548	-6172.255776	-6172.090162	0.331228
LOC409552	-1795.028818	-1795.028818	0
LOC409565	-7329.470645	-7328.916836	1.10762
LOC409566	-3104.312093	-3104.311204	0.001778
LOC409584	-7030.840732	-7028.680817	4.31983
LOC409590	-3336.928622	-3336.922490	0.012264
LOC409609	-4779.302261	-4779.302261	0
LOC409645	-1590.237248	-1590.237248	0
LOC409647	-7702.864417	-7702.570436	0.587962
LOC409665	-8322.662028	-8322.634564	0.054928
LOC409668	-4750.288207	-4750.031275	0.513864
LOC409690	-5844.214009	-5844.214009	0
LOC409693	-3920.302579	-3919.671521	1.26212
LOC409699	-3501.407587	-3501.407587	0
LOC409734	-6743.470653	-6743.470653	0
LOC409739	-6649.709625	-6649.709625	0
LOC409743	-17552.695866	-17550.611699	4.16833
LOC409757	-8863.961673	-8863.961673	0
LOC409766	-5065.443457	-5065.443457	0
LOC409773	-5059.454614	-5059.042268	0.824692
LOC409790	-2713.688480	-2710.500652	6.37566
LOC409804	-3215.798739	-3215.798739	0
LOC409809	-6793.710028	-6793.710028	0
LOC409841	-4529.051597	-4529.051597	0
LOC409876	-5651.599303	-5651.474572	0.249462
LOC409877	-3634.064119	-3634.064119	0
LOC409880	-5432.351084	-5432.351084	0
LOC409884	-7439.345517	-7438.143362	2.40431
LOC409886	-2512.575636	-2512.574648	0.001976
LOC409922	-5147.406928	-5147.406928	0
LOC409927	-10546.311227	-10546.311201	5.2e-05
LOC409932	-5308.551685	-5306.006125	5.09112
LOC409951	-2430.879384	-2430.868006	0.022756
LOC409959	-2774.593972	-2773.235279	2.71739
LOC409965	-13585.601890	-13585.601890	0
LOC409990	-11561.531607	-11561.485228	0.092758
LOC409994	-2609.311518	-2609.311518	0
LOC410023	-4005.667380	-4005.667380	0
LOC410054	-6742.236600	-6736.332983	11.8072
LOC410056	-7856.173669	-7856.173669	0
LOC410071	-4768.746603	-4768.676287	0.140632
LOC410073	-6779.519933	-6779.519933	0
LOC410079	-1219.591551	-1219.591551	0
LOC410116	-8695.994425	-8695.981313	0.026224
LOC410136	-18352.183660	-18352.183660	0
LOC410151	-5470.081038	-5469.911684	0.338708
LOC410158	-5649.724612	-5649.106975	1.23527
LOC410166	-3576.098408	-3576.047250	0.102316
LOC410171	-35506.964259	-35504.438786	5.05095
LOC410175	-6023.581963	-6023.581963	0
LOC410211	-2541.606891	-2538.904598	5.40459
LOC410222	-3442.949576	-3442.949576	0
LOC410226	-3991.262986	-3989.389886	3.7462
LOC410229	-14296.113909	-14296.113909	0
LOC410239	-12785.363617	-12785.222632	0.28197
LOC410254	-6761.747646	-6761.747646	0
LOC410255	-6766.225839	-6765.396130	1.65942
LOC410264	-5948.527978	-5948.527978	0
LOC410278	-7331.353660	-7331.353660	0
LOC410296	-7594.061509	-7594.061509	0
LOC410297	-2565.407191	-2565.174063	0.466256
LOC410307	-11926.186192	-11926.184738	0.002908
LOC410325	-12182.922609	-12182.620149	0.60492
LOC410328	-7268.598406	-7268.598406	0
LOC410330	-5114.583967	-5114.583967	0
LOC410332	-11254.979246	-11254.972270	0.013952
LOC410336	-10055.823915	-10053.563731	4.52037
LOC410341	-3949.226370	-3949.226370	0
LOC410343	-4103.984670	-4103.984670	0
LOC410345	-11327.060327	-11318.955302	16.21
LOC410347	-3717.035433	-3714.915455	4.23996
LOC410349	-789.652614	-789.652614	0
LOC410352	-18032.161524	-18032.071745	0.179558
LOC410355	-4605.393182	-4605.393182	0
LOC410373	-3930.346689	-3929.699577	1.29422
LOC410375	-6759.320770	-6759.293027	0.055486
LOC410381	-4768.329992	-4767.418345	1.82329
LOC410423	-16706.175660	-16706.175660	0
LOC410441	-4087.777489	-4086.124413	3.30615
LOC410463	-7217.413396	-7217.303050	0.220692
LOC410480	-14723.396372	-14723.396372	0
LOC410483	-2346.520014	-2346.520014	0
LOC410486	-3071.108326	-3071.108326	0
LOC410546	-8360.026296	-8360.026296	0
LOC410556	-5722.815696	-5722.815696	0
LOC410581	-5023.949801	-5023.949801	0
LOC410591	-2825.808316	-2824.766253	2.08413
LOC410635	-4240.577824	-4239.642654	1.87034
LOC410649	-5192.346877	-5192.346877	0
LOC410659	-8452.722984	-8452.722984	0
LOC410686	-7589.728877	-7589.728877	0
LOC410717	-9496.031770	-9496.031770	0
LOC410766	-9369.135081	-9367.139564	3.99103
LOC410769	-14364.878562	-14364.878562	0
LOC410776	-2432.527079	-2432.527077	4e-06
LOC410777	-23419.332588	-23419.233522	0.198132
LOC410788	-14640.057915	-14639.214447	1.68694
LOC410844	-3085.496116	-3085.496116	0
LOC410848	-10235.326003	-10234.619998	1.41201
LOC410855	-4409.519274	-4409.519274	0
LOC410867	-18204.891082	-18204.885339	0.011486
LOC410874	-18012.360893	-18012.098310	0.525166
LOC410916	-3771.173490	-3769.594544	3.15789
LOC410925	-9145.154515	-9083.751220	122.807
LOC410948	-7942.153196	-7942.080096	0.1462
LOC410950	-12486.467565	-12486.467565	0
LOC410956	-2149.379224	-2149.379224	0
LOC410960	-13583.556691	-13583.556691	0
LOC410990	-11323.805419	-11323.451625	0.707588
LOC410992	-2136.783695	-2136.783695	0
LOC411030	-5796.718482	-5796.606516	0.223932
LOC411053	-74519.689931	-74508.701619	21.9766
LOC411071	-4864.788999	-4863.966355	1.64529
LOC411079	-6898.216291	-6894.439872	7.55284
LOC411099	-626.410634	-626.410634	0
LOC411113	-13719.290511	-13714.402184	9.77665
LOC411125	-6983.262525	-6983.262525	0
LOC411155	-30750.799260	-30750.799260	0
LOC411181	-8820.136859	-8817.279544	5.71463
LOC411185	-6511.304213	-6510.811125	0.986176
LOC411206	-3947.097834	-3945.812609	2.57045
LOC411220	-5721.750806	-5718.290153	6.92131
LOC411280	-4383.888864	-4383.888864	0
LOC411299	-6606.702214	-6606.702214	0
LOC411348	-18799.840937	-18799.152050	1.37777
LOC411385	-4921.859794	-4921.859794	0
LOC411452	-6039.116629	-6039.011491	0.210276
LOC411467	-11177.668066	-11171.949177	11.4378
LOC411476	-6010.072496	-6010.072496	0
LOC411477	-4224.907508	-4224.907507	2e-06
LOC411488	-18718.969498	-18718.418356	1.10228
LOC411505	-7689.747411	-7689.739791	0.01524
LOC411508	-3827.837471	-3827.833938	0.007066
LOC411520	-3475.075221	-3473.103374	3.94369
LOC411533	-5990.974883	-5988.472434	5.0049
LOC411542	-5660.562901	-5660.562901	0
LOC411589	-13383.087288	-13383.087288	0
LOC411609	-3809.553440	-3809.553440	0
LOC411617			0
LOC411618	-2713.069290	-2712.330438	1.4777
LOC411637	-6785.761898	-6785.761898	0
LOC411649	-8325.233395	-8325.233395	0
LOC411683	-3472.295546	-3472.295546	0
LOC411704	-3552.535639	-3552.535639	0
LOC411715	-10118.581459	-10118.456842	0.249234
LOC411739	-1963.089119	-1962.312022	1.55419
LOC411753	-9911.749357	-9911.749357	0
LOC411806	-20893.507757	-20893.507757	0
LOC411807	-7936.313829	-7934.142290	4.34308
LOC411820	-4959.729208	-4959.578007	0.302402
LOC411828	-5013.161728	-5013.154658	0.01414
LOC411850	-10598.229509	-10596.253142	3.95273
LOC411852	-3013.461461	-3013.461461	0
LOC411861	-4354.167274	-4354.167274	0
LOC411863	-4830.283593	-4830.283593	0
LOC411865	-11275.013020	-11275.013020	0
LOC411879	-3264.075280	-3264.075280	0
LOC411882	-3692.307612	-3675.584365	33.4465
LOC411890	-3480.793354	-3480.657206	0.272296
LOC411903	-12475.000266	-12475.000266	0
LOC411905	-11021.920499	-11021.735621	0.369756
LOC411922	-6256.561331	-6256.330789	0.461084
LOC411937	-5728.679498	-5728.679498	0
LOC411947	-4872.366596	-4871.409188	1.91482
LOC411955	-13632.248938	-13631.634972	1.22793
LOC411974	-7449.419263	-7449.419263	0
LOC411983	-4995.983825	-4993.181666	5.60432
LOC411989	-4291.214924	-4289.961871	2.50611
LOC411995	-7336.075899	-7336.075899	0
LOC412010	-4631.362481	-4631.362481	0
LOC412017	-3212.743155	-3212.297548	0.891214
LOC412035	-21318.604288	-21316.438434	4.33171
LOC412074	-18064.408063	-18057.726667	13.3628
LOC412079	-7215.165063	-7215.165063	0
LOC412092	-21441.051562	-21440.607448	0.888228
LOC412094	-5054.801717	-5054.384743	0.833948
LOC412099	-5492.158017	-5491.337831	1.64037
LOC412103	-19065.333571	-19062.720966	5.22521
LOC412108	-4265.180358	-4264.004258	2.3522
LOC412111	-13703.764852	-13703.764852	0
LOC412116	-3501.424321	-3501.424321	0
LOC412119	-7294.614100	-7292.408491	4.41122
LOC412125	-2119.520230	-2119.520229	2e-06
LOC412128	-4648.996397	-4648.996397	0
LOC412129	-12618.452015	-12616.983661	2.93671
LOC412160	-2185.161747	-2185.161747	0
LOC412176	-20987.654855	-20987.654855	0
LOC412199	-3171.996646	-3171.996646	0
LOC412219	-14851.761271	-14844.998105	13.5263
LOC412227	-9222.482434	-9218.644689	7.67549
LOC412256	-30955.898859	-30955.811150	0.175418
LOC412259	-5197.937181	-5197.937181	0
LOC412267	-4770.942723	-4769.548277	2.78889
LOC412274	-22662.958996	-22662.280556	1.35688
LOC412286	-6887.411582	-6886.845780	1.1316
LOC412302	-2269.123685	-2269.123685	0
LOC412305	-7195.916217	-7194.298091	3.23625
LOC412308	-4754.402886	-4752.016445	4.77288
LOC412313	-4790.580834	-4790.580827	1.4e-05
LOC412323	-3825.521590	-3824.305541	2.4321
LOC412328	-1863.355422	-1863.349659	0.011526
LOC412346	-6144.383214	-6144.383214	0
LOC412372	-9365.182102	-9364.040871	2.28246
LOC412379	-18152.769847	-18150.435173	4.66935
LOC412401	-11591.347774	-11591.347540	0.000468
LOC412406	-19382.864769	-19378.625383	8.47877
LOC412407	-3530.216126	-3530.072401	0.28745
LOC412439	-5520.941421	-5520.941421	0
LOC412449	-1074.425764	-1074.425764	0
LOC412452	-2733.478054	-2733.478054	0
LOC412453	-6659.989504	-6657.597143	4.78472
LOC412456	-8275.203701	-8275.203701	0
LOC412464	-21862.647646	-21862.115013	1.06527
LOC412475	-4895.438479	-4895.438479	0
LOC412488	-3653.927099	-3653.927099	0
LOC412505	-9545.199624	-9543.824146	2.75096
LOC412536	-6679.284402	-6675.041159	8.48649
LOC412552	-2480.946545	-2480.946511	6.8e-05
LOC412589	-7042.392740	-7041.484927	1.81563
LOC412591	-2768.214718	-2768.214718	0
LOC412593	-13092.441880	-13092.428785	0.02619
LOC412601	-3810.640553	-3810.577274	0.126558
LOC412606	-13712.131606	-13704.302678	15.6579
LOC412608	-4710.562283	-4710.075298	0.97397
LOC412611	-7744.275289	-7743.737959	1.07466
LOC412613	-4306.784165	-4306.122615	1.3231
LOC412630	-9513.591554	-9513.454415	0.274278
LOC412636	-3998.253050	-3997.616001	1.2741
LOC412644	-2948.849381	-2948.849381	0
LOC412655	-12982.714176	-12976.298497	12.8314
LOC412707	-5052.415403	-5050.281910	4.26699
LOC412727	-8252.694786	-8251.994525	1.40052
LOC412735	-2719.874394	-2719.874394	0
LOC412739	-17964.422076	-17957.280028	14.2841
LOC412746	-22024.175904	-22023.612873	1.12606
LOC412748	-7179.161051	-7178.404236	1.51363
LOC412764	-6314.252042	-6313.554949	1.39419
LOC412767	-1362.198373	-1362.198373	0
LOC412788	-9657.088748	-9653.565919	7.04566
LOC412795	-14690.697484	-14690.697484	0
LOC412804	-5478.418493	-5478.418493	0
LOC412843	-9067.314214	-9067.288762	0.050904
LOC412855	-21868.204119	-21866.262986	3.88227
LOC412876	-8986.068378	-8986.039425	0.057906
LOC412883	-5737.583726	-5737.583726	0
LOC412897	-6444.713681	-6444.713681	0
LOC412941	-7885.202984	-7884.300513	1.80494
LOC412943	-10435.501367	-10434.290589	2.42156
LOC412955	-6688.054505	-6686.583204	2.9426
LOC412959	-865.599463	-864.626974	1.94498
LOC412975	-6977.040824	-6977.040824	0
LOC412979	-4706.241628	-4706.241018	0.00122
LOC412984	-11081.257491	-11079.798115	2.91875
LOC412986	-8333.823129	-8333.823129	0
LOC413001	-10597.955023	-10597.955024	-2e-06
LOC413020	-4699.272020	-4698.792208	0.959624
LOC413052	-19048.601817	-19047.563157	2.07732
LOC413054	-17793.914290	-17793.914290	0
LOC413071	-13251.811170	-13251.307425	1.00749
LOC413147	-4859.838325	-4859.838325	0
LOC413152	-14564.542388	-14560.019564	9.04565
LOC413166	-3937.199687	-3937.199687	0
LOC413186	-1773.489267	-1773.489267	0
LOC413189	-4484.216052	-4484.216052	0
LOC413204	-3802.316343	-3802.316343	0
LOC413255	-3208.017454	-3208.017454	0
LOC413270	-10289.978545	-10288.931363	2.09436
LOC413278	-3868.786602	-3867.847271	1.87866
LOC413279	-3433.102586	-3433.102586	0
LOC413309	-2549.886368	-2549.611812	0.549112
LOC413311	-6085.551908	-6082.886526	5.33076
LOC413336	-7442.641088	-7442.641088	0
