Gene	lnL_Null	lnL_Alt	LRT
LOC102653793	-5578.406145	-5578.406145	0
LOC102653879	-4448.491829	-4446.935139	3.11338
LOC102653930	-1476.181804	-1476.181804	0
LOC102653951	-1985.255697	-1985.255068	0.001258
LOC102654014	-3590.849860	-3590.849860	0
LOC102654165	-4669.624400	-4663.502624	12.2436
LOC102654312	-5269.561221	-5269.561221	0
LOC102654349	-954.898702	-954.898702	0
LOC102654365	-8187.175959	-8186.435625	1.48067
LOC102654610	-3848.070756	-3848.062889	0.015734
LOC102654621	-6701.146622	-6701.146622	0
LOC102654987	-2046.651601	-2046.651601	0
LOC102655219	-4875.269724	-4875.264058	0.011332
LOC102655244	-9660.934883	-9660.934883	0
LOC102655259	-9879.590814	-9879.590814	0
LOC102655470	-546.418111	-545.319372	2.19748
LOC102655679	-3353.133872	-3353.133872	0
LOC102655688	-7852.628255	-7852.627856	0.000798
LOC102655836	-6361.530595	-6361.530595	0
LOC102655877	-4944.174729	-4944.174729	0
LOC102655904	-1683.673243	-1683.570305	0.205876
LOC102655948	-4155.715785	-4155.715785	0
LOC102656183	-1841.229159	-1841.201906	0.054506
LOC102656263	-2862.010085	-2862.010085	0
LOC102656287	-1666.889691	-1666.766312	0.246758
LOC107963993	-5522.619855	-5522.552794	0.134122
LOC107964089	-2767.687472	-2767.602215	0.170514
LOC107964507	-1430.090059	-1429.722783	0.734552
LOC107965021	-1488.732484	-1481.012441	15.4401
LOC107965199	-9215.963569	-9215.119887	1.68736
LOC107965225	-2527.783730	-2527.783730	0
LOC107965250	-5534.680837	-5531.242091	6.87749
LOC107965266	-6707.406378	-6707.406378	0
LOC107965508	-3970.616378	-3970.616378	0
LOC107965749	-5549.817949	-5549.817949	0
LOC107965828	-3755.991905	-3755.991905	0
LOC113218526	-11246.567405	-11246.567405	0
LOC113218534	-4982.271828	-4975.832329	12.879
LOC113218670	-2779.881102	-2779.881102	0
LOC406097	-8166.443426	-8165.908256	1.07034
LOC406114	-9784.194611	-9783.440185	1.50885
LOC408271	-6688.209686	-6683.564537	9.2903
LOC408286	-12232.238340	-12232.238340	0
LOC408303	-5194.287425	-5194.287425	0
LOC408312	-7852.361113	-7852.141102	0.440022
LOC408355	-5884.254383	-5884.254383	0
LOC408358	-19066.426132	-19065.924125	1.00401
LOC408369	-3172.220127	-3172.220127	0
LOC408391	-4453.430094	-4453.430088	1.2e-05
LOC408402	-7157.547754	-7157.547754	0
LOC408421	-9024.844036	-9024.844036	0
LOC408426	-3245.637329	-3245.637329	0
LOC408434	-5852.916170	-5851.249841	3.33266
LOC408438	-14424.938326	-14424.938326	0
LOC408458	-13000.486185	-13000.480694	0.010982
LOC408461	-3731.207750	-3731.207750	0
LOC408474	-9904.174508	-9904.174508	0
LOC408501	-15065.482148	-15065.346816	0.270664
LOC408511	-3733.282778	-3733.282778	0
LOC408520	-3362.198793	-3362.198793	0
LOC408533	-16631.624074	-16631.624074	0
LOC408573	-2867.658109	-2867.658109	0
LOC408575	-4881.542644	-4881.542644	0
LOC408592	-6442.924243	-6442.924243	0
LOC408597	-4361.396337	-4359.916418	2.95984
LOC408649	-6967.801422	-6965.299115	5.00461
LOC408661	-9172.497054	-9166.210041	12.574
LOC408668	-11321.517079	-11321.183123	0.667912
LOC408687	-3725.153003	-3725.153003	0
LOC408717	-3369.191174	-3368.835116	0.712116
LOC408741	-4276.771064	-4276.771064	0
LOC408742	-8631.943344	-8631.943344	0
LOC408748	-2007.504812	-2007.504812	0
LOC408766	-2711.239593	-2711.239593	0
LOC408774	-41860.077951	-41855.182014	9.79187
LOC408785	-3382.615012	-3382.615012	0
LOC408791	-15396.618430	-15396.618419	2.2e-05
LOC408793	-11727.717951	-11721.612985	12.2099
LOC408804	-12014.038613	-12014.038613	0
LOC408808	-14411.669061	-14411.095295	1.14753
LOC408815	-18476.618986	-18475.969482	1.29901
LOC408819	-2244.097422	-2244.097422	0
LOC408827	-3216.265689	-3216.265688	2e-06
LOC408833	-3061.820941	-3061.820941	0
LOC408834	-4232.171697	-4232.171697	0
LOC408851	-1543.521472	-1543.521472	0
LOC408871	-5895.322651	-5895.322651	0
LOC408892	-5274.168791	-5273.908192	0.521198
LOC408906	-7500.557315	-7498.440724	4.23318
LOC408924	-6091.204950	-6091.204950	0
LOC408925	-9679.530279	-9672.156245	14.7481
LOC408955	-6712.970461	-6712.922148	0.096626
LOC408971	-2077.631730	-2077.631730	0
LOC408979	-5551.714622	-5551.714622	0
LOC408989	-9921.224054	-9921.224054	0
LOC409004	-1719.289538	-1719.289538	0
LOC409023	-5134.326043	-5134.137664	0.376758
LOC409026	-3227.021027	-3227.021027	0
LOC409032	-11853.992669	-11853.678471	0.628396
LOC409036	-1416.014559	-1414.861318	2.30648
LOC409041	-3908.980493	-3908.980493	0
LOC409055	-4805.134817	-4805.066678	0.136278
LOC409068	-4634.574404	-4634.574404	0
LOC409098	-13359.190973	-13359.013940	0.354066
LOC409103	-4362.009406	-4360.871792	2.27523
LOC409125	-17238.808055	-17238.808055	0
LOC409157	-7988.233116	-7988.233116	0
LOC409165	-5614.681229	-5614.681229	0
LOC409179	-5796.780301	-5796.780301	0
LOC409180	-6521.544080	-6521.544080	0
LOC409189	-5527.296029	-5527.296029	0
LOC409196	-7741.355932	-7741.355932	0
LOC409201	-1894.789153	-1890.326044	8.92622
LOC409203	-8524.694040	-8523.562768	2.26254
LOC409226	-7896.607922	-7896.607922	0
LOC409245	-4570.118182	-4569.396135	1.44409
LOC409249	-13656.760932	-13656.760932	0
LOC409260	-6629.724684	-6629.724684	0
LOC409263	-3953.062591	-3953.062591	0
LOC409265	-7543.134628	-7543.134628	0
LOC409270	-5555.566643	-5555.566643	0
LOC409271	-24422.911006	-24421.326323	3.16937
LOC409286	-3555.284784	-3555.284784	0
LOC409292	-4085.249379	-4075.477622	19.5435
LOC409308	-763.917338	-763.917338	0
LOC409320	-3031.763668	-3031.763668	0
LOC409329	-3775.529978	-3775.529978	0
LOC409334	-9976.568126	-9976.568126	0
LOC409336	-3567.988598	-3565.506037	4.96512
LOC409341	-5694.112818	-5694.112818	0
LOC409361	-2637.618142	-2637.618142	0
LOC409365	-14235.538472	-14233.888263	3.30042
LOC409373	-3673.649899	-3673.649899	0
LOC409377	-7366.958656	-7366.958656	0
LOC409386	-1132.587831	-1132.587831	0
LOC409388	-3110.711909	-3110.711909	0
LOC409393	-26690.669364	-26690.669362	4e-06
LOC409410	-5483.691778	-5483.691778	0
LOC409411	-3626.045065	-3626.045065	0
LOC409425	-11362.175053	-11360.850688	2.64873
LOC409427	-4580.324981	-4580.324981	0
LOC409441	-4701.489766	-4701.489766	0
LOC409465			0
LOC409488	-3481.073179	-3480.963774	0.21881
LOC409491	-4488.343734	-4488.343734	0
LOC409495	-4292.565196	-4292.565196	0
LOC409499	-4250.460048	-4250.460048	0
LOC409511	-3877.758592	-3877.758592	0
LOC409520	-2979.325777	-2979.325777	0
LOC409523	-3504.000336	-3504.000336	0
LOC409529	-1982.098259	-1982.098259	0
LOC409538	-1997.107512	-1997.107512	0
LOC409559	-6154.657830	-6154.657830	0
LOC409586	-2958.962920	-2958.706924	0.511992
LOC409607	-3253.800576	-3253.800576	0
LOC409633	-3130.016433	-3129.800255	0.432356
LOC409643	-4873.153216	-4873.153216	0
LOC409662	-3267.073635	-3267.073635	0
LOC409667	-1189.830122	-1189.830122	0
LOC409670	-8487.062682	-8479.759361	14.6066
LOC409673	-31276.907016	-31276.459378	0.895276
LOC409689	-6430.665781	-6430.665781	0
LOC409704	-6898.191691	-6897.890163	0.603056
LOC409724	-7595.212238	-7595.212238	0
LOC409726	-7547.879019	-7547.879019	0
LOC409736	-5981.001028	-5980.996950	0.008156
LOC409740	-3624.761017	-3624.761017	0
LOC409749	-1615.791951	-1615.791943	1.6e-05
LOC409762	-2220.877690	-2220.877690	0
LOC409769	-5938.610038	-5938.610038	0
LOC409791	-3376.900491	-3376.900491	0
LOC409795	-13932.909778	-13930.827308	4.16494
LOC409814	-9401.361551	-9401.226753	0.269596
LOC409833	-5598.674158	-5598.674158	0
LOC409838	-8521.867239	-8521.561159	0.61216
LOC409852	-6701.382358	-6695.358176	12.0484
LOC409857	-1348.881116	-1348.881116	0
LOC409860	-7696.440213	-7696.440213	0
LOC409863	-2787.194549	-2787.174546	0.040006
LOC409900	-2511.296806	-2511.296806	0
LOC409905	-7204.836531	-7204.816930	0.039202
LOC409909	-4062.161600	-4062.161600	0
LOC409910	-1749.490070	-1749.489978	0.000184
LOC409911	-6223.501677	-6223.501677	0
LOC409920	-1198.586629	-1198.586629	0
LOC409924	-5830.475180	-5830.475180	0
LOC409925	-1961.403496	-1961.403495	2e-06
LOC409928	-9812.572728	-9812.572728	0
LOC409930	-2423.084558	-2423.084558	0
LOC409941	-10078.099391	-10078.099391	0
LOC409945	-6581.176940	-6570.806385	20.7411
LOC409976	-3430.727711	-3430.727711	0
LOC410039	-5365.723260	-5365.717537	0.011446
LOC410055	-3524.498809	-3524.498809	0
LOC410059	-5581.897452	-5581.895869	0.003166
LOC410087	-3980.398868	-3980.398868	0
LOC410091	-4573.569455	-4573.569455	0
LOC410097	-17929.942573	-17929.942573	0
LOC410105	-6457.875971	-6457.875971	0
LOC410107	-8855.328932	-8855.328932	0
LOC410118	-6282.219958	-6282.219958	0
LOC410155	-4.813935	-4.813935	0
LOC410157	-1643.086272	-1643.086272	0
LOC410159	-16597.456080	-16597.456080	0
LOC410172	-5753.501976	-5753.029472	0.945008
LOC410183	-19183.972832	-19175.646815	16.652
LOC410241	-1791.679326	-1791.679326	0
LOC410257	-4613.267434	-4613.267434	0
LOC410270	-7515.480085	-7515.480085	0
LOC410283	-3339.422495	-3337.392010	4.06097
LOC410286	-10662.718958	-10662.718958	0
LOC410289	-10184.987898	-10182.391638	5.19252
LOC410337	-11375.982693	-11375.192201	1.58098
LOC410338	-4591.568242	-4591.568242	0
LOC410371	-12235.318930	-12235.318930	0
LOC410376	-3831.938767	-3831.291689	1.29416
LOC410379	-11907.005373	-11894.077061	25.8566
LOC410383	-7112.772343	-7112.772343	0
LOC410395	-1773.151451	-1773.151451	0
LOC410414	-11960.456856	-11960.456856	0
LOC410420	-3315.362311	-3315.362311	0
LOC410451	-8133.947199	-8133.839251	0.215896
LOC410456	-4958.610518	-4952.027723	13.1656
LOC410470	-5494.583460	-5494.583460	0
LOC410484	-10049.142083	-10049.142083	0
LOC410485	-11483.149699	-11482.922107	0.455184
LOC410510	-11042.055410	-11041.584739	0.941342
LOC410512	-4899.231679	-4899.231679	0
LOC410525	-1721.438280	-1721.438280	0
LOC410538	-10290.405363	-10289.196630	2.41747
LOC410542	-6069.293641	-6069.293641	0
LOC410550	-8436.071254	-8434.660500	2.82151
LOC410561	-2759.048111	-2759.048111	0
LOC410571	-16246.280792	-16246.277265	0.007054
LOC410575	-3906.095673	-3902.562869	7.06561
LOC410577	-2901.391731	-2900.679695	1.42407
LOC410583	-6361.639588	-6361.551348	0.17648
LOC410585	-21869.365267	-21869.327626	0.075282
LOC410618	-5971.277555	-5971.277555	0
LOC410630	-14546.301241	-14545.917400	0.767682
LOC410636	-1938.819407	-1938.819407	0
LOC410663	-1727.270623	-1727.270623	0
LOC410664	-9275.460605	-9275.460605	0
LOC410719	-5100.393223	-5100.393223	0
LOC410732	-5476.792068	-5476.792068	0
LOC410811	-9057.470425	-9057.470425	0
LOC410812	-2066.347227	-2066.347227	0
LOC410821	-3499.154889	-3499.154889	0
LOC410837	-2910.424727	-2910.096956	0.655542
LOC410860	-3839.069138	-3838.738674	0.660928
LOC410879	-6015.785145	-6015.785145	0
LOC410907	-5264.311646	-5263.450461	1.72237
LOC410911	-5909.716223	-5909.716223	0
LOC410938	-6608.222797	-6597.780077	20.8854
LOC410940	-19510.690665	-19508.437641	4.50605
LOC410943	-3823.312985	-3823.312985	0
LOC410952	-4535.143338	-4535.143338	0
LOC410969	-2271.352376	-2271.352376	0
LOC410973	-1734.051655	-1734.051655	0
LOC410985	-3802.884876	-3802.884876	0
LOC411043	-7237.731495	-7237.731497	-4e-06
LOC411048	-2873.923174	-2873.923174	0
LOC411054	-6097.485791	-6097.485791	0
LOC411070	-14449.467057	-14449.467057	0
LOC411088	-2119.727751	-2119.727751	0
LOC411100	-4161.521567	-4161.521567	0
LOC411115	-41789.500589	-41771.625478	35.7502
LOC411147	-9623.877937	-9623.877937	0
LOC411148	-6837.284856	-6837.284856	0
LOC411163	-6437.990650	-6437.990650	0
LOC411164	-5704.606572	-5704.606572	0
LOC411167	-7823.790796	-7823.790796	0
LOC411188	-5912.555768	-5912.555768	0
LOC411191	-2118.535471	-2114.509976	8.05099
LOC411214	-4465.020810	-4464.349916	1.34179
LOC411233	-10179.221247	-10177.435650	3.57119
LOC411249	-13792.098872	-13792.067310	0.063124
LOC411260	-1234.409221	-1234.409221	0
LOC411261	-10246.863566	-10246.858170	0.010792
LOC411270	-9153.139054	-9150.694556	4.889
LOC411288	-4610.468515	-4610.468515	0
LOC411295	-2906.233137	-2906.233137	0
LOC411306	-4869.251677	-4869.251677	0
LOC411335	-2945.954870	-2939.663781	12.5822
LOC411347	-2004.509332	-2004.509332	0
LOC411365	-3112.382520	-3112.382520	0
LOC411391	-3574.772943	-3574.772943	0
LOC411404	-5961.749046	-5960.925336	1.64742
LOC411408	-2551.145037	-2551.145037	0
LOC411447	-7536.611060	-7535.420263	2.38159
LOC411458	-6777.767781	-6777.767781	0
LOC411473	-8589.729545	-8589.729545	0
LOC411474	-21686.874596	-21686.114453	1.52029
LOC411490	-7370.796292	-7370.796292	0
LOC411509	-4230.129135	-4228.985197	2.28788
LOC411510	-4695.199506	-4694.207434	1.98414
LOC411519	-5563.088004	-5563.088004	0
LOC411524	-2759.080413	-2759.080413	0
LOC411540	-8584.284858	-8584.284858	0
LOC411545	-11280.931924	-11279.864954	2.13394
LOC411552	-4243.072789	-4243.072789	0
LOC411564	-14038.074481	-14038.074481	0
LOC411566	-14217.149536	-14217.149536	0
LOC411633	-4615.512786	-4615.512786	0
LOC411639	-48655.606288	-48655.585905	0.040766
LOC411654	-4248.341250	-4248.341250	0
LOC411665	-3358.369086	-3358.369086	0
LOC411698	-4871.350962	-4870.890139	0.921646
LOC411699	-12850.940380	-12849.841854	2.19705
LOC411719	-5305.969256	-5305.969256	0
LOC411722	-4601.660348	-4601.660027	0.000642
LOC411724	-14205.297472	-14205.297472	0
LOC411730	-11618.813770	-11618.809847	0.007846
LOC411731	-10040.362557	-10039.266129	2.19286
LOC411732	-2912.627611	-2912.627611	0
LOC411789	-2794.346764	-2794.346764	0
LOC411794	-6350.083315	-6350.083314	2e-06
LOC411799	-7239.562623	-7239.562623	0
LOC411839	-6513.674391	-6513.674391	0
LOC411856	-3808.335682	-3808.335682	0
LOC411875	-6720.694721	-6720.694721	0
LOC411892	-4104.710282	-4104.710282	0
LOC411904	-10910.637107	-10910.635359	0.003496
LOC411906	-13908.798198	-13908.798198	0
LOC411915	-4487.731629	-4487.564646	0.333966
LOC411923	-13340.612775	-13340.612775	0
LOC411972	-5820.253233	-5820.253233	0
LOC411980	-7731.620556	-7731.620556	0
LOC411982	-3155.526549	-3135.591340	39.8704
LOC411985	-16612.997678	-16612.568045	0.859266
LOC412003	-9397.814867	-9397.814867	0
LOC412005	-4702.879152	-4702.879152	0
LOC412018	-8724.091762	-8723.693131	0.797262
LOC412024	-3838.025225	-3838.025225	0
LOC412025	-9397.237476	-9397.237476	0
LOC412027	-5538.100916	-5537.937657	0.326518
LOC412030	-1638.084562	-1638.084562	0
LOC412046	-22705.262824	-22705.262824	0
LOC412064	-2906.700604	-2906.700604	0
LOC412069	-6739.946047	-6739.946047	0
LOC412082	-3646.765221	-3646.476970	0.576502
LOC412097	-12673.044666	-12673.044649	3.4e-05
LOC412115	-11940.625412	-11936.291012	8.6688
LOC412148	-2795.732312	-2795.732312	0
LOC412150	-11136.744213	-11136.744213	0
LOC412167	-11461.164987	-11461.164987	0
LOC412177	-7308.692717	-7308.627492	0.13045
LOC412195	-6473.171927	-6473.171927	0
LOC412198	-22088.370496	-22087.723758	1.29348
LOC412200	-9276.990642	-9276.990642	0
LOC412232	-4359.443983	-4359.367370	0.153226
LOC412235	-4096.945523	-4096.026326	1.83839
LOC412245	-6787.856967	-6787.856967	0
LOC412247	-4528.377105	-4528.377105	0
LOC412263	-13181.973418	-13181.973418	0
LOC412276	-3725.337389	-3725.337389	0
LOC412277	-5281.844484	-5281.771720	0.145528
LOC412278	-20102.479648	-20102.479648	0
LOC412282	-16561.010422	-16561.010422	0
LOC412287	-6899.510894	-6899.442125	0.137538
LOC412294	-4676.939555	-4676.939555	0
LOC412303	-3568.591360	-3568.591360	0
LOC412332	-15632.638042	-15632.638042	0
LOC412339	-3671.769024	-3671.769024	0
LOC412348	-2783.980460	-2783.980460	0
LOC412366	-4188.821202	-4188.821202	0
LOC412378	-3228.792681	-3228.792681	0
LOC412410	-7216.600252	-7216.600252	0
LOC412422	-20053.401894	-20042.629376	21.545
LOC412423	-5522.454440	-5522.454440	0
LOC412467	-7130.467501	-7130.467501	0
LOC412470	-6924.765318	-6924.765318	0
LOC412526	-4471.047967	-4471.047967	0
LOC412540	-6666.107131	-6666.060078	0.094106
LOC412547	-1364.731743	-1364.731743	0
LOC412554	-3050.434506	-3050.259842	0.349328
LOC412563	-6243.066558	-6241.945485	2.24215
LOC412573	-6772.198865	-6772.197825	0.00208
LOC412578	-2027.808154	-2026.139003	3.3383
LOC412580	-7029.760037	-7029.760037	0
LOC412598	-4691.181178	-4691.181178	0
LOC412612	-5358.477171	-5358.477171	0
LOC412619	-5596.858406	-5596.858406	0
LOC412623	-13045.981214	-13045.981214	0
LOC412624	-9646.243274	-9646.243274	0
LOC412647	-4441.901867	-4441.901867	0
LOC412670	-6007.486104	-6007.486104	0
LOC412675	-5419.248241	-5419.116925	0.262632
LOC412687	-5091.554196	-5091.554196	0
LOC412690	-4618.371165	-4618.371165	0
LOC412750	-12142.524756	-12136.817918	11.4137
LOC412762	-4392.186130	-4392.186130	0
LOC412810	-13660.874593	-13660.719636	0.309914
LOC412816	-3364.622389	-3364.622389	0
LOC412851	-4284.115017	-4284.115005	2.4e-05
LOC412870	-1230.764527	-1230.763852	0.00135
LOC412878	-21376.604836	-21376.604836	0
LOC412889	-5884.618252	-5884.618252	0
LOC412931	-6701.148403	-6701.148403	0
LOC412933	-4706.606701	-4706.606701	0
LOC412950	-9968.299456	-9968.079511	0.43989
LOC412956	-5086.250249	-5085.662682	1.17513
LOC413006	-3937.283940	-3937.283940	0
LOC413011	-6542.141080	-6542.067375	0.14741
LOC413030	-3243.880935	-3243.880935	0
LOC413032	-10861.303981	-10861.303981	0
LOC413065	-3369.518910	-3369.518910	0
LOC413074	-15813.344337	-15813.344337	0
LOC413087	-9267.700118	-9267.381542	0.637152
LOC413101	-5153.772408	-5153.772408	0
LOC413106	-8427.606027	-8427.606027	0
LOC413110	-2357.528979	-2357.528978	2e-06
LOC413119	-9907.808383	-9907.797960	0.020846
LOC413126	-7983.720597	-7983.720597	0
LOC413133	-4612.215408	-4612.215408	0
LOC413153	-6825.202159	-6825.202157	4e-06
LOC413179	-2625.108138	-2625.108138	0
LOC413194	-6040.277373	-6030.984986	18.5848
LOC413196	-3033.128844	-3033.128844	0
LOC413208	-7432.159388	-7432.110252	0.098272
LOC413228	-7183.361801	-7182.769075	1.18545
LOC413233	-9518.902809	-9518.902809	0
LOC413240	-2590.129582	-2590.129582	0
LOC413242	-9242.165572	-9242.165572	0
LOC413246	-1774.950857	-1774.950857	0
LOC413250	-8333.296695	-8333.211661	0.170068
LOC413271	-6058.567395	-6058.567395	0
LOC413275	-3470.926637	-3470.277735	1.2978
LOC413297	-3440.755141	-3440.755141	0
LOC413305	-8379.604768	-8379.423592	0.362352
LOC413365	-4213.071720	-4212.633765	0.87591
LOC413383	-3995.531316	-3995.531316	0
LOC413389	-7716.303300	-7716.303300	0
LOC413394	-2011.849152	-2011.849152	0
LOC413411	-8655.605529	-8655.270790	0.669478
LOC413430	-5816.123525	-5816.123525	0
LOC413489	-6379.670049	-6379.670048	2e-06
LOC413495	-3062.546591	-3062.546591	0
LOC413510	-16203.522548	-16203.522548	0
LOC413520	-3290.040076	-3290.040076	0
LOC413529	-6604.459318	-6604.459318	0
LOC413534	-5875.956432	-5867.401414	17.11
LOC413542	-14146.885643	-14146.740796	0.289694
LOC413544	-7345.667654	-7345.663027	0.009254
LOC413567	-4585.940428	-4585.754536	0.371784
LOC413573	-3467.598842	-3467.598842	0
LOC413575	-10358.659560	-10356.692687	3.93375
LOC413576	-8652.362981	-8652.362981	0
LOC413579	-6944.530825	-6944.530825	0
LOC413583	-5834.525284	-5834.525284	0
LOC413601	-3137.208213	-3136.486401	1.44362
LOC413614	-1777.958698	-1777.958698	0
LOC413619	-2282.145612	-2282.145612	0
LOC413643	-5606.543617	-5606.543617	0
LOC413668	-9639.054543	-9639.054543	0
LOC413672	-8879.804202	-8879.804202	0
LOC413678	-6232.361053	-6232.361053	0
LOC413688	-6366.907613	-6366.748965	0.317296
LOC413699	-6574.910620	-6574.910620	0
LOC413713	-9222.890961	-9222.890961	0
LOC413736	-6735.031905	-6735.031905	0
LOC413742	-8691.252624	-8691.252624	0
LOC413772	-6424.245513	-6423.776466	0.938094
LOC413782	-10267.213010	-10267.213010	0
LOC413796	-13442.659909	-13442.635624	0.04857
LOC413815	-5050.603531	-5050.541494	0.124074
LOC413827	-3051.884675	-3051.884675	0
LOC413854	-10471.774117	-10471.774117	0
LOC413873	-19750.805981	-19750.702259	0.207444
LOC413878	-7961.610347	-7961.610347	0
LOC413881	-1661.599412	-1661.599412	0
LOC413889	-4365.113872	-4365.113872	0
LOC413909	-6453.537665	-6453.537665	0
LOC413914	-3645.864718	-3645.864718	0
LOC413916	-3317.645432	-3317.633502	0.02386
LOC413917	-7390.476149	-7364.239402	52.4735
LOC413950	-12384.911036	-12384.697268	0.427536
LOC413976	-2373.857876	-2373.857876	0
LOC413987	-6251.127428	-6251.127428	0
LOC414009	-7156.233754	-7156.233753	2e-06
LOC414027	-1939.026273	-1939.026273	0
LOC414035	-3401.557686	-3401.557686	0
LOC414039	-1060.430047	-1060.430047	0
LOC494509	-4058.355476	-4058.355476	0
LOC550659	-4026.698761	-4026.698761	0
LOC550695	-7813.399570	-7812.252228	2.29468
LOC550701	-4182.800989	-4181.320644	2.96069
LOC550710	-2253.958536	-2253.958536	0
LOC550716	-16268.245499	-16268.245499	0
LOC550767	-3207.792609	-3205.433355	4.71851
LOC550780	-3221.429970	-3221.429970	0
LOC550789	-4122.241677	-4122.241677	0
LOC550804	-8601.263961	-8601.263961	0
LOC550829	-21942.025360	-21942.025353	1.4e-05
LOC550834	-817.656948	-817.656948	0
LOC550869	-6653.784299	-6653.768913	0.030772
LOC550881	-2536.081869	-2536.081869	0
LOC550884	-6812.383174	-6811.763883	1.23858
LOC550885	-6903.717865	-6903.717865	0
LOC550901	-4659.488970	-4659.488970	0
LOC550903	-10069.290906	-10069.290906	0
LOC550955	-3016.547234	-3016.547234	0
LOC550970	-2252.846779	-2252.846779	0
LOC550998	-3089.519037	-3089.519037	0
LOC551009	-7236.726546	-7236.345857	0.761378
LOC551012	-7939.371221	-7939.371221	0
LOC551036	-4706.816811	-4706.816810	2e-06
LOC551042	-2723.400019	-2720.297232	6.20557
LOC551057	-3201.227796	-3201.227796	0
LOC551088	-5553.311725	-5553.311725	0
LOC551093	-7064.541429	-7064.541429	0
LOC551100	-3023.129151	-3023.129151	0
LOC551114	-2324.686846	-2324.686846	0
LOC551116	-3519.474323	-3519.470882	0.006882
LOC551133	-4741.967806	-4740.716689	2.50223
LOC551177	-1930.592268	-1930.592268	0
LOC551194	-6823.803855	-6823.803855	0
LOC551198	-3717.729007	-3717.729007	0
LOC551207	-9934.608364	-9921.986109	25.2445
