Gene	lnL_Null	lnL_Alt	LRT
LOC100578168	-2228.421622	-2227.474472	1.8943
LOC100578209	-4742.202862	-4742.120685	0.164354
LOC100578215	-6356.323061	-6356.323061	0
LOC100578235	-1911.951991	-1911.951991	0
LOC100578255	-23330.671838	-23328.355294	4.63309
LOC100578277	-1114.379500	-1114.379500	0
LOC100578329	-9298.803038	-9298.538240	0.529596
LOC100578356	-19589.180129	-19589.029814	0.30063
LOC100578380	-2966.578294	-2966.578262	6.4e-05
LOC100578433	-22943.871008	-22943.871008	0
LOC100578450	-11515.890749	-11515.890749	0
LOC100578537	-11221.388180	-11221.204052	0.368256
LOC100578560	-1650.089099	-1650.089099	0
LOC100578586	-10980.203889	-10980.183636	0.040506
LOC100578697	-2798.850758	-2798.850758	0
LOC100578725	-1114.999326	-1098.247315	33.504
LOC100578875	-4994.379931	-4994.379931	0
LOC100578893	-11033.251910	-11008.332285	49.8393
LOC102653793	-5578.406145	-5578.406145	0
LOC102653879	-4449.539106	-4449.539106	0
LOC102653930	-1475.309282	-1475.037840	0.542884
LOC102653951	-1919.977796	-1898.221276	43.513
LOC102654014	-3590.849860	-3590.849860	0
LOC102654165	-4722.677037	-4722.677037	0
LOC102654312	-5275.233926	-5275.141001	0.18585
LOC102654349	-959.008669	-959.008669	0
LOC102654365	-8187.375288	-8185.047574	4.65543
LOC102654610	-3855.882052	-3855.882052	0
LOC102654621	-6701.650050	-6701.650050	0
LOC102654987	-2043.500189	-2036.231959	14.5365
LOC102655219	-4878.798431	-4878.798431	0
LOC102655244	-9659.735976	-9659.051890	1.36817
LOC102655259	-9876.068941	-9851.520754	49.0964
LOC102655470	-548.973069	-548.079293	1.78755
LOC102655679	-3346.582768	-3346.403163	0.35921
LOC102655688	-7853.554312	-7853.554312	0
LOC102655836	-6361.145040	-6360.612166	1.06575
LOC102655877	-4943.507312	-4943.507312	0
LOC102655904	-1650.579537	-1645.139522	10.88
LOC102655948	-4157.324459	-4157.035016	0.578886
LOC102656183	-1840.598968	-1840.598968	0
LOC102656263	-2862.010085	-2862.010085	0
LOC102656287	-1672.361968	-1672.361968	0
LOC107963993	-5520.727987	-5520.727987	0
LOC107964089	-2767.731901	-2767.731901	0
LOC107964507	-1443.433677	-1443.433677	0
LOC107965021	-1491.637550	-1491.637550	0
LOC107965199	-9226.334049	-9226.334030	3.8e-05
LOC107965225	-2525.950346	-2525.914241	0.07221
LOC107965250	-5525.250137	-5523.168559	4.16316
LOC107965266	-6703.378267	-6701.656056	3.44442
LOC107965508	-3971.131629	-3971.131629	0
LOC107965749	-5552.023337	-5552.023337	0
LOC107965828	-3755.011750	-3755.004100	0.0153
LOC113218526	-11241.948773	-11230.585602	22.7263
LOC113218534	-4988.840074	-4988.768330	0.143488
LOC113218670	-2779.881102	-2779.881102	0
LOC406097	-8164.879363	-8163.957696	1.84333
LOC406114	-9792.245134	-9792.166374	0.15752
LOC408271	-6690.280617	-6690.280617	0
LOC408286	-12232.237782	-12232.237782	0
LOC408303	-5194.287425	-5194.287425	0
LOC408312	-7837.518676	-7829.314079	16.4092
LOC408355	-5886.732145	-5886.705926	0.052438
LOC408358	-19065.715144	-19062.824426	5.78144
LOC408369	-3172.450276	-3172.450276	0
LOC408391	-4453.430104	-4453.430103	2e-06
LOC408402	-7158.965895	-7158.965895	0
LOC408421	-9025.439903	-9025.211153	0.4575
LOC408426	-3231.730586	-3231.730586	0
LOC408434	-5856.788958	-5856.781118	0.01568
LOC408438	-14422.199396	-14420.820138	2.75852
LOC408458	-13000.423232	-13000.423232	0
LOC408461	-3731.207750	-3731.207750	0
LOC408474	-9903.013044	-9902.344532	1.33702
LOC408501	-15066.180398	-15066.180398	0
LOC408511	-3707.055368	-3676.066094	61.9785
LOC408520	-3351.042745	-3335.332865	31.4198
LOC408533	-16632.439635	-16632.439635	0
LOC408573	-2861.080138	-2861.080138	0
LOC408575	-4880.453705	-4880.453705	0
LOC408592	-6449.645667	-6449.645667	0
LOC408597	-4363.255241	-4363.255241	0
LOC408649	-7009.851912	-7009.851912	0
LOC408661	-9151.963412	-9128.625169	46.6765
LOC408668	-11315.531991	-11311.188715	8.68655
LOC408687	-3716.775032	-3706.815779	19.9185
LOC408717	-3368.831261	-3367.367974	2.92657
LOC408741	-4275.623398	-4270.674024	9.89875
LOC408742	-8631.943344	-8631.943344	0
LOC408748	-1990.291785	-1982.845258	14.8931
LOC408766	-2711.084969	-2710.871921	0.426096
LOC408774	-41830.438930	-41829.214140	2.44958
LOC408785	-3382.615012	-3382.615012	0
LOC408791	-15394.442288	-15390.032432	8.81971
LOC408793	-11758.105347	-11758.105347	0
LOC408804	-12014.038613	-12014.038613	0
LOC408808	-14408.049192	-14408.048659	0.001066
LOC408815	-18475.545054	-18474.082515	2.92508
LOC408819	-2222.559557	-2197.374102	50.3709
LOC408827	-3148.013484	-3113.623006	68.781
LOC408833	-3062.361241	-3062.361241	0
LOC408834	-4225.950069	-4225.599335	0.701468
LOC408851	-1543.521472	-1543.521472	0
LOC408871	-5895.322651	-5895.322651	0
LOC408892	-5269.035762	-5269.035762	0
LOC408906	-7500.557315	-7500.557315	0
LOC408924	-6091.316908	-6091.316908	0
LOC408925	-9685.290154	-9685.290157	-6e-06
LOC408955	-6713.034715	-6713.034715	0
LOC408971	-2075.824935	-2070.373407	10.9031
LOC408979	-5551.714622	-5551.714622	0
LOC408989	-9897.460589	-9896.507244	1.90669
LOC409004	-1719.289538	-1719.289538	0
LOC409023	-5134.326043	-5134.326043	0
LOC409026	-3219.524885	-3213.871571	11.3066
LOC409032	-11852.257023	-11845.513629	13.4868
LOC409036	-1422.459910	-1422.459910	0
LOC409041	-3897.224799	-3878.902172	36.6453
LOC409055	-4805.297193	-4805.297193	0
LOC409068	-4634.574404	-4634.574404	0
LOC409098	-13359.480709	-13359.480709	0
LOC409103	-4361.017981	-4355.795769	10.4444
LOC409125	-17263.595722	-17263.595722	0
LOC409157	-7969.923461	-7952.544114	34.7587
LOC409165	-5609.013124	-5608.090317	1.84561
LOC409179	-5766.163138	-5751.216828	29.8926
LOC409180	-6512.551638	-6497.602057	29.8992
LOC409189	-5527.296029	-5527.296029	0
LOC409196	-7741.355932	-7741.355932	0
LOC409201	-1888.466358	-1879.991397	16.9499
LOC409203	-8522.853685	-8522.853685	0
LOC409226	-7896.607922	-7896.607922	0
LOC409245	-4574.761553	-4574.761553	0
LOC409249	-13674.923475	-13674.922106	0.002738
LOC409260	-6628.906008	-6628.906008	0
LOC409263	-3953.035619	-3953.035619	0
LOC409265	-7543.134628	-7543.134628	0
LOC409270	-5555.566643	-5555.566643	0
LOC409271	-24406.259312	-24401.217590	10.0834
LOC409286	-3534.438897	-3510.822459	47.2329
LOC409292	-4088.949445	-4088.949445	0
LOC409308	-763.917338	-763.917338	0
LOC409320	-3028.753929	-3024.917859	7.67214
LOC409329	-3775.529978	-3775.529978	0
LOC409334	-9978.716182	-9978.648481	0.135402
LOC409336	-3559.934378	-3542.215965	35.4368
LOC409341	-5688.471381	-5688.471381	0
LOC409361	-2637.618142	-2637.618142	0
LOC409365	-14227.845881	-14225.376102	4.93956
LOC409373	-3670.518373	-3667.837702	5.36134
LOC409377	-7258.474593	-7191.820870	133.307
LOC409386	-1132.587832	-1132.587832	0
LOC409388	-3110.711909	-3110.711909	0
LOC409393	-26675.724983	-26670.889570	9.67083
LOC409410	-5471.514072	-5465.481307	12.0655
LOC409411	-3618.549340	-3618.549340	0
LOC409425	-11363.102263	-11363.102263	0
LOC409427	-4577.810850	-4577.551927	0.517846
LOC409441	-4692.432350	-4679.169802	26.5251
LOC409465	-71.878313	-68.636062	6.4845
LOC409488	-3491.926969	-3467.122886	49.6082
LOC409491	-4488.329498	-4487.818643	1.02171
LOC409495	-4289.787512	-4289.507048	0.560928
LOC409499	-4249.685855	-4244.237560	10.8966
LOC409511	-3877.758592	-3877.758592	0
LOC409520	-2974.878534	-2970.767794	8.22148
LOC409523	-3504.000336	-3504.000336	0
LOC409529	-1950.204480	-1929.149760	42.1094
LOC409538	-1996.921714	-1996.190403	1.46262
LOC409559	-6154.657830	-6154.657830	0
LOC409586	-2958.697434	-2956.818949	3.75697
LOC409607	-3239.819560	-3221.933479	35.7722
LOC409633	-3130.113417	-3130.113417	0
LOC409643	-4873.153216	-4873.153216	0
LOC409662	-3265.968630	-3265.968630	0
LOC409667	-1189.960102	-1189.960102	0
LOC409670	-8493.928857	-8493.928857	0
LOC409673	-31277.067617	-31277.067617	0
LOC409689	-6430.479235	-6430.479235	0
LOC409704	-6899.911781	-6899.911781	0
LOC409724	-7591.269822	-7591.269822	0
LOC409726	-7547.879019	-7547.879019	0
LOC409736	-5981.152386	-5981.152386	0
LOC409740	-3626.273796	-3626.068408	0.410776
LOC409749	-1615.643892	-1615.643892	0
LOC409762	-2220.877690	-2220.877690	0
LOC409769	-5924.454304	-5904.250759	40.4071
LOC409791	-3344.243479	-3335.383739	17.7195
LOC409795	-13926.418616	-13908.224995	36.3872
LOC409814	-9405.711878	-9405.711878	0
LOC409833	-5599.842943	-5599.842943	0
LOC409838	-8521.691275	-8521.299639	0.783272
LOC409852	-6703.687094	-6703.053832	1.26652
LOC409857	-1341.809063	-1339.508490	4.60115
LOC409860	-7696.486934	-7695.170487	2.63289
LOC409863	-2782.307744	-2770.561034	23.4934
LOC409900	-2508.466619	-2508.466619	0
LOC409905	-7204.796162	-7204.796162	0
LOC409909	-4060.299685	-4060.132655	0.33406
LOC409910	-1749.490152	-1749.489920	0.000464
LOC409911	-6217.592840	-6216.831859	1.52196
LOC409920	-1186.188660	-1170.959096	30.4591
LOC409924	-5821.189646	-5806.708763	28.9618
LOC409925	-1961.399339	-1961.399339	0
LOC409928	-9806.134650	-9805.997803	0.273694
LOC409930	-2423.084558	-2423.084558	0
LOC409941	-10077.128156	-10076.278174	1.69996
LOC409945	-6605.817351	-6605.817351	0
LOC409976	-3412.413324	-3390.941610	42.9434
LOC410039	-5381.946982	-5381.317083	1.2598
LOC410055	-3524.498809	-3524.498809	0
LOC410059	-5601.000127	-5600.795082	0.41009
LOC410087	-3984.590630	-3984.216846	0.747568
LOC410091	-4545.177103	-4541.522141	7.30992
LOC410097	-17935.557349	-17935.432251	0.250196
LOC410105	-6457.322353	-6456.999421	0.645864
LOC410107	-8858.754520	-8858.754520	0
LOC410118	-6282.106882	-6281.655356	0.903052
LOC410155	-4.813935	-4.813935	0
LOC410157	-1649.285728	-1649.285728	0
LOC410159	-16598.514151	-16598.514151	0
LOC410172	-5755.295873	-5755.295873	0
LOC410183	-19191.068290	-19191.068290	0
LOC410241	-1791.679326	-1791.679326	0
LOC410257	-4610.873407	-4610.873407	0
LOC410270	-7507.452484	-7499.566511	15.7719
LOC410283	-3340.137510	-3340.137510	0
LOC410286	-10625.000962	-10573.825406	102.351
LOC410289	-10185.913071	-10183.740084	4.34597
LOC410337	-11363.476062	-11350.477236	25.9977
LOC410338	-4591.568242	-4591.568242	0
LOC410371	-12168.684090	-12116.961358	103.445
LOC410376	-3836.988904	-3836.988904	0
LOC410379	-11928.571217	-11923.475271	10.1919
LOC410383	-7110.445489	-7110.445489	0
LOC410395	-1773.151451	-1773.151451	0
LOC410414	-11960.456856	-11960.456856	0
LOC410420	-3315.362311	-3315.362311	0
LOC410451	-8131.466103	-8131.466103	0
LOC410456	-4912.274952	-4879.185280	66.1793
LOC410470	-5494.583459	-5494.583459	0
LOC410484	-10049.142083	-10049.142083	0
LOC410485	-11483.921292	-11483.921292	0
LOC410510	-11038.738061	-11038.129334	1.21745
LOC410512	-4898.775162	-4897.662937	2.22445
LOC410525	-1721.438280	-1721.438280	0
LOC410538	-10302.003253	-10301.969993	0.06652
LOC410542	-6070.882526	-6070.882526	0
LOC410550	-8433.822873	-8422.653879	22.338
LOC410561	-2759.304583	-2759.304583	0
LOC410571	-16252.257650	-16251.034360	2.44658
LOC410575	-3907.717005	-3905.661264	4.11148
LOC410577	-2901.867441	-2894.888305	13.9583
LOC410583	-6369.114582	-6369.114582	0
LOC410585	-21868.190932	-21860.568148	15.2456
LOC410618	-5971.277555	-5971.277555	0
LOC410630	-14546.467691	-14546.467635	0.000112
LOC410636	-1933.050444	-1928.749222	8.60244
LOC410663	-1727.270623	-1727.270623	0
LOC410664	-9275.460605	-9275.460605	0
LOC410719	-5100.393223	-5100.393223	0
LOC410732	-5445.666473	-5428.536193	34.2606
LOC410811	-9057.470425	-9057.470425	0
LOC410812	-2059.258306	-2045.303190	27.9102
LOC410821	-3480.320726	-3466.270440	28.1006
LOC410837	-2914.301443	-2913.358576	1.88573
LOC410860	-3799.735765	-3755.842195	87.7871
LOC410879	-6013.239647	-6011.056477	4.36634
LOC410907	-5266.035904	-5266.035904	0
LOC410911	-5911.134387	-5911.134387	0
LOC410938	-6619.144780	-6619.142115	0.00533
LOC410940	-19507.227741	-19507.227741	0
LOC410943	-3823.312985	-3823.312985	0
LOC410952	-4500.556283	-4475.202488	50.7076
LOC410969	-2271.352376	-2271.352376	0
LOC410973	-1734.051655	-1734.051655	0
LOC410985	-3802.121867	-3802.121867	0
LOC411043	-7237.731493	-7237.731493	0
LOC411048	-2805.639306	-2786.614227	38.0502
LOC411054	-5939.136982	-5885.694312	106.885
LOC411070	-14447.632084	-14447.627962	0.008244
LOC411088	-2119.727751	-2119.727751	0
LOC411100	-4163.051033	-4163.051033	0
LOC411115	-41791.985754	-41791.985726	5.6e-05
LOC411147	-9623.877938	-9623.877938	0
LOC411148	-6837.284856	-6837.284856	0
LOC411163	-6437.990650	-6437.990650	0
LOC411164	-5704.891245	-5704.891245	0
LOC411167	-7820.626638	-7820.626638	0
LOC411188	-5934.874358	-5934.874358	0
LOC411191	-2118.272573	-2118.159601	0.225944
LOC411214	-4386.314607	-4341.764671	89.0999
LOC411233	-10186.130067	-10185.158145	1.94384
LOC411249	-13792.937572	-13789.204728	7.46569
LOC411260	-1230.857058	-1228.208590	5.29694
LOC411261	-10244.876954	-10244.876954	0
LOC411270	-9279.218228	-9276.061390	6.31368
LOC411288	-4610.468515	-4610.468515	0
LOC411295	-2906.233137	-2906.233137	0
LOC411306	-4869.126989	-4869.126989	0
LOC411335	-2947.011813	-2947.011813	0
LOC411347	-1994.913812	-1974.453225	40.9212
LOC411365	-3111.529964	-3110.475705	2.10852
LOC411391	-3575.872703	-3575.872703	0
LOC411404	-5958.168879	-5958.070473	0.196812
LOC411408	-2550.711746	-2550.711746	0
LOC411447	-7536.987696	-7536.987696	0
LOC411458	-6689.233938	-6641.520620	95.4266
LOC411473	-8588.717151	-8587.524622	2.38506
LOC411474	-21584.972040	-21517.862048	134.22
LOC411490	-7372.604087	-7372.604087	0
LOC411509	-4233.661855	-4233.661855	0
LOC411510	-4696.833022	-4696.593341	0.479362
LOC411519	-5560.233240	-5559.172799	2.12088
LOC411524	-2759.046787	-2758.275038	1.5435
LOC411540	-8586.891723	-8586.891723	0
LOC411545	-11280.894225	-11280.894225	0
LOC411552	-4239.789219	-4235.791826	7.99479
LOC411564	-14039.030204	-14037.543735	2.97294
LOC411566	-14218.189586	-14217.031663	2.31585
LOC411633	-4616.463785	-4616.463785	0
LOC411639	-48645.140220	-48633.280884	23.7187
LOC411654	-4248.369841	-4248.369841	0
LOC411665	-3280.811517	-3248.841062	63.9409
LOC411698	-4874.157708	-4873.919478	0.47646
LOC411699	-12849.966022	-12848.111982	3.70808
LOC411719	-5304.003717	-5303.998942	0.00955
LOC411722	-4601.671162	-4601.671162	0
LOC411724	-14177.706534	-14176.899557	1.61395
LOC411730	-11622.607992	-11622.607574	0.000836
LOC411731	-10037.044086	-10036.641822	0.804528
LOC411732	-2912.292822	-2912.292822	0
LOC411789	-2794.346764	-2794.346764	0
LOC411794	-6350.083314	-6345.955704	8.25522
LOC411799	-7239.399874	-7239.399874	0
LOC411839	-6514.017208	-6509.061438	9.91154
LOC411856	-3808.335682	-3808.335682	0
LOC411875	-6720.490558	-6720.490558	0
LOC411892	-4104.710282	-4104.710282	0
LOC411904	-10908.074114	-10907.667026	0.814176
LOC411906	-13909.923835	-13909.923835	0
LOC411915	-4488.252145	-4488.252145	0
LOC411923	-13348.186316	-13348.186316	0
LOC411972	-5818.470044	-5817.566429	1.80723
LOC411980	-7731.620555	-7731.620555	0
LOC411982	-3174.159330	-3174.159330	0
LOC411985	-16613.525041	-16613.525041	0
LOC412003	-9380.168032	-9376.488565	7.35893
LOC412005	-4702.879152	-4702.879152	0
LOC412018	-8718.566594	-8716.786801	3.55959
LOC412024	-3838.025225	-3838.025225	0
LOC412025	-9396.814619	-9387.957478	17.7143
LOC412027	-5536.031746	-5536.031746	0
LOC412030	-1636.884989	-1632.318317	9.13334
LOC412046	-22704.362606	-22701.723127	5.27896
LOC412064	-2906.700604	-2906.700604	0
LOC412069	-6717.370204	-6703.607315	27.5258
LOC412082	-3647.300953	-3647.300953	0
LOC412097	-12673.044649	-12673.044649	0
LOC412115	-11922.563055	-11922.563055	0
LOC412148	-2795.732220	-2795.732220	0
LOC412150	-11130.183358	-11120.526929	19.3129
LOC412167	-11448.606844	-11420.807957	55.5978
LOC412177	-7311.475905	-7311.403205	0.1454
LOC412195	-6473.488392	-6473.109533	0.757718
LOC412198	-22088.404061	-22088.404061	0
LOC412200	-9275.765205	-9275.765205	0
LOC412232	-4358.814306	-4357.344080	2.94045
LOC412235	-4098.722568	-4098.008784	1.42757
LOC412245	-6787.856967	-6787.856967	0
LOC412247	-4527.009918	-4526.371922	1.27599
LOC412263	-13180.633377	-13170.309016	20.6487
LOC412276	-3724.078557	-3722.979014	2.19909
LOC412277	-5277.447859	-5275.841504	3.21271
LOC412278	-20106.700300	-20106.700300	0
LOC412282	-16566.686059	-16566.686059	0
LOC412287	-6876.900444	-6855.494883	42.8111
LOC412294	-4676.448198	-4676.430111	0.036174
LOC412303	-3565.654362	-3565.172332	0.96406
LOC412332	-15630.716920	-15630.716920	0
LOC412339	-3671.499867	-3671.103790	0.792154
LOC412348	-2698.315983	-2672.117683	52.3966
LOC412366	-4188.821202	-4184.191584	9.25924
LOC412378	-3228.792681	-3228.792681	0
LOC412410	-7199.160408	-7199.055704	0.209408
LOC412422	-20053.945697	-20053.840975	0.209444
LOC412423	-5522.454440	-5522.454440	0
LOC412467	-7132.732396	-7132.732396	0
LOC412470	-6866.784993	-6827.971673	77.6266
LOC412526	-4471.676498	-4469.349102	4.65479
LOC412540	-6665.956131	-6665.956131	0
LOC412547	-1363.004335	-1363.004335	0
LOC412554	-3051.435638	-3051.435637	2e-06
LOC412563	-6241.688753	-6241.688753	0
LOC412573	-6803.562545	-6803.273632	0.577826
LOC412578	-2034.124358	-2034.121732	0.005252
LOC412580	-7028.350103	-7028.350103	0
LOC412598	-4695.747540	-4694.039125	3.41683
LOC412612	-5358.046689	-5358.046689	0
LOC412619	-5596.858406	-5596.858406	0
LOC412623	-13045.817818	-13045.817818	0
LOC412624	-9639.965857	-9638.544063	2.84359
LOC412647	-4441.901867	-4441.901867	0
LOC412670	-5991.458337	-5990.807773	1.30113
LOC412675	-5425.063759	-5424.430791	1.26594
LOC412687	-5085.594271	-5084.420003	2.34854
LOC412690	-4618.371165	-4618.371165	0
LOC412750	-12134.973854	-12128.242095	13.4635
LOC412762	-4392.169163	-4392.169163	0
LOC412810	-13641.405895	-13636.160192	10.4914
LOC412816	-3364.622389	-3364.622389	0
LOC412851	-4278.218230	-4270.693471	15.0495
LOC412870	-1230.959386	-1230.959386	0
LOC412878	-21376.295616	-21375.551143	1.48895
LOC412889	-5894.898905	-5890.553729	8.69035
LOC412931	-6700.189997	-6700.189997	0
LOC412933	-4706.606701	-4706.606701	0
LOC412950	-9968.226485	-9968.226485	0
LOC412956	-5006.687857	-4977.734378	57.907
LOC413006	-3936.881751	-3936.881751	0
LOC413011	-6542.596167	-6542.596167	0
LOC413030	-3243.829008	-3243.829008	0
LOC413032	-10861.237773	-10861.237773	0
LOC413065	-3369.518910	-3369.518910	0
LOC413074	-15810.545281	-15809.993444	1.10367
LOC413087	-9267.625470	-9263.220797	8.80935
LOC413101	-5104.244027	-5092.499588	23.4889
LOC413106	-8428.401291	-8428.401291	0
LOC413110	-2325.361346	-2313.433619	23.8555
LOC413119	-9890.342832	-9877.831646	25.0224
LOC413126	-7983.720597	-7983.720596	2e-06
LOC413133	-4608.541701	-4604.395273	8.29286
LOC413153	-6798.128023	-6798.128023	0
LOC413179	-2621.275394	-2616.101939	10.3469
LOC413194	-6046.238632	-6046.238632	0
LOC413196	-3032.623456	-3032.623456	0
LOC413208	-7416.643736	-7399.203914	34.8796
LOC413228	-7183.660663	-7183.637136	0.047054
LOC413233	-9525.354733	-9525.354733	0
LOC413240	-2590.079870	-2590.079870	0
LOC413242	-9239.381847	-9236.503772	5.75615
LOC413246	-1734.529675	-1679.151658	110.756
LOC413250	-8327.212415	-8321.853700	10.7174
LOC413271	-6042.868806	-6035.593137	14.5513
LOC413275	-3470.758433	-3465.631769	10.2533
LOC413297	-3440.755141	-3440.755141	0
LOC413305	-8379.939131	-8377.117987	5.64229
LOC413365	-4213.459018	-4213.459018	0
LOC413383	-3973.289849	-3937.864617	70.8505
LOC413389	-7716.213417	-7716.213417	0
LOC413394	-2011.849152	-2011.849152	0
LOC413411	-8485.411888	-8461.294873	48.234
LOC413430	-5816.123525	-5816.123525	0
LOC413489	-6379.670113	-6379.670113	0
LOC413495	-3062.590928	-3061.853300	1.47526
LOC413510	-16116.660493	-16060.083055	113.155
LOC413520	-3290.549850	-3290.549850	0
LOC413529	-6611.421353	-6611.421353	0
LOC413534	-5884.977867	-5884.977866	2e-06
LOC413542	-14149.363550	-14149.363550	0
LOC413544	-7349.571404	-7349.571404	0
LOC413567	-4575.629967	-4567.581341	16.0973
LOC413573	-3467.501776	-3467.501776	0
LOC413575	-10350.663345	-10330.960010	39.4067
LOC413576	-8638.593956	-8627.073572	23.0408
LOC413579	-6944.530825	-6944.530825	0
LOC413583	-5831.610457	-5828.268731	6.68345
LOC413601	-3137.284367	-3137.284367	0
LOC413614	-1777.958697	-1777.958697	0
LOC413619	-2282.145612	-2282.145612	0
LOC413643	-5607.497904	-5607.497904	0
LOC413668	-9634.811572	-9619.381022	30.8611
LOC413672	-8879.804202	-8879.804202	0
LOC413678	-6233.048494	-6233.048494	0
LOC413688	-6346.831898	-6346.715592	0.232612
LOC413699	-6574.910620	-6574.910620	0
LOC413713	-9202.568204	-9201.904068	1.32827
LOC413736	-6735.031920	-6735.031917	6e-06
LOC413742	-8691.260677	-8691.260677	0
LOC413772	-6427.033226	-6427.033226	0
LOC413782	-10267.213010	-10267.213010	0
LOC413796	-13424.725492	-13407.907635	33.6357
LOC413815	-5048.315980	-5046.517444	3.59707
LOC413827	-3012.183995	-2981.334457	61.6991
LOC413854	-10471.774117	-10471.774117	0
LOC413873	-19650.534725	-19554.405658	192.258
LOC413878	-7962.192127	-7962.192127	0
LOC413881	-1659.209279	-1659.209279	0
LOC413889	-4361.759921	-4359.728615	4.06261
LOC413909	-6451.970542	-6451.970542	0
LOC413914	-3645.864718	-3645.864718	0
LOC413916	-3320.673244	-3320.673244	0
LOC413917	-7412.134168	-7412.134167	2e-06
LOC413950	-12384.336170	-12377.332219	14.0079
LOC413976	-2373.857876	-2373.857876	0
LOC413987	-6251.130042	-6251.130042	0
LOC414009	-7154.772382	-7154.772382	0
LOC414027	-1939.026273	-1939.026273	0
LOC414035	-3395.139196	-3383.118426	24.0415
LOC414039	-1060.430038	-1060.430038	0
LOC494509	-4055.211741	-4053.498584	3.42631
LOC550659	-4026.567615	-4026.567615	0
LOC550695	-7789.543762	-7769.838369	39.4108
LOC550701	-4189.251155	-4189.251155	0
LOC550710	-2253.958536	-2253.958536	0
LOC550716	-16268.245499	-16268.245499	0
LOC550767	-3210.159051	-3210.159051	0
LOC550780	-3221.429970	-3221.429970	0
LOC550789	-4119.454718	-4118.087435	2.73457
LOC550804	-8591.640221	-8588.022330	7.23578
LOC550829	-21942.025344	-21942.025355	-2.2e-05
LOC550834	-810.306248	-809.081969	2.44856
LOC550869	-6652.222947	-6652.215272	0.01535
LOC550881	-2532.768943	-2530.287800	4.96229
LOC550884	-6809.732463	-6809.732463	0
LOC550885	-6911.319978	-6911.319978	0
LOC550901	-4656.617125	-4656.522240	0.18977
LOC550903	-10064.879597	-10064.879597	0
LOC550955	-3000.083344	-2981.484600	37.1975
LOC550970	-2253.395543	-2253.395362	0.000362
LOC550998	-3089.513890	-3089.513890	0
LOC551009	-7267.686715	-7267.686715	0
LOC551012	-7938.121474	-7922.814941	30.6131
LOC551036	-4701.749547	-4691.690771	20.1176
LOC551042	-2706.390269	-2685.663261	41.454
LOC551057	-3201.214734	-3201.214734	0
